BOTTLE,20181001PRINUNIVRMK
# processed by CCHDO on 2021-02-24, no changes
# 04/20/2018 Initialized README file   
# Data source: J.Jackson 8/29/17   
# SHIP: R/V Knorr  
# Cruise:   
# Region: Davis Strait  
# EXPOCODE:316N20130914  
# DATES: 20130914 - 201309YY  
# Chief Scientist: Craig Lee  
# 82 stations with 24 place Rosette  
# CTD: Who - B. Petrie; Status - final  
# 	Includes: CTDSAL, CTDOXY  
# 	Temperature data are IPTS-68   
# 	CTDSAL are pSS-78    
# Nutrients: Who - K.Azetsu-Scott; Status - final    
#  	Notes: includes ammonium  
# OXYGEN: Who - K.Azetsu-Scott; Status - final  
# 	Notes:  includes some very strange results (relative to CTDOXY) 
# TCARBN: Who - K.Azetsu-Scott; Status - final  
# 	Notes: 	  
# ALKALI: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# O-18: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# These data should be cited as:  
# References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELO18,DELO18_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,/MILLE,,,
  316N20130914, Davis,   103,  1, 393550,      6,2,20130929,0934, 62.7135, -59.2383, 1023,    102.8,   4.0025,  34.4959,2,    287.6,2,   -999.0,9,     5.32,2,    11.14,2,     0.00,2,     0.85,2,     0.49,2,   -999.0,9,   -999.0,9,     0.22,2, 20130929,      934
  316N20130914, Davis,   103,  1, 393551,      7,2,20130929,0934, 62.7135, -59.2383, 1023,     50.9,   5.1739,  33.8938,2,    292.6,2,   -999.0,9,     4.41,2,    10.69,2,     0.05,2,     0.82,2,     0.24,2,   -999.0,9,   -999.0,9,     0.11,2, 20130929,      934
  316N20130914, Davis,   103,  1, 393552,      8,2,20130929,0934, 62.7135, -59.2383, 1023,     19.8,   4.9003,  33.6588,2,    298.8,2,   -999.0,9,     1.88,2,     3.44,2,     0.27,2,     0.46,2,      1.1,2,   -999.0,9,   -999.0,9,    -0.24,2, 20130929,      934
  316N20130914, Davis,   103,  1, 393553,      9,2,20130929,0934, 62.7135, -59.2383, 1023,      1.8,   4.9203,  33.6195,2,    298.8,2,    311.4,2,     1.48,2,     1.94,2,     0.19,2,     0.37,2,     1.04,2,   -999.0,9,   -999.0,9,    -0.31,2, 20130929,      934
  316N20130914, Davis,   104,  1, 393554,      1,2,20130929,1301, 63.0005, -60.0008, 1156,   1145.6,   3.9681,  35.0865,2,    195.1,2,    276.1,2,     9.28,2,    14.42,2,     0.09,2,     1.00,2,     0.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1301
  316N20130914, Davis,   104,  1, 393555,      2,2,20130929,1301, 63.0005, -60.0008, 1156,   1013.6,   4.0858,  34.9043,2,    197.9,2,   -999.0,9,     9.09,2,    14.89,2,     0.07,2,     1.05,2,     0.45,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1301
  316N20130914, Davis,   104,  1, 393556,      3,2,20130929,1301, 63.0005, -60.0008, 1156,    809.6,   4.4455,  34.8775,2,    176.4,2,   -999.0,9,     7.94,2,    13.94,2,     0.06,2,     0.98,2,     0.64,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1301
  316N20130914, Davis,   104,  1, 393557,      4,2,20130929,1301, 63.0005, -60.0008, 1156,    607.0,   4.6163,  34.9110,2,    202.8,2,   -999.0,9,     7.27,2,    13.72,2,     0.00,2,     0.96,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1301
  316N20130914, Davis,   104,  1, 393558,      5,2,20130929,1301, 63.0005, -60.0008, 1156,    403.8,   4.7721,  34.8940,2,    273.5,2,   -999.0,9,     6.71,2,    13.04,2,     0.07,2,     0.90,2,     0.68,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1301
  316N20130914, Davis,   104,  1, 393559,      6,2,20130929,1301, 63.0005, -60.0008, 1156,    203.4,   3.6027,  34.5299,2,    270.3,2,    284.4,2,     6.79,2,    10.53,2,     0.05,2,     0.89,2,     0.44,2,   -999.0,9,   -999.0,9,     0.05,2, 20130929,     1301
  316N20130914, Davis,   104,  1, 393560,      7,2,20130929,1301, 63.0005, -60.0008, 1156,    101.4,   1.9808,  34.0110,2,    288.8,2,   -999.0,9,     4.49,2,     8.16,2,     0.08,2,     0.73,2,     0.62,2,   -999.0,9,   -999.0,9,    -0.27,2, 20130929,     1301
  316N20130914, Davis,   104,  1, 393561,      8,2,20130929,1301, 63.0005, -60.0008, 1156,     50.3,   2.7954,  33.5942,2,    300.7,2,   -999.0,9,     3.06,2,     2.85,2,     0.22,2,     0.50,2,     0.96,2,   -999.0,9,   -999.0,9,    -0.56,2, 20130929,     1301
  316N20130914, Davis,   104,  1, 393562,      9,2,20130929,1301, 63.0005, -60.0008, 1156,     20.3,   3.8528,  33.5359,2,    302.9,2,   -999.0,9,     1.77,2,     1.00,2,     0.19,2,     0.37,2,     0.97,2,   -999.0,9,   -999.0,9,    -0.50,2, 20130929,     1301
  316N20130914, Davis,   104,  1, 393563,     10,2,20130929,1301, 63.0005, -60.0008, 1156,      3.0,   3.9478,  33.4010,2,    304.9,2,    319.0,2,     1.77,2,     0.31,2,     0.15,2,     0.37,2,     0.78,2,   -999.0,9,   -999.0,9,    -0.55,2, 20130929,     1301
  316N20130914, Davis,   105,  1, 393564,      1,2,20130929,1507, 63.1205, -60.3223,  729,    719.2,   4.2223,  34.9140,2,    176.8,2,    269.6,2,    11.17,2,    14.68,2,     0.00,2,     1.08,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1507
  316N20130914, Davis,   105,  1, 393565,      2,2,20130929,1507, 63.1205, -60.3223,  729,    607.6,   4.0423,  34.9153,2,    173.2,2,    256.8,2,    14.11,2,    15.39,2,     0.00,2,     1.08,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1507
  316N20130914, Davis,   105,  1, 393566,      3,2,20130929,1507, 63.1205, -60.3223,  729,    405.3,   4.7004,  34.8726,2,    265.2,2,   -999.0,9,     8.25,2,    13.88,2,     0.00,2,     0.96,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1507
  316N20130914, Davis,   105,  1, 393567,      4,2,20130929,1507, 63.1205, -60.3223,  729,    202.9,   3.1042,  34.3796,2,    277.8,2,    292.8,2,     7.25,2,    12.39,2,     0.00,2,     0.92,2,      0.4,2,   -999.0,9,   -999.0,9,    -0.12,2, 20130929,     1507
  316N20130914, Davis,   105,  1, 393568,      5,2,20130929,1507, 63.1205, -60.3223,  729,    100.5,   0.8941,  33.7255,2,    295.9,2,   -999.0,9,     5.04,2,     7.26,2,     0.18,2,     0.73,2,     0.71,2,   -999.0,9,   -999.0,9,    -0.46,2, 20130929,     1507
  316N20130914, Davis,   105,  1, 393569,      6,2,20130929,1507, 63.1205, -60.3223,  729,     49.7,   1.4715,  33.4268,2,    305.4,2,   -999.0,9,     3.90,2,     3.27,2,     0.25,2,     0.59,2,     1.35,2,   -999.0,9,   -999.0,9,    -0.78,2, 20130929,     1507
  316N20130914, Davis,   105,  1, 393570,      7,2,20130929,1507, 63.1205, -60.3223,  729,     19.7,   3.4103,  32.9646,2,    310.3,2,   -999.0,9,     1.91,2,     0.00,2,     0.09,2,     0.37,2,     0.54,2,   -999.0,9,   -999.0,9,    -0.96,2, 20130929,     1507
  316N20130914, Davis,   105,  1, 393571,      8,2,20130929,1507, 63.1205, -60.3223,  729,      2.6,   3.5711,  32.8296,2,    311.5,2,    327.8,2,     1.61,2,     0.00,2,     0.08,2,     0.33,2,     0.35,2,   -999.0,9,   -999.0,9,    -0.95,2, 20130929,     1507
  316N20130914, Davis,   106,  1, 393572,      1,2,20130929,1656, 63.2398, -60.6418,  390,    376.0,   2.2822,  34.4609,2,    223.1,2,    235.1,2,    17.34,2,    13.89,2,     0.09,2,     1.12,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1656
  316N20130914, Davis,   106,  1, 393573,      2,2,20130929,1656, 63.2398, -60.6418,  390,    302.3,   2.2534,  34.4432,2,    224.1,2,    235.9,2,    15.91,2,    13.00,2,     0.06,2,     1.09,2,     0.59,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     1656
  316N20130914, Davis,   106,  1, 393574,      3,2,20130929,1656, 63.2398, -60.6418,  390,    202.5,   1.6731,  34.1667,2,    247.9,2,   -999.0,9,    11.97,2,    12.00,2,     0.00,2,     1.00,2,     0.56,2,   -999.0,9,   -999.0,9,    -0.26,2, 20130929,     1656
  316N20130914, Davis,   106,  1, 393575,      4,2,20130929,1656, 63.2398, -60.6418,  390,    102.4,  -1.4249,  33.3113,2,    306.0,2,    319.6,2,     8.28,2,     6.75,2,     0.05,2,     0.82,2,     0.32,2,   -999.0,9,   -999.0,9,    -1.07,2, 20130929,     1656
  316N20130914, Davis,   106,  1, 393576,      5,2,20130929,1656, 63.2398, -60.6418,  390,     50.4,  -0.6546,  32.8551,2,    302.4,2,   -999.0,9,     9.67,2,     5.74,2,     0.08,2,     0.82,2,     0.35,2,   -999.0,9,   -999.0,9,    -1.32,2, 20130929,     1656
  316N20130914, Davis,   106,  1, 393577,      6,2,20130929,1656, 63.2398, -60.6418,  390,     20.5,   0.8070,  32.5638,2,    319.6,2,   -999.0,9,     4.77,2,     1.76,2,     0.14,2,     0.56,2,     0.82,2,   -999.0,9,   -999.0,9,    -1.36,2, 20130929,     1656
  316N20130914, Davis,   106,  1, 393578,      7,2,20130929,1656, 63.2398, -60.6418,  390,      2.5,   1.6067,  31.9781,2,    333.7,2,    349.3,2,     2.37,2,     0.00,2,     0.05,2,     0.42,2,     0.31,2,   -999.0,9,   -999.0,9,    -1.71,2, 20130929,     1656
  316N20130914, Davis,   108,  1, 393579,      1,2,20130929,2227, 63.4793, -61.2792,  317,    292.8,   1.7694,  34.2774,2,    230.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     2227
  316N20130914, Davis,   108,  1, 393580,      2,2,20130929,2227, 63.4793, -61.2792,  317,    292.9,   1.7677,  34.2771,2,    230.4,2,    242.9,2,    16.98,2,    14.23,2,     0.04,2,     1.12,2,     0.26,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130929,     2227
  316N20130914, Davis,   108,  1, 393581,      3,2,20130929,2227, 63.4793, -61.2792,  317,    200.9,  -0.2059,  33.7600,2,    261.8,2,    273.2,2,    12.56,2,    11.00,2,     0.00,2,     1.03,2,     0.26,2,   -999.0,9,   -999.0,9,    -0.67,2, 20130929,     2227
  316N20130914, Davis,   108,  1, 393582,      4,2,20130929,2227, 63.4793, -61.2792,  317,    100.6,  -1.3429,  33.0478,2,    300.9,2,   -999.0,9,     8.33,2,     5.68,2,     0.00,2,     0.84,2,     0.38,2,   -999.0,9,   -999.0,9,    -1.23,2, 20130929,     2227
  316N20130914, Davis,   108,  1, 393583,      5,2,20130929,2227, 63.4793, -61.2792,  317,     49.8,  -1.4576,  32.4140,2,    317.7,2,   -999.0,9,     7.83,2,     5.21,2,     0.14,2,     0.89,2,     0.85,2,   -999.0,9,   -999.0,9,    -1.69,2, 20130929,     2227
  316N20130914, Davis,   108,  1, 393584,      6,2,20130929,2227, 63.4793, -61.2792,  317,     19.8,   1.8772,  31.7047,2,    330.9,2,   -999.0,9,     2.31,2,     0.00,2,     0.00,2,     0.52,2,     0.48,2,   -999.0,9,   -999.0,9,    -1.73,2, 20130929,     2227
  316N20130914, Davis,   108,  1, 393585,      7,2,20130929,2227, 63.4793, -61.2792,  317,      3.0,   2.1484,  31.4157,2,    326.6,2,    342.3,2,     1.84,2,     0.00,2,     0.00,2,     0.49,2,     0.36,2,   -999.0,9,   -999.0,9,    -1.96,2, 20130929,     2227
  316N20130914, Davis,   110,  1, 393586,      1,2,20130930,0136, 63.7203, -61.9202,  261,    195.9,  -0.3940,  33.4453,2,    273.2,2,    286.5,2,    12.67,2,     9.85,2,     0.04,2,     0.98,2,     0.24,2,   -999.0,9,   -999.0,9,    -0.90,2, 20130930,      136
  316N20130914, Davis,   110,  1, 393587,      2,2,20130930,0136, 63.7203, -61.9202,  261,    100.7,  -1.0766,  32.8344,2,    304.5,2,    320.4,2,     9.02,2,     6.71,2,     0.08,2,     0.89,2,     0.36,2,   -999.0,9,   -999.0,9,    -1.41,2, 20130930,      136
  316N20130914, Davis,   110,  1, 393588,      3,2,20130930,0136, 63.7203, -61.9202,  261,     50.0,  -1.1370,  32.2531,2,    330.0,2,   -999.0,9,     5.55,2,     3.62,2,     0.12,2,     0.81,2,      0.8,2,   -999.0,9,   -999.0,9,    -1.75,2, 20130930,      136
  316N20130914, Davis,   110,  1, 393589,      4,2,20130930,0136, 63.7203, -61.9202,  261,     20.0,   1.8546,  31.2506,2,    332.9,2,   -999.0,9,     0.93,2,     0.00,2,     0.00,2,     0.52,2,     0.32,2,   -999.0,9,   -999.0,9,    -1.96,2, 20130930,      136
  316N20130914, Davis,   110,  1, 393590,      5,2,20130930,0136, 63.7203, -61.9202,  261,      2.9,   2.2600,  31.1315,2,    324.6,2,    340.7,2,     0.95,2,     0.00,2,     0.06,2,     0.50,2,     0.34,2,   -999.0,9,   -999.0,9,    -1.99,2, 20130930,      136
  316N20130914, Davis,   112,  1, 393591,      1,2,20130930,0434, 63.9592, -62.5592,  184,    154.1,  -1.3068,  32.7291,2,    310.7,2,    330.9,2,     8.70,2,     5.54,2,     0.06,2,     0.90,2,     0.24,2,   -999.0,9,   -999.0,9,    -1.61,2, 20130930,      434
  316N20130914, Davis,   112,  1, 393592,      2,2,20130930,0434, 63.9592, -62.5592,  184,    100.2,  -1.4038,  32.6041,2,    317.0,2,    334.2,2,     7.90,2,     5.29,2,     0.08,2,     0.87,2,     0.25,2,   -999.0,9,   -999.0,9,    -1.64,2, 20130930,      434
  316N20130914, Davis,   112,  1, 393593,      3,2,20130930,0434, 63.9592, -62.5592,  184,     49.2,   0.1991,  31.9876,2,    327.7,2,   -999.0,9,     4.17,2,     2.99,2,     0.10,2,     0.76,2,     1.52,2,   -999.0,9,   -999.0,9,    -1.67,2, 20130930,      434
  316N20130914, Davis,   112,  1, 393594,      4,2,20130930,0434, 63.9592, -62.5592,  184,     19.3,   1.9350,  31.2301,2,    325.1,2,   -999.0,9,     0.39,2,     0.16,2,     0.00,2,     0.47,2,     0.39,2,   -999.0,9,   -999.0,9,    -1.98,2, 20130930,      434
  316N20130914, Davis,   112,  1, 393595,      5,2,20130930,0434, 63.9592, -62.5592,  184,      2.3,   1.9592,  31.2208,2,    324.8,2,    343.0,2,     0.20,2,     0.00,2,     0.00,2,     0.41,2,     0.44,2,   -999.0,9,   -999.0,9,    -1.94,2, 20130930,      434
  316N20130914, Davis,   114,  1, 393596,      1,2,20130930,0735, 64.2008, -63.1995,  221,    210.9,  -0.1524,  33.4990,2,    260.7,2,    275.8,2,    13.94,2,    10.07,2,     0.04,2,     1.01,2,      0.4,2,   -999.0,9,   -999.0,9,    -0.87,2, 20130930,      735
  316N20130914, Davis,   114,  1, 393597,      2,2,20130930,0735, 64.2008, -63.1995,  221,    101.6,  -1.1008,  32.6034,2,    301.0,2,    317.0,2,     8.78,2,     5.82,2,     0.05,2,     0.89,2,     0.45,2,   -999.0,9,   -999.0,9,    -1.54,2, 20130930,      735
  316N20130914, Davis,   114,  1, 393598,      3,2,20130930,0735, 64.2008, -63.1995,  221,     51.7,   0.4930,  31.8553,2,    331.9,2,   -999.0,9,     3.58,2,     1.39,2,     0.05,2,     0.71,2,     0.78,2,   -999.0,9,   -999.0,9,    -1.91,2, 20130930,      735
  316N20130914, Davis,   114,  1, 393599,      4,2,20130930,0735, 64.2008, -63.1995,  221,     21.8,   1.9043,  31.2585,2,    325.0,2,   -999.0,9,     0.62,2,     0.00,2,     0.00,2,     0.45,2,      0.3,2,   -999.0,9,   -999.0,9,    -1.96,2, 20130930,      735
  316N20130914, Davis,   114,  1, 393600,      5,2,20130930,0735, 64.2008, -63.1995,  221,      3.9,   1.9575,  31.2318,2,    324.3,2,    342.2,2,     0.33,2,     0.00,2,     0.00,2,     0.41,2,     0.31,2,   -999.0,9,   -999.0,9,    -1.92,2, 20130930,      735
  316N20130914, Davis,   115,  1, 393601,      1,2,20130930,1258, 65.0328, -62.6830,  181,    171.1,  -1.1698,  33.0905,2,    286.0,2,    303.4,2,    11.36,2,     7.68,2,     0.06,2,     0.94,2,     0.75,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1258
  316N20130914, Davis,   115,  1, 393602,      2,2,20130930,1258, 65.0328, -62.6830,  181,    102.1,  -1.0630,  32.6965,2,    297.3,2,   -999.0,9,     9.04,2,     5.32,2,     0.07,2,     0.86,2,     0.72,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1258
  316N20130914, Davis,   115,  1, 393603,      3,2,20130930,1258, 65.0328, -62.6830,  181,     52.1,   0.7675,  31.8286,2,    328.5,2,   -999.0,9,     2.51,2,     0.30,2,     0.05,2,     0.66,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1258
  316N20130914, Davis,   115,  1, 393604,      4,2,20130930,1258, 65.0328, -62.6830,  181,     20.2,   1.9663,  31.1929,2,    323.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1258
  316N20130914, Davis,   115,  1, 393605,      5,2,20130930,1258, 65.0328, -62.6830,  181,      2.6,   1.9750,  31.1918,2,    323.4,2,    343.1,2,     1.32,2,     0.00,2,     0.00,2,     0.48,2,     0.43,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1258
  316N20130914, Davis,   117,  1, 393606,      1,2,20130930,1655, 65.0332, -61.4082,  271,    260.7,   0.4367,  33.9415,2,    237.0,2,    249.6,2,    16.35,2,    11.98,2,     0.00,2,     1.07,2,     0.55,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1655
  316N20130914, Davis,   117,  1, 393607,      2,2,20130930,1655, 65.0332, -61.4082,  271,    203.7,  -0.5006,  33.6399,2,    267.3,2,   -999.0,9,     9.94,2,     8.30,2,     0.00,2,     0.88,2,     0.42,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1655
  316N20130914, Davis,   117,  1, 393608,      3,2,20130930,1655, 65.0332, -61.4082,  271,    102.0,  -1.3573,  32.7576,2,    294.8,2,   -999.0,9,    10.58,2,     6.82,2,     0.00,2,     0.95,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1655
  316N20130914, Davis,   117,  1, 393609,      4,2,20130930,1655, 65.0332, -61.4082,  271,     49.6,   0.2659,  31.8305,2,    349.7,2,   -999.0,9,     2.10,2,     0.37,2,     0.04,2,     0.60,2,     0.66,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1655
  316N20130914, Davis,   117,  1, 393610,      5,2,20130930,1655, 65.0332, -61.4082,  271,     19.9,   2.1355,  31.2738,2,    324.5,2,   -999.0,9,     1.20,2,     0.00,2,     0.00,2,     0.49,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1655
  316N20130914, Davis,   117,  1, 393611,      6,2,20130930,1655, 65.0332, -61.4082,  271,      2.0,   2.3675,  31.1325,2,    320.4,2,    337.9,2,     1.44,2,     0.00,2,     0.00,2,     0.51,2,     0.65,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     1655
  316N20130914, Davis,   119,  1, 393612,      1,2,20130930,2108, 65.0335, -60.1345,  425,    327.1,   1.4308,  34.3052,2,    217.3,2,    234.1,2,    17.61,2,    13.25,2,     0.04,2,     1.09,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   119,  1, 393613,      2,2,20130930,2108, 65.0335, -60.1345,  425,    303.6,   0.9973,  34.1505,2,    226.9,2,    239.9,2,    16.00,2,    12.33,2,     0.00,2,     1.11,2,     0.41,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   119,  1, 393614,      3,2,20130930,2108, 65.0335, -60.1345,  425,    203.8,  -0.2936,  33.7680,2,    257.9,2,   -999.0,9,    12.76,2,    10.87,2,     0.00,2,     1.01,2,     1.04,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   119,  1, 393615,      4,2,20130930,2108, 65.0335, -60.1345,  425,    101.0,  -1.4476,  33.2396,2,    300.8,2,   -999.0,9,    10.84,2,     8.98,2,     0.04,2,     0.99,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   119,  1, 393616,      5,2,20130930,2108, 65.0335, -60.1345,  425,     50.7,  -1.4666,  32.8543,2,    299.8,2,   -999.0,9,    12.50,2,     8.38,2,     0.05,2,     1.08,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   119,  1, 393617,      6,2,20130930,2108, 65.0335, -60.1345,  425,     21.2,   1.4378,  31.6576,2,    331.4,2,   -999.0,9,     2.90,2,     0.36,2,     0.07,2,     0.60,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   119,  1, 393618,      7,2,20130930,2108, 65.0335, -60.1345,  425,      3.9,   1.5185,  31.6374,2,    330.8,2,    348.7,2,     2.63,2,     0.00,2,     0.05,2,     0.56,2,     0.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20130930,     2108
  316N20130914, Davis,   121,  1, 393619,      1,2,20131001,0131, 65.0345, -58.8605,  499,    456.9,   1.9286,  34.5063,2,    210.1,2,    222.9,2,    21.80,2,    15.56,2,     0.04,2,     1.24,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   121,  1, 393620,      2,2,20131001,0131, 65.0345, -58.8605,  499,    402.8,   2.0247,  34.5016,2,    213.2,2,    225.3,2,    21.66,2,    16.08,2,     0.00,2,     1.25,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   121,  1, 393621,      3,2,20131001,0131, 65.0345, -58.8605,  499,    201.8,   0.3408,  33.9205,2,    246.3,2,   -999.0,9,    12.51,2,    12.07,2,     0.04,2,     1.09,2,     0.57,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   121,  1, 393622,      4,2,20131001,0131, 65.0345, -58.8605,  499,     99.6,  -1.5092,  33.2550,2,    309.1,2,   -999.0,9,     5.60,2,     4.83,2,     0.00,2,     0.78,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   121,  1, 393623,      5,2,20131001,0131, 65.0345, -58.8605,  499,     50.5,  -1.2535,  32.8544,2,    313.2,2,   -999.0,9,     9.08,2,     6.47,2,     0.15,2,     0.92,2,     0.32,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   121,  1, 393624,      6,2,20131001,0131, 65.0345, -58.8605,  499,     20.6,   1.3315,  32.2048,2,    325.0,2,   -999.0,9,     4.22,2,     1.27,2,     0.09,2,     0.61,2,     0.44,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   121,  1, 393625,      7,2,20131001,0131, 65.0345, -58.8605,  499,      3.9,   1.6056,  31.6859,2,    328.0,2,    345.1,2,     2.17,2,     0.00,2,     0.04,2,     0.54,2,     0.69,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      131
  316N20130914, Davis,   123,  1, 393626,      1,2,20131001,0422, 65.0322, -58.2260,  627,    616.8,   2.9042,  34.7053,2,    220.3,2,    234.0,2,    21.33,2,    16.34,2,     0.00,2,     1.25,2,     0.27,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393627,      2,2,20131001,0422, 65.0322, -58.2260,  627,    502.2,   2.4435,  34.5937,2,    216.3,2,    230.9,2,    17.18,2,    13.55,2,     0.00,2,     1.14,2,     0.24,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393628,      3,2,20131001,0422, 65.0322, -58.2260,  627,    399.9,   3.3284,  34.6521,2,    242.1,2,   -999.0,9,    12.37,2,    13.62,2,     0.00,2,     1.07,2,     0.36,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393629,      4,2,20131001,0422, 65.0322, -58.2260,  627,    205.0,   2.7341,  34.3012,2,    273.4,2,    289.3,2,     7.76,2,    12.42,2,     0.00,2,     0.96,2,     0.46,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393630,      5,2,20131001,0422, 65.0322, -58.2260,  627,    100.5,  -0.6061,  33.6456,2,    268.0,2,   -999.0,9,    11.24,2,    10.15,2,     0.00,2,     1.01,2,     0.25,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393631,      6,2,20131001,0422, 65.0322, -58.2260,  627,     53.9,  -1.4156,  33.3337,2,    309.2,2,   -999.0,9,     6.90,2,     6.46,2,     0.04,2,     0.84,2,     0.33,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393632,      7,2,20131001,0422, 65.0322, -58.2260,  627,     21.9,   3.3421,  33.2614,2,    304.4,2,   -999.0,9,     2.10,2,     1.70,2,     0.17,2,     0.46,2,     1.21,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   123,  1, 393633,      8,2,20131001,0422, 65.0322, -58.2260,  627,      4.0,   2.4328,  32.9098,2,    315.2,2,    332.0,2,     3.25,2,     1.58,2,     0.14,2,     0.48,2,     0.51,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      422
  316N20130914, Davis,   125,  1, 393634,      1,2,20131001,0741, 65.0325, -57.4805,  731,    721.4,   4.1491,  34.8955,2,    194.2,2,    261.5,2,    12.85,2,    14.74,2,     0.00,2,     1.13,2,     0.38,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      741
  316N20130914, Davis,   125,  1, 393635,      2,2,20131001,0741, 65.0325, -57.4805,  731,    608.2,   4.3502,  34.8074,2,    207.7,2,    267.6,2,    11.05,2,    15.40,2,     0.00,2,     1.09,2,     0.34,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      741
  316N20130914, Davis,   125,  1, 393636,      3,2,20131001,0741, 65.0325, -57.4805,  731,    406.8,   4.8102,  34.8816,2,    263.7,2,   -999.0,9,     8.09,2,    14.53,2,     0.00,2,     1.02,2,     0.23,2,   -999.0,9,   -999.0,9,  -999.00,9, 20131001,      741
