EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
18SN19970924, A97, 13, 1, 31, 31, 2, 19970930, 1746, 75.0552, -140.7935, 3669,     86.9,  -1.2367,  32.1361, 2,  32.1367, 2,    326.6, 2,    326.6, 2,    20.15, 2,     9.03, 2,     0.01, 2,     1.46, 2,    5.580, 2,    2.750, 2,    0.180, 2,   10.010, 2,   2135.8, 2,   2223.9, 2,  -1.2384
18SN19970924, A97, 13, 1, 30, 30, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    108.9,  -1.3272,  32.4265, 2,  32.4325, 2,    303.7, 2,    304.6, 2,    25.49, 2,    11.82, 2,     0.01, 2,     1.64, 2,    4.980, 2,    2.500, 2,    0.180, 2,    7.530, 2,   2164.6, 2,   2232.8, 2,  -1.3294
18SN19970924, A97, 13, 1, 29, 29, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    128.9,  -1.3972,  32.6356, 2,  32.6352, 2,    289.7, 2,    293.6, 2,    29.40, 2,    13.31, 2,     0.01, 2,     1.75, 2,    5.030, 2,    2.350, 2,    0.150, 2,    7.940, 2,   2183.7, 2,   2243.4, 2,  -1.3998
18SN19970924, A97, 13, 1, 28, 28, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    149.9,  -1.4752,  32.8301, 2,  32.8216, 2,    289.0, 2,    287.3, 2,    33.09, 2,    14.50, 2,     0.01, 2,     1.82, 2,    4.880, 2,    2.550, 2,    0.140, 2,    8.070, 2,   2198.6, 2,   2250.6, 2,  -1.4783
18SN19970924, A97, 13, 1, 27, 27, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    169.6,  -1.4834,  33.0276, 2,  33.0193, 2,    285.2, 2,    282.0, 2,    33.81, 2,    15.17, 2,     0.01, 2,     1.84, 2,    4.223, 2,    2.123, 2,    0.120, 2,    6.110, 2,   2210.8, 2,   2257.5, 2,  -1.4869
18SN19970924, A97, 13, 1, 26, 26, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    190.3,  -1.4245,  33.2718, 2,  33.2550, 2,    280.0, 2,    281.5, 2,    33.80, 2,    15.46, 2,     0.01, 2,     1.81, 2,    3.930, 2,    1.930, 2,    0.150, 2,    5.860, 2,   2217.6, 2,   2265.5, 2,  -1.4287
18SN19970924, A97, 13, 1, 25, 25, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    208.9,  -1.2686,  33.5907, 2,  33.5940, 2,    275.0, 2,    267.7, 2,    32.66, 2,    15.79, 2,     0.01, 2,     1.75, 2,    3.990, 2,    1.940, 2,    0.140, 2,    5.790, 2,   2223.0, 2,   2276.8, 2,  -1.2737
18SN19970924, A97, 13, 1, 24, 24, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    230.2,  -0.9907,  34.0489, 2,  34.0248, 2,    270.9, 2,    262.1, 2,    26.27, 2,    14.82, 2,     0.01, 2,     1.47, 2,    3.780, 2,    1.680, 2,    0.130, 2,    4.900, 2,   2207.5, 2,   2274.9, 2,  -0.9971
18SN19970924, A97, 13, 1, 23, 23, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    255.5,  -0.8034,  34.3528, 2,  34.3419, 2,    273.4, 2,    279.2, 2,    13.31, 2,    11.93, 2,     0.01, 2,     1.02, 2,    3.830, 2,    1.770, 2,    0.080, 2,    3.600, 2,   2172.6, 2,   2273.1, 2,  -0.8111
18SN19970924, A97, 13, 1, 22, 22, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    280.3,  -0.4657,  34.5036, 2,  34.4983, 2,    276.9, 2,    282.9, 2,    10.84, 2,    11.84, 2,     0.01, 2,     0.93, 2,    3.270, 2,    1.640, 2,    0.110, 2,    3.340, 2,   2163.0, 2,   2273.5, 2,  -0.4751
18SN19970924, A97, 13, 1, 21, 21, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    311.5,  -0.1373,  34.6253, 2,  34.6168, 2,    280.1, 2,    285.9, 2,     9.30, 2,    11.93, 2,     0.01, 2,     0.89, 2,    3.220, 2,    1.530, 2,    0.090, 2, -999.000, 9,   2158.1, 2,   2280.1, 2,  -0.1487
18SN19970924, A97, 13, 1, 20, 20, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    352.2,   0.1531,  34.7287, 2,  34.7255, 2,    281.8, 2,    289.1, 2,     8.06, 2,    12.36, 2,     0.01, 2,     0.89, 2,    2.840, 2,    1.360, 2,    0.090, 2,    3.080, 2,   2152.9, 2,   2274.9, 2,   0.1390
18SN19970924, A97, 13, 1, 19, 19, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    391.7,   0.3232,  34.7865, 2,  34.7874, 2,    286.2, 2,    290.9, 2,     7.44, 2,    12.40, 2,     0.01, 2,     0.88, 2,    2.700, 2,    1.260, 2,    0.040, 2,    2.990, 2,   2149.5, 2,   2285.6, 2,   0.3068
18SN19970924, A97, 13, 1, 18, 18, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    431.6,   0.3664,  34.8060, 2,  34.8047, 2,    289.2, 2,    290.7, 2,     7.65, 2,    12.64, 2,     0.01, 2,     0.89, 2,    2.080, 2,    1.030, 2,    0.040, 2,    2.520, 2,   2148.2, 2,   2287.5, 2,   0.3481
18SN19970924, A97, 13, 1, 17, 17, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    483.7,   0.4181,  34.8319, 2,  34.8323, 2,    290.7, 2,    291.3, 2,     7.44, 2,    12.78, 2,     0.01, 2,     0.90, 2,    2.150, 2,    0.970, 2,    0.030, 2,    2.570, 2,   2145.8, 2,   2283.7, 2,   0.3971
18SN19970924, A97, 13, 1, 16, 16, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    533.7,   0.4215,  34.8442, 2,  34.8417, 2,    293.1, 2,    291.0, 2,     7.75, 2,    12.88, 2,     0.01, 2,     0.90, 2,    1.850, 2,    0.740, 2,    0.020, 2,    2.410, 2,   2144.6, 2,   2303.9, 3,   0.3981
18SN19970924, A97, 13, 1, 15, 15, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    598.7,   0.4254,  34.8610, 2,  34.8608, 2,    295.4, 2,    292.2, 2,     7.54, 2,    12.88, 2,     0.01, 2,     0.90, 2,    1.570, 2,    0.770, 2,    0.040, 2,    2.110, 2,   2145.5, 2,   2286.5, 2,   0.3988
18SN19970924, A97, 13, 1, 14, 14, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    683.9,   0.3583,  34.8727, 2,  34.8736, 2,    298.8, 2,    297.8, 3,     7.74, 2,    12.93, 2,     0.01, 2,     0.91, 2,    1.390, 2,    0.370, 3,    0.010, 2,    1.770, 2,   2144.6, 2,   2290.3, 2,   0.3277
18SN19970924, A97, 13, 1, 13, 13, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    790.2,   0.2114,  34.8798, 2,  34.8791, 2,    301.0, 2,    296.5, 2,     7.53, 2,    12.88, 2,     0.01, 2,     0.90, 2,    0.940, 2,    0.450, 3,    0.010, 2,    1.880, 2,   2144.5, 2,   2289.2, 2,   0.1763
18SN19970924, A97, 13, 1, 12, 12, 2, 19970930, 1746, 75.0552, -140.7935, 3669,    967.5,   0.0043,  34.8899, 2,  34.8918, 2,    303.1, 2,    299.1, 2,     7.63, 2,    12.82, 2,     0.01, 2,     0.91, 2,    1.140, 2,    0.500, 2,    0.000, 2,    1.980, 2,   2146.2, 2,   2290.9, 2,  -0.0386
18SN19970924, A97, 13, 1, 11, 11, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   1170.0,  -0.1517,  34.9021, 2,  34.9036, 2,    301.6, 2,    299.7, 2,     7.94, 2,    12.92, 2,     0.01, 2,     0.93, 2,    0.990, 2,    0.320, 2,    0.030, 3,    1.780, 2,   2146.7, 2,   2290.4, 2,  -0.2042
18SN19970924, A97, 13, 1, 10, 10, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   1423.5,  -0.2916,  34.9155, 2,  34.9168, 2,    299.0, 2,    298.8, 2,     8.76, 2,    13.35, 2,     0.01, 2,     0.95, 2,    0.510, 2,    0.180, 2,    0.000, 2,    1.480, 2,   2148.2, 2,   2291.4, 2,  -0.3571
18SN19970924, A97, 13, 1, 9, 9, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   1677.7,  -0.3811,  34.9284, 2,  34.9294, 2,    291.3, 2,    296.7, 2,     9.78, 2,    13.78, 2,     0.01, 2,     0.98, 2,    0.340, 2,    0.160, 2,    0.010, 2,    1.450, 2,   2148.3, 2,   2293.3, 2,  -0.4609
18SN19970924, A97, 13, 1, 8, 8, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   1931.1,  -0.4155,  34.9397, 2,  34.9400, 2,    287.8, 2,    292.5, 2,    11.02, 2,    14.20, 2,     0.01, 2,     1.02, 2,    0.310, 2,    0.070, 2,    0.010, 3,    1.240, 2,   2146.1, 2,   2294.3, 2,  -0.5111
18SN19970924, A97, 13, 1, 7, 7, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   2186.3,  -0.4104,  34.9467, 2,  34.9475, 2,    285.2, 2,    289.4, 2,    12.04, 2,    14.39, 2,     0.01, 2,     1.03, 2,    0.290, 2,    0.070, 2,    0.020, 3,    1.230, 2,   2148.6, 2,   2295.1, 2,  -0.5235
18SN19970924, A97, 13, 1, 6, 6, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   2440.5,  -0.3941,  34.9517, 2,  34.9521, 2,    284.9, 2,    287.1, 2,    12.76, 2,    14.50, 2,     0.01, 2,     1.04, 2,    0.110, 2,    0.050, 2,    0.000, 2,    0.810, 2,   2151.1, 2,   2295.3, 2,  -0.5259
18SN19970924, A97, 13, 1, 5, 5, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   2694.6,  -0.3652,  34.9552, 2,  34.9515, 3,    283.8, 2,    283.9, 2,    13.78, 2,    14.68, 2,     0.01, 2,     1.05, 2,    0.040, 2,    0.000, 2,    0.000, 2,    1.080, 2,   2155.3, 2,   2298.1, 2,  -0.5170
18SN19970924, A97, 13, 1, 4, 4, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   2950.2,  -0.3422,  34.9557, 2,  34.9549, 2,    283.6, 2,    283.6, 2,    13.78, 2,    14.63, 2,     0.01, 2,     1.05, 2,    0.240, 2,    0.040, 2,    0.000, 2,    1.110, 2,   2153.3, 2,   2298.2, 2,  -0.5151
18SN19970924, A97, 13, 1, 3, 3, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   3257.1,  -0.3153,  34.9549, 2,  34.9559, 2,    284.3, 2,    283.7, 2,    13.78, 2,    14.68, 2,     0.01, 2,     1.05, 2,    0.140, 2,    0.000, 2,    0.010, 3,    1.250, 2,   2157.3, 2,   2293.3, 3,  -0.5150
18SN19970924, A97, 13, 1, 2, 2, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   3513.1,  -0.2919,  34.9553, 2,  34.9543, 2,    284.9, 2,    283.6, 2,    13.78, 2,    14.63, 2,     0.01, 2,     1.05, 2,    0.150, 2,    0.050, 2,    0.000, 2,    0.810, 2,   2153.2, 2,   2297.1, 3,  -0.5152
18SN19970924, A97, 13, 1, 1, 1, 2, 19970930, 1746, 75.0552, -140.7935, 3669,   3737.0,  -0.2702,  34.9554, 2,  34.9553, 2,    283.5, 2,    283.7, 2,    13.77, 2,    14.63, 2,     0.01, 2,     1.05, 2,    0.100, 2,    0.030, 2,    0.000, 2,    1.140, 2,   2160.5, 2,   2308.3, 2,  -0.5149
18SN19970924, A97, 13, 2, 6, 6, 2, 19971001, 0108, 75.0547, -140.8173, 3669,     10.1,  -1.4939,  27.4606, 2,  27.4575, 2,    438.0, 2,    392.1, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.4940
18SN19970924, A97, 13, 2, 5, 5, 2, 19971001, 0108, 75.0547, -140.8173, 3669,     24.5,  -1.4900,  27.4921, 2,  27.5229, 2,    396.9, 2,    392.6, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.4902
18SN19970924, A97, 13, 2, 4, 4, 2, 19971001, 0108, 75.0547, -140.8173, 3669,     42.5,  -1.1414,  29.6802, 2,  29.5111, 2,    392.6, 2,    406.3, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.1421
18SN19970924, A97, 13, 2, 1, 1, 2, 19971001, 0108, 75.0547, -140.8173, 3669,    228.9,  -1.0553,  33.9516, 2,  33.9476, 2,    272.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0614
18SN19970924, A97, 13, 2, 2, 2, 2, 19971001, 0108, 75.0547, -140.8173, 3669,    228.9,  -1.1098,  33.8673, 2, -999.0000, 9,    271.8, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.1158
18SN19970924, A97, 13, 2, 3, 3, 2, 19971001, 0108, 75.0547, -140.8173, 3669,    228.9,  -1.0795,  33.9329, 2,  33.9233, 2,    271.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0856
18SN19970924, A97, 14, 1, 36, 36, 2, 19971002, 0132, 75.2023, -142.3305, 3723,     13.9,  -1.5073,  27.6071, 2,  27.5949, 2,    387.4, 2,    394.3, 2,     2.95, 2,     0.00, 2,     0.00, 2,     0.65, 2,    7.540, 2,    3.660, 2,    0.340, 2,   10.350, 2,   1842.7, 2,   1954.7, 2,  -1.5074
18SN19970924, A97, 14, 1, 35, 35, 2, 19971002, 0132, 75.2023, -142.3305, 3723,     24.5,  -1.4149,  27.9557, 2,  27.7654, 2,    387.7, 2,    397.6, 2,     2.94, 2,     0.00, 2,     0.00, 2,     0.66, 2,    7.810, 2,    3.690, 2,    0.380, 2,   10.170, 2,   1858.4, 2,   1968.3, 2,  -1.4151
18SN19970924, A97, 14, 1, 34, 34, 2, 19971002, 0132, 75.2023, -142.3305, 3723,     38.8,  -1.2165,  29.5491, 2,  29.5225, 2,    390.6, 2,    406.6, 2,     3.14, 2,     0.00, 2,     0.00, 2,     0.72, 2,    7.500, 2,    3.680, 2,    0.310, 2,   11.640, 2,   1964.7, 2,   2090.5, 2,  -1.2171
18SN19970924, A97, 14, 1, 33, 33, 2, 19971002, 0132, 75.2023, -142.3305, 3723,     59.6,  -0.8234,  31.3480, 2,  31.3164, 2,    386.7, 2,    393.2, 2,     6.74, 2,     0.75, 2,     0.08, 2,     0.91, 2,    6.750, 2,    3.250, 2,    0.320, 2,   11.970, 2,   2061.4, 2,   2199.3, 2,  -0.8247
18SN19970924, A97, 14, 1, 32, 32, 2, 19971002, 0132, 75.2023, -142.3305, 3723,     84.5,  -1.2079,  32.1276, 2,  32.1318, 2,    341.5, 2,    329.1, 2,    19.00, 2,     8.81, 2,     0.01, 2,     1.43, 2,    5.140, 2,    2.490, 2,    0.150, 2,    8.190, 2,   2135.8, 2,   2221.0, 2,  -1.2096
18SN19970924, A97, 14, 1, 31, 31, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    109.4,  -1.3585,  32.4693, 2,  32.4648, 2,    305.7, 2,    301.9, 2,    26.31, 2,    12.06, 2,     0.01, 2,     1.66, 2,    4.880, 2,    2.360, 2,    0.150, 2,    7.770, 2,   2170.6, 2,   2234.3, 2,  -1.3607
18SN19970924, A97, 14, 1, 30, 30, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    129.8,  -1.3992,  32.6631, 2,  32.6654, 2,    298.1, 2,    291.6, 2,    29.80, 2,    13.46, 2,     0.01, 2,     1.76, 2,    4.660, 2,    2.320, 2,    0.180, 2,    8.390, 2,   2182.2, 2,   2240.1, 2,  -1.4018
18SN19970924, A97, 14, 1, 29, 29, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    149.8,  -1.4793,  32.8270, 2,  32.8369, 2,    291.0, 2,    285.3, 2,    33.50, 2,    14.67, 2,     0.02, 2,     1.83, 2,    4.710, 2,    2.340, 2,    0.140, 2,    8.090, 2,   2200.6, 2,   2243.2, 2,  -1.4823
18SN19970924, A97, 14, 1, 28, 28, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    170.0,  -1.5060,  33.0202, 2,  33.0135, 2,    281.8, 2,    288.1, 2,    34.93, 2,    15.30, 2,     0.01, 2,     1.85, 2,    4.330, 2,    2.210, 2,    0.120, 2,    6.940, 2,   2207.1, 2,   2259.0, 2,  -1.5095
18SN19970924, A97, 14, 1, 27, 27, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    190.5,  -1.4409,  33.2320, 2,  33.2317, 2,    276.5, 2,    276.3, 2,    34.50, 2,    15.49, 2,     0.01, 2,     1.82, 2,    4.260, 2,    2.060, 2,    0.130, 2,    6.350, 2,   2218.0, 2,   2267.0, 2,  -1.4451
18SN19970924, A97, 14, 1, 26, 26, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    210.5,  -1.2889,  33.5811, 2,  33.6035, 2,    271.0, 2,    266.7, 2,    33.35, 2,    15.77, 2,     0.01, 2,     1.74, 2,    4.020, 2,    1.890, 2,    0.120, 2,    5.930, 2,   2220.1, 2,   2275.1, 2,  -1.2940
18SN19970924, A97, 14, 1, 25, 25, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    229.8,  -1.1648,  34.0445, 2,  34.0414, 2,    264.1, 2,    266.2, 2,    23.44, 2,    13.83, 2,     0.01, 2,     1.35, 2,    4.240, 2,    1.990, 2,    0.100, 2,    5.060, 2,   2197.3, 2,   2272.3, 3,  -1.1708
18SN19970924, A97, 14, 1, 24, 24, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    255.0,  -0.8192,  34.3578, 2,  34.3528, 2,    275.0, 2,    286.2, 2,    12.53, 2,    11.80, 2,     0.01, 2,     0.98, 2,    4.100, 2,    1.740, 2,    0.110, 2,    3.440, 2,   2167.4, 2,   2272.8, 2,  -0.8268
18SN19970924, A97, 14, 1, 23, 23, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    280.2,  -0.4722,  34.4999, 2,  34.4946, 2,    283.1, 2,    286.6, 2,     9.64, 2,    11.50, 2,     0.01, 2,     0.89, 2,    3.840, 2,    1.810, 2,    0.100, 2,    3.790, 2,   2162.0, 2,   2267.3, 3,  -0.4816
18SN19970924, A97, 14, 1, 22, 22, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    312.5,  -0.0892,  34.6230, 2,  34.6213, 2,    287.0, 2,    286.8, 2,     8.91, 2,    11.93, 2,     0.01, 2,     0.89, 2,    3.390, 2,    1.550, 2,    0.080, 2,    3.380, 2,   2153.7, 2,   2274.9, 2,  -0.1008
18SN19970924, A97, 14, 1, 21, 21, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    351.8,   0.1850,  34.7266, 2,  34.7274, 2,    286.5, 2,    289.1, 2,     7.98, 2,    12.31, 2,     0.02, 2,     0.88, 2,    3.320, 2,    1.530, 2,    0.070, 2,    3.510, 2,   2151.0, 2,   2279.0, 2,   0.1710
18SN19970924, A97, 14, 1, 20, 20, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    392.8,   0.3463,  34.7805, 2,  34.7764, 2,    292.3, 2,    294.1, 2,     7.25, 2,    12.32, 2,     0.01, 2,     0.87, 2,    3.080, 2,    1.440, 2,    0.060, 2,    3.040, 2,   2143.7, 2,   2281.9, 2,   0.3298
18SN19970924, A97, 14, 1, 19, 19, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    432.4,   0.3851,  34.8016, 2,  34.8042, 2,    295.9, 2,    293.2, 2,     7.04, 2,    12.41, 2,     0.01, 2,     0.87, 2,    2.950, 2,    1.340, 2,    0.060, 2,    3.390, 3,   2140.2, 3,   2284.0, 2,   0.3667
18SN19970924, A97, 14, 1, 18, 18, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    482.8,   0.4326,  34.8315, 2,  34.8308, 2,    295.7, 2,    297.6, 3,     7.03, 2,    12.65, 2,     0.02, 2,     0.87, 2,    2.360, 2,    1.020, 2,    0.050, 2,    2.780, 2,   2145.9, 2,   2285.8, 2,   0.4116
18SN19970924, A97, 14, 1, 17, 17, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    533.5,   0.4209,  34.8414, 2,  34.8428, 2,    296.3, 2,    293.1, 2,     7.02, 2,    12.70, 2,     0.02, 2,     0.89, 2,    2.200, 2,    1.060, 2,    0.040, 2,    2.740, 2,   2152.5, 3,   2287.1, 2,   0.3975
18SN19970924, A97, 14, 1, 16, 16, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    600.1,   0.4215,  34.8594, 2,  34.8517, 3,    296.2, 2,    292.6, 2,     7.43, 2,    12.84, 2,     0.02, 2,     0.89, 2,    1.630, 2,    0.720, 2,    0.020, 2,    2.270, 2,   2147.2, 2,   2284.2, 2,   0.3948
18SN19970924, A97, 14, 1, 15, 15, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    685.4,   0.3368,  34.8684, 2,  34.8671, 2,    298.5, 2,    294.4, 2,     7.42, 2,    12.84, 2,     0.02, 2,     0.90, 2,    1.650, 2,    0.730, 2,    0.020, 2,    2.520, 2,   2145.6, 2,   2287.3, 2,   0.3062
18SN19970924, A97, 14, 1, 14, 14, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    791.7,   0.1996,  34.8773, 2,  34.8777, 2,    299.2, 2,    296.7, 2,     7.41, 2,    12.79, 2,     0.02, 2,     0.90, 2,    1.190, 2,    0.550, 2,    0.010, 2,    1.950, 2,   2144.0, 2,   2285.7, 2,   0.1645
18SN19970924, A97, 14, 1, 13, 13, 2, 19971002, 0132, 75.2023, -142.3305, 3723,    967.9,   0.0116,  34.8883, 2,  34.8870, 2,    298.6, 2,    303.4, 3,     7.40, 2,    12.79, 2,     0.01, 2,     0.91, 2,    1.027, 3,    0.420, 3,    0.010, 3,    1.943, 3,   2145.9, 3,   2291.7, 2,  -0.0314
18SN19970924, A97, 14, 1, 12, 12, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   1170.3,  -0.1538,  34.9006, 2,  34.9014, 2,    298.3, 2,    299.3, 2,     7.81, 2,    12.88, 2,     0.01, 2,     0.92, 2,    0.930, 2,    0.380, 2,    0.000, 2,    1.720, 2,   2145.4, 2,   2289.7, 2,  -0.2063
18SN19970924, A97, 14, 1, 11, 11, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   1423.3,  -0.2913,  34.9145, 2,  34.9158, 2,    295.8, 2,    302.0, 3,     8.62, 2,    13.32, 2,     0.02, 2,     0.95, 2,    0.660, 2,    0.220, 2,    0.000, 2,    1.750, 2,   2148.8, 2,   2290.3, 2,  -0.3568
18SN19970924, A97, 14, 1, 10, 10, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   1676.9,  -0.3831,  34.9274, 2,  34.9278, 2,    293.3, 2,    295.8, 2,     9.74, 2,    13.75, 2,     0.02, 2,     0.98, 2,    0.370, 2,    0.090, 2,    0.000, 2,    0.850, 3,   2142.7, 3,   2289.0, 2,  -0.4628
18SN19970924, A97, 14, 1, 9, 9, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   1932.8,  -0.4161,  34.9391, 2,  34.9387, 2,    289.1, 2,    292.2, 2,    10.97, 2,    14.18, 2,     0.01, 2,     1.01, 2,    0.230, 2,    0.080, 2,    0.000, 2,    1.100, 2,   2147.2, 2,   2289.9, 2,  -0.5118
18SN19970924, A97, 14, 1, 8, 8, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   2185.8,  -0.4102,  34.9462, 2,  34.9462, 2,    281.5, 2,    288.7, 2,    11.88, 2,    14.38, 2,     0.01, 2,     1.02, 2,    0.520, 3,    0.080, 2,    0.000, 2,    1.080, 2,   2146.3, 2,   2291.4, 2,  -0.5233
18SN19970924, A97, 14, 1, 7, 7, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   2440.2,  -0.3929,  34.9514, 2,  34.9500, 2,    282.1, 2,    289.5, 3,    12.70, 2,    14.52, 2,     0.02, 2,     1.04, 2,    0.250, 2,    0.030, 2,    0.000, 2,    1.050, 2,   2150.9, 2,   2290.1, 3,  -0.5247
18SN19970924, A97, 14, 1, 6, 6, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   2644.4,  -0.3739,  34.9534, 2,  34.9539, 2,    282.0, 2,    285.2, 2,    13.00, 2,    14.61, 2,     0.02, 2,     1.04, 2,    0.070, 2,    0.010, 2,    0.000, 2,    0.770, 2,   2151.3, 2,   2297.1, 2,  -0.5217
18SN19970924, A97, 14, 1, 5, 5, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   2848.6,  -0.3511,  34.9554, 2,  34.9538, 2,    281.4, 2,    283.3, 2,    13.61, 2,    14.66, 2,     0.01, 2,     1.04, 2,    0.190, 2,    0.000, 2,    0.000, 2,    0.910, 2,   2154.8, 2,   2292.6, 2,  -0.5155
18SN19970924, A97, 14, 1, 4, 4, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   3154.9,  -0.3248,  34.9560, 2,  34.9548, 2,    278.4, 2,    283.3, 2,    13.60, 2,    14.61, 2,     0.01, 2,     1.04, 2,    0.200, 2,    0.050, 2,    0.000, 2,    0.830, 2,   2154.3, 2,   2289.4, 3,  -0.5154
18SN19970924, A97, 14, 1, 3, 3, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   3461.4,  -0.2971,  34.9559, 2,  34.9542, 2,    280.3, 2,    283.5, 2,    13.59, 2,    14.66, 2,     0.02, 2,     1.04, 2,    0.220, 2,    0.040, 2,    0.010, 3,    1.160, 2,   2155.3, 2,   2290.2, 3,  -0.5155
18SN19970924, A97, 14, 1, 2, 2, 2, 19971002, 0132, 75.2023, -142.3305, 3723,   3692.6,  -0.2750,  34.9560, 2,  34.9549, 2,    282.2, 2,    283.3, 2,    13.58, 2,    14.65, 2,     0.02, 2,     1.04, 2,    0.170, 2,    0.020, 2,    0.000, 2,    0.870, 2,   2151.6, 2,   2292.6, 3,  -0.5154
