EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PMOL/KG,,PMOL/KG,,FMOL/KG,,DEGC
  06MT20030626,   338,  1,      5,20030706, 59.7022, -39.6708, 2816,   2632.2,   2.0863,  34.8885,2, -999.000,9, -999.000,9,    0.702,2, 1.89109347
  06MT20030626,   338,  1,      4,20030706, 59.7022, -39.6708, 2816,   2734.3,   1.6153,  34.8876,2, -999.000,9, -999.000,9,     -999,9, 1.41993006
  06MT20030626,   338,  1,      3,20030706, 59.7022, -39.6708, 2816,   2785.7,   1.2492,  34.8927,2,    3.575,2,    1.956,2,    0.729,2, 1.05659549
  06MT20030626,   338,  1,      2,20030706, 59.7022, -39.6708, 2816,   2805.9,   1.2511,  34.8924,2, -999.000,9, -999.000,9,     -999,9, 1.05662133
  06MT20030626,   338,  1,      1,20030706, 59.7022, -39.6708, 2816,   2806.0,   1.2509,  34.8925,2,    3.448,2,    1.947,2,     -999,9, 1.05641593
  06MT20030626,   339,  1,     22,20030706, 59.7660, -40.2558, 2652,     12.9,   7.7343,  34.8615,2, -999.000,9, -999.000,9,     1.53,2, 7.73303799
  06MT20030626,   339,  1,     21,20030706, 59.7660, -40.2558, 2652,     53.9,   6.1371,  34.8516,2,    4.374,2,    2.619,2,    1.458,2, 6.13247289
  06MT20030626,   339,  1,     20,20030706, 59.7660, -40.2558, 2652,    104.1,   5.1659,  34.9368,2,    4.103,2,    2.370,2,    1.116,2, 5.15769908
  06MT20030626,   339,  1,     19,20030706, 59.7660, -40.2558, 2652,    204.8,   4.6642,  34.9150,2,    4.062,2,    2.328,2,    1.404,2, 4.64872671
  06MT20030626,   339,  1,     18,20030706, 59.7660, -40.2558, 2652,    406.5,   4.0747,  34.8872,2, -999.000,9, -999.000,9,    1.233,2, 4.04527036
  06MT20030626,   339,  1,     17,20030706, 59.7660, -40.2558, 2652,    406.5,   4.0747,  34.8873,2, -999.000,9, -999.000,9,     -999,9, 4.04527029
  06MT20030626,   339,  1,     16,20030706, 59.7660, -40.2558, 2652,    608.5,   3.7270,  34.8752,2, -999.000,9, -999.000,9,    1.026,2, 3.68367758
  06MT20030626,   339,  1,     15,20030706, 59.7660, -40.2558, 2652,    608.4,   3.7272,  34.8751,2,    3.880,2,    2.218,2,     -999,9, 3.68388432
  06MT20030626,   339,  1,     14,20030706, 59.7660, -40.2558, 2652,    806.6,   3.4931,  34.8659,2, -999.000,9, -999.000,9,    1.071,2, 3.43593192
  06MT20030626,   339,  1,     13,20030706, 59.7660, -40.2558, 2652,    806.3,   3.4924,  34.8660,2, -999.000,9, -999.000,9,     -999,9, 3.43525932
  06MT20030626,   339,  1,     12,20030706, 59.7660, -40.2558, 2652,   1012.0,   3.4792,  34.8830,2,    3.385,2,    1.913,2,    0.873,2, 3.40595743
  06MT20030626,   339,  1,     11,20030706, 59.7660, -40.2558, 2652,   1012.1,   3.4793,  34.8832,2, -999.000,9, -999.000,9,     -999,9, 3.40604829
  06MT20030626,   339,  1,     10,20030706, 59.7660, -40.2558, 2652,   1514.6,   3.1767,  34.8882,2, -999.000,9, -999.000,9,     -999,9, 3.06479166
  06MT20030626,   339,  1,      9,20030706, 59.7660, -40.2558, 2652,   1515.1,   3.1766,  34.8883,2,    3.016,2,    1.620,2,    0.639,2, 3.06464987
  06MT20030626,   339,  1,      8,20030706, 59.7660, -40.2558, 2652,   2023.9,   2.9914,  34.9123,2, -999.000,9, -999.000,9,     -999,9, 2.83685435
  06MT20030626,   339,  1,      7,20030706, 59.7660, -40.2558, 2652,   2024.3,   2.9903,  34.9123,2,    2.602,2,    1.382,2,    0.612,2, 2.83573441
  06MT20030626,   339,  1,      6,20030706, 59.7660, -40.2558, 2652,   2277.0,   2.6471,  34.9070,2,    2.623,2,    1.457,2,     -999,9, 2.47478286
  06MT20030626,   339,  1,      5,20030706, 59.7660, -40.2558, 2652,   2429.6,   2.1721,  34.8915,2,    3.252,2,    1.838,2,    0.963,2, 1.99408678
  06MT20030626,   339,  1,      4,20030706, 59.7660, -40.2558, 2652,   2531.0,   1.6634,  34.8910,2, -999.000,9, -999.000,9,    1.152,2, 1.48559184
  06MT20030626,   339,  1,      3,20030706, 59.7660, -40.2558, 2652,   2580.9,   1.4970,  34.8913,2, -999.000,9,    1.879,2,    0.954,2, 1.31789552
  06MT20030626,   339,  1,      2,20030706, 59.7660, -40.2558, 2652,   2641.4,   1.4113,  34.8914,2, -999.000,9, -999.000,9,     -999,9, 1.22844702
  06MT20030626,   339,  1,      1,20030706, 59.7660, -40.2558, 2652,   2642.5,   1.4111,  34.8914,2,    3.393,2,    1.912,2,    1.044,2, 1.22815227
  06MT20030626,   340,  1,     22,20030706, 59.8315, -40.8352, 2383,     14.4,   7.9187,  34.9270,2, -999.000,9, -999.000,9,     -999,9, 7.91726951
  06MT20030626,   340,  1,     21,20030706, 59.8315, -40.8352, 2383,     14.0,   7.9199,  34.9252,2, -999.000,9, -999.000,9,    1.512,2,  7.9185092
  06MT20030626,   340,  1,     20,20030706, 59.8315, -40.8352, 2383,     54.5,   7.0639,  35.0492,2, -999.000,9, -999.000,9,     -999,9, 7.05881511
  06MT20030626,   340,  1,     19,20030706, 59.8315, -40.8352, 2383,    104.5,   6.6698,  35.0809,2,    3.885,2,    2.273,2,    1.467,2, 6.66032411
  06MT20030626,   340,  1,     18,20030706, 59.8315, -40.8352, 2383,    204.8,   6.0136,  35.0337,2, -999.000,9, -999.000,9,    1.773,2, 5.99593405
  06MT20030626,   340,  1,     17,20030706, 59.8315, -40.8352, 2383,    406.5,   5.1849,  34.9633,2,    3.894,2,    2.195,2,     -999,9, 5.15189528
  06MT20030626,   340,  1,     16,20030706, 59.8315, -40.8352, 2383,    608.7,   4.2401,  34.8988,2, -999.000,9, -999.000,9,    1.305,2,  4.1942965
  06MT20030626,   340,  1,     15,20030706, 59.8315, -40.8352, 2383,    810.6,   3.8848,  34.8885,2, -999.000,9, -999.000,9,     -999,9, 3.82482008
  06MT20030626,   340,  1,     14,20030706, 59.8315, -40.8352, 2383,   1011.8,   3.7333,  34.9061,2,    3.519,2,    1.875,2,    1.206,2, 3.65804657
  06MT20030626,   340,  1,     13,20030706, 59.8315, -40.8352, 2383,   1515.7,   3.2684,  34.9058,2, -999.000,9, -999.000,9,     -999,9, 3.15529501
  06MT20030626,   340,  1,     12,20030706, 59.8315, -40.8352, 2383,   1516.3,   3.2681,  34.9057,2,    3.186,2,    1.712,2,    1.314,2, 3.15494708
  06MT20030626,   340,  1,     11,20030706, 59.8315, -40.8352, 2383,   2017.3,   2.4527,  34.8974,2, -999.000,9, -999.000,9,     -999,9, 2.30696966
  06MT20030626,   340,  1,     10,20030706, 59.8315, -40.8352, 2383,   2017.0,   2.4544,  34.8975,2, -999.000,9, -999.000,9,     -999,9, 2.30866977
  06MT20030626,   340,  1,      9,20030706, 59.8315, -40.8352, 2383,   2016.7,   2.4554,  34.8974,2,    3.091,2,    1.706,2,    0.891,2,  2.3096812
  06MT20030626,   340,  1,      8,20030706, 59.8315, -40.8352, 2383,   2162.1,   2.0217,  34.8908,2, -999.000,9, -999.000,9,     -999,9, 1.87015439
  06MT20030626,   340,  1,      7,20030706, 59.8315, -40.8352, 2383,   2162.3,   2.0210,  34.8908,2, -999.000,9, -999.000,9,    1.179,2, 1.86944845
  06MT20030626,   340,  1,      6,20030706, 59.8315, -40.8352, 2383,   2259.0,   1.5747,  34.8875,2, -999.000,9, -999.000,9,     -999,9, 1.42229615
  06MT20030626,   340,  1,      5,20030706, 59.8315, -40.8352, 2383,   2258.1,   1.5745,  34.8876,2, -999.000,9, -999.000,9,     1.62,2, 1.42217582
  06MT20030626,   340,  1,      4,20030706, 59.8315, -40.8352, 2383,   2306.5,   1.5671,  34.8875,2, -999.000,9, -999.000,9,     -999,9, 1.41076623
  06MT20030626,   340,  1,      3,20030706, 59.8315, -40.8352, 2383,   2305.6,   1.5669,  34.8876,2,    3.595,2,    2.032,2,    1.737,2, 1.41064655
  06MT20030626,   340,  1,      2,20030706, 59.8315, -40.8352, 2383,   2372.6,   1.5767,  34.8875,2,    3.572,2,    1.979,2,     -999,9, 1.41448973
  06MT20030626,   340,  1,      1,20030706, 59.8315, -40.8352, 2383,   2372.5,   1.5764,  34.8877,2, -999.000,9, -999.000,9,    0.846,2, 1.41420298
  06MT20030626,   341,  1,     22,20030706, 59.8633, -41.1650, 2071,     13.9,   7.7443,  35.0273,2, -999.000,9, -999.000,9,     -999,9, 7.74293541
  06MT20030626,   341,  1,     21,20030706, 59.8633, -41.1650, 2071,     13.9,   7.7180,  35.0283,2,    3.814,2,    2.253,2,     1.44,2, 7.71663816
  06MT20030626,   341,  1,     20,20030706, 59.8633, -41.1650, 2071,     53.3,   7.2250,  35.0583,2, -999.000,9, -999.000,9,    1.557,2,  7.2199612
  06MT20030626,   341,  1,     19,20030706, 59.8633, -41.1650, 2071,     99.4,   6.9176,  35.1004,2, -999.000,9, -999.000,9,     -999,9, 6.90839844
  06MT20030626,   341,  1,     18,20030706, 59.8633, -41.1650, 2071,     98.8,   6.9189,  35.1001,2, -999.000,9, -999.000,9,    1.656,2, 6.90975346
  06MT20030626,   341,  1,     17,20030706, 59.8633, -41.1650, 2071,    188.0,   6.4840,  35.0685,2,    3.656,2,    2.162,2,     -999,9, 6.46711511
  06MT20030626,   341,  1,     16,20030706, 59.8633, -41.1650, 2071,    376.9,   5.8024,  35.0138,2, -999.000,9, -999.000,9,    1.467,2, 5.77005302
  06MT20030626,   341,  1,     15,20030706, 59.8633, -41.1650, 2071,    566.5,   5.3054,  34.9787,2,    3.522,2,    2.046,2,    1.242,2, 5.25820662
  06MT20030626,   341,  1,     14,20030706, 59.8633, -41.1650, 2071,    805.0,   4.5406,  34.9422,2, -999.000,9, -999.000,9,    0.837,2, 4.47691702
  06MT20030626,   341,  1,     13,20030706, 59.8633, -41.1650, 2071,    804.9,   4.5423,  34.9420,2, -999.000,9, -999.000,9,     -999,9, 4.47861527
  06MT20030626,   341,  1,     12,20030706, 59.8633, -41.1650, 2071,   1006.3,   3.8021,  34.9125,2, -999.000,9, -999.000,9,    0.936,2, 3.72675269
  06MT20030626,   341,  1,     11,20030706, 59.8633, -41.1650, 2071,   1006.6,   3.7987,  34.9127,2,    3.334,2,    1.872,2,     -999,9, 3.72335399
  06MT20030626,   341,  1,     10,20030706, 59.8633, -41.1650, 2071,   1516.0,   2.9617,  34.9047,2, -999.000,9, -999.000,9,     -999,9, 2.85211722
  06MT20030626,   341,  1,      9,20030706, 59.8633, -41.1650, 2071,   1515.7,   2.9639,  34.9047,2, -999.000,9, -999.000,9,    0.747,2,  2.8543169
  06MT20030626,   341,  1,      8,20030706, 59.8633, -41.1650, 2071,   1515.6,   2.9598,  34.9046,2,    3.017,2,    1.604,2,     -999,9, 2.85027303
  06MT20030626,   341,  1,      7,20030706, 59.8633, -41.1650, 2071,   1767.6,   2.4263,  34.8962,2, -999.000,9, -999.000,9,    0.792,2, 2.30235822
  06MT20030626,   341,  1,      6,20030706, 59.8633, -41.1650, 2071,   1865.6,   2.0816,  34.8899,2,    3.455,2,    1.847,2,    0.945,2, 1.95428921
  06MT20030626,   341,  1,      5,20030706, 59.8633, -41.1650, 2071,   1966.4,   2.0054,  34.8888,2, -999.000,9, -999.000,9,    1.116,2, 1.87080845
  06MT20030626,   341,  1,      4,20030706, 59.8633, -41.1650, 2071,   2020.6,   2.0048,  34.8886,2, -999.000,9, -999.000,9,     -999,9, 1.86565537
  06MT20030626,   341,  1,      3,20030706, 59.8633, -41.1650, 2071,   2020.4,   2.0039,  34.8885,2,    3.461,2,    1.866,2,    1.008,2, 1.86478643
  06MT20030626,   341,  1,      2,20030706, 59.8633, -41.1650, 2071,   2060.0,   1.9951,  34.8886,2,    3.468,2,    1.870,2,    1.116,2, 1.85276252
  06MT20030626,   341,  1,      1,20030706, 59.8633, -41.1650, 2071,   2060.7,   1.9948,  34.8886,2, -999.000,9, -999.000,9,     -999,9, 1.85240763
  06MT20030626,   342,  1,     22,20030706, 59.8990, -41.5010, 1907,     13.4,   7.7161,  35.0382,2, -999.000,9, -999.000,9,     -999,9, 7.71478718
  06MT20030626,   342,  1,     21,20030706, 59.8990, -41.5010, 1907,     13.2,   7.7208,  35.0386,2, -999.000,9, -999.000,9,    1.593,2, 7.71950631
  06MT20030626,   342,  1,     20,20030706, 59.8990, -41.5010, 1907,     53.5,   7.4282,  35.0335,2, -999.000,9, -999.000,9,     -999,9, 7.42306156
  06MT20030626,   342,  1,     19,20030706, 59.8990, -41.5010, 1907,    102.4,   6.4798,  35.0081,2, -999.000,9, -999.000,9,     -999,9, 6.47067743
  06MT20030626,   342,  1,     18,20030706, 59.8990, -41.5010, 1907,    101.1,   6.4740,  35.0058,2,    3.884,2,    2.244,2,    1.458,2, 6.46499904
  06MT20030626,   342,  1,     17,20030706, 59.8990, -41.5010, 1907,    196.3,   5.5654,  34.9240,2, -999.000,9, -999.000,9,     -999,9, 5.54919532
  06MT20030626,   342,  1,     16,20030706, 59.8990, -41.5010, 1907,    195.4,   5.5581,  34.9222,2, -999.000,9, -999.000,9,     -999,9, 5.54198255
  06MT20030626,   342,  1,     15,20030706, 59.8990, -41.5010, 1907,    384.8,   5.3967,  34.9420,2, -999.000,9, -999.000,9,     -999,9, 5.36490099
  06MT20030626,   342,  1,     14,20030706, 59.8990, -41.5010, 1907,    383.8,   5.3987,  34.9427,2,    3.757,2,    2.169,2,     -999,9, 5.36698003
  06MT20030626,   342,  1,     13,20030706, 59.8990, -41.5010, 1907,    585.4,   5.1005,  34.9676,2, -999.000,9, -999.000,9,    1.161,2, 5.05258471
  06MT20030626,   342,  1,     12,20030706, 59.8990, -41.5010, 1907,    585.3,   5.0938,  34.9669,2,    3.436,2,    1.964,2,     -999,9, 5.04592417
  06MT20030626,   342,  1,     11,20030706, 59.8990, -41.5010, 1907,    799.7,   4.4910,  34.9363,2, -999.000,9, -999.000,9,     -999,9, 4.42808057
  06MT20030626,   342,  1,     10,20030706, 59.8990, -41.5010, 1907,    799.7,   4.4899,  34.9364,2, -999.000,9, -999.000,9,     -999,9, 4.42698721
  06MT20030626,   342,  1,      9,20030706, 59.8990, -41.5010, 1907,    800.9,   4.4765,  34.9353,2,    3.418,2,    1.939,2,    1.152,2, 4.41356977
  06MT20030626,   342,  1,      8,20030706, 59.8990, -41.5010, 1907,   1003.6,   3.7501,  34.8972,2,    3.370,2,    1.905,2,    1.017,2,  3.6754036
  06MT20030626,   342,  1,      7,20030706, 59.8990, -41.5010, 1907,   1404.8,   3.5031,  34.9169,2, -999.000,9, -999.000,9,    0.666,2, 3.39690809
  06MT20030626,   342,  1,      6,20030706, 59.8990, -41.5010, 1907,   1503.5,   3.3308,  34.9058,2, -999.000,9, -999.000,9,    0.783,2, 3.21803012
  06MT20030626,   342,  1,      5,20030706, 59.8990, -41.5010, 1907,   1697.9,   3.1049,  34.9042,2, -999.000,9, -999.000,9,     0.81,2, 2.97797546
  06MT20030626,   342,  1,      4,20030706, 59.8990, -41.5010, 1907,   1793.6,   3.0351,  34.9054,2,    2.969,2,    1.581,2,    0.873,2, 2.90067034
  06MT20030626,   342,  1,      3,20030706, 59.8990, -41.5010, 1907,   1850.3,   3.0007,  34.9048,2,    2.958,2,    1.591,2,    0.765,2,  2.8617126
  06MT20030626,   342,  1,      2,20030706, 59.8990, -41.5010, 1907,   1896.7,   2.9538,  34.9043,2, -999.000,9, -999.000,9,     -999,9, 2.81133622
  06MT20030626,   342,  1,      1,20030706, 59.8990, -41.5010, 1907,   1896.5,   2.9553,  34.9043,2,    3.007,2, -999.000,9,    0.864,2,  2.8128327
  06MT20030626,   343,  1,     17,20030706, 59.9307, -41.8395, 1832,     14.3,   7.8629,  34.9757,2, -999.000,9, -999.000,9,     -999,9, 7.86148441
  06MT20030626,   343,  1,     16,20030706, 59.9307, -41.8395, 1832,     54.3,   7.2332,  35.0088,2,    4.202,2,    2.331,2,     -999,9, 7.22806716
  06MT20030626,   343,  1,     15,20030706, 59.9307, -41.8395, 1832,    104.7,   6.6548,  35.0477,2,    3.904,2,    2.188,2,    1.359,2, 6.64532346
  06MT20030626,   343,  1,     14,20030706, 59.9307, -41.8395, 1832,    205.0,   6.2049,  35.0499,2, -999.000,9, -999.000,9,    1.323,2, 6.18690919
  06MT20030626,   343,  1,     13,20030706, 59.9307, -41.8395, 1832,    404.7,   5.6275,  34.9994,2, -999.000,9, -999.000,9,     -999,9, 5.59324044
  06MT20030626,   343,  1,     12,20030706, 59.9307, -41.8395, 1832,    595.6,   5.0114,  34.9556,2,    3.692,2,    2.035,2,    1.449,2, 4.96302594
  06MT20030626,   343,  1,     11,20030706, 59.9307, -41.8395, 1832,    799.2,   4.5037,  34.9348,2, -999.000,9, -999.000,9,     -999,9, 4.44074673
  06MT20030626,   343,  1,     10,20030706, 59.9307, -41.8395, 1832,    799.3,   4.5046,  34.9348,2, -999.000,9, -999.000,9,     -999,9, 4.44163273
  06MT20030626,   343,  1,      9,20030706, 59.9307, -41.8395, 1832,    799.0,   4.5054,  34.9348,2, -999.000,9, -999.000,9,     -999,9, 4.44245321
  06MT20030626,   343,  1,      8,20030706, 59.9307, -41.8395, 1832,   1007.3,   3.9886,  34.9167,2,    3.616,2,    1.903,2,     -999,9, 3.91171684
  06MT20030626,   343,  1,      7,20030706, 59.9307, -41.8395, 1832,   1261.5,   3.7618,  34.9196,2,    3.469,2,    1.782,2,     -999,9, 3.66530119
  06MT20030626,   343,  1,      6,20030706, 59.9307, -41.8395, 1832,   1507.4,   3.3431,  34.9114,2, -999.000,9, -999.000,9,    0.891,2, 3.22983828
  06MT20030626,   343,  1,      5,20030706, 59.9307, -41.8395, 1832,   1604.8,   3.2493,  34.9092,2,    3.264,2,    1.672,2,     -999,9, 3.12869193
  06MT20030626,   343,  1,      4,20030706, 59.9307, -41.8395, 1832,   1705.1,   3.1564,  34.9070,2, -999.000,9, -999.000,9,      0.9,2, 3.02817253
  06MT20030626,   343,  1,      3,20030706, 59.9307, -41.8395, 1832,   1755.7,   3.0865,  34.9056,2,    3.276,2,    1.652,2,     -999,9, 2.95473016
  06MT20030626,   343,  1,      2,20030706, 59.9307, -41.8395, 1832,   1821.8,   2.6368,  34.8988,2,    3.338,2,    1.675,2,     -999,9, 2.50537535
  06MT20030626,   343,  1,      1,20030706, 59.9307, -41.8395, 1832,   1820.5,   2.6604,  34.8991,2, -999.000,9, -999.000,9,     -999,9, 2.52876064
  06MT20030626,   344,  1,     13,20030707, 59.9658, -42.1757,  484,     14.4,   7.6829,  35.0502,2, -999.000,9, -999.000,9,     -999,9, 7.68149247
  06MT20030626,   344,  1,     12,20030707, 59.9658, -42.1757,  484,     14.8,   7.6826,  35.0503,2, -999.000,9, -999.000,9,    1.611,2, 7.68115336
  06MT20030626,   344,  1,     11,20030707, 59.9658, -42.1757,  484,     54.8,   7.0704,  35.0081,2, -999.000,9, -999.000,9,    1.233,2, 7.06528787
  06MT20030626,   344,  1,     10,20030707, 59.9658, -42.1757,  484,     54.8,   7.0713,  35.0085,2, -999.000,9, -999.000,9,     -999,9, 7.06618745
  06MT20030626,   344,  1,      9,20030707, 59.9658, -42.1757,  484,     55.0,   7.0751,  35.0085,2, -999.000,9, -999.000,9,     -999,9, 7.06996712
  06MT20030626,   344,  1,      8,20030707, 59.9658, -42.1757,  484,    103.2,   6.9966,  35.0065,2, -999.000,9, -999.000,9,    1.692,2, 6.98699716
  06MT20030626,   344,  1,      7,20030707, 59.9658, -42.1757,  484,    102.9,   6.9998,  35.0052,2,    4.114,2,    2.319,2,     -999,9, 6.99022299
  06MT20030626,   344,  1,      6,20030707, 59.9658, -42.1757,  484,    306.3,   5.5619,  34.9452,2, -999.000,9, -999.000,9,    1.449,2, 5.53636898
  06MT20030626,   344,  1,      5,20030707, 59.9658, -42.1757,  484,    306.2,   5.5580,  34.9443,2,    3.941,2,    2.323,2,     -999,9, 5.53248723
  06MT20030626,   344,  1,      4,20030707, 59.9658, -42.1757,  484,    407.4,   5.4505,  34.9479,2, -999.000,9, -999.000,9,     -999,9, 5.41659372
  06MT20030626,   344,  1,      3,20030707, 59.9658, -42.1757,  484,    407.7,   5.4509,  34.9479,2,    4.053,2,    2.241,2,     -999,9, 5.41696661
  06MT20030626,   344,  1,      2,20030707, 59.9658, -42.1757,  484,    473.7,   5.3882,  34.9637,2, -999.000,9, -999.000,9,     -999,9,  5.3487645
  06MT20030626,   344,  1,      1,20030707, 59.9658, -42.1757,  484,    473.5,   5.3691,  34.9638,2,    4.033,2,    2.201,2,     -999,9, 5.32975138
  06MT20030626,   345,  1,     13,20030707, 59.9982, -42.4813,  350,     12.7,   1.5057,  33.2677,2, -999.000,9, -999.000,9,    2.052,2, 1.50512304
  06MT20030626,   345,  1,     12,20030707, 59.9982, -42.4813,  350,     12.4,   1.5067,  33.2669,2, -999.000,9, -999.000,9,     -999,9, 1.50613662
  06MT20030626,   345,  1,     11,20030707, 59.9982, -42.4813,  350,     12.6,   1.4985,  33.2774,2, -999.000,9, -999.000,9,     -999,9, 1.49792813
  06MT20030626,   345,  1,     10,20030707, 59.9982, -42.4813,  350,     13.3,   1.4960,  33.2809,2, -999.000,9, -999.000,9,     -999,9, 1.49539647
  06MT20030626,   345,  1,      9,20030707, 59.9982, -42.4813,  350,     12.3,   1.5045,  33.2679,2, -999.000,9, -999.000,9,     -999,9, 1.50394137
  06MT20030626,   345,  1,      8,20030707, 59.9982, -42.4813,  350,     52.9,   0.8277,  33.5975,2,    5.972,2,    3.124,2,    2.349,2,0.825547873
  06MT20030626,   345,  1,      7,20030707, 59.9982, -42.4813,  350,     53.3,   0.8423,  33.6018,2, -999.000,9, -999.000,9,     -999,9,0.840124406
  06MT20030626,   345,  1,      6,20030707, 59.9982, -42.4813,  350,    103.0,   2.2364,  34.1200,2, -999.000,9, -999.000,9,     -999,9, 2.23085626
  06MT20030626,   345,  1,      5,20030707, 59.9982, -42.4813,  350,    103.6,   2.2521,  34.1260,2,    5.259,2,    2.846,2,    1.881,2, 2.24650894
  06MT20030626,   345,  1,      4,20030707, 59.9982, -42.4813,  350,    152.6,   4.9816,  34.7581,2, -999.000,9, -999.000,9,     -999,9, 4.96978965
  06MT20030626,   345,  1,      3,20030707, 59.9982, -42.4813,  350,    153.5,   4.9815,  34.7580,2, -999.000,9, -999.000,9,    1.467,2, 4.96961912
  06MT20030626,   345,  1,      2,20030707, 59.9982, -42.4813,  350,    177.5,   4.9765,  34.7578,2,    4.369,2,    2.458,2,     -999,9, 4.96273683
  06MT20030626,   345,  1,      1,20030707, 59.9982, -42.4813,  350,    178.6,   4.9849,  34.7578,2, -999.000,9, -999.000,9,    1.692,2,  4.9710383
  06MT20030626,   346,  1,     22,20030707, 60.0300, -42.8335,  178,     13.7,   2.3283,  32.5635,2, -999.000,9, -999.000,9,     -999,9, 2.32760081
  06MT20030626,   346,  1,     21,20030707, 60.0300, -42.8335,  178,     13.6,   2.3088,  32.5650,2, -999.000,9, -999.000,9,     -999,9, 2.30810809
  06MT20030626,   346,  1,     20,20030707, 60.0300, -42.8335,  178,     13.5,   2.3231,  32.5608,2, -999.000,9, -999.000,9,     -999,9, 2.32241169
  06MT20030626,   346,  1,     19,20030707, 60.0300, -42.8335,  178,     13.6,   2.3114,  32.5602,2, -999.000,9, -999.000,9,     -999,9, 2.31070792
  06MT20030626,   346,  1,     18,20030707, 60.0300, -42.8335,  178,     53.1,   0.3451,  33.3146,2, -999.000,9, -999.000,9,     -999,9,0.343185279
  06MT20030626,   346,  1,     17,20030707, 60.0300, -42.8335,  178,     53.2,   0.3295,  33.3156,2, -999.000,9, -999.000,9,     -999,9,0.327588605
  06MT20030626,   346,  1,     16,20030707, 60.0300, -42.8335,  178,     52.9,   0.3467,  33.3163,2, -999.000,9, -999.000,9,     -999,9,0.344791697
  06MT20030626,   346,  1,     15,20030707, 60.0300, -42.8335,  178,     53.4,   0.3304,  33.3119,2, -999.000,9, -999.000,9,     -999,9,0.328481281
  06MT20030626,   346,  1,     14,20030707, 60.0300, -42.8335,  178,     53.0,   0.3323,  33.3196,2, -999.000,9, -999.000,9,    1.836,2,0.330394224
  06MT20030626,   346,  1,     13,20030707, 60.0300, -42.8335,  178,    103.7,   1.9479,  34.0019,2, -999.000,9, -999.000,9,     -999,9, 1.94258687
  06MT20030626,   346,  1,     12,20030707, 60.0300, -42.8335,  178,    103.7,   1.9476,  34.0030,2, -999.000,9, -999.000,9,     -999,9, 1.94228692
  06MT20030626,   346,  1,     11,20030707, 60.0300, -42.8335,  178,    104.1,   1.9497,  34.0021,2, -999.000,9, -999.000,9,     -999,9, 1.94436443
  06MT20030626,   346,  1,     10,20030707, 60.0300, -42.8335,  178,    103.8,   1.9329,  33.9974,2, -999.000,9, -999.000,9,     -999,9, 1.92759538
  06MT20030626,   346,  1,      9,20030707, 60.0300, -42.8335,  178,    103.6,   1.9300,  33.9967,2, -999.000,9, -999.000,9,     -999,9,  1.9247084
  06MT20030626,   346,  1,      8,20030707, 60.0300, -42.8335,  178,    103.8,   1.9600,  34.0057,2,    4.848,2,    2.673,2,    1.854,2, 1.95467056
  06MT20030626,   346,  1,      7,20030707, 60.0300, -42.8335,  178,    154.6,   3.3947,  34.4352,2, -999.000,9, -999.000,9,     -999,9, 3.38476926
  06MT20030626,   346,  1,      6,20030707, 60.0300, -42.8335,  178,    154.4,   3.3983,  34.4356,2, -999.000,9, -999.000,9,     -999,9, 3.38837777
  06MT20030626,   346,  1,      5,20030707, 60.0300, -42.8335,  178,    154.5,   3.4036,  34.4367,2, -999.000,9, -999.000,9,     -999,9, 3.39366433
  06MT20030626,   346,  1,      4,20030707, 60.0300, -42.8335,  178,    154.6,   3.4019,  34.4364,2, -999.000,9, -999.000,9,     -999,9, 3.39195998
  06MT20030626,   346,  1,      3,20030707, 60.0300, -42.8335,  178,    154.5,   3.4014,  34.4364,2, -999.000,9, -999.000,9,    1.683,2, 3.39146715
