EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,INDEX,THETA
,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  18SN19970803,   107, 12,      8,19970804, 60.7307, -64.4932,  372,    198.2,   0.0410,  32.9550,2,    326.6,2,    10.07,2,     8.60,2,     0.06,2,     0.99,2,    6.080,2,    2.970,2,    0.280,2,    8.840,2,   2106.2,2,   2232.1,2,      264,   0.034236161
  18SN19970803,   107, 12,      7,19970804, 60.7307, -64.4932,  372,    213.8,   0.6480,  33.5630,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      265,   0.639330827
  18SN19970803,   107, 12,      6,19970804, 60.7307, -64.4932,  372,    217.5,   0.6580,  33.5690,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      266,   0.649152843
  18SN19970803,   107, 12,      5,19970804, 60.7307, -64.4932,  372,    220.5,   0.6620,  33.5730,2,    310.0,2,    11.14,2,    10.95,2,     0.06,2,     1.04,2,    6.220,2,    3.040,2,    0.310,3,    7.440,2,   2128.5,2,   2255.1,2,      267,   0.653015818
  18SN19970803,   107, 12,      4,19970804, 60.7307, -64.4932,  372,    250.8,   0.7720,  33.6360,2,    308.9,2,    11.14,2,    11.04,2,     0.07,2,     1.04,2,    5.670,2,    2.770,2,    0.260,2,    7.440,2,   2130.4,2,   2254.5,2,      268,   0.761452268
  18SN19970803,   107, 12,      3,19970804, 60.7307, -64.4932,  372,    286.2,   0.8710,  33.6730,2,    307.6,2,    11.04,2,    11.14,2,     0.07,2,     1.04,2,    5.780,2,    2.750,2,    0.290,3,    7.030,2,   2131.2,2,   2258.6,2,      269,   0.858616587
  18SN19970803,   107, 12,      2,19970804, 60.7307, -64.4932,  372,    286.5,   0.8770,  33.6690,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      270,    0.86459058
  18SN19970803,   107, 12,      1,19970804, 60.7307, -64.4932,  372,    287.7,   0.8810,  33.6800,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,      271,   0.868520106
  18SN19970803,   202, 15,     22,19970807, 66.6135, -60.3592, 1052,     13.2,   0.8300,  31.3010,2,    385.0,2,     3.33,2,     0.00,2,     0.03,2,     0.70,2,    6.810,2,    3.290,2,    0.360,2,    9.760,2,   2002.3,2,   2162.6,2,       50,   0.829523736
  18SN19970803,   202, 15,     21,19970807, 66.6135, -60.3592, 1052,     25.0,  -0.3980,  32.0390,2,    415.1,2,     5.87,2,     0.00,2,     0.07,2,     0.85,2,    6.480,2,    3.140,2,    0.340,2,   10.590,2,   2057.7,2,   2215.1,2,       51,   -0.39867455
  18SN19970803,   202, 15,     20,19970807, 66.6135, -60.3592, 1052,     50.7,  -1.4810,  32.5690,2,    340.5,2,    12.42,2,     6.75,2,     0.22,2,     1.17,2,    6.070,2,    2.930,2,    0.310,2,   10.130,2,   2125.3,2,   2239.1,2,       52,   -1.48195178
  18SN19970803,   202, 15,     19,19970807, 66.6135, -60.3592, 1052,     74.7,  -1.5770,  32.9370,2,    330.9,2,    14.77,2,     8.90,2,     0.11,2,     1.20,2,    5.800,2,    2.770,2,    0.280,2,   10.230,2,   2148.3,2,   2245.7,2,       53,   -1.57841065
  18SN19970803,   202, 15,     18,19970807, 66.6135, -60.3592, 1052,    103.1,  -1.5760,  33.1510,2,    319.1,2,    14.76,2,     9.29,2,     0.04,2,     1.18,2,    5.780,2,    2.790,2,    0.290,2,    9.490,2,   2152.3,2,   2252.0,2,       54,      -1.57802
  18SN19970803,   202, 15,     17,19970807, 66.6135, -60.3592, 1052,    104.4,  -1.5910,  33.1620,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       55,    -1.5930353
  18SN19970803,   202, 15,     16,19970807, 66.6135, -60.3592, 1052,    105.1,  -1.6010,  33.1670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       56,   -1.60304147
  18SN19970803,   202, 15,     15,19970807, 66.6135, -60.3592, 1052,    146.4,  -1.4350,  33.3560,2,    304.8,2,    15.45,2,    10.26,2,     0.01,2,     1.18,2,    5.280,2,    2.630,2,    0.260,2,   10.050,2,   2160.9,2,   2250.3,2,       57,   -1.43817017
  18SN19970803,   202, 15,     14,19970807, 66.6135, -60.3592, 1052,    163.1,  -1.4880,  33.4400,2,    278.0,3,    14.96,2,    10.65,2,     0.06,2,     1.17,2,    5.420,2,    2.610,2,    0.270,2,    9.790,2,   2159.3,2,   2252.7,2,       58,   -1.49150964
  18SN19970803,   202, 15,     13,19970807, 66.6135, -60.3592, 1052,    201.6,  -1.1430,  33.6460,2,    280.6,2,    16.91,2,    12.41,2,     0.04,2,     1.22,2,    4.640,2,    2.240,2,    0.260,2,   10.070,2,   2169.5,2,   2255.3,2,       59,   -1.14809921
  18SN19970803,   202, 15,     12,19970807, 66.6135, -60.3592, 1052,    248.9,  -0.3460,  33.9360,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       60,  -0.354250001
  18SN19970803,   202, 15,     11,19970807, 66.6135, -60.3592, 1052,    250.5,  -0.3160,  33.9430,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       61,  -0.324374127
  18SN19970803,   202, 15,     10,19970807, 66.6135, -60.3592, 1052,    251.9,  -0.3060,  33.9500,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       62,  -0.314448999
  18SN19970803,   202, 15,      9,19970807, 66.6135, -60.3592, 1052,    253.0,  -0.3010,  33.9490,2,    247.7,2,    20.42,2,    14.85,2,     0.03,2,     1.28,2,    3.740,2,    1.780,2,    0.250,2,    8.800,2,   2184.1,2,   2260.3,2,       63,  -0.309498778
  18SN19970803,   202, 15,      8,19970807, 66.6135, -60.3592, 1052,    253.3,  -0.2960,  33.9540,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       64,   -0.30452274
  18SN19970803,   202, 15,      7,19970807, 66.6135, -60.3592, 1052,    304.6,   0.1840,  34.1260,2,    238.9,2,    21.98,2,    15.73,2,     0.01,2,     1.29,2,    3.070,2,    1.470,2,    0.250,2,    6.940,2,   2188.6,2,   2266.2,2,       65,   0.172270813
  18SN19970803,   202, 15,      6,19970807, 66.6135, -60.3592, 1052,    410.5,   1.0170,  34.3550,2,    237.8,2,    22.47,2,    16.22,2,     0.01,2,     1.26,2,    2.930,2,    1.340,2,    0.110,2,    5.680,2,   2190.8,2,   2275.0,2,       66,   0.997778364
  18SN19970803,   202, 15,      5,19970807, 66.6135, -60.3592, 1052,    416.4,   0.9860,  34.3740,2,    235.4,2,    23.44,2,    16.31,2,     0.01,2,     1.27,2,    2.610,2,    1.240,2,    0.100,2,    5.810,2,   2192.4,2,   2275.9,2,       67,   0.966572949
  18SN19970803,   202, 15,      4,19970807, 66.6135, -60.3592, 1052,    450.0,   0.9170,  34.3700,2,    233.8,2,    23.83,2,    16.51,2,     0.01,2,     1.27,2,    2.660,2,    1.230,2,    0.130,2,    5.660,2,   2190.5,2,   2275.0,2,       68,   0.896133209
  18SN19970803,   202, 15,      3,19970807, 66.6135, -60.3592, 1052,    503.2,   0.9560,  34.4070,2,    233.1,2,    24.52,2,    16.61,2,     0.01,2,     1.27,2,    2.180,2,    1.100,2,    0.070,2,    5.630,2,   2191.7,2,   2274.9,2,       69,     0.9322367
  18SN19970803,   202, 15,      2,19970807, 66.6135, -60.3592, 1052,    524.3,   0.9790,  34.4200,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       70,   0.954032285
  18SN19970803,   202, 15,      1,19970807, 66.6135, -60.3592, 1052,    524.6,   0.9790,  34.4210,2,    232.0,2,    24.81,2,    16.61,2,     0.02,2,     1.27,2,    2.280,2,    1.070,2,    0.100,2,    5.210,2,   2191.7,2,   2300.1,3,       71,   0.954015676
  18SN19970803,   201, 16,     22,19970808, 66.5185, -60.7988,  827,     19.7,   0.6990,  31.5310,2,    387.6,2,     3.03,2,     0.00,2,     0.00,2,     0.67,2,    6.690,2,    3.330,2,    0.340,2,    8.820,2,   2004.2,2,   2167.9,2,       28,   0.698301726
  18SN19970803,   201, 16,     21,19970808, 66.5185, -60.7988,  827,     19.9,   0.6430,  31.5540,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       29,   0.642303303
  18SN19970803,   201, 16,     20,19970808, 66.5185, -60.7988,  827,     20.4,   0.6110,  31.5200,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       30,   0.610292599
  18SN19970803,   201, 16,     19,19970808, 66.5185, -60.7988,  827,     51.0,  -1.5130,  32.5560,2,    339.5,2,    13.01,2,     6.75,2,     0.16,2,     1.15,2,    6.110,2,    2.690,2,    0.310,2,   10.200,2,   2121.8,2,   2235.8,2,       31,   -1.51394188
  18SN19970803,   201, 16,     18,19970808, 66.5185, -60.7988,  827,     86.1,  -1.4310,  32.9800,2,    314.8,2,    15.16,2,     9.19,2,     0.02,2,     1.18,2,    5.580,2,    2.640,2,    0.240,2,    9.580,2,   2139.2,2,   2237.0,2,       32,   -1.43275337
  18SN19970803,   201, 16,     17,19970808, 66.5185, -60.7988,  827,    120.4,  -1.5480,  33.1770,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       33,   -1.55041525
  18SN19970803,   201, 16,     16,19970808, 66.5185, -60.7988,  827,    120.7,  -1.5560,  33.1820,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       34,   -1.55841433
  18SN19970803,   201, 16,     15,19970808, 66.5185, -60.7988,  827,    121.1,  -1.5550,  33.1810,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       35,   -1.55742364
  18SN19970803,   201, 16,     14,19970808, 66.5185, -60.7988,  827,    122.2,  -1.5520,  33.1840,2,    315.8,2,    15.06,2,     9.48,2,     0.01,2,     1.18,2,    5.750,2,    2.660,2,    0.240,2,   10.740,2,   2147.1,2,   2256.6,2,       36,   -1.55445091
  18SN19970803,   201, 16,     13,19970808, 66.5185, -60.7988,  827,    161.2,  -1.3340,  33.3580,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       37,   -1.33765674
  18SN19970803,   201, 16,     12,19970808, 66.5185, -60.7988,  827,    162.8,  -1.3550,  33.3920,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       38,    -1.3586765
  18SN19970803,   201, 16,     11,19970808, 66.5185, -60.7988,  827,    162.9,  -1.3700,  33.3660,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       39,   -1.37364939
  18SN19970803,   201, 16,     10,19970808, 66.5185, -60.7988,  827,    163.2,  -1.3650,  33.3610,2,    300.0,2,    16.32,2,    10.66,2,     0.01,2,     1.20,2,    5.110,2,    2.620,2,    0.200,2,   10.810,2,   2157.4,2,   2251.0,2,       40,   -1.36866213
  18SN19970803,   201, 16,      9,19970808, 66.5185, -60.7988,  827,    204.9,  -1.0610,  33.6420,2,    278.1,2,    17.69,2,    12.51,2,     0.00,2,     1.23,2,    4.840,2,    2.080,2,    0.180,2,   10.000,2,   2166.7,2,   2250.4,2,       41,   -1.06633309
  18SN19970803,   201, 16,      8,19970808, 66.5185, -60.7988,  827,    251.5,  -0.4960,  33.8860,2,    254.6,2,    20.23,2,    14.36,2,     0.00,2,     1.28,2,    4.180,2,    1.840,2,    0.160,2,    7.960,2,   2179.4,2,   2256.6,2,       42,  -0.503996456
  18SN19970803,   201, 16,      7,19970808, 66.5185, -60.7988,  827,    271.2,  -0.2360,  33.9700,2,    247.1,2,    21.01,2,    15.05,2,     0.01,2,     1.28,2,    3.610,2,    1.820,2,    0.180,2,    8.650,2,   2180.6,2,   2262.8,2,       43,  -0.245316685
  18SN19970803,   201, 16,      6,19970808, 66.5185, -60.7988,  827,    312.4,   0.1670,  34.1190,2,    239.1,2,    22.37,2,    15.73,2,     0.01,2,     1.28,2,    3.440,2,    1.530,2,    0.120,2,    6.730,2,   2185.1,2,   2263.2,2,       44,   0.154997147
  18SN19970803,   201, 16,      5,19970808, 66.5185, -60.7988,  827,    353.1,   0.3600,  34.1930,2,    235.9,2,    23.45,2,    16.02,2,     0.01,2,     1.30,2,    3.100,2,    1.400,2,    0.080,2,    6.710,2,   2182.8,2,   2265.8,2,       45,   0.345682185
  18SN19970803,   201, 16,      4,19970808, 66.5185, -60.7988,  827,    390.9,   0.4970,  34.2410,2,    235.9,2,    23.64,2,    16.12,2,     0.02,2,     1.30,2,    2.800,2,    1.260,2,    0.100,2,    5.590,2,   2190.5,2,   2301.7,3,       46,   0.480534332
  18SN19970803,   201, 16,      3,19970808, 66.5185, -60.7988,  827,    391.0,   0.4970,  34.2410,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       47,   0.480529771
  18SN19970803,   201, 16,      2,19970808, 66.5185, -60.7988,  827,    392.0,   0.5090,  34.2450,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       48,    0.49244199
  18SN19970803,   201, 16,      1,19970808, 66.5185, -60.7988,  827,    395.9,   0.5030,  34.2480,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       49,   0.486281107
  18SN19970803,   203, 19,     17,19970808, 66.7130, -59.9167, 1201,     19.7,   0.1250,  31.7450,2,    399.7,2,     5.48,2,     0.10,2,     0.00,2,     0.76,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2019.2,2,   2172.6,2,       72,   0.124391127
  18SN19970803,   203, 19,     16,19970808, 66.7130, -59.9167, 1201,     20.1,  -1.0640,  32.2800,2,    386.1,2,     8.80,2,     2.35,2,     0.10,2,     0.96,2,    6.070,2,    2.970,2,    0.260,2,    9.190,2,   -999.0,9,   2225.4,2,       73,   -1.06443372
  18SN19970803,   203, 19,     15,19970808, 66.7130, -59.9167, 1201,     37.3,  -1.3930,  32.4050,2,    368.6,2,    10.17,2,     4.01,2,     0.18,2,     1.07,2,    5.930,2,    3.020,2,    0.280,2,    9.100,2,   2109.5,2,   2222.3,2,       74,   -1.39371227
  18SN19970803,   203, 19,     14,19970808, 66.7130, -59.9167, 1201,     76.5,  -1.7370,  33.0070,2,    339.5,2,    11.15,2,     7.33,2,     0.02,2,     1.10,2,    5.870,2,    2.950,2,    0.230,2,    7.980,2,   2135.1,2,   2238.2,2,       75,   -1.73834862
  18SN19970803,   203, 19,     13,19970808, 66.7130, -59.9167, 1201,    102.0,  -1.8050,  33.1250,2,    337.7,2,     9.48,2,     7.14,2,     0.00,2,     1.07,2,    6.020,2,    3.040,2,    0.250,2,    8.060,2,   2133.5,2,   2237.1,2,       76,   -1.80678656
  18SN19970803,   203, 19,     12,19970808, 66.7130, -59.9167, 1201,    104.7,  -1.8060,  33.1310,2,    337.6,2,     9.39,2,     7.14,2,     0.00,2,     1.05,2,    6.100,2,    3.020,2,    0.270,2,    8.320,2,   2134.9,2,   2235.4,2,       77,   -1.80783699
  18SN19970803,   203, 19,     11,19970808, 66.7130, -59.9167, 1201,    152.7,  -1.6530,  33.3040,2,    317.0,2,    12.71,2,     9.29,2,     0.00,2,     1.11,2,    5.530,2,    2.650,2,    0.230,2,    7.930,2,   2145.9,2,   2241.3,2,       78,   -1.65600919
  18SN19970803,   203, 19,     10,19970808, 66.7130, -59.9167, 1201,    202.7,  -1.1600,  33.6210,2,    279.6,2,    17.10,2,    12.41,2,     0.00,2,     1.23,2,    4.620,2,    2.270,2,    0.200,2,    7.340,2,   2167.8,2,   2239.0,2,       79,   -1.16508955
  18SN19970803,   203, 19,      9,19970808, 66.7130, -59.9167, 1201,    252.3,  -0.4830,  33.8900,2,    254.5,2,    19.25,2,    14.36,2,     0.00,2,     1.28,2,    3.890,2,    1.890,2,    0.170,2,    6.340,2,   2178.6,2,   2244.5,2,       80,  -0.491053726
  18SN19970803,   203, 19,      8,19970808, 66.7130, -59.9167, 1201,    293.3,   0.1320,  34.0850,2,    242.4,2,    21.01,2,    15.44,2,     0.00,2,     1.28,2,    3.530,2,    1.560,2,    0.130,2,    7.000,3,   2185.3,2,   2256.0,2,       81,    0.12088714
  18SN19970803,   203, 19,      7,19970808, 66.7130, -59.9167, 1201,    303.5,   0.1620,  34.1110,2,    239.3,2,    21.79,2,    15.73,2,     0.00,2,     1.29,2,    3.080,2,    1.530,2,    0.140,2,    5.150,2,   2184.5,2,   2257.7,2,       82,    0.15038097
  18SN19970803,   203, 19,      6,19970808, 66.7130, -59.9167, 1201,    360.6,   0.4710,  34.2340,2,    235.9,2,    22.96,2,    16.22,2,     0.00,2,     1.28,2,    2.800,2,    1.290,2,    0.090,2,    4.950,2,   2189.1,2,   2265.4,2,       83,   0.455991308
  18SN19970803,   203, 19,      5,19970808, 66.7130, -59.9167, 1201,    403.5,   0.6420,  34.2950,2,    233.4,2,    23.35,2,    16.31,2,     0.00,2,     1.29,2,    2.740,2,    1.210,2,    0.080,2,    4.680,2,   2188.3,2,   2263.2,3,       84,   0.624430521
  18SN19970803,   203, 19,      4,19970808, 66.7130, -59.9167, 1201,    463.5,   0.9420,  34.3800,2,    234.7,2,    23.35,2,    16.41,2,     0.00,2,     1.27,2,    2.540,2,    1.140,2,    0.080,2,    4.310,2,   2185.8,2,   2268.3,2,       85,   0.920348322
  18SN19970803,   203, 19,      3,19970808, 66.7130, -59.9167, 1201,    495.1,   0.9430,  34.4030,2,    233.5,2,    23.83,2,    16.41,2,     0.00,2,     1.28,2,    2.480,2,    0.990,2,    0.100,2,    4.260,2,   2189.1,2,   2269.4,2,       86,   0.919710829
  18SN19970803,   203, 19,      2,19970808, 66.7130, -59.9167, 1201,    508.0,   0.9690,  34.4170,2,    233.1,2,    24.03,2,    16.61,2,     0.00,2,     1.27,2,    2.150,2,    1.010,2,    0.070,2,    4.080,2,   2186.2,2,   2269.8,2,       87,   0.944925131
  18SN19970803,   203, 19,      1,19970808, 66.7130, -59.9167, 1201,    559.2,   1.0730,  34.4500,2,    232.4,2,    24.32,2,    16.60,2,     0.00,2,     1.29,2,    2.380,2,    1.000,2,    0.050,2,    3.610,2,   2187.9,2,   2274.8,2,       88,    1.04573871
  18SN19970803,   204, 20,     23,19970809, 66.8340, -59.3577, 1255,     17.7,   1.1120,  31.2430,2,    377.3,2,     4.50,2,     0.20,2,     0.07,2,     0.70,2,    6.590,2,    3.310,2,    0.400,2,    9.210,2,   2008.9,2,   2160.7,2,       89,    1.11131989
  18SN19970803,   204, 20,     22,19970809, 66.8340, -59.3577, 1255,     34.6,  -1.5070,  32.5290,2,    353.2,2,    13.11,2,     5.87,2,     0.28,3,     1.12,2,    5.900,2,    2.880,2,    0.280,2,    9.640,2,   2128.4,2,   2236.7,2,       90,   -1.50763337
  18SN19970803,   204, 20,     21,19970809, 66.8340, -59.3577, 1255,     47.2,  -1.6590,  32.8240,2,    345.2,2,    12.32,2,     6.94,2,     0.22,2,     1.11,2,    5.940,2,    2.990,2,    0.300,2,    8.250,2,   2135.8,2,   2244.0,2,       91,   -1.65983385
  18SN19970803,   204, 20,     20,19970809, 66.8340, -59.3577, 1255,     75.0,  -1.7240,  33.0760,2,    331.5,2,    11.73,2,     7.92,2,     0.07,2,     1.08,2,    5.980,2,    2.910,2,    0.300,2,    8.170,2,   2140.8,2,   2245.0,2,       92,    -1.7253398
  18SN19970803,   204, 20,     19,19970809, 66.8340, -59.3577, 1255,    100.6,  -1.5220,  33.3270,2,    308.0,2,    14.76,2,    10.07,2,     0.04,2,     1.15,2,    5.200,3,    2.430,3,    0.240,2,    7.950,2,   2155.7,2,   2249.1,2,       93,   -1.52405078
  18SN19970803,   204, 20,     18,19970809, 66.8340, -59.3577, 1255,    141.3,  -1.5060,  33.4890,2,    307.2,2,    13.20,2,    10.65,2,     0.04,2,     1.08,2,    5.600,2,    2.750,2,    0.270,2,    8.180,2,   2152.0,2,   2247.0,2,       94,   -1.50900152
  18SN19970803,   204, 20,     17,19970809, 66.8340, -59.3577, 1255,    201.6,  -0.4170,  33.8510,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,       95,  -0.423438432
  18SN19970803,   204, 20,     16,19970809, 66.8340, -59.3577, 1255,    252.8,   1.3820,  34.1190,2,    287.5,2,    11.72,2,    13.48,2,     0.14,3,     1.05,2,    4.940,2,    2.510,2,    0.250,2,    7.770,2,   2149.7,2,   2258.5,2,       96,    1.36985432
  18SN19970803,   204, 20,     15,19970809, 66.8340, -59.3577, 1255,    262.3,   1.6980,  34.1910,2,    287.7,2,    11.63,2,    13.77,2,     0.09,2,     1.05,2,    4.960,2,    2.480,2,    0.230,2,    8.120,2,   2147.7,2,   2267.0,2,       97,    1.68465723
  18SN19970803,   204, 20,     14,19970809, 66.8340, -59.3577, 1255,    291.2,   1.0150,  34.2080,2,    249.2,2,    19.05,2,    15.44,2,     0.03,2,     1.21,2,    3.470,2,    1.650,2,    0.150,2,    7.780,2,   2177.2,2,   2262.8,2,       98,     1.0017518
  18SN19970803,   204, 20,     13,19970809, 66.8340, -59.3577, 1255,    301.9,   0.5010,  34.1850,2,    238.0,2,    21.59,2,    16.02,2,     0.05,2,     1.26,2,    3.120,2,    1.400,2,    0.150,2,    6.520,2,   2184.3,2,   2265.3,2,       99,   0.488544787
  18SN19970803,   204, 20,     12,19970809, 66.8340, -59.3577, 1255,    325.6,   0.6170,  34.2520,2,    236.4,2,    22.37,2,    16.12,2,     0.03,2,     1.26,2,    3.220,2,    1.250,2,    0.110,2,    7.350,2,     30.9,4,   2269.5,2,      100,   0.603141627
  18SN19970803,   204, 20,     11,19970809, 66.8340, -59.3577, 1255,    377.0,   0.8640,  34.3430,2,    235.0,2,    22.66,2,    16.41,2,     0.04,2,     1.26,2,    2.770,2,    1.200,2,    0.110,2,    5.430,2,   2189.4,2,   2276.0,2,      101,   0.846943778
  18SN19970803,   204, 20,     10,19970809, 66.8340, -59.3577, 1255,    434.9,   0.9430,  34.4020,2,    235.1,2,    24.13,2,    16.61,2,     0.02,2,     1.26,2,    2.520,2,    1.070,2,    0.090,2,    4.380,2,   2191.7,2,   2266.6,2,      102,   0.922771929
  18SN19970803,   204, 20,      9,19970809, 66.8340, -59.3577, 1255,    463.6,   1.1080,  34.4310,2,    233.6,2,    23.83,2,    16.61,2,     0.01,2,     1.26,2,    2.580,2,    1.040,2,    0.120,2,    4.700,2,   2185.0,2,   2281.7,2,      103,    1.08566556
  18SN19970803,   204, 20,      8,19970809, 66.8340, -59.3577, 1255,    507.1,   1.4990,  34.4990,2,    237.6,2,    22.56,2,    16.60,2,     0.02,2,     1.23,2,    2.610,2,    1.160,2,    0.100,2,    4.100,2,   2183.1,2,   2273.8,2,      104,      1.472692
  18SN19970803,   204, 20,      7,19970809, 66.8340, -59.3577, 1255,    531.3,   1.3630,  34.4960,2,    234.9,2,    23.93,2,    16.70,2,     0.01,2,     1.24,2,    2.230,2,    1.090,2,    0.120,2,    4.320,2,   2185.4,2,   2278.2,2,      105,    1.33592016
  18SN19970803,   204, 20,      6,19970809, 66.8340, -59.3577, 1255,    561.8,   1.1910,  34.4930,2,    232.5,2,    25.69,2,    16.90,2,     0.00,2,     1.26,2,    1.950,2,    0.880,2,    0.080,2,    3.980,2,   2187.9,2,   2277.9,2,      106,     1.1630123
  18SN19970803,   204, 20,      5,19970809, 66.8340, -59.3577, 1255,    604.9,   1.1720,  34.5070,2,    228.7,2,    27.15,2,    16.99,2,     0.01,2,     1.27,2,    2.160,2,    0.860,2,    0.080,2,    4.220,2,   2186.5,2,   2280.5,2,      107,     1.1417198
  18SN19970803,   204, 20,      4,19970809, 66.8340, -59.3577, 1255,    655.1,   1.0060,  34.5030,2,    223.9,2,    30.18,2,    17.19,2,     0.02,2,     1.30,2,    1.700,2,    0.720,2,    0.070,2,    3.950,2,   2195.1,2,   2280.1,2,      108,   0.973817568
  18SN19970803,   204, 20,      3,19970809, 66.8340, -59.3577, 1255,    705.8,   0.9440,  34.5090,2,    220.5,2,    32.13,2,    17.29,2,     0.00,2,     1.31,2,    1.410,2,    0.650,2,    0.050,2,    4.030,2,   2194.4,2,   2287.0,2,      109,   0.909368021
  18SN19970803,   204, 20,      2,19970809, 66.8340, -59.3577, 1255,    807.7,   0.8690,  34.5070,2,    217.0,2,    35.45,2,    17.58,2,     0.00,2,     1.34,2,    1.310,2,    0.510,2,    0.050,2,    3.720,2,   2200.0,2,   2281.8,2,      110,   0.829155028
  18SN19970803,   204, 20,      1,19970809, 66.8340, -59.3577, 1255,    970.0,   0.7080,  34.5120,2,    199.2,2,    42.78,2,    18.46,2,     0.00,2,     1.41,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2209.1,2,   2310.2,2,      111,   0.660051853
