EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,DELO18,DELO18_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,/MILLE,
  58HJ20120807,Arctic,   588,  1,      1,2,20120809,2129, 82.0045,  29.9167, 3332,   3394.4,  -0.7212,  34.9370,2,    291.9,2,    11.88,2,    14.69,2,     0.04,2,     1.06,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.28,2
  58HJ20120807,Arctic,   588,  1,      2,2,20120809,2129, 82.0045,  29.9167, 3332,   2542.6,  -0.7695,  34.9240,2,    299.3,2,    11.23,2,    14.61,2,     0.04,2,     1.04,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.29,2
  58HJ20120807,Arctic,   588,  1,      3,2,20120809,2129, 82.0045,  29.9167, 3332,   2031.5,  -0.7476,  34.9168,2,    300.2,2,    10.95,2,    14.62,2,     0.04,2,     1.04,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.41,2
  58HJ20120807,Arctic,   588,  1,      4,2,20120809,2129, 82.0045,  29.9167, 3332,   1521.3,  -0.6207,  34.9109,2,    299.7,2,     9.85,2,    14.32,2,     0.04,2,     1.02,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.25,2
  58HJ20120807,Arctic,   588,  1,      5,2,20120809,2129, 82.0045,  29.9167, 3332,   1013.1,  -0.2101,  34.8994,2,    301.9,2,     8.17,2,    13.58,2,     0.04,2,     0.98,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.32,2
  58HJ20120807,Arctic,   588,  1,      6,2,20120809,2129, 82.0045,  29.9167, 3332,    808.4,   0.1502,  34.8923,2,    303.7,2,     7.09,2,    13.17,2,     0.05,2,     0.94,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.55,2
  58HJ20120807,Arctic,   588,  1,      7,2,20120809,2129, 82.0045,  29.9167, 3332,    505.7,   1.8556,  34.9743,2,    305.8,2,     5.70,2,    12.44,2,     0.05,2,     0.88,2,   2153.3,2,   2297.7,2,  -999.00,9,  -999.00,9,     0.55,2
  58HJ20120807,Arctic,   588,  1,      8,2,20120809,2129, 82.0045,  29.9167, 3332,    201.8,   3.2768,  35.0462,2,    305.9,2,     4.53,2,    11.49,2,     0.06,2,     0.80,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.55,2
  58HJ20120807,Arctic,   588,  1,      9,2,20120809,2129, 82.0045,  29.9167, 3332,     99.9,   1.7370,  34.7749,2,    302.4,2,     4.50,2,    11.33,2,     0.23,2,     0.81,2,   2147.3,2,   2294.5,2,     0.04,2,     0.12,2,     0.23,2
  58HJ20120807,Arctic,   588,  1,     10,2,20120809,2129, 82.0045,  29.9167, 3332,     49.5,  -0.8651,  34.3568,2,    318.1,2,     3.32,2,     8.44,2,     0.22,2,     0.70,2,   2132.7,2,   2274.0,2,     0.09,2,     0.24,2,     0.13,2
  58HJ20120807,Arctic,   588,  1,     11,2,20120809,2129, 82.0045,  29.9167, 3332,     29.7,  -0.5949,  34.2159,2,    387.3,2,     1.52,2,     1.81,2,     0.10,2,     0.30,2,   -999.0,9,   -999.0,9,     0.43,2,     0.67,2,     0.14,2
  58HJ20120807,Arctic,   588,  1,     12,2,20120809,2129, 82.0045,  29.9167, 3332,      9.5,  -0.8688,  32.3590,2,    416.1,2,     1.50,2,     0.00,2,     0.05,2,     0.12,2,   1944.6,2,   2177.4,2,     0.02,2,     0.00,2,     0.08,2
  58HJ20120807,Arctic,   589,  1,      1,2,20120810,0129, 81.0000,  20.0000,  140,    141.5,   2.7360,  34.9366,2,    299.4,2,     4.64,2,     8.73,2,     0.28,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      2,2,20120810,0129, 81.0000,  20.0000,  140,    125.0,   2.7526,  34.9371,2,    300.7,2,     4.59,2,     8.70,2,     0.28,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      3,2,20120810,0129, 81.0000,  20.0000,  140,    100.0,   2.5756,  34.9092,2,    303.7,2,     4.26,2,     8.19,2,     0.31,2,     0.75,2,   -999.0,9,   -999.0,9,     0.03,2,     0.17,2,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      4,2,20120810,0129, 81.0000,  20.0000,  140,     75.1,   3.6076,  34.9539,2,    304.2,2,     3.41,2,     7.36,2,     0.33,2,     0.66,2,   -999.0,9,   -999.0,9,     0.03,2,     0.20,2,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      5,2,20120810,0129, 81.0000,  20.0000,  140,     49.3,   4.2414,  34.8738,2,    312.4,2,     2.88,2,     3.80,2,     0.29,2,     0.43,2,   -999.0,9,   -999.0,9,     0.24,2,     0.43,2,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      6,2,20120810,0129, 81.0000,  20.0000,  140,     30.0,   4.5086,  34.7751,2,    317.3,2,     2.57,2,     1.83,2,     0.19,2,     0.28,2,   -999.0,9,   -999.0,9,     0.43,2,     0.56,2,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      7,2,20120810,0129, 81.0000,  20.0000,  140,     19.4,   4.5793,  34.6881,2,    320.8,2,     2.26,2,     0.73,2,     0.10,2,     0.20,2,   -999.0,9,   -999.0,9,     0.54,2,     0.62,2,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      8,2,20120810,0129, 81.0000,  20.0000,  140,      9.6,   4.3284,  34.6278,2,    323.4,2,     1.99,2,     0.33,2,     0.09,2,     0.19,2,   -999.0,9,   -999.0,9,     0.59,2,     0.69,2,  -999.00,9
  58HJ20120807,Arctic,   589,  1,      9,2,20120810,0129, 81.0000,  20.0000,  140,      4.9,   4.1285,  34.5344,2,    327.3,2,     1.81,2,     0.19,2,     0.07,2,     0.18,2,   -999.0,9,   -999.0,9,     0.57,2,     0.68,2,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      1,2,20120810,0456, 81.3100,  19.9833,  592,    598.7,   1.8390,  35.0030,2,    304.5,2,     6.38,2,    12.87,2,     0.06,2,     0.92,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      2,2,20120810,0456, 81.3100,  19.9833,  592,    502.5,   2.3805,  35.0011,2,    302.0,2,     5.50,2,    12.49,2,     0.07,2,     0.88,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      3,2,20120810,0456, 81.3100,  19.9833,  592,    401.3,   3.4280,  35.0943,2,    303.3,2,     5.16,2,    12.19,2,     0.07,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      4,2,20120810,0456, 81.3100,  19.9833,  592,    300.4,   3.6267,  35.0884,2,    302.4,2,     5.17,2,    11.75,2,     0.05,2,     0.83,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      5,2,20120810,0456, 81.3100,  19.9833,  592,    200.3,   3.7016,  35.0741,2,    300.2,2,     4.75,2,    11.68,2,     0.05,2,     0.83,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      6,2,20120810,0456, 81.3100,  19.9833,  592,    148.5,   3.6904,  35.0598,2,    299.8,2,     4.50,2,    11.40,2,     0.05,2,     0.80,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      7,2,20120810,0456, 81.3100,  19.9833,  592,     99.6,   3.9580,  35.0640,2,    297.6,2,     4.38,2,    11.24,2,     0.06,2,     0.79,2,   -999.0,9,   -999.0,9,     0.08,2,     0.11,2,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      8,2,20120810,0456, 81.3100,  19.9833,  592,     73.6,   4.1536,  35.0536,2,    297.6,2,     4.33,2,    11.25,2,     0.11,2,  -999.00,9,   -999.0,9,   -999.0,9,     0.02,2,     0.03,2,  -999.00,9
  58HJ20120807,Arctic,   590,  1,      9,2,20120810,0456, 81.3100,  19.9833,  592,     49.2,   4.9919,  35.0515,2,    295.9,2,     4.12,2,     9.47,2,     0.22,2,     0.70,2,   -999.0,9,   -999.0,9,     0.06,2,     0.06,2,  -999.00,9
  58HJ20120807,Arctic,   590,  1,     10,2,20120810,0456, 81.3100,  19.9833,  592,     29.6,   4.7275,  34.8703,2,    306.0,2,     3.23,2,     5.17,2,     0.23,2,     0.48,2,   -999.0,9,   -999.0,9,     0.45,2,     0.33,2,  -999.00,9
  58HJ20120807,Arctic,   590,  1,     11,2,20120810,0456, 81.3100,  19.9833,  592,      9.8,   3.3423,  33.6250,2,    341.4,2,     1.87,2,     0.00,2,     0.05,2,     0.12,2,   -999.0,9,   -999.0,9,     0.57,2,     0.24,2,  -999.00,9
  58HJ20120807,Arctic,   590,  1,     12,2,20120810,0456, 81.3100,  19.9833,  592,      4.2,   2.4766,  33.1088,2,    342.9,2,     1.78,2,     0.00,2,     0.04,2,     0.11,2,   -999.0,9,   -999.0,9,     0.42,2,     0.18,2,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      1,2,20120811,0732, 81.4543,  19.9685, 1015,   1028.0,  -0.3310,  34.9155,2,    299.7,2,     9.90,2,    14.05,2,     0.04,2,     1.02,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      2,2,20120811,0732, 81.4543,  19.9685, 1015,    808.3,  -0.0253,  34.9243,2,    301.9,2,     8.89,2,    13.80,2,     0.02,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      3,2,20120811,0732, 81.4543,  19.9685, 1015,    504.2,   1.7898,  34.9966,2,    303.7,2,     5.90,2,    12.38,2,     0.02,2,     0.90,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      4,2,20120811,0732, 81.4543,  19.9685, 1015,    403.0,   1.9002,  34.9521,2,    298.9,2,     5.55,2,    12.27,2,     0.02,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      5,2,20120811,0732, 81.4543,  19.9685, 1015,    301.8,   3.0849,  35.0574,2,    302.8,2,     5.06,2,    11.79,2,     0.02,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      6,2,20120811,0732, 81.4543,  19.9685, 1015,    200.6,   2.6751,  34.9539,2,    298.0,2,     5.12,2,    11.88,2,     0.02,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      7,2,20120811,0732, 81.4543,  19.9685, 1015,    150.0,   3.6411,  35.0502,2,    302.0,2,     4.57,2,    11.42,2,     0.03,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      8,2,20120811,0732, 81.4543,  19.9685, 1015,     99.3,   3.8962,  35.0244,2,    294.2,2,     4.16,2,    10.91,2,     0.11,2,     0.79,2,   -999.0,9,   -999.0,9,     0.09,2,     0.18,2,  -999.00,9
  58HJ20120807,Arctic,   591,  1,      9,2,20120811,0732, 81.4543,  19.9685, 1015,     74.1,   5.0919,  35.0449,2,    294.6,2,     3.85,2,     8.03,2,     0.19,2,     0.66,2,   -999.0,9,   -999.0,9,     0.15,2,     0.21,2,  -999.00,9
  58HJ20120807,Arctic,   591,  1,     10,2,20120811,0732, 81.4543,  19.9685, 1015,     48.9,   4.5715,  34.8851,2,    310.3,2,     3.17,2,     4.17,2,     0.18,2,     0.48,2,   -999.0,9,   -999.0,9,     0.32,2,     0.34,2,  -999.00,9
  58HJ20120807,Arctic,   591,  1,     11,2,20120811,0732, 81.4543,  19.9685, 1015,     28.7,   1.3161,  34.3201,2,    359.4,2,     2.12,2,     1.80,2,     0.08,2,     0.32,2,   -999.0,9,   -999.0,9,     0.59,2,     0.57,2,  -999.00,9
  58HJ20120807,Arctic,   591,  1,     12,2,20120811,0732, 81.4543,  19.9685, 1015,      9.7,  -0.7517,  31.8457,2,    378.0,2,     1.61,2,     0.01,2,     0.01,2,     0.14,2,   -999.0,9,   -999.0,9,     0.41,2,     0.09,2,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      1,2,20120811,1056, 81.5935,  19.8167, 1613,   1636.6,  -0.5952,  34.9120,2,    244.6,3,    10.95,2,    14.63,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      2,2,20120811,1056, 81.5935,  19.8167, 1613,   1210.2,  -0.5199,  34.9126,2,    295.4,2,     9.71,2,    14.19,2,     0.02,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      3,2,20120811,1056, 81.5935,  19.8167, 1613,   1011.4,  -0.3283,  34.9149,2,    295.0,2,     8.31,2,    13.59,2,     0.03,2,     0.98,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      4,2,20120811,1056, 81.5935,  19.8167, 1613,    808.5,   0.0719,  34.9233,2,    298.9,2,     6.05,3,    12.44,2,     0.01,2,     0.90,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      5,2,20120811,1056, 81.5935,  19.8167, 1613,    504.3,   0.7904,  34.9069,2,    288.0,2,     5.90,2,    12.46,2,     0.01,2,     0.90,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      6,2,20120811,1056, 81.5935,  19.8167, 1613,    403.0,   1.4496,  34.9313,2,    274.1,2,     5.57,2,    12.33,2,     0.02,2,     0.89,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      7,2,20120811,1056, 81.5935,  19.8167, 1613,    301.8,   1.9176,  34.9473,2,    272.4,2,     4.93,2,    11.70,2,     0.03,2,     0.84,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      8,2,20120811,1056, 81.5935,  19.8167, 1613,    200.5,   2.9080,  34.9839,2,    296.3,2,     4.61,2,    11.25,2,     0.03,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   592,  1,      9,2,20120811,1056, 81.5935,  19.8167, 1613,    150.0,   2.4652,  34.8934,2,    301.6,2,     4.02,2,     8.87,2,     0.03,2,     0.70,2,   -999.0,9,   -999.0,9,     0.04,2,     0.04,2,  -999.00,9
  58HJ20120807,Arctic,   592,  1,     10,2,20120811,1056, 81.5935,  19.8167, 1613,     99.4,  -0.1748,  34.4706,2,    352.9,2,     2.18,2,     4.81,2,     0.12,2,     0.48,2,   -999.0,9,   -999.0,9,     0.15,2,     0.20,2,  -999.00,9
  58HJ20120807,Arctic,   592,  1,     11,2,20120811,1056, 81.5935,  19.8167, 1613,     48.8,  -1.5683,  34.2002,2,    347.3,2,     1.88,2,     3.62,2,     0.09,2,     0.42,2,   -999.0,9,   -999.0,9,     0.30,2,     0.31,2,  -999.00,9
  58HJ20120807,Arctic,   592,  1,     12,2,20120811,1056, 81.5935,  19.8167, 1613,     28.8,  -1.5510,  34.1397,2,    389.4,2,     1.62,2,     0.20,2,     0.04,2,     0.23,2,   -999.0,9,   -999.0,9,     2.23,2,     0.11,2,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      1,2,20120811,1351, 81.6385,  19.9010, 2504,   2545.8,  -0.6714,  34.9230,2,    271.5,2,    11.28,2,    14.57,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      2,2,20120811,1351, 81.6385,  19.9010, 2504,   2029.6,  -0.6854,  34.9187,2,    276.7,2,    11.35,2,    14.61,2,     0.02,2,     1.05,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      3,2,20120811,1351, 81.6385,  19.9010, 2504,   1519.6,  -0.6306,  34.9131,2,    247.6,3,    10.95,2,    14.48,2,     0.01,2,     1.04,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      4,2,20120811,1351, 81.6385,  19.9010, 2504,   1011.1,  -0.1800,  34.9161,2,    269.3,3,     8.99,2,    13.83,2,     0.03,2,     1.00,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      5,2,20120811,1351, 81.6385,  19.9010, 2504,    808.4,   0.2621,  34.9186,2,    302.4,2,     7.45,2,    13.20,2,     0.03,2,     0.96,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      6,2,20120811,1351, 81.6385,  19.9010, 2504,    504.0,   0.9706,  34.9128,2,    298.0,2,     6.06,2,    12.51,2,     0.01,2,     0.91,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      7,2,20120811,1351, 81.6385,  19.9010, 2504,    402.7,   1.4918,  34.9320,2,    289.8,2,     5.79,2,    12.43,2,     0.02,2,     0.90,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      8,2,20120811,1351, 81.6385,  19.9010, 2504,    200.6,   2.2895,  34.9241,2,    288.1,2,     5.06,2,    11.95,2,     0.03,2,     0.86,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   593,  1,      9,2,20120811,1351, 81.6385,  19.9010, 2504,     99.4,   0.1337,  34.5298,2,    292.9,2,     4.29,3,     9.58,2,     0.02,2,     0.73,2,   -999.0,9,   -999.0,9,     0.02,2,     0.01,2,  -999.00,9
  58HJ20120807,Arctic,   593,  1,     10,2,20120811,1351, 81.6385,  19.9010, 2504,     48.8,  -1.5284,  34.1654,2,    347.3,2,     2.44,2,     5.07,2,     0.12,2,     0.49,2,   -999.0,9,   -999.0,9,     0.02,2,     0.02,2,  -999.00,9
  58HJ20120807,Arctic,   593,  1,     11,2,20120811,1351, 81.6385,  19.9010, 2504,     28.9,  -1.5422,  34.0436,2,    360.4,2,     1.39,2,     2.69,2,     0.04,2,     0.38,2,   -999.0,9,   -999.0,9,     0.48,2,     0.19,2,  -999.00,9
  58HJ20120807,Arctic,   593,  1,     12,2,20120811,1351, 81.6385,  19.9010, 2504,      9.0,  -1.4206,  32.0020,2,    397.1,2,     1.23,2,     0.07,2,     0.02,2,     0.17,2,   -999.0,9,   -999.0,9,     0.76,2,     0.07,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      1,2,20120811,2326, 80.7087,  16.8218,  135,    136.1,   3.7098,  35.0030,2,    293.7,2,     4.04,2,     8.12,2,     0.20,2,     0.73,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      2,2,20120811,2326, 80.7087,  16.8218,  135,    125.2,   3.7217,  35.0036,2,    297.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      3,2,20120811,2326, 80.7087,  16.8218,  135,     99.7,   3.7627,  35.0045,2,    296.8,2,     3.74,2,     8.22,2,     0.21,2,     0.70,2,   -999.0,9,   -999.0,9,     0.04,2,     0.17,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      4,2,20120811,2326, 80.7087,  16.8218,  135,     74.6,   4.3080,  35.0258,2,    295.9,2,     3.77,2,     8.56,2,     0.19,2,     1.03,3,   -999.0,9,   -999.0,9,     0.05,2,     0.15,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      5,2,20120811,2326, 80.7087,  16.8218,  135,     49.2,   4.4441,  34.8896,2,    299.4,2,     3.46,2,     6.95,2,     0.22,2,     0.62,2,   -999.0,9,   -999.0,9,     0.08,2,     0.15,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      6,2,20120811,2326, 80.7087,  16.8218,  135,     29.1,   4.7538,  34.7597,2,    316.0,2,     2.73,2,     1.26,2,     0.15,2,     0.31,2,   -999.0,9,   -999.0,9,     0.28,2,     0.20,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      7,2,20120811,2326, 80.7087,  16.8218,  135,     18.9,   4.7369,  34.7394,2,    319.5,2,     2.74,2,     1.47,2,     0.15,2,     0.33,2,   -999.0,9,   -999.0,9,     0.55,2,     0.40,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      8,2,20120811,2326, 80.7087,  16.8218,  135,      9.7,   4.7585,  34.7107,2,    318.6,2,     2.65,2,     0.94,2,     0.12,2,     0.29,2,   -999.0,9,   -999.0,9,     0.00,2,     0.02,2,  -999.00,9
  58HJ20120807,Arctic,   594,  1,      9,2,20120811,2326, 80.7087,  16.8218,  135,      3.9,   4.6673,  34.4874,2,    326.0,2,     2.51,2,     0.50,2,     0.08,2,     0.25,2,   -999.0,9,   -999.0,9,     1.45,2,     0.58,2,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      1,2,20120812,0043, 80.7505,  16.5322,  636,    643.1,   1.8986,  35.0080,2,    295.0,2,     6.17,2,    12.56,2,     0.03,2,     0.91,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      2,2,20120812,0043, 80.7505,  16.5322,  636,    504.3,   3.2139,  35.0665,2,    279.4,2,     4.96,2,    11.30,2,     0.09,2,     0.82,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      3,2,20120812,0043, 80.7505,  16.5322,  636,    402.8,   3.2761,  35.0509,2,    260.7,3,     4.78,2,    10.69,2,     0.12,2,     0.80,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      4,2,20120812,0043, 80.7505,  16.5322,  636,    301.5,   3.2069,  35.0189,2,    256.3,3,     4.57,2,     9.80,2,     0.15,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      5,2,20120812,0043, 80.7505,  16.5322,  636,    200.3,   3.4107,  35.0324,2,    279.4,2,     4.49,2,    10.06,2,     0.14,2,     0.78,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      6,2,20120812,0043, 80.7505,  16.5322,  636,    149.7,   3.7591,  35.0465,2,    275.0,2,     4.35,2,    10.33,2,     0.11,2,     0.77,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      7,2,20120812,0043, 80.7505,  16.5322,  636,     99.1,   4.3357,  35.0587,2,    275.9,2,     4.10,2,    10.09,2,     0.12,2,     0.74,2,   -999.0,9,   -999.0,9,     0.09,2,     0.14,2,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      8,2,20120812,0043, 80.7505,  16.5322,  636,     73.8,   4.6939,  35.0799,2,    273.8,2,     4.21,2,    10.23,2,     0.12,2,     0.74,2,   -999.0,9,   -999.0,9,     0.11,2,     0.14,2,  -999.00,9
  58HJ20120807,Arctic,   595,  1,      9,2,20120812,0043, 80.7505,  16.5322,  636,     48.7,   5.2061,  35.0649,2,    275.1,2,     3.99,2,     8.79,2,     0.16,2,     0.67,2,   -999.0,9,   -999.0,9,     0.09,2,     0.30,2,  -999.00,9
  58HJ20120807,Arctic,   595,  1,     10,2,20120812,0043, 80.7505,  16.5322,  636,     28.8,   5.3198,  34.8573,2,    277.7,2,     3.00,2,     4.38,2,     0.14,2,     0.45,2,   -999.0,9,   -999.0,9,     0.60,2,     0.56,2,  -999.00,9
  58HJ20120807,Arctic,   595,  1,     11,2,20120812,0043, 80.7505,  16.5322,  636,      9.1,   4.2680,  33.8854,2,    312.7,2,     1.77,2,     0.06,2,     0.02,2,     0.13,2,   -999.0,9,   -999.0,9,     0.79,2,     0.66,2,  -999.00,9
  58HJ20120807,Arctic,   595,  1,     12,2,20120812,0043, 80.7505,  16.5322,  636,      4.2,   4.1985,  33.8381,2,    312.3,2,     1.64,2,     0.02,2,     0.02,2,     0.14,2,   -999.0,9,   -999.0,9,     0.82,2,     0.71,2,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      1,2,20120812,0255, 80.7900,  16.1635, 1098,   1112.5,  -0.2721,  34.9170,2,    297.1,2,     9.74,2,    14.13,2,     0.02,2,     1.02,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      2,2,20120812,0255, 80.7900,  16.1635, 1098,   1011.2,  -0.0424,  34.9205,2,    301.1,2,     9.11,2,    13.85,2,     0.02,2,     1.01,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      3,2,20120812,0255, 80.7900,  16.1635, 1098,    808.0,   0.8923,  34.9593,2,    296.7,2,     7.49,2,    13.25,2,     0.02,2,     0.96,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      4,2,20120812,0255, 80.7900,  16.1635, 1098,    504.0,   3.1307,  35.0897,2,    294.1,2,     5.13,2,    11.99,2,     0.02,2,     0.86,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      5,2,20120812,0255, 80.7900,  16.1635, 1098,    402.8,   3.4882,  35.1116,2,    310.6,3,     5.00,2,    11.78,2,     0.03,2,     0.85,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
  58HJ20120807,Arctic,   596,  1,      6,2,20120812,0255, 80.7900,  16.1635, 1098,    301.5,   3.7322,  35.1167,2,    292.0,2,     4.89,2,    11.73,2,     0.07,2,     0.83,2,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9
