EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19961030,   75N,    55,  1,      3,19961031, 63.2695,   2.7663, 1102,    499.6,   2.2339,  34.9291,2,    294.2,2,     6.76,2,    13.67,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2047
  58JH19961030,   75N,    55,  1,      2,19961031, 63.2695,   2.7663, 1102,    797.9,  -0.6486,  34.9040,2,    291.2,2,    10.31,2,    14.40,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6785
  58JH19961030,   75N,    55,  1,      1,19961031, 63.2695,   2.7663, 1102,   1052.4,  -0.9108,  34.9065,2,    290.7,2,    12.98,2,    14.80,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9504
  58JH19961030,   75N,    56,  1,     12,19961031, 63.5338,   2.0320, 1419,     13.7,   9.6561,  35.0873,2,    266.7,2,     1.71,2,     6.07,2,     0.26,2,     0.45,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.6546
  58JH19961030,   75N,    56,  1,     11,19961031, 63.5338,   2.0320, 1419,     28.9,   9.6618,  35.0873,2,    266.7,2,     1.72,2,     6.06,2,     0.26,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.6585
  58JH19961030,   75N,    56,  1,     10,19961031, 63.5338,   2.0320, 1419,     49.9,   9.6652,  35.0866,2,    266.7,2,     1.74,2,     6.09,2,     0.27,2,     0.45,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.6596
  58JH19961030,   75N,    56,  1,      9,19961031, 63.5338,   2.0320, 1419,     98.8,   8.6115,  35.2279,2,    259.3,2,     5.09,2,    12.60,2,     0.02,2,     0.81,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6011
  58JH19961030,   75N,    56,  1,      8,19961031, 63.5338,   2.0320, 1419,    149.7,   8.1871,  35.2101,2,    259.7,2,     5.88,2,    13.20,2,     0.02,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.1717
  58JH19961030,   75N,    56,  1,      7,19961031, 63.5338,   2.0320, 1419,    199.6,   7.9120,  35.1978,2,    264.1,2,     6.12,2,    13.24,2,     0.01,2,     0.86,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.8919
  58JH19961030,   75N,    56,  1,      6,19961031, 63.5338,   2.0320, 1419,    299.8,   6.9855,  35.1624,2,    274.6,2,     5.92,2,    12.93,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.9572
  58JH19961030,   75N,    56,  1,      5,19961031, 63.5338,   2.0320, 1419,    400.0,   5.2777,  35.0285,2,    281.6,2,     6.38,2,    13.36,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.2449
  58JH19961030,   75N,    56,  1,      4,19961031, 63.5338,   2.0320, 1419,    500.8,   2.8010,  34.9383,2,    293.4,2,     6.54,2,    13.40,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.7694
  58JH19961030,   75N,    56,  1,      3,19961031, 63.5338,   2.0320, 1419,    800.2,  -0.3160,  34.8954,2,    294.2,2,     8.49,2,    14.09,2,     0.01,2,     0.95,2,    2.677,2,    1.299,2,    0.152,2,    4.066,2,   10.178,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.3482
  58JH19961030,   75N,    56,  1,      2,19961031, 63.5338,   2.0320, 1419,    999.5,  -0.6744,  34.9052,2,    292.5,2,    10.67,2,    14.47,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7135
  58JH19961030,   75N,    56,  1,      1,19961031, 63.5338,   2.0320, 1419,   1391.6,  -0.9315,  34.9073,2,    292.5,2,    12.85,2,    14.82,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9879
  58JH19961030,   75N,    57,  1,     12,19961031, 63.8022,   1.2650, 2110,     11.3,   9.5561,  35.0833,2,    265.9,2,     1.88,2,     6.39,2,     0.27,2,     0.46,2,    3.896,2,    2.175,2,    0.289,2,    4.772,2,   10.112,2, -999.000,9,-999.0000,9,  -999.00,9,   9.5548
  58JH19961030,   75N,    57,  1,     11,19961031, 63.8022,   1.2650, 2110,     29.8,   9.5593,  35.0851,2,    266.3,2,     1.95,2,     6.50,2,     0.27,2,     0.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.5560
  58JH19961030,   75N,    57,  1,     10,19961031, 63.8022,   1.2650, 2110,     48.7,   9.2787,  35.1665,2,    261.9,2,     3.02,2,     8.88,2,     0.17,2,     0.60,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   9.2733
  58JH19961030,   75N,    57,  1,      9,19961031, 63.8022,   1.2650, 2110,     99.1,   8.3857,  35.2320,2,    261.5,2,     5.34,2,    12.70,2,     0.02,2,     0.82,2,    3.653,2,    2.021,2,    0.253,2,    2.817,2,   10.654,2, -999.000,9,-999.0000,9,  -999.00,9,   8.3754
  58JH19961030,   75N,    57,  1,      8,19961031, 63.8022,   1.2650, 2110,    150.2,   7.9270,  35.2033,2,    264.5,2,     5.84,2,    13.02,2,     0.02,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9119
  58JH19961030,   75N,    57,  1,      7,19961031, 63.8022,   1.2650, 2110,    200.2,   7.5482,  35.1911,2,    267.2,2,     5.87,2,    12.88,2,     0.01,2,     0.83,2,    3.800,2,    2.107,2,    0.266,2,    3.232,2,   11.187,2, -999.000,9,-999.0000,9,  -999.00,9,   7.5285
  58JH19961030,   75N,    57,  1,      6,19961031, 63.8022,   1.2650, 2110,    299.2,   6.4614,  35.1361,2,    275.4,2,     5.88,2,    12.60,2,     0.02,2,     0.83,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.4343
  58JH19961030,   75N,    57,  1,      5,19961031, 63.8022,   1.2650, 2110,    399.6,   4.3404,  34.9871,2,    286.8,2,     6.51,2,    13.13,2,     0.01,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3106
  58JH19961030,   75N,    57,  1,      4,19961031, 63.8022,   1.2650, 2110,    500.5,   2.0114,  34.9208,2,    296.0,2,     6.59,2,    13.64,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9830
  58JH19961030,   75N,    57,  1,      3,19961031, 63.8022,   1.2650, 2110,    999.4,  -0.5858,  34.9017,2,    293.4,2,     9.69,2,    14.20,2,     0.01,2,     0.95,2,    1.616,2,    0.782,2,    0.068,2,    2.783,2,    6.324,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6256
  58JH19961030,   75N,    57,  1,      2,19961031, 63.8022,   1.2650, 2110,   1498.2,  -0.8197,  34.9078,2,    292.9,2,    11.22,2,    14.55,2,     0.01,2,     0.98,2,    0.726,2,    0.191,2,    0.024,2,    1.221,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8832
  58JH19961030,   75N,    57,  1,      1,19961031, 63.8022,   1.2650, 2110,   2031.2,  -0.8988,  34.9085,2,    294.2,2,    12.31,2,    14.75,2,     0.01,2,     1.00,2,    0.516,2,    0.141,2,    0.017,2,    1.243,2,    1.241,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9932
  58JH19961030,   75N,    58,  1,     12,19961031, 64.0513,   0.5358, 2382,      8.1,   8.6348,  35.0023,2,    272.9,2,     2.44,2,     7.31,2,     0.26,2,     0.53,2,    4.086,2,    1.906,2,    0.291,2,    5.004,2,   10.097,2, -999.000,9,-999.0000,9,  -999.00,9,   8.6340
  58JH19961030,   75N,    58,  1,     11,19961031, 64.0513,   0.5358, 2382,     29.3,   8.6368,  35.0024,2,    272.0,2,     2.45,2,     7.31,2,     0.26,2,     0.53,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6337
  58JH19961030,   75N,    58,  1,     10,19961031, 64.0513,   0.5358, 2382,     49.6,   8.6416,  35.0023,2,    273.3,2,     2.45,2,     7.29,2,     0.25,2,     0.53,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6364
  58JH19961030,   75N,    58,  1,      9,19961031, 64.0513,   0.5358, 2382,     99.1,   8.1516,  35.1939,2,    261.0,2,     5.73,2,    13.21,2,     0.03,2,     0.87,2,    4.051,2,    2.004,2,    0.291,2,    3.219,2,   11.081,2, -999.000,9,-999.0000,9,  -999.00,9,   8.1415
  58JH19961030,   75N,    58,  1,      8,19961031, 64.0513,   0.5358, 2382,    149.5,   7.7157,  35.1761,2,    264.5,2,     6.16,2,    13.47,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.7009
  58JH19961030,   75N,    58,  1,      7,19961031, 64.0513,   0.5358, 2382,    200.7,   7.0717,  35.1522,2,    270.2,2,     6.16,2,    13.32,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.0527
  58JH19961030,   75N,    58,  1,      6,19961031, 64.0513,   0.5358, 2382,    300.9,   4.6955,  34.9701,2,    285.9,2,     6.14,2,    13.24,2,     0.02,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.6724
  58JH19961030,   75N,    58,  1,      5,19961031, 64.0513,   0.5358, 2382,    499.6,   0.9555,  34.8912,2,    299.9,2,     6.89,2,    13.80,2,     0.01,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.9315
  58JH19961030,   75N,    58,  1,      4,19961031, 64.0513,   0.5358, 2382,    999.2,  -0.5603,  34.8998,2,    294.2,2,     9.32,2,    14.16,2,     0.01,2,     0.96,2,    2.045,2,    0.893,2,    0.100,2,    3.432,2,    7.676,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6003
  58JH19961030,   75N,    58,  1,      3,19961031, 64.0513,   0.5358, 2382,   1499.8,  -0.7990,  34.9077,2,    293.4,2,    11.02,2,    14.51,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8629
  58JH19961030,   75N,    58,  1,      2,19961031, 64.0513,   0.5358, 2382,   1998.3,  -0.8730,  34.9085,2,    294.7,2,    11.75,2,    14.63,2,     0.01,2,     0.99,2,    0.651,2,    0.298,2,    0.019,2,    1.864,2,    2.414,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9657
  58JH19961030,   75N,    58,  1,      1,19961031, 64.0513,   0.5358, 2382,   2324.1,  -0.8921,  34.9089,2,    293.8,2,    12.62,2,    14.85,2,     0.01,2,     1.00,2,    0.490,2,    0.232,2,    0.016,2,    1.628,2,     1.81,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0062
  58JH19961030,   75N,    59,  1,     12,19961031, 64.3015,  -0.1888, 2573,     11.8,   8.0261,  34.8474,2,    277.7,2,     2.84,2,     7.43,2,     0.24,2,     0.53,2,    4.302,2,    2.253,2,    0.324,2,    5.481,2,   10.795,2, -999.000,9,-999.0000,9,  -999.00,9,   8.0249
  58JH19961030,   75N,    59,  1,     11,19961031, 64.3015,  -0.1888, 2573,     49.6,   8.0449,  34.8505,2,    277.2,2,     2.79,2,     7.34,2,     0.24,2,     0.52,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.0399
  58JH19961030,   75N,    59,  1,     10,19961031, 64.3015,  -0.1888, 2573,     98.1,   7.8507,  35.1806,2,    264.5,2,     5.99,2,    13.32,2,     0.02,2,     0.86,2,    4.093,2,    2.093,2,    0.287,2,    3.444,2,    11.42,2, -999.000,9,-999.0000,9,  -999.00,9,   7.8409
  58JH19961030,   75N,    59,  1,      9,19961031, 64.3015,  -0.1888, 2573,    198.4,   5.0846,  34.9979,2,    282.4,2,     6.32,2,    13.41,2,     0.02,2,     0.88,2,    4.638,2,    2.326,2,    0.334,2,    5.114,2,    13.41,2, -999.000,9,-999.0000,9,  -999.00,9,   5.0689
  58JH19961030,   75N,    59,  1,      8,19961031, 64.3015,  -0.1888, 2573,    300.2,   2.4355,  34.8717,2,    303.0,2,     6.01,2,    12.84,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4180
  58JH19961030,   75N,    59,  1,      7,19961031, 64.3015,  -0.1888, 2573,    498.8,   0.3566,  34.8822,2,    301.6,2,     7.01,2,    13.65,2,     0.01,2,     0.91,2,    4.513,2,    2.040,2,    0.304,2,    5.859,2,   15.996,2, -999.000,9,-999.0000,9,  -999.00,9,   0.3351
  58JH19961030,   75N,    59,  1,      6,19961031, 64.3015,  -0.1888, 2573,    796.9,  -0.4101,  34.8937,2,    303.0,2,     8.27,2,    13.88,2,     0.01,2,     0.92,2,    2.824,2,    1.214,2,    0.157,2,    4.196,2,   10.133,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.4415
  58JH19961030,   75N,    59,  1,      5,19961031, 64.3015,  -0.1888, 2573,    998.8,  -0.5918,  34.9009,2,    294.7,2,     9.37,2,    14.12,2,     0.01,2,     0.95,2,    1.870,2,    0.775,2,    0.083,2,    3.178,2,    6.773,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6315
  58JH19961030,   75N,    59,  1,      4,19961031, 64.3015,  -0.1888, 2573,   1199.8,  -0.7142,  34.9058,2,    293.4,2,    10.15,2,    14.25,2,     0.00,2,     0.96,2,    1.193,2,    0.482,2,    0.048,2,    2.410,2,    4.345,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7629
  58JH19961030,   75N,    59,  1,      3,19961031, 64.3015,  -0.1888, 2573,   1500.6,  -0.8257,  34.9078,2,    295.1,2,    10.96,2,    14.41,2,     0.00,2,     0.98,2,    0.763,2,    0.323,2,    0.025,2,    2.014,2,    2.749,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8893
  58JH19961030,   75N,    59,  1,      2,19961031, 64.3015,  -0.1888, 2573,   1998.5,  -0.8998,  34.9084,2,    292.5,2,    11.89,2,    14.52,2,     0.01,2,     0.98,2,    0.548,2,    0.233,2,    0.012,2,    1.744,2,    1.957,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9921
  58JH19961030,   75N,    59,  1,      1,19961031, 64.3015,  -0.1888, 2573,   2502.0,  -0.8952,  34.9091,2,    295.5,2,    12.85,2,    14.77,2,     0.00,2,     1.01,2,    0.376,2,    0.154,2,    0.009,2,    1.472,2,    1.316,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0217
  58JH19961030,   75N,    60,  1,     12,19961031, 64.5507,  -0.9674, 2774,     13.7,   7.9100,  34.9405,2,    276.8,2,     2.73,2,     7.54,2,     0.23,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9086
  58JH19961030,   75N,    60,  1,     11,19961031, 64.5507,  -0.9674, 2774,     50.5,   7.9136,  34.9393,2,    276.8,2,     2.83,2,     7.56,2,     0.22,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9086
  58JH19961030,   75N,    60,  1,     10,19961031, 64.5507,  -0.9674, 2774,     99.1,   7.4339,  35.1584,2,    268.5,2,     6.05,2,    13.43,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.4243
  58JH19961030,   75N,    60,  1,      9,19961031, 64.5507,  -0.9674, 2774,    299.2,   4.2535,  34.9500,2,    291.6,2,     6.20,2,    13.15,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2316
  58JH19961030,   75N,    60,  1,      8,19961031, 64.5507,  -0.9674, 2774,    498.4,   0.6266,  34.8780,2,    303.0,2,     6.82,2,    13.67,2,     0.01,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.6040
  58JH19961030,   75N,    60,  1,      7,19961031, 64.5507,  -0.9674, 2774,    799.8,  -0.3759,  34.8920,2,    299.5,2,     8.08,2,    13.95,2,     0.01,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4077
  58JH19961030,   75N,    60,  1,      6,19961031, 64.5507,  -0.9674, 2774,    996.7,  -0.5352,  34.8988,2,    295.1,2,     9.01,2,    14.15,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5753
  58JH19961030,   75N,    60,  1,      5,19961031, 64.5507,  -0.9674, 2774,   1197.5,  -0.6517,  34.9035,2,    294.2,2,     9.73,2,    14.33,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7009
  58JH19961030,   75N,    60,  1,      4,19961031, 64.5507,  -0.9674, 2774,   1497.3,  -0.7802,  34.9074,2,    293.4,2,    10.75,2,    14.55,2,     0.00,2,     0.98,2,    0.922,2,    0.414,2,    0.028,2,    2.199,2,    3.347,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8442
  58JH19961030,   75N,    60,  1,      3,19961031, 64.5507,  -0.9674, 2774,   1997.0,  -0.8700,  34.9084,2,    295.5,2,    11.61,2,    14.65,2,     0.00,2,     0.98,2,    0.621,2,    0.278,2,    0.020,2,    1.831,2,    2.211,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9627
  58JH19961030,   75N,    60,  1,      2,19961031, 64.5507,  -0.9674, 2774,   2499.4,  -0.8815,  34.9085,2,    294.7,2,    12.25,2,    14.76,2,     0.00,2,     0.99,2,    0.499,2,    0.225,2,    0.015,2,    1.672,2,    1.764,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0081
  58JH19961030,   75N,    60,  1,      1,19961031, 64.5507,  -0.9674, 2774,   2701.1,  -0.8783,  34.9093,2,    294.2,2,    12.82,2,    14.89,2,     0.00,2,     1.00,2,    0.397,2,    0.178,2,    0.008,2,    1.513,2,     1.36,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0198
  58JH19961030,   75N,    61,  1,     12,19961101, 64.8187,  -1.7423, 2968,      8.8,   7.9326,  34.9201,2,    275.5,2,     2.61,2,     7.22,2,     0.23,2,     0.53,2,    4.206,2,    2.243,2,    0.321,2,    5.326,2,   10.659,2, -999.000,9,-999.0000,9,  -999.00,9,   7.9317
  58JH19961030,   75N,    61,  1,     11,19961101, 64.8187,  -1.7423, 2968,     49.5,   7.9446,  34.9265,2,    276.4,2,     2.61,2,     7.31,2,     0.22,2,     0.53,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9397
  58JH19961030,   75N,    61,  1,     10,19961101, 64.8187,  -1.7423, 2968,    100.0,   7.4963,  35.1529,2,    265.4,2,     6.10,2,    13.57,2,     0.02,2,     0.87,2,    4.116,2,    2.113,2,    0.290,2,    3.669,2,   11.596,2, -999.000,9,-999.0000,9,  -999.00,9,   7.4866
  58JH19961030,   75N,    61,  1,      9,19961101, 64.8187,  -1.7423, 2968,    299.4,   2.3826,  34.8994,2,    306.9,2,     5.54,2,    12.59,2,     0.01,2,     0.83,2,    5.656,2,    2.866,2,    0.431,2,    7.226,2,   16.922,2, -999.000,9,-999.0000,9,  -999.00,9,   2.3652
  58JH19961030,   75N,    61,  1,      8,19961101, 64.8187,  -1.7423, 2968,    498.3,   0.6309,  34.8890,2,    300.3,2,     6.77,2,    13.72,2,     0.01,2,     0.91,2,    4.761,2,    2.251,2,    0.329,2,    6.010,2,   17.022,2, -999.000,9,-999.0000,9,  -999.00,9,   0.6083
  58JH19961030,   75N,    61,  1,      7,19961101, 64.8187,  -1.7423, 2968,    798.5,  -0.3301,  34.8921,2,    297.7,2,     8.06,2,    13.87,2,     0.01,2,     0.93,2,    3.055,2,    1.397,2,    0.173,2,    4.473,2,   11.236,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.3621
  58JH19961030,   75N,    61,  1,      6,19961101, 64.8187,  -1.7423, 2968,    998.2,  -0.5456,  34.8993,2,    295.1,2,     8.89,2,    14.12,2,     0.01,2,     0.95,2,    2.103,2,    0.927,2,    0.097,2,    3.505,2,    7.714,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.5857
  58JH19961030,   75N,    61,  1,      5,19961101, 64.8187,  -1.7423, 2968,   1199.0,  -0.6867,  34.9052,2,    292.5,2,     9.94,2,    14.31,2,     0.00,2,     0.97,2,    1.248,2,    0.530,2,    0.048,2,    2.600,2,    4.568,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7356
  58JH19961030,   75N,    61,  1,      4,19961101, 64.8187,  -1.7423, 2968,   1500.2,  -0.8019,  34.9078,2,    293.4,2,    10.84,2,    14.49,2,     0.01,2,     0.98,2, -999.000,9,    0.349,2,    0.022,2,    2.036,2,    2.797,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8658
  58JH19961030,   75N,    61,  1,      3,19961101, 64.8187,  -1.7423, 2968,   2001.9,  -0.8879,  34.9086,2,    294.2,2,    11.79,2,    14.67,2,     0.03,2,     0.99,2,    0.524,2,    0.239,2,    0.013,2,    1.684,2,    1.883,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9806
  58JH19961030,   75N,    61,  1,      2,19961101, 64.8187,  -1.7423, 2968,   2501.7,  -0.8897,  34.9089,2,    294.7,2,    12.49,2,    14.78,2,     0.01,2,     1.00,2,    0.420,2,    0.187,2,    0.015,2,    1.529,2,    1.486,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0163
  58JH19961030,   75N,    61,  1,      1,19961101, 64.8187,  -1.7423, 2968,   2901.1,  -0.8704,  34.9098,2,    294.2,2,    13.01,2,    14.87,2,     0.00,2,     0.99,2,    0.328,2,    0.154,2,    0.012,2,    1.395,2,    1.124,2, -999.000,9,-999.0000,9,  -999.00,9,  -1.0275
  58JH19961030,   75N,    62,  1,     12,19961101, 65.0528,  -2.4869, 3127,     11.7,   6.5536,  34.6803,2,    289.9,2,     2.41,2,     6.19,2,     0.25,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5526
  58JH19961030,   75N,    62,  1,     11,19961101, 65.0528,  -2.4869, 3127,     50.3,   6.5398,  34.6770,2,    290.4,2,     2.38,2,     6.28,2,     0.26,2,     0.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.5353
  58JH19961030,   75N,    62,  1,     10,19961101, 65.0528,  -2.4869, 3127,     98.2,   3.6497,  34.8405,2,    295.1,2,     5.40,2,    12.90,2,     0.02,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6432
  58JH19961030,   75N,    62,  1,      9,19961101, 65.0528,  -2.4869, 3127,    300.7,   1.0561,  34.8740,2,    306.4,2,     6.46,2,    13.41,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.0419
  58JH19961030,   75N,    62,  1,      8,19961101, 65.0528,  -2.4869, 3127,    498.9,   0.0291,  34.8833,2,    304.3,2,     7.04,2,    13.67,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0090
  58JH19961030,   75N,    62,  1,      7,19961101, 65.0528,  -2.4869, 3127,    799.9,  -0.4514,  34.8965,2,    297.7,2,     8.48,2,    14.04,2,     0.01,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4827
  58JH19961030,   75N,    62,  1,      6,19961101, 65.0528,  -2.4869, 3127,    997.6,  -0.6106,  34.9019,2,    297.3,2,     9.33,2,    14.22,2,     0.01,2,     0.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6501
  58JH19961030,   75N,    62,  1,      5,19961101, 65.0528,  -2.4869, 3127,   1200.0,  -0.7074,  34.9057,2,    296.4,2,    10.11,2,    14.36,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7562
  58JH19961030,   75N,    62,  1,      4,19961101, 65.0528,  -2.4869, 3127,   1499.6,  -0.8076,  34.9080,2,    296.0,2,    10.92,2,    14.52,2,     0.01,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8714
