EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940826,   GNS,    22,  1,      1,2,19940831, 65.1300, -11.4350,  398,    383.2,   0.1813,  34.8673,2,  34.8740,2,    317.9,2,    309.0,2,     8.89,2,    13.43,2,     0.02,2,     1.14,2,   2158.2,2,   2293.2,2,  0.165746277
  58AA19940826,   GNS,    23,  1,     12,2,19940831, 65.9730, -11.2220, 1020,      3.0,   8.8329,  34.5980,2,-999.0000,9,    314.8,2,    297.6,2,     1.33,2,     0.80,2,     0.03,2,     0.39,2,   2029.7,2,   2292.5,2,   8.83258307
  58AA19940826,   GNS,    23,  1,     11,2,19940831, 65.9730, -11.2220, 1020,     11.5,   8.5962,  34.6170,2,-999.0000,9,    295.7,2,    295.4,2,     1.32,2,     0.54,2,     0.03,2,     0.36,2,   2036.6,2,   2294.6,2,   8.59500458
  58AA19940826,   GNS,    23,  1,     10,2,19940831, 65.9730, -11.2220, 1020,     21.5,   8.6741,  34.6487,2,-999.0000,9,    293.5,2,    293.3,2,     1.48,2,     0.76,2,     0.04,2,     0.39,2,   2043.2,2,   2291.9,2,    8.6718501
  58AA19940826,   GNS,    23,  1,      9,2,19940831, 65.9730, -11.2220, 1020,     31.7,   7.9725,  34.6636,2,-999.0000,9,    294.2,2,    296.7,2,     2.23,2,     3.01,2,     0.13,2,     0.50,2,   2066.9,2,   2295.3,2,   7.96934742
  58AA19940826,   GNS,    23,  1,      8,2,19940831, 65.9730, -11.2220, 1020,     51.1,   4.5163,  34.8468,2,-999.0000,9,    296.3,2,   -999.0,9,     5.83,2,    12.08,2,     0.15,2,     1.05,2,   2137.9,2,   2301.0,2,   4.51256437
  58AA19940826,   GNS,    23,  1,      7,2,19940831, 65.9730, -11.2220, 1020,     80.9,   3.2777,  34.8746,2,-999.0000,9,    296.3,2,    296.5,2,     7.20,2,    14.09,2,     0.03,2,     1.16,2,   2152.0,2,   2296.2,2,   3.27256547
  58AA19940826,   GNS,    23,  1,      6,2,19940831, 65.9730, -11.2220, 1020,    100.6,   3.0202,  34.8797,2,-999.0000,9,    298.6,2,    298.6,2,     7.61,2,     0.66,4,     0.04,2,     0.29,3,   2153.7,2,   2297.5,2,   3.01400781
  58AA19940826,   GNS,    23,  1,      5,2,19940831, 65.9730, -11.2220, 1020,    200.2,   1.0233,  34.8386,2,  34.8340,2,    320.6,2,    317.3,2,     8.12,2,    13.64,2,     0.03,2,     1.09,2,   2153.0,2,   2287.8,2,   1.01410802
  58AA19940826,   GNS,    23,  1,      4,2,19940831, 65.9730, -11.2220, 1020,    398.1,  -0.2011,  34.8962,2,  34.8960,2,    308.9,2,    308.1,2,     8.47,2,    13.19,2,     0.03,2,     1.10,2,   2158.4,2,   2294.6,2, -0.216051777
  58AA19940826,   GNS,    23,  1,      3,2,19940831, 65.9730, -11.2220, 1020,    602.7,  -0.5380,  34.9059,2,  34.9060,2,    304.8,2,    306.4,2,     9.85,2,    13.28,2,     0.02,2,     1.09,2,   2159.6,2,   2288.0,2,  -0.56007218
  58AA19940826,   GNS,    23,  1,      2,2,19940831, 65.9730, -11.2220, 1020,    802.8,  -0.6397,  34.9089,2,  34.9080,2,    302.6,2,    303.8,2,    10.58,2,    13.63,2,     0.03,2,     1.13,2,   2160.6,2,   2291.1,2, -0.669892387
  58AA19940826,   GNS,    23,  1,      1,2,19940831, 65.9730, -11.2220, 1020,    978.0,  -0.7037,  34.9101,2,  34.9100,2,    301.5,2,    301.2,2,    11.51,2,    13.38,2,     0.03,2,     1.14,2,   2163.4,2,   2299.1,2, -0.741526998
  58AA19940826,   GNS,    24,  1,     12,2,19940831, 66.3050, -11.1200, 1297,      4.0,   8.8704,  34.6613,2,-999.0000,9,    294.0,2,    294.4,2,     1.22,2,     0.00,2,     0.04,2,     0.44,2,   2045.4,2,   2292.9,2,    8.8699759
  58AA19940826,   GNS,    24,  1,     11,2,19940831, 66.3050, -11.1200, 1297,     12.0,   8.8464,  34.6621,2,-999.0000,9,    294.6,2,    295.3,2,     1.55,2,     0.30,2,     0.04,2,     0.47,2,   2053.4,2,   -999.0,9,   8.84512923
  58AA19940826,   GNS,    24,  1,     10,2,19940831, 66.3050, -11.1200, 1297,     21.7,   8.6868,  34.6809,2,-999.0000,9,    290.5,2,    300.5,2,     2.74,2,     4.11,2,     0.14,2,     0.65,2,   2089.8,2,   2293.9,2,   8.68452602
  58AA19940826,   GNS,    24,  1,      9,2,19940831, 66.3050, -11.1200, 1297,     52.0,   3.3096,  34.8466,2,-999.0000,9,    302.9,2,    297.2,2,     6.31,2,    13.62,2,     0.14,2,     1.06,2,   2148.9,2,   2291.2,2,   3.30630089
  58AA19940826,   GNS,    24,  1,      8,2,19940831, 66.3050, -11.1200, 1297,     82.0,   2.5598,  34.8768,2,-999.0000,9,    303.7,2,    299.8,2,     8.10,2,    15.51,2,     0.03,2,     1.20,2,   2156.7,2,   2291.4,2,   2.55507267
  58AA19940826,   GNS,    24,  1,      7,2,19940831, 66.3050, -11.1200, 1297,    101.9,   2.3854,  34.8833,2,-999.0000,9,    304.7,2,    346.3,4,     8.62,2,    15.41,2,     0.03,2,     1.21,2,   2156.3,2,   2294.3,2,   2.37965266
  58AA19940826,   GNS,    24,  1,      6,2,19940831, 66.3050, -11.1200, 1297,    200.0,   0.2486,  34.8200,2,-999.0000,9,    330.9,2,    326.7,2,     7.50,2,    13.23,2,     0.03,2,     1.24,2,   2152.7,2,   2290.9,2,  0.240720238
  58AA19940826,   GNS,    24,  1,      5,2,19940831, 66.3050, -11.1200, 1297,    400.3,  -0.0512,  34.8811,2,-999.0000,9,    315.7,2,    314.5,2,     7.68,2,    13.00,2,     0.03,2,     1.15,2,   2159.6,2,   2293.1,2,-0.0667352937
  58AA19940826,   GNS,    24,  1,      4,2,19940831, 66.3050, -11.1200, 1297,    603.4,  -0.2810,  34.8999,2,-999.0000,9,    308.7,2,    307.6,2,     8.45,2,    13.17,2,     0.02,2,     1.10,2,   2160.7,2,   2293.6,2,  -0.30439156
  58AA19940826,   GNS,    24,  1,      3,2,19940831, 66.3050, -11.1200, 1297,    803.1,  -0.5109,  34.9048,2,  34.9060,2,    305.5,2,    310.6,2,     9.51,2,    13.06,2,     0.03,2,     1.12,2,   2160.8,2,   2295.1,2, -0.541962565
  58AA19940826,   GNS,    24,  1,      2,2,19940831, 66.3050, -11.1200, 1297,   1003.8,  -0.6030,  34.9078,2,  34.9080,2,    304.7,2,    308.4,2,    10.05,2,    13.10,2,     0.03,2,     1.19,2,   2160.1,2,   2303.3,2, -0.642890115
  58AA19940826,   GNS,    24,  1,      1,2,19940831, 66.3050, -11.1200, 1297,   1272.6,  -0.7633,  34.9108,2,  34.9110,2,    301.0,2,   -999.0,9,    12.35,2,    13.75,2,     0.02,2,     1.18,2,   2164.9,2,   2300.7,2, -0.815288797
  58AA19940826,   GNS,    25,  1,     12,2,19940901, 67.1950, -10.8400, 1601,      1.2,   8.2108,  34.6873,2,-999.0000,9,    290.1,2,    297.6,2,     1.27,2,  -999.00,9,     0.03,2,     0.41,2,   2057.5,2,   2299.4,2,   8.21067869
  58AA19940826,   GNS,    25,  1,     11,2,19940901, 67.1950, -10.8400, 1601,     10.7,   8.2111,  34.6873,2,-999.0000,9,    295.3,2,    297.6,2,     1.38,2,  -999.00,9,     0.04,2,     0.43,2,   2061.6,2,   2292.3,2,   8.21001766
  58AA19940826,   GNS,    25,  1,     10,2,19940901, 67.1950, -10.8400, 1601,     51.4,   1.2138,  34.7905,2,-999.0000,9,    326.4,2,   -999.0,9,     7.05,2,    10.15,2,     0.07,2,     1.18,3,   2155.0,2,   2281.9,2,   1.21142957
  58AA19940826,   GNS,    25,  1,      9,2,19940901, 67.1950, -10.8400, 1601,     80.9,   0.3535,  34.7997,2,-999.0000,9,    335.0,2,    329.4,2,     7.00,2,    13.85,2,     0.03,2,     1.05,2,   2154.7,2,   2284.6,2,  0.350331391
  58AA19940826,   GNS,    25,  1,      8,2,19940901, 67.1950, -10.8400, 1601,    101.3,   0.1223,  34.8029,2,-999.0000,9,    336.3,2,    330.7,2,     6.87,2,    13.82,2,     0.03,2,     1.03,2,   2154.3,2,   2294.2,2,  0.118511287
  58AA19940826,   GNS,    25,  1,      7,2,19940901, 67.1950, -10.8400, 1601,    204.0,  -0.2503,  34.8380,2,-999.0000,9,    336.4,2,    330.7,2,     6.67,2,    13.67,2,     0.03,2,     1.07,2,   2155.2,2,   2295.9,2, -0.257490886
  58AA19940826,   GNS,    25,  1,      6,2,19940901, 67.1950, -10.8400, 1601,    404.5,  -0.0969,  34.8916,2,-999.0000,9,    311.4,2,    309.9,2,     7.70,2,    14.17,2,     0.03,2,     1.08,2,   2156.6,2,   2304.3,2,  -0.11246655
  58AA19940826,   GNS,    25,  1,      5,2,19940901, 67.1950, -10.8400, 1601,    604.6,  -0.3633,  34.9020,2,  34.9020,2,    304.2,2,    303.8,2,     8.67,2,    14.59,2,     0.03,2,     1.10,2,   2158.1,2,   2308.6,2, -0.386331543
  58AA19940826,   GNS,    25,  1,      4,2,19940901, 67.1950, -10.8400, 1601,    802.1,  -0.5391,  34.9058,2,-999.0000,9,    304.0,2,    304.6,2,     9.55,2,    14.79,2,     0.03,2,     1.13,2,   2159.4,2,   2302.2,2, -0.569928448
  58AA19940826,   GNS,    25,  1,      3,2,19940901, 67.1950, -10.8400, 1601,    990.8,  -0.6312,  34.9085,2,  34.9090,2,    302.0,2,    303.8,2,    10.15,2,    15.14,2,     0.02,2,     1.11,2,   2158.6,2,   2304.9,2, -0.670228413
  58AA19940826,   GNS,    25,  1,      2,2,19940901, 67.1950, -10.8400, 1601,   1293.6,  -0.7410,  34.9118,2,-999.0000,9,    300.1,2,    301.2,2,    11.47,2,    15.58,2,     0.02,2,     1.16,2,   2160.5,2,   2298.5,2, -0.794327982
  58AA19940826,   GNS,    25,  1,      1,2,19940901, 67.1950, -10.8400, 1601,   1578.0,  -0.8810,  34.9117,2,  34.9110,2,    298.2,2,    301.2,2,    11.17,2,    15.34,2,     0.02,2,     1.13,2,   2160.2,2,   2306.1,2, -0.948269305
  58AA19940826,   GNS,    26,  1,     12,2,19940901, 67.8200, -10.6250, 1840,      3.4,   7.7821,  34.6629,2,-999.0000,9,    294.9,2,    298.4,2,     0.98,2,  -999.00,9,     0.03,2,     0.44,2,   2051.6,2,   2284.5,2,   7.78176741
  58AA19940826,   GNS,    26,  1,     11,2,19940901, 67.8200, -10.6250, 1840,     12.3,   7.7826,  34.6631,2,-999.0000,9,    296.0,2,    298.4,2,     1.06,2,  -999.00,9,     0.05,2,     0.43,2,   2066.0,2,   2288.1,2,   7.78139605
  58AA19940826,   GNS,    26,  1,     10,2,19940901, 67.8200, -10.6250, 1840,     51.2,   1.0751,  34.7391,2,-999.0000,9,    334.8,2,    332.9,2,     4.40,2,  -999.00,9,     0.83,2,     0.98,2,   2144.8,2,   2280.3,2,   1.07280312
  58AA19940826,   GNS,    26,  1,      9,2,19940901, 67.8200, -10.6250, 1840,    102.7,   0.9960,  34.8667,2,-999.0000,9,    330.2,2,    326.8,2,     5.89,2,  -999.00,9,     0.05,2,     1.03,2,   2144.4,2,   2298.7,2,  0.991389933
  58AA19940826,   GNS,    26,  1,      8,2,19940901, 67.8200, -10.6250, 1840,    201.8,   0.1363,  34.8643,2,  34.8630,2,    323.2,2,    320.3,2,     6.73,2,  -999.00,9,     0.05,2,     1.04,2,   2150.8,2,   -999.0,9,  0.128520867
  58AA19940826,   GNS,    26,  1,      7,2,19940901, 67.8200, -10.6250, 1840,    402.0,  -0.1671,  34.8989,2,  34.9000,2,    305.3,2,    303.8,2,     8.17,2,  -999.00,9,     0.02,2,     1.11,2,   2160.6,2,   2294.6,2,  -0.18233049
  58AA19940826,   GNS,    26,  1,      6,2,19940901, 67.8200, -10.6250, 1840,    602.2,  -0.4569,  34.9043,2,  34.9030,2,    303.5,2,    303.8,2,     8.98,2,  -999.00,9,     0.04,2,     1.13,2,   2155.3,2,   2287.2,2,   -0.4793567
  58AA19940826,   GNS,    26,  1,      5,2,19940901, 67.8200, -10.6250, 1840,    802.7,  -0.6303,  34.9090,2,  34.9100,2,    302.6,2,    302.5,2,     9.84,2,  -999.00,9,     0.03,2,     1.10,2,   2155.3,2,   2305.8,2, -0.660553662
  58AA19940826,   GNS,    26,  1,      4,2,19940901, 67.8200, -10.6250, 1840,   1003.5,  -0.7192,  34.9115,2,  34.9140,2,    302.0,2,    303.8,2,    10.44,2,  -999.00,9,     0.04,2,     1.14,2,   2154.1,2,   2291.5,2, -0.758124693
  58AA19940826,   GNS,    26,  1,      3,2,19940901, 67.8200, -10.6250, 1840,   1302.0,  -0.8177,  34.9125,2,  34.9120,2,    301.5,2,    304.6,2,    11.22,2,  -999.00,9,     0.03,2,     1.25,2,   2155.6,2,   2297.7,2, -0.870658182
  58AA19940826,   GNS,    26,  1,      2,2,19940901, 67.8200, -10.6250, 1840,   1504.9,  -0.8548,  34.9127,2,  34.9130,2,    301.5,2,    302.5,2,    11.69,2,  -999.00,9,     0.02,2,     1.13,2,   2169.0,2,   2297.1,2, -0.918296336
  58AA19940826,   GNS,    26,  1,      1,2,19940901, 67.8200, -10.6250, 1840,   1849.9,  -0.9042,  34.9125,2,  34.9130,2,    303.6,2,    302.0,2,    12.52,2,  -999.00,9,     0.02,2,     1.15,2,   2157.4,2,   2304.8,2, -0.987177767
  58AA19940826,   GNS,    27,  2,      8,2,19940901, 68.8680, -10.0370, 2193,      4.2,   6.6369,  34.6838,2,-999.0000,9,    310.3,2,    309.2,2,     0.92,2,  -999.00,9,     0.05,2,     0.43,2,   2056.7,2,   -999.0,9,   6.63652582
  58AA19940826,   GNS,    27,  2,      7,2,19940901, 68.8680, -10.0370, 2193,     11.9,   6.6285,  34.6844,2,  34.6960,2,    310.4,2,    309.2,2,     0.92,2,  -999.00,9,     0.10,2,     0.39,2,   2056.2,2,   -999.0,9,   6.62743973
  58AA19940826,   GNS,    27,  2,      6,2,19940901, 68.8680, -10.0370, 2193,     22.0,   6.5818,  34.6841,2,-999.0000,9,    311.0,2,    308.8,2,     0.95,2,  -999.00,9,     0.08,2,     0.42,2,   2057.8,2,   -999.0,9,   6.57984663
  58AA19940826,   GNS,    27,  2,      5,2,19940901, 68.8680, -10.0370, 2193,     30.5,   6.5478,  34.6993,2,-999.0000,9,    308.7,2,    313.1,2,     1.18,2,  -999.00,9,     0.13,2,     0.57,2,   2077.0,2,   -999.0,9,   6.54509737
  58AA19940826,   GNS,    27,  2,      4,2,19940901, 68.8680, -10.0370, 2193,     51.8,   1.5060,  34.7650,2,-999.0000,9,    333.2,2,    336.4,2,     2.83,2,  -999.00,9,     0.60,2,     0.90,2,   2132.4,2,   2289.0,2,   1.50348721
  58AA19940826,   GNS,    27,  2,      3,2,19940901, 68.8680, -10.0370, 2193,     82.0,   0.2055,  34.7899,2,-999.0000,9,    336.7,2,    338.5,2,     4.85,2,  -999.00,9,     0.13,2,     0.93,2,   2143.7,2,   2285.9,2,  0.202391742
  58AA19940826,   GNS,    27,  2,      2,2,19940901, 68.8680, -10.0370, 2193,    101.9,   0.1565,  34.8041,2,-999.0000,9,    339.7,2,    338.5,2,     5.18,2,  -999.00,9,     0.06,2,     0.98,2,   2144.8,2,   2287.1,2,  0.152658514
  58AA19940826,   GNS,    27,  2,      1,2,19940901, 68.8680, -10.0370, 2193,    201.3,  -0.0224,  34.8371,2,-999.0000,9,    334.5,2,    329.0,2,     6.24,2,  -999.00,9,     0.04,2,     1.03,2,   2147.7,2,   2283.8,2,-0.0298792132
  58AA19940826,   GNS,    27,  1,     12,2,19940901, 68.8680, -10.0370, 2193,    301.4,  -0.0066,  34.8892,2,-999.0000,9,    304.8,2,    302.9,2,     7.72,2,  -999.00,9,     0.06,2,     1.11,2,   2154.9,2,   -999.0,9,-0.0181435329
  58AA19940826,   GNS,    27,  1,     11,2,19940901, 68.8680, -10.0370, 2193,    401.2,  -0.1680,  34.9000,2,-999.0000,9,    300.4,2,    300.3,2,     8.46,2,  -999.00,9,     0.18,2,     1.22,2,   2155.8,2,   2300.1,2, -0.183194217
  58AA19940826,   GNS,    27,  1,     10,2,19940901, 68.8680, -10.0370, 2193,    502.2,  -0.3171,  34.9024,2,-999.0000,9,    300.2,2,    300.3,2,     8.56,2,  -999.00,9,     0.03,2,     1.17,2,   2157.7,2,   2311.9,2, -0.335956042
  58AA19940826,   GNS,    27,  1,      9,2,19940901, 68.8680, -10.0370, 2193,    601.8,  -0.4571,  34.9051,2,-999.0000,9,    301.5,2,    300.3,2,     9.06,2,  -999.00,9,     0.03,2,     1.23,2,   2153.6,2,   2316.2,2, -0.479540942
  58AA19940826,   GNS,    27,  1,      8,2,19940901, 68.8680, -10.0370, 2193,    701.5,  -0.5649,  34.9076,2,-999.0000,9,    300.5,2,    301.6,2,     9.55,2,  -999.00,9,     0.03,2,     1.11,2,   2154.3,2,   2294.8,2, -0.591069794
  58AA19940826,   GNS,    27,  1,      7,2,19940901, 68.8680, -10.0370, 2193,    803.3,  -0.6388,  34.9094,2,-999.0000,9,    300.3,2,    301.2,2,     9.87,2,  -999.00,9,     0.04,2,     1.20,2,   2154.4,2,   2309.9,2, -0.669022976
  58AA19940826,   GNS,    27,  1,      6,2,19940901, 68.8680, -10.0370, 2193,    999.8,  -0.7399,  34.9115,2,-999.0000,9,    301.4,2,    302.0,2,    10.53,2,  -999.00,9,     0.03,2,     1.12,2,   2154.5,2,   2303.9,2,  -0.77847199
  58AA19940826,   GNS,    27,  1,      5,2,19940901, 68.8680, -10.0370, 2193,   1305.3,  -0.8334,  34.9122,2,-999.0000,9,    300.5,2,    301.6,2,    11.37,2,  -999.00,9,     0.02,2,     1.14,2,   2156.9,2,   2305.8,2, -0.886364359
  58AA19940826,   GNS,    27,  1,      4,2,19940901, 68.8680, -10.0370, 2193,   1499.6,  -0.8672,  34.9124,2,  34.9110,2,    300.3,2,    302.5,2,    11.83,2,  -999.00,9,     0.07,2,     1.23,2,   2160.2,2,   2305.0,2, -0.930245666
  58AA19940826,   GNS,    27,  1,      3,2,19940901, 68.8680, -10.0370, 2193,   1797.6,  -0.8710,  34.9124,2,  34.9140,2,    299.5,2,    300.7,2,    12.17,2,  -999.00,9,     0.03,2,     1.15,2,   2161.3,2,   2306.9,2, -0.951283351
  58AA19940826,   GNS,    27,  1,      2,2,19940901, 68.8680, -10.0370, 2193,   2000.0,  -0.8731,  34.9125,2,  34.9120,2,    298.7,2,    298.1,2,    16.92,2,  -999.00,9,     0.02,2,     1.18,2,   2166.4,2,   2304.7,2, -0.965935173
  58AA19940826,   GNS,    27,  1,      1,2,19940901, 68.8680, -10.0370, 2193,   2162.9,  -0.8649,  34.9125,2,  34.9130,2,    298.8,2,    297.3,2,    17.02,2,  -999.00,9,     0.04,2,     1.29,2,   2165.3,2,   2309.3,2, -0.968507417
  58AA19940826,   GNS,    28,  1,     12,2,19940901, 69.4930, -10.0030, 2225,     22.2,   6.2718,  34.7018,2,-999.0000,9,    307.7,2,    311.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.26988144
  58AA19940826,   GNS,    28,  1,     11,2,19940901, 69.4930, -10.0030, 2225,     52.4,   1.2772,  34.7614,2,-999.0000,9,    335.4,2,    336.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.27475806
  58AA19940826,   GNS,    28,  1,     10,2,19940901, 69.4930, -10.0030, 2225,    102.8,   0.2355,  34.8028,2,-999.0000,9,    341.0,2,    337.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.23155521
  58AA19940826,   GNS,    28,  1,      9,2,19940901, 69.4930, -10.0030, 2225,    202.8,   0.0212,  34.8439,2,-999.0000,9,    327.0,2,    324.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, 0.0135848963
  58AA19940826,   GNS,    28,  1,      8,2,19940901, 69.4930, -10.0030, 2225,    401.2,  -0.1788,  34.9014,2,-999.0000,9,    298.6,2,    300.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.193958852
  58AA19940826,   GNS,    28,  1,      7,2,19940901, 69.4930, -10.0030, 2225,    603.4,  -0.4691,  34.9063,2,-999.0000,9,    299.0,2,    299.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.491550195
  58AA19940826,   GNS,    28,  1,      6,2,19940901, 69.4930, -10.0030, 2225,   1005.5,  -0.7421,  34.9125,2,-999.0000,9,    299.7,2,    302.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.780927584
  58AA19940826,   GNS,    28,  1,      5,2,19940901, 69.4930, -10.0030, 2225,   1308.0,  -0.8343,  34.9133,2,-999.0000,9,    300.6,2,    302.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.887398743
  58AA19940826,   GNS,    28,  1,      4,2,19940901, 69.4930, -10.0030, 2225,   1609.7,  -0.8800,  34.9135,2,  34.9140,2,    302.0,2,    302.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.949096674
  58AA19940826,   GNS,    28,  1,      3,2,19940901, 69.4930, -10.0030, 2225,   1811.5,  -0.8791,  34.9134,2,  34.9130,2,    299.6,2,    299.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.960105544
  58AA19940826,   GNS,    28,  1,      2,2,19940901, 69.4930, -10.0030, 2225,   2012.2,  -0.8710,  34.9135,2,  34.9110,2,    300.8,2,    300.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.964645759
  58AA19940826,   GNS,    28,  1,      1,2,19940901, 69.4930, -10.0030, 2225,   2215.1,  -0.8611,  34.9133,2,  34.9150,2,    298.9,2,    296.4,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.968283351
  58AA19940826,   GNS,    32,  1,      9,2,19940902, 69.5300,  -8.3730,   -9,     14.0,   6.5252,  34.7444,2,  34.7480,2,    304.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.52396241
  58AA19940826,   GNS,    32,  1,      8,2,19940902, 69.5300,  -8.3730,   -9,     23.9,   6.5119,  34.7451,2,  34.7490,2,    303.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   6.50978801
  58AA19940826,   GNS,    32,  1,      7,2,19940902, 69.5300,  -8.3730,   -9,     52.8,   1.5902,  34.7962,2,-999.0000,9,    328.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,    1.5875983
  58AA19940826,   GNS,    32,  1,      6,2,19940902, 69.5300,  -8.3730,   -9,    103.6,   1.7207,  34.9083,2,-999.0000,9,    320.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.71541681
  58AA19940826,   GNS,    32,  1,      5,2,19940902, 69.5300,  -8.3730,   -9,    203.8,   1.1375,  34.9013,2,-999.0000,9,    319.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.12791766
  58AA19940826,   GNS,    32,  1,      4,2,19940902, 69.5300,  -8.3730,   -9,    404.1,   0.0270,  34.8890,2,  34.8910,2,    308.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, 0.0110309016
  58AA19940826,   GNS,    32,  1,      3,2,19940902, 69.5300,  -8.3730,   -9,    605.5,  -0.3415,  34.8972,2,  34.8990,2,    305.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.36467767
  58AA19940826,   GNS,    32,  1,      2,2,19940902, 69.5300,  -8.3730,   -9,    806.3,  -0.5395,  34.9027,2,-999.0000,9,    303.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.570513341
  58AA19940826,   GNS,    32,  1,      1,2,19940902, 69.5300,  -8.3730,   -9,    971.1,  -0.6732,  34.9047,2,-999.0000,9,    307.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9, -0.710934456
  58AA19940826,   GNS,    33,  1,     12,2,19940902, 69.5330,  -8.1380, 1012,      6.8,   6.5309,  34.7326,2,  34.7320,2,    303.4,2,    306.6,2,     1.28,2,     1.34,2,     0.13,2,     0.43,2,   2071.6,2,   2281.7,2,    6.5302991
  58AA19940826,   GNS,    33,  1,     11,2,19940902, 69.5330,  -8.1380, 1012,     14.6,   6.5341,  34.7327,2,-999.0000,9,    304.9,2,    306.6,2,     1.32,2,     1.38,2,     0.10,2,     1.30,3,   2071.5,2,   2282.2,2,   6.53280866
  58AA19940826,   GNS,    33,  1,     10,2,19940902, 69.5330,  -8.1380, 1012,     25.0,   6.4809,  34.7318,2,  34.7390,2,    306.7,2,    308.8,2,     1.56,2,     2.30,2,     0.32,2,     0.56,2,   2078.3,2,   2284.6,2,     6.478697
  58AA19940826,   GNS,    33,  1,      9,2,19940902, 69.5330,  -8.1380, 1012,     35.2,   3.6688,  34.8148,2,-999.0000,9,    320.6,2,    318.7,2,     3.27,2,     4.44,2,     0.70,2,     0.80,2,   2116.2,2,   2290.1,2,   3.66647145
  58AA19940826,   GNS,    33,  1,      8,2,19940902, 69.5330,  -8.1380, 1012,     54.8,   0.9687,  34.7566,2,-999.0000,9,    340.1,2,    336.0,2,     4.00,2,     7.64,2,     1.01,2,     0.93,2,   2136.6,2,   2286.4,2,  0.966286967
  58AA19940826,   GNS,    33,  1,      7,2,19940902, 69.5330,  -8.1380, 1012,     84.3,   0.7434,  34.8183,2,-999.0000,9,    336.6,2,    333.3,2,     5.08,2,     8.91,2,     0.21,2,     0.98,2,   2143.3,2,   2284.3,2,  0.739815664
  58AA19940826,   GNS,    33,  1,      6,2,19940902, 69.5330,  -8.1380, 1012,    104.7,   0.7374,  34.8334,2,-999.0000,9,    335.9,2,    331.2,2,     5.27,2,     8.64,2,     0.08,2,     0.99,2,   2143.3,2,   2290.8,2,  0.732931573
  58AA19940826,   GNS,    33,  1,      5,2,19940902, 69.5330,  -8.1380, 1012,    203.9,   0.6289,  34.8693,2,  34.8700,2,    326.0,2,    325.5,2,     6.13,2,     9.10,2,     0.07,2,     1.07,2,   2145.2,2,   2293.9,2,   0.62018919
