EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19921105,   GNS,    91,  1,      1,2,19921107, 62.8920,   4.0500, 1150,    710.0,  -0.7700,  34.9060,2,   -999.0,9,    10.17,2,    14.29,2,     0.02,2,     0.99,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7953
  58JH19921105,   GNS,    92,  2,      1,2,19921107, 62.9500,   3.9170, 1102,      0.0,   8.4870,  35.1490,2,   -999.0,9,     2.56,2,     8.71,2,     0.22,2,     0.68,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4870
  58JH19921105,   GNS,    92,  1,     12,2,19921107, 62.9500,   3.9170, 1102,     10.0,   8.4800,  35.1460,2,   -999.0,9,     2.40,2,     8.65,2,     0.22,2,     0.64,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4790
  58JH19921105,   GNS,    92,  1,     11,2,19921107, 62.9500,   3.9170, 1102,     30.0,   8.4830,  35.1490,2,   -999.0,9,     2.42,2,     8.75,2,     0.22,2,     0.68,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4799
  58JH19921105,   GNS,    92,  1,     10,2,19921107, 62.9500,   3.9170, 1102,     50.0,   8.4910,  35.1480,2,   -999.0,9,     2.42,2,     8.80,2,     0.22,2,     0.65,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4858
  58JH19921105,   GNS,    92,  1,      9,2,19921107, 62.9500,   3.9170, 1102,     75.0,   8.4890,  35.1480,2,   -999.0,9,     2.40,2,     8.83,2,     0.22,2,     0.68,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4812
  58JH19921105,   GNS,    92,  1,      8,2,19921107, 62.9500,   3.9170, 1102,    100.0,   8.4910,  35.1490,2,   -999.0,9,     2.32,2,     8.56,2,     0.22,2,     0.64,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4805
  58JH19921105,   GNS,    92,  1,      7,2,19921107, 62.9500,   3.9170, 1102,    150.0,   8.2780,  35.2400,2,   -999.0,9,     6.11,2,    13.93,2,     0.01,2,     0.92,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.2625
  58JH19921105,   GNS,    92,  1,      6,2,19921107, 62.9500,   3.9170, 1102,    200.0,   7.8710,  35.2130,2,   -999.0,9,     6.65,2,    14.38,2,     0.00,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.8509
  58JH19921105,   GNS,    92,  1,      5,2,19921107, 62.9500,   3.9170, 1102,    300.0,   7.4560,  35.1900,2,   -999.0,9,     6.70,2,    14.31,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.4266
  58JH19921105,   GNS,    92,  1,      4,2,19921107, 62.9500,   3.9170, 1102,    400.0,   7.0210,  35.1780,2,   -999.0,9,     7.00,2,    14.41,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.9828
  58JH19921105,   GNS,    92,  1,      3,2,19921107, 62.9500,   3.9170, 1102,    500.0,   4.3740,  35.0120,2,   -999.0,9,     7.15,2,    14.31,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3362
  58JH19921105,   GNS,    92,  1,      2,2,19921107, 62.9500,   3.9170, 1102,    600.0,   1.7380,  34.9190,2,   -999.0,9,     7.33,2,    14.34,2,     0.00,2,     0.97,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7048
  58JH19921105,   GNS,    92,  1,      1,2,19921107, 62.9500,   3.9170, 1102,    800.0,  -0.8860,  34.9050,2,   -999.0,9,    12.31,2,    15.23,2,     0.00,2,     1.04,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9144
  58JH19921105,   GNS,    93,  2,      1,2,19921107, 63.0670,   3.6670, 1463,      0.0,   8.5210,  35.1700,2,   -999.0,9,     2.30,2,     8.95,2,     0.18,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5210
  58JH19921105,   GNS,    93,  1,     12,2,19921107, 63.0670,   3.6670, 1463,     10.0,   8.5220,  35.1690,2,   -999.0,9,     2.16,2,     8.91,2,     0.18,2,     0.67,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5210
  58JH19921105,   GNS,    93,  1,     11,2,19921107, 63.0670,   3.6670, 1463,     30.0,   8.5280,  35.1710,2,   -999.0,9,     2.16,2,     8.91,2,     0.18,2,     0.67,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5249
  58JH19921105,   GNS,    93,  1,     10,2,19921107, 63.0670,   3.6670, 1463,     50.0,   8.5270,  35.1710,2,   -999.0,9,     2.16,2,     8.84,2,     0.18,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5218
  58JH19921105,   GNS,    93,  1,      9,2,19921107, 63.0670,   3.6670, 1463,     75.0,   8.5280,  35.1700,2,   -999.0,9,     2.16,2,     8.84,2,     0.18,2,     0.67,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5201
  58JH19921105,   GNS,    93,  1,      8,2,19921107, 63.0670,   3.6670, 1463,    100.0,   8.5330,  35.1710,2,   -999.0,9,     2.16,2,     8.83,2,     0.18,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5225
  58JH19921105,   GNS,    93,  1,      7,2,19921107, 63.0670,   3.6670, 1463,    150.0,   8.0130,  35.2120,2,   -999.0,9,     6.39,2,    14.27,2,     0.00,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9978
  58JH19921105,   GNS,    93,  1,      6,2,19921107, 63.0670,   3.6670, 1463,    200.0,   7.7070,  35.2000,2,   -999.0,9,     6.79,2,    14.56,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.6871
  58JH19921105,   GNS,    93,  1,      5,2,19921107, 63.0670,   3.6670, 1463,    300.0,   6.7750,  35.1440,2,   -999.0,9,     7.03,2,    14.53,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.7471
  58JH19921105,   GNS,    93,  1,      4,2,19921107, 63.0670,   3.6670, 1463,    400.0,   4.7360,  35.0030,2,   -999.0,9,     7.07,2,    14.49,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.7049
  58JH19921105,   GNS,    93,  1,      3,2,19921107, 63.0670,   3.6670, 1463,    500.0,   2.1310,  34.9110,2,   -999.0,9,     7.07,2,    14.28,2,     0.00,2,     0.96,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1022
  58JH19921105,   GNS,    93,  1,      2,2,19921107, 63.0670,   3.6670, 1463,    800.0,  -0.7670,  34.9040,2,   -999.0,9,    11.02,2,    15.01,2,     0.00,2,     1.02,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7962
  58JH19921105,   GNS,    93,  1,      1,2,19921107, 63.0670,   3.6670, 1463,    950.0,  -0.8990,  34.9050,2,   -999.0,9,    12.20,2,    15.05,2,     0.00,2,     1.04,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9340
  58JH19921105,   GNS,    94,  2,      1,2,19921107, 63.1920,   3.4000, 1440,      0.0,   8.5800,  35.1670,2,   -999.0,9,     2.49,2,     9.14,2,     0.21,2,     0.71,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5800
  58JH19921105,   GNS,    94,  1,     12,2,19921107, 63.1920,   3.4000, 1440,     10.0,   8.5810,  35.1680,2,   -999.0,9,     2.52,2,     9.06,2,     0.21,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5800
  58JH19921105,   GNS,    94,  1,     11,2,19921107, 63.1920,   3.4000, 1440,     30.0,   8.5850,  35.1670,2,   -999.0,9,     2.52,2,     9.10,2,     0.21,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5819
  58JH19921105,   GNS,    94,  1,     10,2,19921107, 63.1920,   3.4000, 1440,     50.0,   8.5850,  35.1680,2,   -999.0,9,     2.52,2,     9.10,2,     0.21,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5798
  58JH19921105,   GNS,    94,  1,      9,2,19921107, 63.1920,   3.4000, 1440,     75.0,   8.5920,  35.1670,2,   -999.0,9,     2.52,2,     9.21,2,     0.21,2,     0.66,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5841
  58JH19921105,   GNS,    94,  1,      8,2,19921107, 63.1920,   3.4000, 1440,    100.0,   8.4200,  35.2450,2,   -999.0,9,     5.41,2,    12.94,2,     0.20,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4096
  58JH19921105,   GNS,    94,  1,      7,2,19921107, 63.1920,   3.4000, 1440,    150.0,   8.0020,  35.2190,2,   -999.0,9,     6.36,2,    14.15,2,     0.04,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9868
  58JH19921105,   GNS,    94,  1,      6,2,19921107, 63.1920,   3.4000, 1440,    200.0,   7.6000,  35.1950,2,   -999.0,9,     6.83,2,    14.34,2,     0.00,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.5803
  58JH19921105,   GNS,    94,  1,      5,2,19921107, 63.1920,   3.4000, 1440,    300.0,   6.4630,  35.1340,2,   -999.0,9,     6.83,2,    14.27,2,     0.00,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.4358
  58JH19921105,   GNS,    94,  1,      4,2,19921107, 63.1920,   3.4000, 1440,    400.0,   3.6820,  34.9490,2,   -999.0,9,     7.03,2,    14.05,2,     0.00,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6543
  58JH19921105,   GNS,    94,  1,      3,2,19921107, 63.1920,   3.4000, 1440,    500.0,   1.6400,  34.8880,2,   -999.0,9,     7.40,2,    14.38,2,     0.00,2,     0.97,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.6132
  58JH19921105,   GNS,    94,  1,      2,2,19921107, 63.1920,   3.4000, 1440,    800.0,  -0.7510,  34.9040,2,   -999.0,9,    10.76,2,    14.97,2,     0.00,2,     1.02,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7803
  58JH19921105,   GNS,    94,  1,      1,2,19921107, 63.1920,   3.4000, 1440,    985.0,  -0.9040,  34.9050,2,   -999.0,9,    12.34,2,    15.12,2,     0.00,2,     1.03,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9405
  58JH19921105,   GNS,    95,  2,      1,2,19921107, 63.3170,   3.1000, 1440,      0.0,   8.7500,  35.1040,2,   -999.0,9,     2.00,2,     7.28,2,     0.22,2,     0.61,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7500
  58JH19921105,   GNS,    95,  1,     12,2,19921107, 63.3170,   3.1000, 1440,     10.0,   8.7530,  35.1040,2,   -999.0,9,     2.00,2,     7.47,2,     0.22,2,     0.59,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7519
  58JH19921105,   GNS,    95,  1,     11,2,19921107, 63.3170,   3.1000, 1440,     30.0,   8.7570,  35.1050,2,   -999.0,9,     2.00,2,     7.50,2,     0.22,2,     0.61,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7538
  58JH19921105,   GNS,    95,  1,     10,2,19921107, 63.3170,   3.1000, 1440,     50.0,   8.7510,  35.1040,2,   -999.0,9,     2.00,2,     7.54,2,     0.22,2,     0.59,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7457
  58JH19921105,   GNS,    95,  1,      9,2,19921107, 63.3170,   3.1000, 1440,     75.0,   8.8810,  35.1900,2,   -999.0,9,     3.66,2,    10.83,2,     0.10,2,     0.74,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.8729
  58JH19921105,   GNS,    95,  1,      8,2,19921107, 63.3170,   3.1000, 1440,    100.0,   8.6090,  35.2790,2,   -999.0,9,     5.41,2,    13.45,2,     0.01,2,     0.89,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.5984
  58JH19921105,   GNS,    95,  1,      7,2,19921107, 63.3170,   3.1000, 1440,    150.0,   7.9820,  35.2220,2,   -999.0,9,     6.46,2,    14.27,2,     0.00,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.9668
  58JH19921105,   GNS,    95,  1,      6,2,19921107, 63.3170,   3.1000, 1440,    200.0,   7.4550,  35.1940,2,   -999.0,9,     6.58,2,    14.27,2,     0.00,2,     0.93,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.4355
  58JH19921105,   GNS,    95,  1,      5,2,19921107, 63.3170,   3.1000, 1440,    300.0,   5.8320,  35.0890,2,   -999.0,9,     6.93,2,    14.31,2,     0.00,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.8063
  58JH19921105,   GNS,    95,  1,      4,2,19921107, 63.3170,   3.1000, 1440,    400.0,   2.7280,  34.9260,2,   -999.0,9,     6.93,2,    14.05,2,     0.00,2,  -999.00,9,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.7033
  58JH19921105,   GNS,    95,  1,      3,2,19921107, 63.3170,   3.1000, 1440,    500.0,   0.3800,  34.8990,2,   -999.0,9,     7.43,2,    14.61,2,     0.00,2,     0.98,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3583
  58JH19921105,   GNS,    95,  1,      2,2,19921107, 63.3170,   3.1000, 1440,    800.0,  -0.6700,  34.9050,2,   -999.0,9,    10.01,2,    14.61,2,     0.00,2,     0.99,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6999
  58JH19921105,   GNS,    95,  1,      1,2,19921107, 63.3170,   3.1000, 1440,   1060.0,  -0.9070,  34.9070,2,   -999.0,9,    12.36,2,    15.19,2,     0.00,2,     1.03,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9470
  58JH19921105,   GNS,    96,  2,      1,2,19921108, 63.4500,   2.8170, 1491,      0.0,   8.7800,  35.0630,2,   -999.0,9,     1.88,2,     7.12,2,     0.21,2,     0.59,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7800
  58JH19921105,   GNS,    96,  1,     12,2,19921108, 63.4500,   2.8170, 1491,     10.0,   8.7850,  35.0640,2,   -999.0,9,     1.90,2,     7.22,2,     0.21,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7839
  58JH19921105,   GNS,    96,  1,     11,2,19921108, 63.4500,   2.8170, 1491,     30.0,   8.7870,  35.0650,2,   -999.0,9,     1.90,2,     7.34,2,     0.21,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7838
  58JH19921105,   GNS,    96,  1,     10,2,19921108, 63.4500,   2.8170, 1491,     50.0,   8.7980,  35.0710,2,   -999.0,9,     1.90,2,     7.34,2,     0.21,2,     0.58,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7927
  58JH19921105,   GNS,    96,  1,      9,2,19921108, 63.4500,   2.8170, 1491,    100.0,   8.6290,  35.2680,2,   -999.0,9,     5.38,2,    13.33,2,     0.01,2,     0.87,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.6184
  58JH19921105,   GNS,    96,  1,      8,2,19921108, 63.4500,   2.8170, 1491,    150.0,   8.0590,  35.2300,2,   -999.0,9,     6.25,2,    14.01,2,     0.00,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.0437
  58JH19921105,   GNS,    96,  1,      7,2,19921108, 63.4500,   2.8170, 1491,    200.0,   7.6390,  35.2050,2,   -999.0,9,     6.46,2,    14.16,2,     0.00,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.6192
  58JH19921105,   GNS,    96,  1,      6,2,19921108, 63.4500,   2.8170, 1491,    300.0,   6.8300,  35.1650,2,   -999.0,9,     6.77,2,    14.27,2,     0.00,2,     0.95,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.8020
  58JH19921105,   GNS,    96,  1,      5,2,19921108, 63.4500,   2.8170, 1491,    400.0,   4.2090,  34.9700,2,   -999.0,9,     6.95,2,    14.20,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1796
  58JH19921105,   GNS,    96,  1,      4,2,19921108, 63.4500,   2.8170, 1491,    500.0,   1.0800,  34.8980,2,   -999.0,9,     7.28,2,    14.61,2,     0.00,2,     0.99,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.0554
  58JH19921105,   GNS,    96,  1,      3,2,19921108, 63.4500,   2.8170, 1491,    800.0,  -0.6560,  34.9020,2,   -999.0,9,     9.99,2,    14.75,2,     0.00,2,     1.02,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6859
  58JH19921105,   GNS,    96,  1,      2,2,19921108, 63.4500,   2.8170, 1491,   1000.0,  -0.8410,  34.9040,2,   -999.0,9,    11.38,2,    15.09,2,     0.00,2,     1.04,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8787
  58JH19921105,   GNS,    96,  1,      1,2,19921108, 63.4500,   2.8170, 1491,   1155.0,  -0.9160,  34.9060,2,   -999.0,9,    12.13,2,    15.19,2,     0.00,2,     1.06,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9605
  58JH19921105,   GNS,    97,  2,      1,2,19921108, 63.6920,   2.2500, 2112,      0.0,   8.7730,  35.2030,2,   -999.0,9,     2.47,2,     8.70,2,     0.21,2,     0.68,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7730
  58JH19921105,   GNS,    97,  1,     12,2,19921108, 63.6920,   2.2500, 2112,     10.0,   8.7690,  35.1990,2,   -999.0,9,     2.47,2,     8.58,2,     0.21,2,     0.65,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7679
  58JH19921105,   GNS,    97,  1,     11,2,19921108, 63.6920,   2.2500, 2112,     30.0,   8.7790,  35.1990,2,   -999.0,9,     2.47,2,     8.58,2,     0.21,2,     0.62,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7758
  58JH19921105,   GNS,    97,  1,     10,2,19921108, 63.6920,   2.2500, 2112,     50.0,   8.7810,  35.2000,2,   -999.0,9,     2.47,2,     8.55,2,     0.21,2,     0.62,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.7757
  58JH19921105,   GNS,    97,  1,      9,2,19921108, 63.6920,   2.2500, 2112,    100.0,   8.9720,  35.2970,2,   -999.0,9,     3.64,2,    10.75,2,     0.12,2,     0.72,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.9612
  58JH19921105,   GNS,    97,  1,      8,2,19921108, 63.6920,   2.2500, 2112,    150.0,   8.4840,  35.2820,2,   -999.0,9,     5.78,2,    13.54,2,     0.00,2,     0.87,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.4682
  58JH19921105,   GNS,    97,  1,      7,2,19921108, 63.6920,   2.2500, 2112,    200.0,   8.0870,  35.2510,2,   -999.0,9,     6.25,2,    13.77,2,     0.00,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   8.0665
  58JH19921105,   GNS,    97,  1,      6,2,19921108, 63.6920,   2.2500, 2112,    300.0,   7.2460,  35.2150,2,   -999.0,9,     6.35,2,    13.58,2,     0.00,2,     0.90,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   7.2170
  58JH19921105,   GNS,    97,  1,      5,2,19921108, 63.6920,   2.2500, 2112,    400.0,   5.5510,  35.0630,2,   -999.0,9,     6.25,2,    13.61,2,     0.00,2,     0.91,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5173
  58JH19921105,   GNS,    97,  1,      4,2,19921108, 63.6920,   2.2500, 2112,    500.0,   2.4380,  34.9120,2,   -999.0,9,     7.00,2,    14.38,2,     0.00,2,     0.94,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4079
  58JH19921105,   GNS,    97,  1,      3,2,19921108, 63.6920,   2.2500, 2112,    800.0,  -0.4000,  34.9080,2,   -999.0,9,     8.93,2,    14.77,2,     0.01,2,     1.02,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.4317
  58JH19921105,   GNS,    97,  1,      2,2,19921108, 63.6920,   2.2500, 2112,   1000.0,  -0.6500,  34.9120,2,   -999.0,9,     9.99,2,    14.75,2,     0.00,2,     1.01,2,       -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6893
