EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,PMOL/KG,,PMOL/KG,,DEG C
  06MT20010620,  AR25,   236,  1,      3,2,20010706,0000, 62.6322, -34.7158, 2823,   2762.5,   1.5462,  34.8748,2,    318.0,2,    3.640,2,    1.924,2,   1.3497
  06MT20010620,  AR25,   236,  1,      1,2,20010706,0000, 62.6322, -34.7158, 2823,   2812.6,   1.0743,  34.8806,2,    320.2,2,    3.518,2,    1.855,2,   0.8830
  06MT20010620,  AR25,   237,  1,     21,2,20010706,0000, 62.4985, -34.4667, 2859,    149.9,   5.8431,  34.9842,2,    289.1,2,    4.070,2,    2.114,2,   5.8304
  06MT20010620,  AR25,   237,  1,     19,2,20010706,0000, 62.4985, -34.4667, 2859,    599.8,   3.9790,  34.8972,2,    302.1,2,    4.210,2,    2.148,2,   3.9352
  06MT20010620,  AR25,   237,  1,     18,2,20010706,0000, 62.4985, -34.4667, 2859,    796.1,   3.7132,  34.8803,2,    304.3,2,    4.303,2,    2.162,2,   3.6554
  06MT20010620,  AR25,   237,  1,     17,2,20010706,0000, 62.4985, -34.4667, 2859,    900.0,   3.6430,  34.8797,2,    300.8,2,    3.995,2,    2.002,2,   3.5775
  06MT20010620,  AR25,   237,  1,     16,2,20010706,0000, 62.4985, -34.4667, 2859,   1000.9,   3.5834,  34.8822,2,    295.5,2,    3.823,3,    1.813,2,   3.5102
  06MT20010620,  AR25,   237,  1,     15,2,20010706,0000, 62.4985, -34.4667, 2859,   1099.0,   3.5299,  34.8888,2,    293.6,2,    3.284,2,    1.696,2,   3.4492
  06MT20010620,  AR25,   237,  1,     11,2,20010706,0000, 62.4985, -34.4667, 2859,   1699.8,   3.1413,  34.8776,2,    302.5,2,    3.300,2,    1.635,2,   3.0138
  06MT20010620,  AR25,   237,  1,      9,2,20010706,0000, 62.4985, -34.4667, 2859,   2000.6,   3.1080,  34.8926,2,    299.9,2,    2.843,2,    1.443,2,   2.9539
  06MT20010620,  AR25,   237,  1,      8,2,20010706,0000, 62.4985, -34.4667, 2859,   2150.4,   3.1102,  34.9094,2,    296.2,2,    2.504,2,    1.258,2,   2.9420
  06MT20010620,  AR25,   237,  1,      7,2,20010706,0000, 62.4985, -34.4667, 2859,   2300.7,   3.0260,  34.9131,2,    295.1,2,    2.291,2,    1.151,2,   2.8450
  06MT20010620,  AR25,   237,  1,      6,2,20010706,0000, 62.4985, -34.4667, 2859,   2450.1,   2.9125,  34.9139,2,    295.1,2,    2.260,2,    1.130,2,   2.7191
  06MT20010620,  AR25,   237,  1,      5,2,20010706,0000, 62.4985, -34.4667, 2859,   2600.1,   2.6404,  34.8980,2,    300.4,2,    2.600,2,    1.348,2,   2.4375
  06MT20010620,  AR25,   237,  1,      4,2,20010706,0000, 62.4985, -34.4667, 2859,   2750.2,   1.8746,  34.8765,2,    313.5,2,    3.478,2,    1.836,2,   1.6725
  06MT20010620,  AR25,   237,  1,      3,2,20010706,0000, 62.4985, -34.4667, 2859,   2799.9,   1.3700,  34.8763,2,    319.4,2,    3.690,2,    1.955,2,   1.1736
  06MT20010620,  AR25,   237,  1,      1,2,20010706,0000, 62.4985, -34.4667, 2859,   2849.3,   1.0949,  34.8736,2,    322.2,2,    3.723,2,    1.947,2,   0.8998
  06MT20010620,  AR25,   238,  1,     19,2,20010707,0000, 62.5005, -33.9992, 2918,    300.6,   4.6036,  34.9386,2,    301.2,2,    4.079,2,    2.147,2,   4.5808
  06MT20010620,  AR25,   238,  1,     18,2,20010707,0000, 62.5005, -33.9992, 2918,    599.0,   3.9391,  34.8979,2,    300.3,2,    3.881,2,    2.007,2,   3.8955
  06MT20010620,  AR25,   238,  1,     17,2,20010707,0000, 62.5005, -33.9992, 2918,    800.4,   3.6746,  34.8804,2,    302.6,2,    3.930,2,    2.041,2,   3.6167
  06MT20010620,  AR25,   238,  1,     16,2,20010707,0000, 62.5005, -33.9992, 2918,    999.8,   3.5682,  34.8872,2,    293.6,2,    1.221,4,    0.595,4,   3.4953
  06MT20010620,  AR25,   238,  1,     15,2,20010707,0000, 62.5005, -33.9992, 2918,   1099.9,   3.5189,  34.8913,2,    293.1,2,    3.059,2,    1.499,2,   3.4382
  06MT20010620,  AR25,   238,  1,     14,2,20010707,0000, 62.5005, -33.9992, 2918,   1300.3,   3.4307,  34.8982,2,    294.1,2,    3.336,2,    1.614,2,   3.3342
  06MT20010620,  AR25,   238,  1,     13,2,20010707,0000, 62.5005, -33.9992, 2918,   1449.9,   3.2894,  34.8863,2,    297.8,2,    3.233,2,    1.561,2,   3.1818
  06MT20010620,  AR25,   238,  1,     12,2,20010707,0000, 62.5005, -33.9992, 2918,   1600.0,   3.2247,  34.8848,2,    299.8,2,    3.392,2,    1.606,2,   3.1049
  06MT20010620,  AR25,   238,  1,     11,2,20010707,0000, 62.5005, -33.9992, 2918,   1749.8,   3.0863,  34.8708,2,    303.5,2,    3.445,2,    1.670,2,   2.9552
  06MT20010620,  AR25,   238,  1,     10,2,20010707,0000, 62.5005, -33.9992, 2918,   1899.7,   3.1124,  34.8861,2,    301.1,2,    3.203,2,    1.516,2,   2.9674
  06MT20010620,  AR25,   238,  1,      9,2,20010707,0000, 62.5005, -33.9992, 2918,   2099.8,   3.1061,  34.9039,2,    297.1,2,    2.752,6,    1.317,6,   2.9428
  06MT20010620,  AR25,   238,  1,      8,2,20010707,0000, 62.5005, -33.9992, 2918,   2350.9,   3.0109,  34.9174,2,    294.1,2,    2.329,2,    1.120,2,   2.8253
  06MT20010620,  AR25,   238,  1,      7,2,20010707,0000, 62.5005, -33.9992, 2918,   2499.7,   2.8679,  34.9136,2,    295.0,2,    2.299,2,    1.115,2,   2.6705
  06MT20010620,  AR25,   238,  1,      6,2,20010707,0000, 62.5005, -33.9992, 2918,   2599.5,   2.7519,  34.9111,2,    296.1,2,    2.355,2,    1.145,2,   2.5469
  06MT20010620,  AR25,   238,  1,      5,2,20010707,0000, 62.5005, -33.9992, 2918,   2700.5,   2.5012,  34.8981,2,    301.1,2,    2.803,2,    1.377,2,   2.2912
  06MT20010620,  AR25,   238,  1,      4,2,20010707,0000, 62.5005, -33.9992, 2918,   2799.6,   1.8653,  34.8768,2,    313.2,2,    3.724,2,    1.868,2,   1.6588
  06MT20010620,  AR25,   238,  1,      3,2,20010707,0000, 62.5005, -33.9992, 2918,   2846.5,   1.4788,  34.8783,2,    318.7,2,    3.855,2,    1.883,2,   1.2758
  06MT20010620,  AR25,   238,  1,      1,2,20010707,0000, 62.5005, -33.9992, 2918,   2907.5,   1.2822,  34.8767,2,    320.2,2,    3.897,2,    1.922,2,   1.0779
  06MT20010620,  AR25,   250,  1,     16,2,20010708,0000, 64.0012, -30.0030, 2246,      9.9,  10.1751,  34.9667,2,    305.9,2,    3.895,2,    2.115,2,  10.1739
  06MT20010620,  AR25,   250,  1,     15,2,20010708,0000, 64.0012, -30.0030, 2246,    298.9,   5.9904,  35.0343,2,    274.3,2,    3.457,2,    1.835,2,   5.9645
  06MT20010620,  AR25,   250,  1,     14,2,20010708,0000, 64.0012, -30.0030, 2246,    600.1,   4.6717,  34.9572,2,    286.3,2,    3.563,2,    1.876,2,   4.6246
  06MT20010620,  AR25,   250,  1,     13,2,20010708,0000, 64.0012, -30.0030, 2246,    799.9,   4.1178,  34.9222,2,    293.8,2,    3.523,2,    1.834,2,   4.0572
  06MT20010620,  AR25,   250,  1,     12,2,20010708,0000, 64.0012, -30.0030, 2246,    900.2,   3.8174,  34.8936,2,    300.9,2,    3.936,2,    2.055,2,   3.7506
  06MT20010620,  AR25,   250,  1,     11,2,20010708,0000, 64.0012, -30.0030, 2246,    999.5,   3.7042,  34.8884,2,    298.4,2,    3.789,2,    1.927,2,   3.6302
  06MT20010620,  AR25,   250,  1,     10,2,20010708,0000, 64.0012, -30.0030, 2246,   1149.5,   3.6555,  34.9022,2,    291.6,2,    3.395,2,    1.719,2,   3.5695
  06MT20010620,  AR25,   250,  1,      9,2,20010708,0000, 64.0012, -30.0030, 2246,   1299.7,   3.5529,  34.9097,2,    291.9,2,    3.182,2,    1.576,2,   3.4552
  06MT20010620,  AR25,   250,  1,      8,2,20010708,0000, 64.0012, -30.0030, 2246,   1449.7,   3.5156,  34.9191,2,    292.5,2,    3.041,2,    1.540,2,   3.4054
  06MT20010620,  AR25,   250,  1,      7,2,20010708,0000, 64.0012, -30.0030, 2246,   1599.0,   3.3909,  34.9094,2,    295.1,2,    3.049,2,    1.543,2,   3.2691
  06MT20010620,  AR25,   250,  1,      6,2,20010708,0000, 64.0012, -30.0030, 2246,   1749.5,   3.2263,  34.8991,2,    297.3,2,    3.009,2,    1.501,2,   3.0933
  06MT20010620,  AR25,   250,  1,      4,2,20010708,0000, 64.0012, -30.0030, 2246,   1969.7,   3.1219,  34.9042,2,    296.1,2,    2.719,2,    1.354,2,   2.9704
  06MT20010620,  AR25,   250,  1,      3,2,20010708,0000, 64.0012, -30.0030, 2246,   2020.2,   3.0927,  34.9063,2,    295.7,2,    2.639,2,    1.329,2,   2.9369
  06MT20010620,  AR25,   250,  1,      1,2,20010708,0000, 64.0012, -30.0030, 2246,   2066.5,   3.0796,  34.9070,2,    295.6,2,    2.662,6,    1.316,6,   2.9198
  06MT20010620,  AR25,   251,  1,      7,2,20010708,0000, 63.9995, -30.5060, 2516,   1999.4,   3.1184,  34.8975,2,    298.4,2,    2.794,2,    1.375,2,   2.9642
  06MT20010620,  AR25,   251,  1,      6,2,20010708,0000, 63.9995, -30.5060, 2516,   2150.6,   3.0815,  34.9068,2,    296.3,2,    2.528,2,    1.256,2,   2.9139
  06MT20010620,  AR25,   251,  1,      5,2,20010708,0000, 63.9995, -30.5060, 2516,   2299.6,   2.9950,  34.9111,2,    295.7,2,    2.402,2,    1.203,2,   2.8146
  06MT20010620,  AR25,   251,  1,      4,2,20010708,0000, 63.9995, -30.5060, 2516,   2399.6,   2.9430,  34.9113,2,    295.6,2,    2.380,2,    1.196,2,   2.7540
  06MT20010620,  AR25,   251,  1,      3,2,20010708,0000, 63.9995, -30.5060, 2516,   2448.9,   2.9307,  34.9113,2,    295.6,2,    2.414,2,    1.194,2,   2.7371
  06MT20010620,  AR25,   251,  1,      1,2,20010708,0000, 63.9995, -30.5060, 2516,   2491.8,   2.9245,  34.9112,2,    296.0,2,    2.387,2,    1.209,2,   2.7269
  06MT20010620,  AR25,   252,  1,     19,2,20010709,0000, 63.9993, -30.8352, 2695,     10.6,   9.5635,  35.0070,2,    302.6,2,    4.072,2,    2.202,2,   9.5623
  06MT20010620,  AR25,   252,  1,     18,2,20010709,0000, 63.9993, -30.8352, 2695,    250.0,   6.3058,  35.0387,2,    286.9,2,    3.827,2,    2.027,2,   6.2836
  06MT20010620,  AR25,   252,  1,     17,2,20010709,0000, 63.9993, -30.8352, 2695,    500.4,   5.0463,  34.9711,2,    290.9,2,    3.825,2,    2.021,2,   5.0059
  06MT20010620,  AR25,   252,  1,     16,2,20010709,0000, 63.9993, -30.8352, 2695,    699.8,   4.3613,  34.9360,2,    289.2,2,    3.630,2,    1.855,2,   4.3075
  06MT20010620,  AR25,   252,  1,     15,2,20010709,0000, 63.9993, -30.8352, 2695,    900.2,   3.8934,  34.9080,2,    297.2,2,    3.782,2,    1.956,2,   3.8261
  06MT20010620,  AR25,   252,  1,     14,2,20010709,0000, 63.9993, -30.8352, 2695,   1000.7,   3.7539,  34.8975,2,    296.2,2,    3.552,2,    1.812,2,   3.6794
  06MT20010620,  AR25,   252,  1,     13,2,20010709,0000, 63.9993, -30.8352, 2695,   1099.9,   3.7527,  34.9145,2,    290.9,2,    3.313,2,    1.669,2,   3.6700
  06MT20010620,  AR25,   252,  1,     12,2,20010709,0000, 63.9993, -30.8352, 2695,   1199.6,   3.7250,  34.9215,2,    290.0,2,    3.220,2,    1.623,2,   3.6341
  06MT20010620,  AR25,   252,  1,     11,2,20010709,0000, 63.9993, -30.8352, 2695,   1400.6,   3.5458,  34.9127,2,    292.5,2,    3.123,2,    1.548,2,   3.4395
  06MT20010620,  AR25,   252,  1,     10,2,20010709,0000, 63.9993, -30.8352, 2695,   1549.9,   3.5020,  34.9190,2,    293.4,2,    3.166,2,    1.580,2,   3.3832
  06MT20010620,  AR25,   252,  1,      9,2,20010709,0000, 63.9993, -30.8352, 2695,   1698.5,   3.2649,  34.8905,2,    299.0,2,    3.268,2,    1.603,2,   3.1359
  06MT20010620,  AR25,   252,  1,      8,2,20010709,0000, 63.9993, -30.8352, 2695,   1899.5,   3.1363,  34.8816,2,    301.9,2,    3.188,2,    1.560,2,   2.9911
  06MT20010620,  AR25,   252,  1,      7,2,20010709,0000, 63.9993, -30.8352, 2695,   2098.9,   3.1238,  34.8972,2,    298.4,2,    2.844,2,    1.387,2,   2.9603
  06MT20010620,  AR25,   252,  1,      6,2,20010709,0000, 63.9993, -30.8352, 2695,   2300.2,   3.0566,  34.9093,2,    295.8,2,    2.506,2,    1.234,2,   2.8751
  06MT20010620,  AR25,   252,  1,      5,2,20010709,0000, 63.9993, -30.8352, 2695,   2450.1,   2.9579,  34.9109,2,    295.7,2,    2.432,2,    1.203,2,   2.7637
  06MT20010620,  AR25,   252,  1,      4,2,20010709,0000, 63.9993, -30.8352, 2695,   2585.1,   2.8308,  34.9084,2,    297.2,2,    2.570,2,    1.274,2,   2.6258
  06MT20010620,  AR25,   252,  1,      3,2,20010709,0000, 63.9993, -30.8352, 2695,   2636.1,   2.4276,  34.8846,2,    304.8,2,    3.330,2,    1.664,2,   2.2254
  06MT20010620,  AR25,   252,  1,      2,2,20010709,0000, 63.9993, -30.8352, 2695,   2684.9,   1.9065,  34.8703,2,    315.1,2,    3.779,2,    1.879,2,   1.7100
  06MT20010620,  AR25,   253,  1,      5,2,20010709,0000, 63.9990, -31.1672, 2730,   2520.7,   2.8940,  34.9084,2,    296.3,2,    2.567,2,    1.236,2,   2.6941
  06MT20010620,  AR25,   253,  1,      4,2,20010709,0000, 63.9990, -31.1672, 2730,   2580.6,   2.8085,  34.9028,2,    298.7,2,    2.737,2,    1.313,2,   2.6043
  06MT20010620,  AR25,   253,  1,      3,2,20010709,0000, 63.9990, -31.1672, 2730,   2670.1,   2.0736,  34.8728,2,    312.7,2,    3.812,2,    1.833,2,   1.8751
  06MT20010620,  AR25,   253,  1,      2,2,20010709,0000, 63.9990, -31.1672, 2730,   2719.6,   1.6034,  34.8680,2,    319.3,2,    0.000,4,    1.993,2,   1.4097
  06MT20010620,  AR25,   254,  1,     18,2,20010709,0000, 63.9992, -31.5038, 2756,      8.2,   9.7353,  35.0155,2,    300.1,2,    3.932,2,    2.100,2,   9.7343
  06MT20010620,  AR25,   254,  1,     17,2,20010709,0000, 63.9992, -31.5038, 2756,    299.6,   6.0732,  35.0408,2,    288.9,2,    3.917,2,    2.079,2,   6.0471
  06MT20010620,  AR25,   254,  1,     16,2,20010709,0000, 63.9992, -31.5038, 2756,    599.7,   4.9757,  34.9792,2,    296.8,2,    4.027,2,    2.083,2,   4.9271
  06MT20010620,  AR25,   254,  1,     15,2,20010709,0000, 63.9992, -31.5038, 2756,    800.2,   4.1898,  34.9205,2,    295.2,2,    3.963,2,    2.012,2,   4.1287
  06MT20010620,  AR25,   254,  1,     14,2,20010709,0000, 63.9992, -31.5038, 2756,   1000.6,   3.8176,  34.8971,2,    300.4,2,    3.977,2,    2.021,2,   3.7427
  06MT20010620,  AR25,   254,  1,     13,2,20010709,0000, 63.9992, -31.5038, 2756,   1150.1,   3.6749,  34.8942,2,    293.6,2,    3.599,2,    1.786,2,   3.5887
  06MT20010620,  AR25,   254,  1,     12,2,20010709,0000, 63.9992, -31.5038, 2756,   1300.0,   3.5950,  34.9016,2,    292.1,2,    3.352,2,    1.662,2,   3.4969
  06MT20010620,  AR25,   254,  1,     11,2,20010709,0000, 63.9992, -31.5038, 2756,   1450.0,   3.5215,  34.9065,2,    292.6,2,    3.237,2,    1.590,2,   3.4112
  06MT20010620,  AR25,   254,  1,     10,2,20010709,0000, 63.9992, -31.5038, 2756,   1650.5,   3.3602,  34.8958,2,    296.5,2,    3.284,2,    1.593,2,   3.2342
  06MT20010620,  AR25,   254,  1,      9,2,20010709,0000, 63.9992, -31.5038, 2756,   1850.7,   3.1847,  34.8799,2,    301.8,2,    3.385,2,    1.637,2,   3.0432
  06MT20010620,  AR25,   254,  1,      8,2,20010709,0000, 63.9992, -31.5038, 2756,   1999.5,   3.1227,  34.8791,2,    302.9,2,    3.359,2,    1.615,2,   2.9685
  06MT20010620,  AR25,   254,  1,      7,2,20010709,0000, 63.9992, -31.5038, 2756,   2150.0,   3.1261,  34.8922,2,    300.0,2,    2.973,2,    1.430,2,   2.9578
  06MT20010620,  AR25,   254,  1,      6,2,20010709,0000, 63.9992, -31.5038, 2756,   2350.4,   3.0961,  34.9078,2,    296.2,2,    2.571,2,    1.241,2,   2.9092
  06MT20010620,  AR25,   254,  1,      5,2,20010709,0000, 63.9992, -31.5038, 2756,   2499.9,   3.0284,  34.9130,2,    295.1,2,    2.419,2,    1.167,2,   2.8280
  06MT20010620,  AR25,   254,  1,      4,2,20010709,0000, 63.9992, -31.5038, 2756,   2646.2,   2.7238,  34.8943,2,    301.3,2,    3.028,2,    1.500,2,   2.5149
  06MT20010620,  AR25,   254,  1,      3,2,20010709,0000, 63.9992, -31.5038, 2756,   2695.7,   2.3074,  34.8769,2,    309.3,2,    3.589,2,    1.753,2,   2.1018
  06MT20010620,  AR25,   254,  1,      2,2,20010709,0000, 63.9992, -31.5038, 2756,   2746.0,   1.4854,  34.8679,2,    320.6,2,    4.033,2,    1.970,2,   1.2917
  06MT20010620,  AR25,   255,  1,      5,2,20010709,0000, 63.9990, -31.8417, 2739,   2499.7,   2.9673,  34.9142,2,    295.0,2,    2.316,2,    1.119,2,   2.7680
  06MT20010620,  AR25,   255,  1,      4,2,20010709,0000, 63.9990, -31.8417, 2739,   2628.2,   2.8032,  34.9091,2,    297.0,2,    2.634,2,    1.288,2,   2.5944
  06MT20010620,  AR25,   255,  1,      3,2,20010709,0000, 63.9990, -31.8417, 2739,   2680.2,   2.4264,  34.8787,2,    308.0,2,    3.451,2,    1.721,2,   2.2200
  06MT20010620,  AR25,   255,  1,      1,2,20010709,0000, 63.9990, -31.8417, 2739,   2728.6,   1.7346,  34.8688,2,    318.7,2,    3.862,2,    1.927,2,   1.5375
  06MT20010620,  AR25,   256,  1,     22,2,20010709,0000, 63.9962, -32.1685, 2711,      9.8,   9.1785,  34.9234,2,    304.0,2,    4.110,2,    2.169,2,   9.1774
  06MT20010620,  AR25,   256,  1,     21,2,20010709,0000, 63.9962, -32.1685, 2711,    199.8,   4.7794,  34.9411,2,    300.4,2,    4.110,2,    2.162,2,   4.7641
  06MT20010620,  AR25,   256,  1,     20,2,20010709,0000, 63.9962, -32.1685, 2711,    500.6,   4.0174,  34.8953,2,    303.0,2,    4.135,2,    2.125,2,   3.9810
  06MT20010620,  AR25,   256,  1,     19,2,20010709,0000, 63.9962, -32.1685, 2711,    699.7,   3.7790,  34.8864,2,    301.7,2,    4.072,2,    2.079,2,   3.7284
  06MT20010620,  AR25,   256,  1,     18,2,20010709,0000, 63.9962, -32.1685, 2711,    899.7,   3.6351,  34.8836,2,    297.2,2,    3.767,2,    1.927,2,   3.5697
  06MT20010620,  AR25,   256,  1,     17,2,20010709,0000, 63.9962, -32.1685, 2711,   1000.4,   3.5607,  34.8820,2,    294.8,2,    3.708,2,    1.829,2,   3.4877
  06MT20010620,  AR25,   256,  1,     16,2,20010709,0000, 63.9962, -32.1685, 2711,   1100.1,   3.5788,  34.8961,2,    292.4,2,    3.413,2,    1.687,2,   3.4976
  06MT20010620,  AR25,   256,  1,     15,2,20010709,0000, 63.9962, -32.1685, 2711,   1200.3,   3.5394,  34.9011,2,    292.0,2,    3.286,2,    1.615,2,   3.4502
  06MT20010620,  AR25,   256,  1,     14,2,20010709,0000, 63.9962, -32.1685, 2711,   1350.2,   3.4122,  34.8952,2,    294.7,2,    3.211,2,    1.596,2,   3.3117
  06MT20010620,  AR25,   256,  1,     13,2,20010709,0000, 63.9962, -32.1685, 2711,   1501.3,   3.3840,  34.9015,2,    295.8,2,    3.184,2,    1.579,2,   3.2708
  06MT20010620,  AR25,   256,  1,     12,2,20010709,0000, 63.9962, -32.1685, 2711,   1600.6,   3.3426,  34.9011,2,    296.7,2,    3.171,2,    1.563,2,   3.2213
  06MT20010620,  AR25,   256,  1,     11,2,20010709,0000, 63.9962, -32.1685, 2711,   1750.2,   3.2298,  34.8906,2,    299.3,2,    3.239,2,    1.588,2,   3.0966
  06MT20010620,  AR25,   256,  1,     10,2,20010709,0000, 63.9962, -32.1685, 2711,   1899.9,   3.1672,  34.8889,2,    300.3,2,    3.225,2,    1.564,2,   3.0214
  06MT20010620,  AR25,   256,  1,      9,2,20010709,0000, 63.9962, -32.1685, 2711,   1999.1,   3.1629,  34.8968,2,    298.7,2,    2.959,2,    1.450,2,   3.0081
  06MT20010620,  AR25,   256,  1,      8,2,20010709,0000, 63.9962, -32.1685, 2711,   2149.1,   3.1154,  34.9027,2,    297.3,2,    2.703,2,    1.333,2,   2.9474
  06MT20010620,  AR25,   256,  1,      7,2,20010709,0000, 63.9962, -32.1685, 2711,   2300.4,   3.0736,  34.9113,2,    295.4,2,    2.467,2,    1.201,2,   2.8918
  06MT20010620,  AR25,   256,  1,      6,2,20010709,0000, 63.9962, -32.1685, 2711,   2449.2,   3.0010,  34.9142,2,    294.6,2,    2.294,2,    1.137,2,   2.8061
  06MT20010620,  AR25,   256,  1,      5,2,20010709,0000, 63.9962, -32.1685, 2711,   2500.5,   2.9198,  34.9099,2,    295.8,2,    2.468,2,    1.216,2,   2.7214
  06MT20010620,  AR25,   256,  1,      4,2,20010709,0000, 63.9962, -32.1685, 2711,   2600.4,   2.5929,  34.8847,2,    305.3,2,    3.354,2,    1.662,2,   2.3909
  06MT20010620,  AR25,   256,  1,      3,2,20010709,0000, 63.9962, -32.1685, 2711,   2650.1,   2.1953,  34.8772,2,    310.9,2,    3.585,2,    1.777,2,   1.9964
  06MT20010620,  AR25,   256,  1,      2,2,20010709,0000, 63.9962, -32.1685, 2711,   2701.1,   1.3444,  34.8802,2,    319.7,2,    3.881,2,    1.934,2,   1.1576
  06MT20010620,  AR25,   258,  1,     21,2,20010709,0000, 63.9993, -32.8370, 2551,     17.8,   9.1556,  34.7547,2,    269.2,2,    4.027,2,    2.170,2,   9.1537
  06MT20010620,  AR25,   258,  1,     19,2,20010709,0000, 63.9993, -32.8370, 2551,    599.9,   4.2621,  34.9303,2,    293.4,2,    3.905,2,    1.968,2,   4.2168
  06MT20010620,  AR25,   258,  1,     18,2,20010709,0000, 63.9993, -32.8370, 2551,    901.0,   3.7257,  34.8946,2,    296.9,2,    3.759,2,    1.893,2,   3.6595
  06MT20010620,  AR25,   258,  1,     17,2,20010709,0000, 63.9993, -32.8370, 2551,    999.7,   3.6248,  34.8933,2,    293.1,2,    3.517,2,    1.764,2,   3.5514
  06MT20010620,  AR25,   258,  1,     16,2,20010709,0000, 63.9993, -32.8370, 2551,   1149.5,   3.5760,  34.9074,2,    291.6,2,    3.230,2,    1.591,2,   3.4907
  06MT20010620,  AR25,   258,  1,     15,2,20010709,0000, 63.9993, -32.8370, 2551,   1300.4,   3.4673,  34.9050,2,    293.3,2,    3.214,2,    1.562,2,   3.3704
  06MT20010620,  AR25,   258,  1,     14,2,20010709,0000, 63.9993, -32.8370, 2551,   1450.8,   3.3386,  34.8953,2,    296.6,2,    3.248,2,    1.588,2,   3.2303
  06MT20010620,  AR25,   258,  1,     13,2,20010709,0000, 63.9993, -32.8370, 2551,   1600.7,   3.2168,  34.8846,2,    299.8,2,    3.333,2,    1.615,2,   3.0970
  06MT20010620,  AR25,   258,  1,     12,2,20010709,0000, 63.9993, -32.8370, 2551,   1849.5,   3.1046,  34.8849,2,    301.2,2,    3.139,2,    1.524,2,   2.9643
  06MT20010620,  AR25,   258,  1,     11,2,20010709,0000, 63.9993, -32.8370, 2551,   2000.4,   3.1032,  34.9002,2,    297.7,2,    2.775,2,    1.355,2,   2.9492
  06MT20010620,  AR25,   258,  1,      9,2,20010709,0000, 63.9993, -32.8370, 2551,   2298.9,   2.9754,  34.9135,2,    294.6,2,    2.322,2,    1.131,2,   2.7954
  06MT20010620,  AR25,   258,  1,      7,2,20010709,0000, 63.9993, -32.8370, 2551,   2420.6,   2.7994,  34.9091,2,    296.2,2,    2.385,2,    1.191,2,   2.6109
  06MT20010620,  AR25,   258,  1,      6,2,20010709,0000, 63.9993, -32.8370, 2551,   2470.9,   2.7010,  34.9009,2,    299.7,2,    2.750,2,    1.383,2,   2.5095
  06MT20010620,  AR25,   258,  1,      3,2,20010709,0000, 63.9993, -32.8370, 2551,   2509.8,   2.3896,  34.8872,2,    307.5,2,    3.600,2,    1.787,2,   2.2001
  06MT20010620,  AR25,   258,  1,      1,2,20010709,0000, 63.9993, -32.8370, 2551,   2540.8,   1.7713,  34.8899,2,    313.9,2,    3.676,2,    1.822,2,   1.5906
  06MT20010620,  AR25,   260,  1,     21,2,20010709,0000, 64.0840, -33.2918, 2351,     10.2,   8.8403,  35.4208,2,    235.8,2,    4.027,2,    2.165,2,   8.8392
  06MT20010620,  AR25,   260,  1,     20,2,20010709,0000, 64.0840, -33.2918, 2351,    200.5,   5.3716,  34.9743,2,    293.7,2,    3.937,2,    2.074,2,   5.3554
  06MT20010620,  AR25,   260,  1,     19,2,20010709,0000, 64.0840, -33.2918, 2351,    502.1,   4.4151,  34.9241,2,    297.7,2,    4.151,2,    2.133,2,   4.3770
  06MT20010620,  AR25,   260,  1,     17,2,20010709,0000, 64.0840, -33.2918, 2351,    999.8,   3.6263,  34.8930,2,    292.8,2,    3.606,2,    1.786,2,   3.5528
  06MT20010620,  AR25,   260,  1,     16,2,20010709,0000, 64.0840, -33.2918, 2351,   1100.7,   3.7951,  34.9361,2,    288.9,2,    3.221,2,    1.615,2,   3.7119
  06MT20010620,  AR25,   260,  1,     15,2,20010709,0000, 64.0840, -33.2918, 2351,   1200.6,   3.7090,  34.9329,2,    289.8,2,    3.200,2,    1.578,2,   3.6181
  06MT20010620,  AR25,   260,  1,     14,2,20010709,0000, 64.0840, -33.2918, 2351,   1350.9,   3.5313,  34.9149,2,    292.3,2,    3.153,2,    1.552,2,   3.4295
  06MT20010620,  AR25,   260,  1,     13,2,20010709,0000, 64.0840, -33.2918, 2351,   1502.1,   3.4173,  34.9058,2,    295.0,2,    3.159,2,    1.567,2,   3.3036
  06MT20010620,  AR25,   260,  1,     12,2,20010709,0000, 64.0840, -33.2918, 2351,   1645.1,   3.2241,  34.8883,2,    299.5,2,    3.279,2,    1.600,2,   3.1003
  06MT20010620,  AR25,   260,  1,     11,2,20010709,0000, 64.0840, -33.2918, 2351,   1849.6,   3.1368,  34.8928,2,    299.3,2,    2.992,2,    1.466,2,   2.9960
  06MT20010620,  AR25,   260,  1,     10,2,20010709,0000, 64.0840, -33.2918, 2351,   1951.6,   3.0977,  34.9020,2,    297.3,2,    2.776,2,    1.346,2,   2.9482
  06MT20010620,  AR25,   260,  1,      9,2,20010709,0000, 64.0840, -33.2918, 2351,   2097.9,   3.0105,  34.9101,2,    295.3,2,    2.447,2,    1.203,2,   2.8489
