EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19931106,   GNS,    88,  1,      6,19931114, 64.5000, -10.0000,  615,    100.0,   4.5000,  34.9400,2,    280.3,2,     7.51,2,    14.30,2,     0.02,2,     0.94,2,    6.031,2,    2.125,2,    0.414,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.4926
  58JH19931106,   GNS,    88,  1,      5,19931114, 64.5000, -10.0000,  615,    199.0,   2.5170,  34.8500,2,    301.2,2,     7.27,2,    14.40,2,     0.02,2,     0.96,2,    7.377,2,    2.571,2,    0.562,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5054
  58JH19931106,   GNS,    88,  1,      4,19931114, 64.5000, -10.0000,  615,    301.0,   0.6030,  34.8500,2,    308.6,2,     7.13,2,    13.72,2,     0.01,2,     0.92,2,    5.569,2,    2.087,2,    0.429,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.5900
  58JH19931106,   GNS,    88,  1,      3,19931114, 64.5000, -10.0000,  615,    399.0,  -0.1320,  34.8800,2,    303.8,2,     8.46,2,    13.92,2,     0.02,2,     0.95,2,    3.742,2,    1.396,2,    0.239,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1472
  58JH19931106,   GNS,    88,  1,      2,19931114, 64.5000, -10.0000,  615,    500.0,  -0.3140,  34.8900,2,    300.8,2,     9.21,2,    14.06,2,     0.03,2,     0.95,2,    2.986,2,    1.149,2,    0.163,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3328
  58JH19931106,   GNS,    88,  1,      1,19931114, 64.5000, -10.0000,  615,    531.0,  -0.3180,  34.8900,2,    301.2,2,     9.27,2,    14.03,2,     0.03,2,     0.96,2,    2.787,2,    1.148,2,    0.150,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3381
  58JH19931106,   GNS,    90,  1,     12,19931114, 65.0000, -11.2830,  571,     10.0,   2.9240,  34.0500,2,    318.0,2,     2.84,2,     5.32,2,     0.21,2,     0.52,2,    5.703,2,    2.646,2,    0.505,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9234
  58JH19931106,   GNS,    90,  1,     11,19931114, 65.0000, -11.2830,  571,     22.0,   2.9230,  34.0760,2,    318.0,2,     2.82,2,     5.36,2,     0.21,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9217
  58JH19931106,   GNS,    90,  1,     10,19931114, 65.0000, -11.2830,  571,     30.0,   2.9160,  34.0860,2,    318.0,2,     2.85,2,     5.50,2,     0.20,2,     0.52,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9142
  58JH19931106,   GNS,    90,  1,      9,19931114, 65.0000, -11.2830,  571,     47.0,   2.9170,  34.0870,2,    315.3,2,     2.98,2,     5.85,2,     0.20,2,     0.54,2,    5.732,2,    2.627,2,    0.549,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9142
  58JH19931106,   GNS,    90,  1,      8,19931114, 65.0000, -11.2830,  571,     73.0,   3.2220,  34.2970,2,    310.9,2,     3.26,2,     7.46,2,     0.20,2,     0.59,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2175
  58JH19931106,   GNS,    90,  1,      7,19931114, 65.0000, -11.2830,  571,    100.0,   3.5100,  34.5670,2,    296.1,2,     5.61,2,    12.18,2,     0.04,2,     0.83,2,    5.315,2,    2.413,2,    0.478,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5035
  58JH19931106,   GNS,    90,  1,      6,19931114, 65.0000, -11.2830,  571,    150.0,   3.0150,  34.7340,2,    305.2,2,     6.93,2,    14.38,2,     0.01,2,     0.97,2,    5.351,2,    2.402,2,    0.478,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0058
  58JH19931106,   GNS,    90,  1,      5,19931114, 65.0000, -11.2830,  571,    199.0,   2.5240,  34.8020,2,    303.4,2,     6.95,2,    14.37,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.5124
  58JH19931106,   GNS,    90,  1,      4,19931114, 65.0000, -11.2830,  571,    300.0,   0.3910,  34.8260,2,    320.4,2,     6.23,2,    13.40,2,     0.01,2,     0.91,2,    5.347,2,    2.360,2,    0.466,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3785
  58JH19931106,   GNS,    90,  1,      3,19931114, 65.0000, -11.2830,  571,    398.0,  -0.1460,  34.8730,2,    309.1,2,     7.46,2,    13.56,2,     0.02,2,     0.92,2,    3.837,2,    1.639,2,    0.295,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1611
  58JH19931106,   GNS,    90,  1,      2,19931114, 65.0000, -11.2830,  571,    500.0,  -0.2830,  34.8960,2,    299.0,2,     9.38,2,    13.85,2,     0.03,2,     0.96,2,    2.908,2,    1.212,2,    0.197,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3019
  58JH19931106,   GNS,    90,  1,      1,19931114, 65.0000, -11.2830,  571,    531.0,  -0.2810,  34.8950,2,    299.9,2,     9.36,2,    13.93,2,     0.03,2,     0.96,2,    2.844,2,    1.205,2,    0.178,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.3012
  58JH19931106,   GNS,    91,  1,      8,19931115, 65.0000, -11.6667,  255,      9.0,   3.2600,  34.0490,2,    315.4,2,     2.84,2,     5.38,2,     0.22,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2594
  58JH19931106,   GNS,    91,  1,      7,19931115, 65.0000, -11.6667,  255,     19.0,   3.2590,  34.0500,2,    314.5,2,     2.90,2,     5.38,2,     0.21,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2578
  58JH19931106,   GNS,    91,  1,      6,19931115, 65.0000, -11.6667,  255,     29.0,   3.2600,  34.0510,2,    314.9,2,     2.89,2,     5.43,2,     0.21,2,     0.52,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2582
  58JH19931106,   GNS,    91,  1,      5,19931115, 65.0000, -11.6667,  255,     48.0,   3.3430,  34.0880,2,    316.2,2,     3.12,2,     6.09,2,     0.21,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3400
  58JH19931106,   GNS,    91,  1,      4,19931115, 65.0000, -11.6667,  255,     75.0,   3.7630,  34.3740,2,    291.7,2,     4.43,2,     9.33,2,     0.13,2,     0.68,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7580
  58JH19931106,   GNS,    91,  1,      3,19931115, 65.0000, -11.6667,  255,     98.0,   4.1730,  34.7260,2,    288.6,2,     6.24,2,    12.82,2,     0.03,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1661
  58JH19931106,   GNS,    91,  1,      2,19931115, 65.0000, -11.6667,  255,    148.0,   3.5800,  34.7880,2,    289.5,2,     7.27,2,    14.12,2,     0.02,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5702
  58JH19931106,   GNS,    91,  1,      1,19931115, 65.0000, -11.6667,  255,    200.0,   2.8880,  34.8110,2,    294.3,2,     7.57,2,    14.30,2,     0.02,2,     0.98,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8758
  58JH19931106,   GNS,    92,  1,      6,19931117, 65.0000, -12.8167,  176,      9.0,   2.4230,  33.4070,2,    319.9,2,     3.36,2,     4.38,2,     0.20,2,     0.54,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4225
  58JH19931106,   GNS,    92,  1,      5,19931117, 65.0000, -12.8167,  176,     19.0,   2.4720,  33.4830,2,    314.6,2,     3.46,2,     5.01,2,     0.20,2,     0.56,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.4710
  58JH19931106,   GNS,    92,  1,      4,19931117, 65.0000, -12.8167,  176,     29.0,   2.8020,  33.6390,2,    300.6,2,     3.47,2,     5.51,2,     0.20,2,     0.57,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8003
  58JH19931106,   GNS,    92,  1,      3,19931117, 65.0000, -12.8167,  176,     48.0,   3.7420,  34.1460,2,    295.3,2,     4.39,2,     8.41,2,     0.12,2,     0.67,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7388
  58JH19931106,   GNS,    92,  1,      2,19931117, 65.0000, -12.8167,  176,     73.0,   4.5690,  34.7160,2,    280.3,2,     6.10,2,    12.21,2,     0.05,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.5636
  58JH19931106,   GNS,    92,  1,      1,19931117, 65.0000, -12.8167,  176,    101.0,   4.5840,  34.7690,2,    280.3,2,     6.32,2,    12.58,2,     0.03,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.5765
  58JH19931106,   GNS,    93,  1,      8,19931117, 66.6000, -13.6000, 1193,      9.0,   2.8470,  33.9120,2,    282.2,2,     3.64,2,     6.54,2,     0.21,2,     0.61,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8465
  58JH19931106,   GNS,    93,  1,      7,19931117, 66.6000, -13.6000, 1193,     21.0,   2.8800,  33.9230,2,    283.5,2,     3.63,2,     6.58,2,     0.22,2,     0.61,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8788
  58JH19931106,   GNS,    93,  1,      6,19931117, 66.6000, -13.6000, 1193,     29.0,   2.8930,  33.9260,2,    285.3,2,     3.64,2,     6.48,2,     0.21,2,     0.63,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.8913
  58JH19931106,   GNS,    93,  1,      5,19931117, 66.6000, -13.6000, 1193,     51.0,   2.9510,  33.9440,2,    295.8,2,     3.72,2,     7.00,2,     0.20,2,     0.64,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9480
  58JH19931106,   GNS,    93,  1,      4,19931117, 66.6000, -13.6000, 1193,     74.0,   4.3200,  34.4600,2,    316.6,2,     5.00,2,    10.71,2,     0.06,2,     0.76,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3147
  58JH19931106,   GNS,    93,  1,      3,19931117, 66.6000, -13.6000, 1193,    102.0,   4.8940,  34.7240,2,    318.3,2,     6.22,2,    12.99,2,     0.04,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.8862
  58JH19931106,   GNS,    93,  1,      2,19931117, 66.6000, -13.6000, 1193,    124.0,   4.3620,  34.7360,2,    318.7,2,     6.60,2,    13.17,2,     0.04,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.3530
  58JH19931106,   GNS,    93,  1,      1,19931117, 66.6000, -13.6000, 1193,    147.0,   4.2970,  34.7880,2,    319.5,2,     7.26,2,    13.87,2,     0.03,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2864
  58JH19931106,   GNS,    94,  1,     12,19931117, 67.0417, -13.0000, 1698,      8.0,   2.1300,  34.3840,2,    326.6,2,     1.49,2,     5.44,2,     0.27,2,     0.47,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1296
  58JH19931106,   GNS,    94,  1,     11,19931117, 67.0417, -13.0000, 1698,     28.0,   2.0960,  34.4500,2,    326.2,2,     1.37,2,     5.72,2,     0.29,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0945
  58JH19931106,   GNS,    94,  1,     10,19931117, 67.0417, -13.0000, 1698,     48.0,   1.0710,  34.7390,2,    330.5,2,     2.89,2,    10.79,2,     0.02,2,     0.70,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.0688
  58JH19931106,   GNS,    94,  1,      9,19931117, 67.0417, -13.0000, 1698,     98.0,   0.3280,  34.8260,2,    330.9,2,     4.65,2,    12.56,2,     0.01,2,     0.81,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3242
  58JH19931106,   GNS,    94,  1,      8,19931117, 67.0417, -13.0000, 1698,    149.0,   0.4080,  34.8620,2,    326.5,2,     5.27,2,    12.80,2,     0.01,2,     0.83,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.4020
  58JH19931106,   GNS,    94,  1,      7,19931117, 67.0417, -13.0000, 1698,    198.0,   0.3590,  34.8680,2,    324.8,2,     5.38,2,    12.91,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.3510
  58JH19931106,   GNS,    94,  1,      6,19931117, 67.0417, -13.0000, 1698,    298.0,   0.0300,  34.8640,2,    320.0,2,     5.85,2,    12.92,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0185
  58JH19931106,   GNS,    94,  1,      5,19931117, 67.0417, -13.0000, 1698,    397.0,  -0.0780,  34.8820,2,    310.8,2,     6.50,2,    13.04,2,     0.01,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0933
  58JH19931106,   GNS,    94,  1,      4,19931117, 67.0417, -13.0000, 1698,    498.0,  -0.2380,  34.8900,2,    306.9,2,     7.19,2,    13.24,2,     0.01,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.2570
  58JH19931106,   GNS,    94,  1,      3,19931117, 67.0417, -13.0000, 1698,    797.0,  -0.5300,  34.9000,2,    302.5,2,     8.73,2,    13.81,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5606
  58JH19931106,   GNS,    94,  1,      2,19931117, 67.0417, -13.0000, 1698,    999.0,  -0.6300,  34.9020,2,    301.6,2,     9.66,2,    13.99,2,     0.02,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6694
  58JH19931106,   GNS,    94,  1,      1,19931117, 67.0417, -13.0000, 1698,   1521.0,  -0.8270,  34.9050,2,    300.3,2,    11.04,2,    14.58,2,     0.01,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8917
  58JH19931106,   GNS,    95,  1,     12,19931118, 67.4830, -12.4000, 1837,      9.0,   2.0820,  34.6940,2,    327.0,2,     1.26,2,     7.35,2,     0.31,2,     0.52,2,    5.456,2,    2.470,2,    0.493,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0815
  58JH19931106,   GNS,    95,  1,     11,19931118, 67.4830, -12.4000, 1837,     49.0,   2.1330,  34.6910,2,    325.7,2,     1.32,2,     7.48,2,     0.30,2,     0.53,2,    6.134,2,    2.483,2,    0.518,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1304
  58JH19931106,   GNS,    95,  1,     10,19931118, 67.4830, -12.4000, 1837,     98.0,   0.1780,  34.8030,2,    340.5,2,     4.39,2,    12.23,2,     0.02,2,     0.80,2,    6.737,2,    2.727,2,    0.561,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1743
  58JH19931106,   GNS,    95,  1,      9,19931118, 67.4830, -12.4000, 1837,    195.0,  -0.1610,  34.8360,2,    327.4,2,     5.41,2,    12.89,2,     0.01,2,     0.86,2,    5.828,2,    2.331,2,    0.465,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1680
  58JH19931106,   GNS,    95,  1,      8,19931118, 67.4830, -12.4000, 1837,    299.0,  -0.0400,  34.8880,2,    302.1,2,     6.70,2,    13.93,2,     0.01,2,     0.92,2,    2.899,2,    1.289,2,    0.189,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.0514
  58JH19931106,   GNS,    95,  1,      7,19931118, 67.4830, -12.4000, 1837,    399.0,  -0.1970,  34.8970,2,    297.7,2,     7.25,2,    14.14,2,     0.01,2,     0.94,2,    2.677,2,    1.060,2,    0.140,2,    8.482,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.2120
  58JH19931106,   GNS,    95,  1,      6,19931118, 67.4830, -12.4000, 1837,    499.0,  -0.3630,  34.9000,2,    299.0,2,     7.63,2,    14.12,2,     0.01,2,     0.93,2,    2.315,2,    0.907,2,    0.117,2,    7.398,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.3815
  58JH19931106,   GNS,    95,  1,      5,19931118, 67.4830, -12.4000, 1837,    749.0,  -0.5950,  34.9060,2,    300.3,2,     8.71,2,    14.27,2,     0.01,2,     0.93,2,    1.588,2,    0.617,2,    0.074,2,    4.931,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.6231
  58JH19931106,   GNS,    95,  1,      4,19931118, 67.4830, -12.4000, 1837,    998.0,  -0.7200,  34.9100,2,    299.9,2,     9.63,2,    14.35,2,     0.01,2,     0.95,2,    0.969,2,    0.480,2,    0.045,2,    3.308,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7586
  58JH19931106,   GNS,    95,  1,      3,19931118, 67.4830, -12.4000, 1837,   1196.0,  -0.7940,  34.9110,2,    299.9,2,    10.28,2,    14.50,2,     0.01,2,     0.96,2,    0.941,2,    0.354,2,    0.027,2,    2.605,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8417
  58JH19931106,   GNS,    95,  1,      2,19931118, 67.4830, -12.4000, 1837,   1502.0,  -0.8740,  34.9110,2,    296.8,2,    11.26,2,    14.70,2,     0.01,2,     0.98,2,    0.692,2,    0.253,2,    0.006,2,     1.68,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9371
  58JH19931106,   GNS,    95,  1,      1,19931118, 67.4830, -12.4000, 1837,   1701.0,  -0.8910,  34.9100,2,    295.1,2,    12.60,2,    15.17,2,     0.02,2,     1.00,2, -999.000,9, -999.000,9,    0.009,2,    1.823,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9652
  58JH19931106,   GNS,    96,  1,     11,19931119, 67.9250, -11.8000, 1959,      9.0,   2.1100,  34.6800,2,    325.2,2,     1.23,2,     7.24,2,     0.25,2,     0.52,2,    6.102,2,    2.565,2,    0.545,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1095
  58JH19931106,   GNS,    96,  1,     10,19931119, 67.9250, -11.8000, 1959,     49.0,   2.1430,  34.6780,2,    324.8,2,     1.28,2,     7.32,2,     0.25,2,     0.52,2,    6.103,2,    2.600,2,    0.543,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1404
  58JH19931106,   GNS,    96,  1,      9,19931119, 67.9250, -11.8000, 1959,    101.0,   0.1550,  34.7740,2,    339.6,2,     4.24,2,    11.95,2,     0.02,2,     0.79,2,    6.729,2,    2.751,2,    0.612,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.1512
  58JH19931106,   GNS,    96,  1,      8,19931119, 67.9250, -11.8000, 1959,    197.0,  -0.1720,  34.8340,2,    324.8,2,     5.41,2,    12.94,2,     0.02,2,     0.86,2,    5.674,2,    2.242,2,    0.497,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.1791
  58JH19931106,   GNS,    96,  1,      7,19931119, 67.9250, -11.8000, 1959,    398.0,  -0.2150,  34.8970,2,    294.7,2,     7.16,2,    14.09,2,     0.01,2,     0.94,2,    2.775,2,    0.911,2,    0.143,2,    9.137,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.2299
  58JH19931106,   GNS,    96,  1,      6,19931119, 67.9250, -11.8000, 1959,    499.0,  -0.3570,  34.9000,2,    297.3,2,     7.64,2,    14.09,2,     0.01,2,     0.94,2,    2.317,2,    0.859,2,    0.107,2,    7.625,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.3756
  58JH19931106,   GNS,    96,  1,      5,19931119, 67.9250, -11.8000, 1959,    696.0,  -0.5640,  34.9060,2,    298.6,2,     8.49,2,    14.65,2,     0.01,2,     0.94,2,    1.767,2,    0.621,2,    0.050,2,    5.768,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.5899
  58JH19931106,   GNS,    96,  1,      4,19931119, 67.9250, -11.8000, 1959,    898.0,  -0.7000,  34.9090,2,    300.3,2,     9.33,2,    14.43,2,     0.01,2,     0.95,2,    1.304,2,    0.440,2,    0.037,2,    4.804,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7341
  58JH19931106,   GNS,    96,  1,      3,19931119, 67.9250, -11.8000, 1959,   1100.0,  -0.7790,  34.9100,2,    300.3,2,     9.92,2,    14.22,2,     0.01,2,     0.95,2,    1.056,2,    0.332,2,    0.001,2,    3.257,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8221
  58JH19931106,   GNS,    96,  1,      2,19931119, 67.9250, -11.8000, 1959,   1400.0,  -0.8600,  34.9110,2,    299.9,2,    10.78,2,    14.48,2,     0.01,2,     0.97,2,    0.794,2,    0.232,2,    0.016,2,    2.438,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9177
  58JH19931106,   GNS,    96,  1,      1,19931119, 67.9250, -11.8000, 1959,   1849.0,  -0.8880,  34.9110,2,    295.5,2,    12.37,2,    14.79,2,     0.01,2,     0.99,2,    0.674,2,    0.184,2,    0.034,2,    2.048,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9712
  58JH19931106,   GNS,    97,  1,     12,19931119, 68.3670, -11.2000, 1982,      8.0,   1.9760,  34.6910,2,    327.9,2,     1.46,2,     7.65,2,     0.28,2,     0.54,2,    6.133,2,    2.773,2,    0.507,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9756
  58JH19931106,   GNS,    97,  1,     11,19931119, 68.3670, -11.2000, 1982,     49.0,   1.9910,  34.6870,2,    325.7,2,     1.45,2,     7.70,2,     0.28,2,     0.55,2,    6.131,2,    2.692,2,    0.518,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.9884
  58JH19931106,   GNS,    97,  1,     10,19931119, 68.3670, -11.2000, 1982,    100.0,   0.7580,  34.7670,2,    335.2,2,     4.39,2,    12.07,2,     0.02,2,     0.79,2,    6.671,2,    2.815,2,    0.575,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.7537
  58JH19931106,   GNS,    97,  1,      9,19931119, 68.3670, -11.2000, 1982,    200.0,   0.0770,  34.8440,2,    321.3,2,     5.34,2,    13.07,2,     0.01,2,     0.86,2,    5.600,2,    2.332,2,    0.444,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0694
  58JH19931106,   GNS,    97,  1,      8,19931119, 68.3670, -11.2000, 1982,    402.0,  -0.1730,  34.8970,2,    297.7,2,     7.05,2,    14.12,2,     0.01,2,     0.92,2,    2.824,2,    1.009,2,    0.166,2,    9.731,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.1882
  58JH19931106,   GNS,    97,  1,      7,19931119, 68.3670, -11.2000, 1982,    500.0,  -0.3360,  34.9000,2,    298.2,2,     7.54,2,    14.11,2,     0.02,2,     0.93,2,    2.403,2,    0.812,2,    0.113,2,    8.172,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.3547
  58JH19931106,   GNS,    97,  1,      6,19931119, 68.3670, -11.2000, 1982,    701.0,  -0.5670,  34.9060,2,    299.5,2,     8.51,2,    14.08,2,     0.01,2,     0.93,2,    1.753,2,    0.603,2,    0.093,2,    5.885,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.5931
  58JH19931106,   GNS,    97,  1,      5,19931119, 68.3670, -11.2000, 1982,    899.0,  -0.6910,  34.9090,2,    299.9,2,     9.26,2,    14.17,2,     0.01,2,     0.94,2,    1.369,2,    0.445,2,    0.074,2,     4.47,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.7252
  58JH19931106,   GNS,    97,  1,      4,19931119, 68.3670, -11.2000, 1982,   1099.0,  -0.7680,  34.9100,2,    300.3,2,     9.86,2,    14.21,2,     0.01,2,     0.94,2,    1.074,2,    0.347,2,    0.030,2,    3.584,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.8111
  58JH19931106,   GNS,    97,  1,      3,19931119, 68.3670, -11.2000, 1982,   1402.0,  -0.8490,  34.9110,2,    301.2,2,    10.64,2,    14.51,2,     0.01,2,     0.95,2,    0.915,2,    0.305,2,    0.033,2,    2.787,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9069
  58JH19931106,   GNS,    97,  1,      2,19931119, 68.3670, -11.2000, 1982,   1704.0,  -0.8790,  34.9110,2,    298.2,2,    11.49,2,    14.70,2,     0.01,2,     0.96,2,    0.695,2,    0.207,2,    0.002,2,    2.158,2, -999.000,9,-999.0000,9,  -999.00,9,  -0.9536
