EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,CFC-11,CFC-11_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19911105,   GNS,    82,  1,      8,19911123, 74.0000,  19.2170,  135,     50.0,   2.1400,  34.7900,2,   -999.0,9,     3.92,2,     8.74,2,     0.13,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1373
  58JH19911105,   GNS,    82,  1,      7,19911123, 74.0000,  19.2170,  135,     60.0,   2.2000,  34.8000,2,   -999.0,9,     3.87,2,     8.78,2,     0.13,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.1967
  58JH19911105,   GNS,    82,  1,      6,19911123, 74.0000,  19.2170,  135,     70.0,   2.2200,  34.8100,2,   -999.0,9,     3.97,2,     8.95,2,     0.14,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2162
  58JH19911105,   GNS,    82,  1,      5,19911123, 74.0000,  19.2170,  135,     80.0,   2.2400,  34.8100,2,   -999.0,9,     3.91,2,     8.98,2,     0.13,2,     0.66,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.2356
  58JH19911105,   GNS,    82,  1,      4,19911123, 74.0000,  19.2170,  135,     90.0,   2.3100,  34.8200,2,   -999.0,9,     4.04,2,     9.03,2,     0.13,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3050
  58JH19911105,   GNS,    82,  1,      3,19911123, 74.0000,  19.2170,  135,    100.0,   2.3300,  34.8200,2,   -999.0,9,     4.07,2,     9.08,2,     0.13,2,     0.68,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3244
  58JH19911105,   GNS,    82,  1,      2,19911123, 74.0000,  19.2170,  135,    110.0,   2.3400,  34.8200,2,   -999.0,9,     4.05,2,     9.22,2,     0.13,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3338
  58JH19911105,   GNS,    82,  1,      1,19911123, 74.0000,  19.2170,  135,    125.0,   2.3400,  34.8200,2,   -999.0,9,     4.11,2,     9.34,2,     0.14,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3330
  58JH19911105,   GNS,    83,  1,     12,19911123, 73.8330,  19.2670,  230,     10.0,   3.3200,  34.9800,2,   -999.0,9,     3.60,2,     9.33,2,     0.04,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3194
  58JH19911105,   GNS,    83,  1,     11,19911123, 73.8330,  19.2670,  230,     20.0,   3.3200,  34.9800,2,   -999.0,9,     3.64,2,     9.64,2,     0.04,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3187
  58JH19911105,   GNS,    83,  1,     10,19911123, 73.8330,  19.2670,  230,     30.0,   3.3300,  34.9800,2,   -999.0,9,     3.59,2,     9.51,2,     0.04,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3281
  58JH19911105,   GNS,    83,  1,      9,19911123, 73.8330,  19.2670,  230,     40.0,   3.3300,  34.9800,2,   -999.0,9,     3.62,2,     9.71,2,     0.04,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3275
  58JH19911105,   GNS,    83,  1,      8,19911123, 73.8330,  19.2670,  230,     50.0,   3.3200,  34.9800,2,   -999.0,9,     3.64,2,     9.61,2,     0.04,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3168
  58JH19911105,   GNS,    83,  1,      7,19911123, 73.8330,  19.2670,  230,     75.0,   3.3100,  34.9800,2,   -999.0,9,     3.59,2,     9.61,2,     0.05,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.3052
  58JH19911105,   GNS,    83,  1,      6,19911123, 73.8330,  19.2670,  230,    100.0,   3.3000,  34.9800,2,   -999.0,9,     3.60,2,     9.63,2,     0.05,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2936
  58JH19911105,   GNS,    83,  1,      5,19911123, 73.8330,  19.2670,  230,    125.0,   3.3000,  34.9800,2,   -999.0,9,     3.62,2,     9.76,2,     0.05,2,     0.61,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2920
  58JH19911105,   GNS,    83,  1,      4,19911123, 73.8330,  19.2670,  230,    150.0,   3.2500,  34.9800,2,   -999.0,9,     3.69,2,     9.93,2,     0.05,2,     0.63,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2404
  58JH19911105,   GNS,    83,  1,      3,19911123, 73.8330,  19.2670,  230,    175.0,   3.1000,  34.9900,2,   -999.0,9,     3.98,2,    10.57,2,     0.05,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0890
  58JH19911105,   GNS,    83,  1,      2,19911123, 73.8330,  19.2670,  230,    200.0,   3.0400,  35.0100,2,   -999.0,9,     5.07,2,    12.28,2,     0.03,2,     0.79,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0275
  58JH19911105,   GNS,    83,  1,      1,19911123, 73.8330,  19.2670,  230,    220.0,   3.0000,  35.0300,2,   -999.0,9,     6.01,2,    12.56,2,     0.03,2,     0.82,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.9862
  58JH19911105,   GNS,    84,  1,     12,19911123, 73.6670,  19.3000,  340,     10.0,   3.7400,  35.0100,2,   -999.0,9,     3.94,2,     9.84,2,     0.03,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7393
  58JH19911105,   GNS,    84,  1,     11,19911123, 73.6670,  19.3000,  340,     20.0,   3.7300,  35.0000,2,   -999.0,9,     3.95,2,    10.04,2,     0.03,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7287
  58JH19911105,   GNS,    84,  1,     10,19911123, 73.6670,  19.3000,  340,     30.0,   3.7100,  35.0000,2,   -999.0,9,     3.99,2,    10.07,2,     0.03,2,     0.66,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7080
  58JH19911105,   GNS,    84,  1,      9,19911123, 73.6670,  19.3000,  340,     50.0,   3.6400,  35.0000,2,   -999.0,9,     3.88,2,    10.22,2,     0.03,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6367
  58JH19911105,   GNS,    84,  1,      8,19911123, 73.6670,  19.3000,  340,     75.0,   3.6100,  35.0000,2,   -999.0,9,     3.85,2,    10.15,2,     0.03,2,     0.66,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.6050
  58JH19911105,   GNS,    84,  1,      7,19911123, 73.6670,  19.3000,  340,    100.0,   3.5700,  35.0000,2,   -999.0,9,     3.78,2,    10.18,2,     0.03,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5634
  58JH19911105,   GNS,    84,  1,      6,19911123, 73.6670,  19.3000,  340,    125.0,   3.5400,  35.0000,2,   -999.0,9,     3.81,2,    10.27,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5317
  58JH19911105,   GNS,    84,  1,      5,19911123, 73.6670,  19.3000,  340,    150.0,   3.5300,  35.0000,2,   -999.0,9,     3.76,2,    10.12,2,     0.04,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5201
  58JH19911105,   GNS,    84,  1,      4,19911123, 73.6670,  19.3000,  340,    200.0,   3.2600,  34.9900,2,   -999.0,9,     4.03,2,    10.87,2,     0.05,2,     0.69,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2471
  58JH19911105,   GNS,    84,  1,      3,19911123, 73.6670,  19.3000,  340,    250.0,   3.0700,  35.0100,2,   -999.0,9,     4.99,2,    12.10,2,     0.03,2,     0.78,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0542
  58JH19911105,   GNS,    84,  1,      2,19911123, 73.6670,  19.3000,  340,    300.0,   2.7100,  35.0100,2,   -999.0,9,     6.54,2,    12.34,2,     0.02,2,     0.82,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.6917
  58JH19911105,   GNS,    84,  1,      1,19911123, 73.6670,  19.3000,  340,    330.0,   2.7000,  35.0100,2,   -999.0,9,     6.09,2,    12.34,2,     0.03,2,     0.83,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.6799
  58JH19911105,   GNS,    85,  2,      1,19911123, 73.5000,  19.3330,  460,      0.0,   3.5200,  35.0000,2,   -999.0,9,     3.79,2,     9.87,2,     0.03,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5200
  58JH19911105,   GNS,    85,  1,     12,19911123, 73.5000,  19.3330,  460,     10.0,   3.5230,  35.0010,2,   -999.0,9,     3.78,2,    10.07,2,     0.03,2,     0.62,2,        -999,9,    5.324,2,    6.853,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5223
  58JH19911105,   GNS,    85,  1,     11,19911123, 73.5000,  19.3330,  460,     20.0,   3.5400,  35.0000,2,   -999.0,9,     3.79,2,    10.11,2,     0.03,2,     0.66,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5387
  58JH19911105,   GNS,    85,  1,     10,19911123, 73.5000,  19.3330,  460,     30.0,   3.5300,  35.0000,2,   -999.0,9,     3.76,2,    10.16,2,     0.03,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5280
  58JH19911105,   GNS,    85,  1,      9,19911123, 73.5000,  19.3330,  460,     50.0,   3.5300,  34.9990,2,   -999.0,9,     3.76,2,     9.98,2,     0.03,2,     0.67,2,        -999,9,    5.270,2,    6.867,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5267
  58JH19911105,   GNS,    85,  1,      8,19911123, 73.5000,  19.3330,  460,     75.0,   3.5400,  35.0000,2,   -999.0,9,     3.76,2,    10.24,2,     0.03,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5351
  58JH19911105,   GNS,    85,  1,      7,19911123, 73.5000,  19.3330,  460,    100.0,   3.5400,  35.0100,2,   -999.0,9,     3.73,2,    10.26,2,     0.03,2,     0.65,2,        -999,9,    5.245,2,    6.717,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.5334
  58JH19911105,   GNS,    85,  1,      6,19911123, 73.5000,  19.3330,  460,    150.0,   3.5090,  35.0170,2,   -999.0,9,     4.30,2,    11.40,2,     0.03,2,     0.72,2,        -999,9,    5.321,2,    6.509,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.4991
  58JH19911105,   GNS,    85,  1,      5,19911123, 73.5000,  19.3330,  460,    200.0,   3.2800,  35.0190,2,   -999.0,9,     5.01,2,    12.29,2,     0.02,2,     0.80,2,        -999,9,    5.417,2,    6.440,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.2671
  58JH19911105,   GNS,    85,  1,      4,19911123, 73.5000,  19.3330,  460,    250.0,   3.0900,  35.0140,2,   -999.0,9,     5.66,2,    12.57,2,     0.03,2,  -999.00,9,        -999,9,    5.469,2,    6.508,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.0741
  58JH19911105,   GNS,    85,  1,      3,19911123, 73.5000,  19.3330,  460,    300.0,   2.7400,  35.0050,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,        -999,9,    5.479,2,    6.631,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.7217
  58JH19911105,   GNS,    85,  1,      2,19911123, 73.5000,  19.3330,  460,    400.0,   1.8350,  34.9860,2,   -999.0,9,     6.47,2,    12.60,2,     0.02,2,     0.87,2,        -999,9,    6.160,2,    7.108,2,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.8132
  58JH19911105,   GNS,    85,  1,      1,19911123, 73.5000,  19.3330,  460,    450.0,   1.7450,  34.9860,2,   -999.0,9,     6.86,2,    12.49,2,     0.02,2,     0.88,2,        -999,9,    6.315,2, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   1.7206
  58JH19911105,   GNS,    86,  2,      1,19911124, 73.2500,  19.4000,  450,      0.0,   5.4500,  35.0900,2,   -999.0,9,     4.71,2,    11.10,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4500
  58JH19911105,   GNS,    86,  1,     12,19911124, 73.2500,  19.4000,  450,     10.0,   5.4600,  35.0900,2,   -999.0,9,     4.71,2,    11.15,2,     0.02,2,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4592
  58JH19911105,   GNS,    86,  1,     11,19911124, 73.2500,  19.4000,  450,     20.0,   5.4600,  35.1000,2,   -999.0,9,     4.72,2,    11.17,2,     0.02,2,     0.72,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4584
  58JH19911105,   GNS,    86,  1,     10,19911124, 73.2500,  19.4000,  450,     30.0,   5.4600,  35.0900,2,   -999.0,9,     4.70,2,    11.15,2,     0.02,2,     0.70,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4576
  58JH19911105,   GNS,    86,  1,      9,19911124, 73.2500,  19.4000,  450,     50.0,   5.4700,  35.0900,2,   -999.0,9,     4.70,2,    11.12,2,     0.02,2,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4659
  58JH19911105,   GNS,    86,  1,      8,19911124, 73.2500,  19.4000,  450,     75.0,   5.4600,  35.1000,2,   -999.0,9,     4.75,2,    10.63,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4539
  58JH19911105,   GNS,    86,  1,      7,19911124, 73.2500,  19.4000,  450,    100.0,   5.4600,  35.0900,2,   -999.0,9,     4.77,2,    10.85,2,     0.02,2,     0.70,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.4519
  58JH19911105,   GNS,    86,  1,      6,19911124, 73.2500,  19.4000,  450,    150.0,   5.4000,  35.0900,2,   -999.0,9,     4.81,2,    10.54,2,     0.03,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.3878
  58JH19911105,   GNS,    86,  1,      5,19911124, 73.2500,  19.4000,  450,    200.0,   4.8700,  35.0600,2,   -999.0,9,     4.62,2,    10.72,2,     0.03,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.8545
  58JH19911105,   GNS,    86,  1,      4,19911124, 73.2500,  19.4000,  450,    250.0,   4.0800,  35.0000,2,   -999.0,9,     4.10,2,    10.04,3,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.0621
  58JH19911105,   GNS,    86,  1,      3,19911124, 73.2500,  19.4000,  450,    300.0,   3.7600,  35.0300,2,   -999.0,9,     5.44,2,    12.77,2,     0.02,2,     0.81,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   3.7392
  58JH19911105,   GNS,    86,  1,      2,19911124, 73.2500,  19.4000,  450,    400.0,   2.3700,  35.0000,2,   -999.0,9,     7.32,2,    12.47,2,     0.02,2,     0.83,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3464
  58JH19911105,   GNS,    86,  1,      1,19911124, 73.2500,  19.4000,  450,    440.0,   2.3500,  35.0000,2,   -999.0,9,     8.33,2,    12.75,2,     0.03,2,     0.87,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3240
  58JH19911105,   GNS,    87,  2,      1,19911124, 73.0000,  19.4670,  461,      0.0,   5.6200,  35.1000,2,   -999.0,9,     4.73,2,    11.08,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6200
  58JH19911105,   GNS,    87,  1,     12,19911124, 73.0000,  19.4670,  461,     10.0,   5.6600,  35.1000,2,   -999.0,9,     4.71,2,    11.08,2,     0.03,2,     0.72,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6592
  58JH19911105,   GNS,    87,  1,     11,19911124, 73.0000,  19.4670,  461,     20.0,   5.7000,  35.0900,2,   -999.0,9,     4.73,2,    11.11,2,     0.02,2,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6983
  58JH19911105,   GNS,    87,  1,     10,19911124, 73.0000,  19.4670,  461,     30.0,   5.6700,  35.1000,2,   -999.0,9,     4.70,2,    11.18,2,     0.02,2,     0.69,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6675
  58JH19911105,   GNS,    87,  1,      9,19911124, 73.0000,  19.4670,  461,     50.0,   5.6700,  35.1000,2,   -999.0,9,     4.68,2,    11.06,2,     0.02,2,     0.73,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6659
  58JH19911105,   GNS,    87,  1,      8,19911124, 73.0000,  19.4670,  461,     75.0,   5.6300,  35.1000,2,   -999.0,9,     4.70,2,    11.07,2,     0.03,2,     0.73,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6238
  58JH19911105,   GNS,    87,  1,      7,19911124, 73.0000,  19.4670,  461,    100.0,   5.5800,  35.1000,2,   -999.0,9,     4.71,2,    11.06,2,     0.02,2,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5718
  58JH19911105,   GNS,    87,  1,      6,19911124, 73.0000,  19.4670,  461,    125.0,   5.5700,  35.1000,2,   -999.0,9,     4.70,2,    11.00,2,     0.03,2,     0.68,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5597
  58JH19911105,   GNS,    87,  1,      5,19911124, 73.0000,  19.4670,  461,    150.0,   5.5600,  35.1000,2,   -999.0,9,     4.69,2,    11.00,2,     0.03,2,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5476
  58JH19911105,   GNS,    87,  1,      4,19911124, 73.0000,  19.4670,  461,    200.0,   5.5500,  35.1000,2,   -999.0,9,     4.71,2,    10.99,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.5335
  58JH19911105,   GNS,    87,  1,      3,19911124, 73.0000,  19.4670,  461,    250.0,   5.0900,  35.0600,2,   -999.0,9,     4.83,2,    11.14,2,     0.18,3,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.0701
  58JH19911105,   GNS,    87,  1,      2,19911124, 73.0000,  19.4670,  461,    300.0,   4.9500,  35.0800,2,   -999.0,9,     5.48,2,    12.57,2,     0.03,2,     0.79,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.9264
  58JH19911105,   GNS,    87,  1,      1,19911124, 73.0000,  19.4670,  461,    390.0,   4.9000,  35.0000,2,   -999.0,9,     5.45,2,    12.71,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   4.8692
  58JH19911105,   GNS,    88,  1,     12,19911124, 72.7500,  19.5170,  463,     10.0,   6.2300,  35.0400,2,   -999.0,9,     4.38,2,    10.29,2,     0.03,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2291
  58JH19911105,   GNS,    88,  1,     11,19911124, 72.7500,  19.5170,  463,     20.0,   6.2300,  35.0400,2,   -999.0,9,     4.38,2,    10.38,2,     0.03,2,     0.65,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2283
  58JH19911105,   GNS,    88,  1,     10,19911124, 72.7500,  19.5170,  463,     30.0,   6.2300,  35.0400,2,   -999.0,9,     4.44,2,    10.45,2,     0.03,2,     0.61,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2274
  58JH19911105,   GNS,    88,  1,      9,19911124, 72.7500,  19.5170,  463,     50.0,   6.2500,  35.0600,2,   -999.0,9,     4.42,2,    10.44,2,     0.03,2,     0.62,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2456
  58JH19911105,   GNS,    88,  1,      8,19911124, 72.7500,  19.5170,  463,     75.0,   6.2800,  35.0800,2,   -999.0,9,     4.52,2,    10.71,2,     0.03,2,     0.64,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2734
  58JH19911105,   GNS,    88,  1,      7,19911124, 72.7500,  19.5170,  463,    100.0,   6.3200,  35.0900,2,   -999.0,9,     4.70,2,    10.95,2,     0.03,2,     0.67,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.3112
  58JH19911105,   GNS,    88,  1,      6,19911124, 72.7500,  19.5170,  463,    125.0,   6.0900,  35.0900,2,   -999.0,9,     4.67,2,    11.05,2,     0.03,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.0792
  58JH19911105,   GNS,    88,  1,      5,19911124, 72.7500,  19.5170,  463,    150.0,   5.9600,  35.1100,2,   -999.0,9,     4.73,2,    11.15,2,     0.03,2,     0.69,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.9472
  58JH19911105,   GNS,    88,  1,      4,19911124, 72.7500,  19.5170,  463,    200.0,   5.6700,  35.1000,2,   -999.0,9,     5.05,2,    11.73,2,     0.03,2,     0.73,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6533
  58JH19911105,   GNS,    88,  1,      3,19911124, 72.7500,  19.5170,  463,    250.0,   5.6700,  35.1200,2,   -999.0,9,     5.55,2,    12.65,2,     0.02,2,  -999.00,9,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.6490
  58JH19911105,   GNS,    88,  1,      2,19911124, 72.7500,  19.5170,  463,    300.0,   5.2700,  35.1100,2,   -999.0,9,     5.73,2,    12.93,2,     0.02,2,     0.79,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.2456
  58JH19911105,   GNS,    88,  1,      1,19911124, 72.7500,  19.5170,  463,    380.0,   5.1000,  35.0500,2,   -999.0,9,     6.05,2,    13.10,2,     0.02,2,     0.81,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   5.0694
  58JH19911105,   GNS,    89,  1,     12,19911124, 72.5000,  19.5670,  423,     10.0,   6.2200,  35.1000,2,   -999.0,9,     4.73,2,    11.05,2,     0.03,2,     0.72,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2191
  58JH19911105,   GNS,    89,  1,     11,19911124, 72.5000,  19.5670,  423,     20.0,   6.2300,  35.1000,2,   -999.0,9,     4.76,2,    11.32,2,     0.03,2,     0.73,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2283
  58JH19911105,   GNS,    89,  1,     10,19911124, 72.5000,  19.5670,  423,     30.0,   6.2400,  35.1000,2,   -999.0,9,     4.76,2,    11.41,2,     0.03,2,     0.73,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2374
  58JH19911105,   GNS,    89,  1,      9,19911124, 72.5000,  19.5670,  423,     50.0,   6.2300,  35.1000,2,   -999.0,9,     4.73,2,    11.31,2,     0.03,2,     0.71,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2257
  58JH19911105,   GNS,    89,  1,      8,19911124, 72.5000,  19.5670,  423,     75.0,   6.2300,  35.1000,2,   -999.0,9,     4.71,2,    11.11,2,     0.03,2,     0.72,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2235
  58JH19911105,   GNS,    89,  1,      7,19911124, 72.5000,  19.5670,  423,    100.0,   6.2400,  35.1000,2,   -999.0,9,     4.73,2,    11.14,2,     0.02,2,     0.72,2,        -999,9, -999.000,9, -999.000,9,     -999,9, -999.000,9,-999.0000,9,  -999.00,9,   6.2313
