EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,TU,,NMOL/KG,,PERCNT,,DEGC
  58JH19951108,   GNS,   300,  1,     10,2,19951113, 74.4990,  12.4910, 2285,     99.7,   4.7990,  35.0570,2,  35.0627,2,    296.4,2,     4.59,2,    10.26,2,     0.07,2,     0.71,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2160.0,2,   2259.6,3, -999.000,9,-999.0000,9,  -999.00,9,   4.7914
  58JH19951108,   GNS,   300,  1,      9,2,19951113, 74.4990,  12.4910, 2285,    251.0,   4.2710,  35.0400,2,  35.0455,2,    294.2,2,     5.73,2,    12.43,2,     0.01,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2172.1,2,   2246.0,3, -999.000,9,-999.0000,9,  -999.00,9,   4.2527
  58JH19951108,   GNS,   300,  1,      8,2,19951113, 74.4990,  12.4910, 2285,    500.4,   2.3980,  34.9760,2,  34.9809,2,    301.2,2,     6.25,2,    12.75,2,     0.01,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2174.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   2.3680
  58JH19951108,   GNS,   300,  1,      7,2,19951113, 74.4990,  12.4910, 2285,    750.2,  -0.1780,  34.8860,2,  34.8902,2,    311.7,2,     7.19,2,    13.17,2,     0.01,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2173.9,2,   2266.5,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.2087
  58JH19951108,   GNS,   300,  1,      6,2,19951113, 74.4990,  12.4910, 2285,    999.3,  -0.6550,  34.8840,2,  34.8878,2,    312.5,2,     7.88,2,    13.35,2,     0.01,2,     0.93,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2182.5,2,   2266.4,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.6942
  58JH19951108,   GNS,   300,  1,      5,2,19951113, 74.4990,  12.4910, 2285,   1249.0,  -0.7040,  34.9010,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   2277.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7553
  58JH19951108,   GNS,   300,  1,      4,2,19951113, 74.4990,  12.4910, 2285,   1498.0,  -0.7970,  34.9050,2,  34.9082,2,    298.2,2,    10.73,2,    14.26,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2178.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8608
  58JH19951108,   GNS,   300,  1,      3,2,19951113, 74.4990,  12.4910, 2285,   1751.1,  -0.8710,  34.9060,2,  34.9088,2,    297.7,2,    11.47,2,    14.38,2,     0.01,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2177.3,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9485
  58JH19951108,   GNS,   300,  1,      2,2,19951113, 74.4990,  12.4910, 2285,   1999.5,  -0.9030,  34.9060,2,  34.9085,2,    298.6,2,    11.87,2,    14.47,2,     0.01,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2170.3,2,   2310.3,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9953
  58JH19951108,   GNS,   300,  1,      1,2,19951113, 74.4990,  12.4910, 2285,   2226.4,  -0.9160,  34.9060,2,  34.9082,2,    298.6,2,    12.17,2,    14.51,2,     0.01,2,     1.04,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2170.7,2,   2253.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0230
  58JH19951108,   GNS,   301,  3,     12,2,19951113, 74.4990,  10.9860, 2392,     10.6,   4.2470,  35.0460,2,  35.0518,2,    299.9,2,     4.82,2,    10.66,2,     0.06,2,     0.75,2,    5.302,2,    2.835,2,    0.488,2,    6.295,2,    13.61,2,   2137.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2462
  58JH19951108,   GNS,   301,  3,     11,2,19951113, 74.4990,  10.9860, 2392,     19.1,   4.2480,  35.0460,2,  35.0517,2,    299.9,2,     4.81,2,    10.64,2,     0.06,2,     0.78,2,    5.287,2,    2.848,2,    0.484,2,    6.349,2,   13.622,2,   2133.6,2,   2201.2,3, -999.000,9,-999.0000,9,  -999.00,9,   4.2466
  58JH19951108,   GNS,   301,  3,     10,2,19951113, 74.4990,  10.9860, 2392,     27.7,   4.2410,  35.0460,2,  35.0517,2,    299.0,2,     4.78,2,    10.59,2,     0.06,2,     0.73,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2152.5,2,   2226.4,3, -999.000,9,-999.0000,9,  -999.00,9,   4.2390
  58JH19951108,   GNS,   301,  3,      9,2,19951113, 74.4990,  10.9860, 2392,     38.6,   4.2330,  35.0470,2,  35.0527,2,    299.9,2,     4.83,2,    10.66,2,     0.06,2,     0.73,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2153.3,2,   2246.9,3, -999.000,9,-999.0000,9,  -999.00,9,   4.2303
  58JH19951108,   GNS,   301,  3,      8,2,19951113, 74.4990,  10.9860, 2392,     51.1,   4.2290,  35.0470,2,  35.0527,2,    299.9,2,     4.85,2,    10.76,2,     0.06,2,     0.74,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2148.8,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.2254
  58JH19951108,   GNS,   301,  3,      7,2,19951113, 74.4990,  10.9860, 2392,     75.9,   4.1840,  35.0470,2,  35.0527,2,    300.7,2,     4.85,2,    10.69,2,     0.07,2,     0.74,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2148.8,2,   2231.8,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1786
  58JH19951108,   GNS,   301,  3,      6,2,19951113, 74.4990,  10.9860, 2392,     98.3,   4.1760,  35.0460,2,  35.0516,2,    300.7,2,     4.83,2,    10.70,2,     0.07,2,     0.74,2,    5.318,2,    2.850,2,    0.494,2,    6.314,2,    13.81,2,   2146.1,2,   2220.7,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1690
  58JH19951108,   GNS,   301,  3,      5,2,19951113, 74.4990,  10.9860, 2392,    122.9,   4.1680,  35.0460,2,  35.0516,2,    300.3,2,     4.85,2,    10.74,2,     0.07,2,     0.74,2,    5.324,2,    2.849,2,    0.497,2,    6.321,2,    13.94,2,   2143.3,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1592
  58JH19951108,   GNS,   301,  3,      4,2,19951113, 74.4990,  10.9860, 2392,    150.3,   4.1060,  35.0440,2,  35.0496,2,    300.3,2,     4.77,2,    10.64,2,     0.08,2,     0.74,2,    5.340,2,    2.900,2,    0.495,2,    6.347,2,   14.021,2,   2145.6,2,   2273.9,3, -999.000,9,-999.0000,9,  -999.00,9,   4.0953
  58JH19951108,   GNS,   301,  3,      3,2,19951113, 74.4990,  10.9860, 2392,    199.0,   4.0120,  35.0410,2,  35.0465,2,    299.9,2,     4.98,2,    11.09,2,     0.07,2,     0.77,2,    5.359,2,    2.881,2,    0.494,2,    6.277,2,   14.316,2,   2145.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   3.9980
  58JH19951108,   GNS,   301,  3,      2,2,19951113, 74.4990,  10.9860, 2392,    249.5,   3.8090,  35.0400,2,  35.0454,2,    299.0,2,     5.62,2,    12.33,2,     0.01,2,     0.84,2,    5.423,2,    2.854,2,    0.479,2,    6.180,2,   15.366,2,   2148.4,2,   2213.0,3, -999.000,9,-999.0000,9,  -999.00,9,   3.7917
  58JH19951108,   GNS,   301,  3,      1,2,19951113, 74.4990,  10.9860, 2392,    300.3,   3.4210,  35.0250,2,  35.0303,2,    299.9,2,     5.73,2,    12.31,2,     0.01,2,     0.85,2,    5.418,2,    2.853,2,    0.473,2,    6.181,2,   15.579,2,   2147.8,2,   2230.6,3, -999.000,9,-999.0000,9,  -999.00,9,   3.4010
  58JH19951108,   GNS,   301,  1,     12,2,19951113, 74.4990,  10.9860, 2392,    398.8,   2.8010,  34.9950,2,  35.0001,2,    302.1,2,     5.90,2,    12.66,2,     0.01,2,     0.86,2,    5.356,2,    2.759,2,    0.466,2,    6.101,2,   15.623,2,   2152.3,2,   2277.4,3, -999.000,9,-999.0000,9,  -999.00,9,   2.7761
  58JH19951108,   GNS,   301,  1,     11,2,19951113, 74.4990,  10.9860, 2392,    498.0,   1.3070,  34.9310,2,  34.9358,2,    303.4,2,     6.61,2,    13.18,2,     0.01,2,     0.91,2,    4.755,2,    2.387,2,    0.397,2,    5.646,2,    14.52,2,   2185.9,3,   2242.7,3, -999.000,9,-999.0000,9,  -999.00,9,   1.2816
  58JH19951108,   GNS,   301,  1,     10,2,19951113, 74.4990,  10.9860, 2392,    600.9,   0.2170,  34.8940,2,  34.8985,2,    305.6,2,     7.13,2,    13.35,2,     0.01,2,     0.92,2,    4.228,2,    2.103,2,    0.337,2,    5.303,2,   12.975,2,   2159.1,2,   2313.3,3, -999.000,9,-999.0000,9,  -999.00,9,   0.1912
  58JH19951108,   GNS,   301,  1,      9,2,19951113, 74.4990,  10.9860, 2392,    801.1,  -0.4760,  34.8850,2,  34.8891,2,    313.9,2,     7.47,2,    13.19,2,     0.01,2,     0.92,2,    4.144,2,    2.065,2,    0.342,2,    5.463,2,   12.368,2,   2151.0,2,   2331.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.5072
  58JH19951108,   GNS,   301,  1,      8,2,19951113, 74.4990,  10.9860, 2392,    998.1,  -0.6630,  34.8880,2,  34.8918,2,    309.1,2,     8.23,2,    13.53,2,     0.01,2,     0.95,2,    3.314,2,    1.645,2,    0.257,2,    4.504,2,    9.869,2,   -999.0,9,   2241.1,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7021
  58JH19951108,   GNS,   301,  1,      7,2,19951113, 74.4990,  10.9860, 2392,   1200.3,  -0.7160,  34.8970,2,  34.9006,2,    301.6,2,     9.34,2,    13.86,2,     0.01,2,     0.96,2,    2.016,2,    1.047,2,    0.144,2,    3.275,2,    6.146,2,   2193.7,3,   2239.2,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7647
  58JH19951108,   GNS,   301,  1,      6,2,19951113, 74.4990,  10.9860, 2392,   1402.3,  -0.7580,  34.9040,2,  34.9073,2,    298.2,2,    10.34,2,    14.17,2,     0.01,2,     1.00,2,    1.184,2,    0.632,2,    0.083,2,    2.504,2,    3.796,2,   2181.3,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8170
  58JH19951108,   GNS,   301,  1,      5,2,19951113, 74.4990,  10.9860, 2392,   1600.6,  -0.8240,  34.9060,2,  34.9090,2,    298.2,2,    11.09,2,    14.33,2,     0.02,2,  -999.00,9,    0.843,2,    0.464,2,    0.052,2,    2.135,2,    2.676,2,   2189.4,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.8933
  58JH19951108,   GNS,   301,  1,      4,2,19951113, 74.4990,  10.9860, 2392,   1800.2,  -0.8650,  34.9060,2,  34.9088,2,    298.2,2,    11.42,2,    14.41,2,     0.01,2,     1.00,2,    0.716,2,    0.460,2,    0.062,2,    1.973,2,    2.225,2,   2181.1,2,   2324.5,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9455
  58JH19951108,   GNS,   301,  1,      3,2,19951113, 74.4990,  10.9860, 2392,   1999.4,  -0.8950,  34.9060,2,  34.9085,2,    299.0,2,    11.65,2,    14.44,2,     0.01,2,     1.00,2,    0.652,2,    0.360,2,    0.038,2,    1.914,2,    2.052,2,   2174.5,2,   2271.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9874
  58JH19951108,   GNS,   301,  1,      2,2,19951113, 74.4990,  10.9860, 2392,   2199.1,  -0.9090,  34.9060,2,  34.9083,2,    299.9,2,    11.90,2,    14.43,2,     0.01,2,     1.00,2,    0.613,2,    0.354,2,    0.048,2,    1.850,2,    1.906,2,   2175.2,2,   2235.8,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0143
  58JH19951108,   GNS,   301,  1,      1,2,19951113, 74.4990,  10.9860, 2392,   2341.1,  -0.9170,  34.9060,2,  34.9081,2,    300.3,2,    11.83,2,    14.42,2,     0.01,2,     1.00,2,    0.669,2,    0.374,2,    0.024,2,    1.932,2,    2.064,2,   2180.7,2,   2252.1,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0318
  58JH19951108,   GNS,   302,  1,     12,2,19951114, 74.5010,   8.9980, 2606,      9.4,   4.2960,  35.0510,2,  35.0568,2,    298.6,2,     4.87,2,    10.69,2,     0.06,2,     0.74,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2137.5,2,   2256.3,3, -999.000,9,-999.0000,9,  -999.00,9,   4.2953
  58JH19951108,   GNS,   302,  1,     11,2,19951114, 74.5010,   8.9980, 2606,     49.9,   4.3050,  35.0510,2,  35.0567,2,    298.1,2,     4.86,2,    10.68,2,     0.06,2,     0.76,2,    5.238,2,    2.805,2,    0.490,2,    6.188,2,   13.616,2,   2133.7,2,   2262.8,3, -999.000,9,-999.0000,9,  -999.00,9,   4.3014
  58JH19951108,   GNS,   302,  1,     10,2,19951114, 74.5010,   8.9980, 2606,     97.8,   4.2970,  35.0510,2,  35.0567,2,    298.1,2,     4.76,2,    10.62,2,     0.06,2,     0.73,2,    5.261,2,    2.602,2,    0.479,2,    6.207,2,   13.615,2,   2140.0,2,   2204.5,3, -999.000,9,-999.0000,9,  -999.00,9,   4.2900
  58JH19951108,   GNS,   302,  1,      9,2,19951114, 74.5010,   8.9980, 2606,    250.9,   3.8750,  35.0450,2,  35.0504,2,    298.1,2,     5.58,2,    12.63,2,     0.01,2,     0.83,2,    5.382,2,    2.827,2,    0.483,2,    6.069,2,   15.092,2,   2146.0,2,   2249.7,3, -999.000,9,-999.0000,9,  -999.00,9,   3.8575
  58JH19951108,   GNS,   302,  1,      8,2,19951114, 74.5010,   8.9980, 2606,    499.3,   1.8840,  34.9520,2,  34.9569,2,    300.8,2,     6.32,2,    13.07,2,     0.01,2,     0.89,2,    5.058,2,    2.577,2,    0.432,2,    5.874,2,   15.291,2,   2152.9,2,   2230.6,3, -999.000,9,-999.0000,9,  -999.00,9,   1.8562
  58JH19951108,   GNS,   302,  1,      7,2,19951114, 74.5010,   8.9980, 2606,    749.1,  -0.3300,  34.8860,2,  34.8902,2,    311.2,2,     7.32,2,    13.20,2,     0.01,2,     0.91,2,    4.174,2,    2.076,2,    0.343,2,    5.391,2,   12.431,2,   2187.1,2,   2223.5,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.3597
  58JH19951108,   GNS,   302,  1,      6,2,19951114, 74.5010,   8.9980, 2606,    998.3,  -0.6310,  34.8870,2,  34.8899,2,    307.8,2,     7.96,2,    13.40,2,     0.01,2,     0.92,2,    3.632,2,    1.774,2,    0.284,2,    4.820,2,   10.802,2,   2178.4,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.6704
  58JH19951108,   GNS,   302,  1,      5,2,19951114, 74.5010,   8.9980, 2606,   1349.4,  -0.7220,  34.9040,2,  34.9074,2,    296.4,2,    10.21,2,    14.18,2,     0.01,2,     0.98,2,    1.254,2,    0.671,2,    0.078,2,    2.560,2,    3.867,2,   2171.6,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7785
  58JH19951108,   GNS,   302,  1,      4,2,19951114, 74.5010,   8.9980, 2606,   1699.6,  -0.8420,  34.9060,2,  34.9089,2,    296.4,2,    11.18,2,    14.35,2,     0.01,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2173.7,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9168
  58JH19951108,   GNS,   302,  1,      3,2,19951114, 74.5010,   8.9980, 2606,   1997.6,  -0.8930,  34.9060,2,  34.9085,2,    299.9,2,    11.57,2,    14.40,2,     0.02,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2170.4,2,   2237.6,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.9854
  58JH19951108,   GNS,   302,  1,      2,2,19951114, 74.5010,   8.9980, 2606,   2298.7,  -0.9120,  34.9060,2,  34.9081,2,    299.5,2,    11.63,2,    14.42,2,     0.01,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2169.0,2,   2274.6,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0239
  58JH19951108,   GNS,   302,  1,      1,2,19951114, 74.5010,   8.9980, 2606,   2542.1,  -0.9140,  34.9050,2,  34.9068,2,    300.8,2,    11.57,2,    14.36,2,     0.02,2,     1.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2163.9,2,   2266.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -1.0431
  58JH19951108,   GNS,   304,  2,     12,2,19951114, 75.0160,   7.0570, 1729,     10.6,   4.1520,  35.0460,2,  35.0517,2,    302.0,2,     4.84,2,    10.69,2,     0.08,2,     0.74,2,    5.316,2,    2.843,2,    0.492,2,    6.303,2,   13.842,2,   2137.8,2,   2198.1,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1513
  58JH19951108,   GNS,   304,  2,     11,2,19951114, 75.0160,   7.0570, 1729,     18.9,   4.1540,  35.0460,2,  35.0517,2,    301.2,2,     4.88,2,    10.73,2,     0.08,2,     0.74,2,    5.305,2,    2.861,2,    0.502,2,    6.274,2,   13.745,2,   2131.4,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1527
  58JH19951108,   GNS,   304,  2,     10,2,19951114, 75.0160,   7.0570, 1729,     27.3,   4.1540,  35.0460,2,  35.0517,2,    302.0,2,     4.88,2,    10.69,2,     0.08,2,     0.75,2,    5.314,2,    2.824,2,    0.494,2,    6.257,2,   13.702,2,   2132.4,2,   2214.5,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1521
  58JH19951108,   GNS,   304,  2,      9,2,19951114, 75.0160,   7.0570, 1729,     50.3,   4.1570,  35.0460,2,  35.0517,2,    302.0,2,     4.86,2,    10.73,2,     0.08,2,     0.74,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2125.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1534
  58JH19951108,   GNS,   304,  2,      8,2,19951114, 75.0160,   7.0570, 1729,     74.8,   4.1550,  35.0460,2,  35.0517,2,    301.2,2,     4.88,2,    10.77,2,     0.08,2,     0.75,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2122.3,2,   2227.3,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1497
  58JH19951108,   GNS,   304,  2,      7,2,19951114, 75.0160,   7.0570, 1729,     98.8,   4.1600,  35.0460,2,  35.0516,2,    302.0,2,     4.87,2,    10.75,2,     0.08,2,     0.74,2,    5.302,2,    2.827,2,    0.497,2,    6.267,2,   13.679,2,   2173.1,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1530
  58JH19951108,   GNS,   304,  2,      6,2,19951114, 75.0160,   7.0570, 1729,    123.2,   4.1620,  35.0460,2,  35.0516,2,    302.0,2,     4.88,2,    10.78,2,     0.08,2,     0.74,2,    5.302,2,    2.813,2,    0.493,2,    6.310,2,   13.817,2,   2159.6,2,   2252.2,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1532
  58JH19951108,   GNS,   304,  2,      5,2,19951114, 75.0160,   7.0570, 1729,    148.1,   4.1630,  35.0460,2,  35.0516,2,    301.6,2,     4.88,2,    10.75,2,     0.08,2,     0.74,2,    5.314,2,    2.836,2,    0.497,2,    6.317,2,   13.795,2,   2155.6,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   4.1524
  58JH19951108,   GNS,   304,  2,      4,2,19951114, 75.0160,   7.0570, 1729,    199.9,   4.1690,  35.0450,2,  35.0505,2,    302.0,2,     4.88,2,    10.77,2,     0.08,2,     0.74,2,    5.303,2,    2.834,2,    0.500,2,    6.298,2,   13.734,2,   2150.6,2,   2247.0,3, -999.000,9,-999.0000,9,  -999.00,9,   4.1546
  58JH19951108,   GNS,   304,  2,      3,2,19951114, 75.0160,   7.0570, 1729,    248.2,   3.7740,  35.0350,2,  35.0404,2,    299.4,2,     5.71,2,    12.40,2,     0.01,2,     0.84,2,    5.409,2,    2.830,2,    0.492,2,    6.160,2,   15.531,2,   2158.1,2,   2250.2,3, -999.000,9,-999.0000,9,  -999.00,9,   3.7569
  58JH19951108,   GNS,   304,  2,      2,2,19951114, 75.0160,   7.0570, 1729,    298.4,   3.2520,  35.0060,2,  35.0113,2,    299.4,2,     5.85,2,    12.64,2,     0.01,2,     0.86,2,    5.454,2,    2.816,2,    0.487,2,    6.226,2,   15.912,2,   2152.2,2,   2257.5,3, -999.000,9,-999.0000,9,  -999.00,9,   3.2325
  58JH19951108,   GNS,   304,  2,      1,2,19951114, 75.0160,   7.0570, 1729,    400.4,   1.2570,  34.9200,2,  34.9249,2,    302.9,2,     6.36,2,    13.19,2,     0.01,2,     0.89,2,    5.044,2,    2.551,2,    0.435,2,    5.960,2,     15.3,2,   2162.2,2,   2222.7,3, -999.000,9,-999.0000,9,  -999.00,9,   1.2371
  58JH19951108,   GNS,   304,  1,     12,2,19951114, 75.0160,   7.0570, 1729,    497.0,   0.1160,  34.8910,2,  34.8956,2,    308.6,2,     6.96,2,    13.22,2,     0.01,2,     0.90,2,    4.482,2,    2.259,2,    0.371,2,    5.660,2,   13.443,2,   2169.9,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   0.0956
  58JH19951108,   GNS,   304,  1,     11,2,19951114, 75.0160,   7.0570, 1729,    599.9,  -0.3060,  34.8860,2,  34.8904,2,    314.3,2,     7.25,2,    13.18,2,     0.01,2,     0.90,2,    4.394,2,    2.203,2,    0.370,2,    5.690,2,   12.977,2,   2170.3,2,   2198.5,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.3291
  58JH19951108,   GNS,   304,  1,     10,2,19951114, 75.0160,   7.0570, 1729,    699.0,  -0.5150,  34.8850,2,  34.8893,2,    320.0,2,     7.22,2,    12.92,2,     0.01,2,     0.89,2,    4.717,2,    2.396,2,    0.401,2,    6.078,2,   13.568,2,   2171.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.5413
  58JH19951108,   GNS,   304,  1,      9,2,19951114, 75.0160,   7.0570, 1729,    797.9,  -0.6530,  34.8840,2,  34.8881,2,    319.5,2,     7.37,2,    13.01,2,     0.01,2,     0.89,2,    4.554,2,    2.302,2,    0.362,2,    5.904,2,   13.373,2,   2168.0,2,   2243.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.6829
  58JH19951108,   GNS,   304,  1,      8,2,19951114, 75.0160,   7.0570, 1729,    900.8,  -0.6960,  34.8880,2,  34.8920,2,    311.7,2,     8.18,2,    13.45,2,     0.01,2,     0.92,2,    3.478,2,    1.720,2,    0.275,2,    4.706,2,   10.281,2,   2167.8,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7302
  58JH19951108,   GNS,   304,  1,      7,2,19951114, 75.0160,   7.0570, 1729,   1001.2,  -0.7050,  34.8900,2,  34.8938,2,    309.9,2,     8.37,2,    13.52,2,     0.01,2,     0.93,2,    3.231,2,    1.590,2,    0.247,2,    4.451,2,    9.621,2,   2171.6,2,   2276.4,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7439
  58JH19951108,   GNS,   304,  1,      6,2,19951114, 75.0160,   7.0570, 1729,   1102.0,  -0.7410,  34.8930,2,  34.8967,2,    305.6,2,     8.83,2,    13.63,2,     0.01,2,     0.94,2,    2.709,2,    1.344,2,    0.191,2,    3.956,2,    8.116,2,   2172.6,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.7845
  58JH19951108,   GNS,   304,  1,      5,2,19951114, 75.0160,   7.0570, 1729,   1202.2,  -0.7410,  34.8990,2,  34.9026,2,    300.8,2,     9.51,2,    13.88,2,     0.01,2,     0.96,2,    1.886,2,    0.963,2,    0.086,2,    3.166,2,    5.738,2,   2170.9,2,   2194.4,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.7896
  58JH19951108,   GNS,   304,  1,      4,2,19951114, 75.0160,   7.0570, 1729,   1298.6,  -0.7650,  34.9030,2,  34.9064,2,    297.7,2,     9.99,2,    14.03,2,     0.01,2,     0.96,2,    1.416,2,    0.729,2,    0.060,2,    2.719,2,    4.404,2,   2172.5,2,   2268.1,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8183
  58JH19951108,   GNS,   304,  1,      3,2,19951114, 75.0160,   7.0570, 1729,   1399.1,  -0.7920,  34.9040,2,  34.9073,2,    298.2,2,    10.28,2,    14.15,2,     0.01,2,     0.97,2,    1.215,2,    0.629,2,    0.045,2,    2.497,2,    3.789,2,   2172.9,2,   2249.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8504
  58JH19951108,   GNS,   304,  1,      2,2,19951114, 75.0160,   7.0570, 1729,   1498.8,  -0.8330,  34.9050,2,  34.9082,2,    299.5,2,    10.71,2,    14.21,2,     0.03,2,     0.98,2,    1.027,2,    0.532,2,    0.026,2,    2.337,2,    3.247,2,   2172.5,2,   2225.7,3, -999.000,9,-999.0000,9,  -999.00,9,  -0.8964
  58JH19951108,   GNS,   304,  1,      1,2,19951114, 75.0160,   7.0570, 1729,   1688.9,  -0.8880,  34.9050,2,  34.9079,2,    299.5,2,    11.06,2,    14.31,2,     0.01,2,     0.98,2,    0.859,2,    0.455,2,    0.028,2,    2.162,2,    2.728,2,   2179.2,2,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,  -0.9616
  58JH19951108,   GNS,   305,  1,     12,2,19951114, 75.0010,   4.9980, 3035,     11.1,   2.0170,  34.9230,2,  34.9285,2,    319.5,2,     3.75,2,     8.48,2,     0.14,2,     0.67,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, -999.000,9,-999.0000,9,  -999.00,9,   2.0164
