EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58JH19940525,   75N,   333,  1,     68,      2,2,19940601, 75.0000,  -8.9830, 3145,    400.0,  -0.6040,  34.8560,2,    329.1,2,     6.50,2,    12.50,2,     0.02,2,     0.94,2,   -999.0,9,   -999.0,9,  -0.6137
  58JH19940525,   75N,   333,  1,     69,      1,2,19940601, 75.0000,  -8.9830, 3145,    500.0,  -0.7680,  34.8490,2,    330.9,2,     6.60,2,    12.60,2,     0.02,2,     0.95,2,   -999.0,9,   -999.0,9,  -0.7868
  58JH19940525,   75N,   334,  1,     70,     12,2,19940601, 75.0000,  -7.0000, 3418,      5.0,   0.9920,  34.8490,2,    353.2,2,     2.30,2,     7.10,2,     0.04,2,     0.67,2,   -999.0,9,   -999.0,9,   0.9898
  58JH19940525,   75N,   334,  1,     71,     11,2,19940601, 75.0000,  -7.0000, 3418,     10.0,   0.9920,  34.8490,2,    350.9,2,     2.40,2,     7.10,2,     0.04,2,     0.66,2,   -999.0,9,   -999.0,9,   0.9896
  58JH19940525,   75N,   334,  1,     72,     10,2,19940601, 75.0000,  -7.0000, 3418,     20.0,   0.9910,  34.8500,2,    351.4,2,     2.30,2,     7.20,2,     0.04,2,     0.67,2,   -999.0,9,   -999.0,9,   0.9891
  58JH19940525,   75N,   334,  1,     73,      9,2,19940601, 75.0000,  -7.0000, 3418,     30.0,   0.9900,  34.8500,2,    350.4,2,     2.40,2,     7.20,2,     0.04,2,     0.67,2,   -999.0,9,   -999.0,9,   0.9887
  58JH19940525,   75N,   334,  1,     74,      8,2,19940601, 75.0000,  -7.0000, 3418,     50.0,   0.9690,  34.8590,2,    323.2,2,     5.40,2,    11.10,2,     0.03,2,     0.85,2,   -999.0,9,   -999.0,9,   0.9678
  58JH19940525,   75N,   334,  1,     75,      7,2,19940601, 75.0000,  -7.0000, 3418,     75.0,   0.8620,  34.8990,2,    317.3,2,     6.20,2,    12.20,2,     0.05,2,     0.91,2,   -999.0,9,   -999.0,9,   0.8567
  58JH19940525,   75N,   334,  1,     76,      6,2,19940601, 75.0000,  -7.0000, 3418,    100.0,   0.7170,  34.8890,2,    318.2,2,     6.20,2,    12.30,2,     0.05,2,     0.96,2,   -999.0,9,   -999.0,9,   0.7157
  58JH19940525,   75N,   334,  1,     77,      5,2,19940601, 75.0000,  -7.0000, 3418,    150.0,   0.4170,  34.8910,2,    320.9,2,     6.30,2,    12.30,2,     0.04,2,     0.94,2,   -999.0,9,   -999.0,9,   0.4139
  58JH19940525,   75N,   334,  1,     78,      4,2,19940601, 75.0000,  -7.0000, 3418,    200.0,   0.1720,  34.8870,2,    322.7,2,     6.30,2,    12.40,2,     0.02,2,     0.95,2,   -999.0,9,   -999.0,9,   0.1622
  58JH19940525,   75N,   334,  1,     79,      3,2,19940601, 75.0000,  -7.0000, 3418,    300.0,  -0.1470,  34.8720,2,    327.3,2,     6.30,2,    12.30,2,     0.04,2,     0.93,2,   -999.0,9,   -999.0,9,  -0.1611
  58JH19940525,   75N,   334,  1,     80,      2,2,19940601, 75.0000,  -7.0000, 3418,    400.0,  -0.5810,  34.8550,2,    330.9,2,     6.60,2,    12.50,2,     0.03,2,     0.96,2,   -999.0,9,   -999.0,9,  -0.5937
  58JH19940525,   75N,   334,  1,     81,      1,2,19940601, 75.0000,  -7.0000, 3418,    500.0,  -0.6620,  34.8540,2,    328.2,2,     6.60,2,    12.60,2,     0.02,2,     1.00,2,   -999.0,9,   -999.0,9,  -0.6773
  58JH19940525,   75N,   335,  2,     82,     12,2,19940601, 75.0000,  -5.0000, 3510,      2.0,  -0.4860,  34.8020,2,    356.4,2,     2.00,2,     8.50,2,     0.07,2,     0.70,2,   2117.1,3,   2286.0,2,  -0.4901
  58JH19940525,   75N,   335,  2,     83,     11,2,19940601, 75.0000,  -5.0000, 3510,      5.0,  -0.4980,  34.8110,2,    370.4,2,     2.00,2,     8.40,2,     0.06,2,     0.67,2,   2113.0,3,   2286.0,2,  -0.5002
  58JH19940525,   75N,   335,  2,     84,     10,2,19940601, 75.0000,  -5.0000, 3510,     10.0,  -0.5060,  34.8120,2,    365.9,2,     2.00,2,     8.50,2,     0.06,2,     0.68,2,   2117.6,3,   2283.0,2,  -0.5103
  58JH19940525,   75N,   335,  2,     85,      9,2,19940601, 75.0000,  -5.0000, 3510,     20.0,  -0.5080,  34.8130,2,    369.1,2,     2.00,2,     8.50,2,     0.07,2,     0.76,2,   2117.5,3,   2281.0,2,  -0.5106
  58JH19940525,   75N,   335,  2,     86,      8,2,19940601, 75.0000,  -5.0000, 3510,     30.0,  -0.5240,  34.8100,2,    369.1,2,     2.10,2,     8.70,2,     0.06,2,     0.73,2,   2120.3,3,   2287.0,2,  -0.5209
  58JH19940525,   75N,   335,  2,     87,      7,2,19940601, 75.0000,  -5.0000, 3510,     50.0,  -0.5590,  34.8220,2,    365.4,2,     2.40,2,     9.10,2,     0.08,2,     0.75,2,   2122.6,3,   2281.0,2,  -0.5616
  58JH19940525,   75N,   335,  2,     88,      6,2,19940601, 75.0000,  -5.0000, 3510,     75.0,  -0.7370,  34.8320,2,    336.8,2,     6.10,2,    12.70,2,     0.05,2,     0.97,2,   2140.2,3,   2287.0,2,  -0.7422
  58JH19940525,   75N,   335,  2,     89,      5,2,19940601, 75.0000,  -5.0000, 3510,    100.0,  -0.8930,  34.8360,2,    306.4,2,     6.30,2,    12.80,2,     0.06,2,     0.98,2,   2143.5,3,   2284.0,2,  -0.8929
  58JH19940525,   75N,   335,  2,     90,      4,2,19940601, 75.0000,  -5.0000, 3510,    150.0,  -1.1160,  34.8300,2,    338.6,2,     6.40,2,    12.80,2,     0.06,2,     0.98,2,   2141.6,3,   2284.0,2,  -1.1241
  58JH19940525,   75N,   335,  2,     91,      3,2,19940601, 75.0000,  -5.0000, 3510,    200.0,  -0.9660,  34.8410,2,    337.7,2,     6.40,2,    13.00,2,     0.06,2,     1.00,2,   2142.6,3,   2283.0,2,  -0.9758
  58JH19940525,   75N,   335,  2,     92,      2,2,19940601, 75.0000,  -5.0000, 3510,    250.0,  -0.9640,  34.8430,2,    335.4,2,     6.40,2,    13.00,2,     0.04,2,     1.00,2,   2143.4,3,   2279.0,2,  -0.9674
  58JH19940525,   75N,   335,  2,     93,      1,2,19940601, 75.0000,  -5.0000, 3510,    300.0,  -1.0330,  34.8370,2,    337.3,2,     6.40,2,    13.00,2,     0.03,2,     1.01,2,   2143.9,3,   2278.0,2,  -1.0388
  58JH19940525,   75N,   335,  1,     94,     12,2,19940601, 75.0000,  -5.0000, 3510,    400.0,  -1.0510,  34.8400,2,    335.4,2,     6.50,2,    13.10,2,     0.04,2,     0.99,2,   2143.7,3,   2273.0,2,  -1.0621
  58JH19940525,   75N,   335,  1,     95,     11,2,19940601, 75.0000,  -5.0000, 3510,    500.0,  -1.0480,  34.8420,2,    334.6,2,     6.70,2,    13.10,2,     0.05,2,     0.98,2,   2143.4,3,   2277.0,2,  -1.0656
  58JH19940525,   75N,   335,  1,     96,     10,2,19940601, 75.0000,  -5.0000, 3510,    600.0,  -1.0510,  34.8410,2,    326.4,2,     7.00,2,    13.40,2,     0.03,2,     1.00,2,   2144.9,3,   2276.0,2,  -1.0693
  58JH19940525,   75N,   335,  1,     97,      9,2,19940601, 75.0000,  -5.0000, 3510,    800.0,  -1.0150,  34.8480,2,    320.0,2,     7.50,2,    13.70,2,     0.04,2,     1.01,2,   2147.1,3,   2276.0,2,  -1.0474
  58JH19940525,   75N,   335,  1,     98,      8,2,19940601, 75.0000,  -5.0000, 3510,   1000.0,  -0.7830,  34.8740,2,   -999.0,9,     9.60,2,    14.40,2,     0.03,2,     1.06,2,   2148.4,3,   2278.0,2,  -0.8182
  58JH19940525,   75N,   335,  1,     99,      7,2,19940601, 75.0000,  -5.0000, 3510,   1200.0,  -0.8180,  34.8790,2,    303.6,2,     8.80,2,    14.30,2,     0.03,2,     1.05,2,   2136.1,3,   2282.0,2,  -0.8676
  58JH19940525,   75N,   335,  1,      0,      6,2,19940601, 75.0000,  -5.0000, 3510,   1500.0,  -0.9250,  34.8780,2,    306.4,2,     9.80,2,    14.60,2,     0.03,2,     1.06,2,   2149.1,3,   -999.0,9,  -0.9823
  58JH19940525,   75N,   335,  1,      1,      5,2,19940601, 75.0000,  -5.0000, 3510,   1800.0,  -0.9670,  34.8790,2,    306.4,2,    10.00,2,    14.60,2,     0.02,2,     1.05,2,   2148.0,3,   2287.0,2,  -1.0489
  58JH19940525,   75N,   335,  1,      2,      4,2,19940601, 75.0000,  -5.0000, 3510,   2000.0,  -0.9820,  34.8790,2,    304.6,2,    10.60,2,    14.80,2,     0.03,2,     1.06,2,   2147.9,3,   2289.0,2,  -1.0710
  58JH19940525,   75N,   335,  1,      3,      3,2,19940601, 75.0000,  -5.0000, 3510,   2500.0,  -0.9950,  34.8860,2,    307.3,2,    10.80,2,    14.70,2,     0.03,2,     1.07,2,   2147.7,3,   2291.0,2,  -1.1243
  58JH19940525,   75N,   335,  1,      4,      2,2,19940601, 75.0000,  -5.0000, 3510,   3000.0,  -0.9990,  34.8920,2,   -999.0,9,    11.20,2,    14.80,2,     0.03,2,     1.07,2,   2147.1,3,   2294.0,2,  -1.1619
  58JH19940525,   75N,   335,  1,      5,      1,2,19940601, 75.0000,  -5.0000, 3510,   3500.0,  -0.9900,  34.8960,2,   -999.0,9,    11.40,2,    14.80,2,     0.03,2,     1.07,2,   2146.7,3,   -999.0,9,  -1.1937
  58JH19940525,   75N,   336,  1,      6,     12,2,19940601, 75.0000,  -3.0000, 3516,      5.0,  -0.0030,  34.8470,2,    369.1,2,     1.90,2,     7.80,2,     0.06,2,     0.72,2,   -999.0,9,   -999.0,9,  -0.0002
  58JH19940525,   75N,   336,  1,      7,     11,2,19940601, 75.0000,  -3.0000, 3516,     10.0,  -0.0080,  34.8390,2,    368.6,2,     2.00,2,     7.80,2,     0.06,2,     0.70,2,   -999.0,9,   -999.0,9,  -0.0104
  58JH19940525,   75N,   336,  1,      8,     10,2,19940601, 75.0000,  -3.0000, 3516,     20.0,  -0.0320,  34.8450,2,    370.0,2,     1.90,2,     7.80,2,     0.05,2,     0.70,2,   -999.0,9,   -999.0,9,  -0.0307
  58JH19940525,   75N,   336,  1,      9,      9,2,19940601, 75.0000,  -3.0000, 3516,     30.0,  -0.0050,  34.8370,2,    368.2,2,     1.90,2,     7.70,2,     0.06,2,     0.70,2,   -999.0,9,   -999.0,9,  -0.0011
  58JH19940525,   75N,   336,  1,     10,      8,2,19940601, 75.0000,  -3.0000, 3516,     50.0,  -0.0150,  34.8460,2,    368.6,2,     1.80,2,     7.60,2,     0.07,2,     0.72,2,   -999.0,9,   -999.0,9,  -0.0218
  58JH19940525,   75N,   336,  1,     11,      7,2,19940601, 75.0000,  -3.0000, 3516,     75.0,  -0.7160,  34.8470,2,    340.4,2,     6.00,2,    12.40,2,     0.06,2,     0.94,2,   -999.0,9,   -999.0,9,  -0.7223
  58JH19940525,   75N,   336,  1,     12,      6,2,19940601, 75.0000,  -3.0000, 3516,    100.0,  -0.7390,  34.8500,2,    340.4,2,     6.30,2,    12.60,2,     0.06,2,     0.94,2,   -999.0,9,   -999.0,9,  -0.7430
  58JH19940525,   75N,   336,  1,     13,      5,2,19940601, 75.0000,  -3.0000, 3516,    150.0,  -0.7620,  34.8490,2,    340.0,2,     6.30,2,    12.80,2,     0.08,2,     0.95,2,   -999.0,9,   -999.0,9,  -0.7646
  58JH19940525,   75N,   336,  1,     14,      4,2,19940601, 75.0000,  -3.0000, 3516,    200.0,  -0.7780,  34.8490,2,    341.4,2,     6.20,2,    12.80,2,     0.07,2,     0.96,2,   -999.0,9,   -999.0,9,  -0.7861
  58JH19940525,   75N,   336,  1,     15,      3,2,19940601, 75.0000,  -3.0000, 3516,    300.0,  -0.7820,  34.8500,2,    339.1,2,     6.20,2,    12.80,2,     0.05,2,     0.96,2,   -999.0,9,   -999.0,9,  -0.7895
  58JH19940525,   75N,   336,  1,     16,      2,2,19940601, 75.0000,  -3.0000, 3516,    402.0,  -0.8040,  34.8480,2,    335.9,2,     6.30,2,    12.90,2,     0.04,2,     0.96,2,   -999.0,9,   -999.0,9,  -0.8130
  58JH19940525,   75N,   336,  1,     17,      1,2,19940601, 75.0000,  -3.0000, 3516,    500.0,  -0.8940,  34.8460,2,    335.0,2,     6.40,2,    12.90,2,     0.03,2,     0.97,2,   -999.0,9,   -999.0,9,  -0.9063
  58JH19940525,   75N,   337,  1,     18,     12,2,19940602, 75.0000,  -1.0000, 3596,      5.0,  -0.4460,  34.8100,2,    326.4,2,     2.10,2,     8.80,2,     0.07,2,     0.74,2,   2128.9,3,   2284.0,2,  -0.4502
  58JH19940525,   75N,   337,  1,     19,     11,2,19940602, 75.0000,  -1.0000, 3596,     10.0,  -0.4450,  34.8110,2,    367.7,2,     2.10,2,     8.80,2,     0.07,2,     0.73,2,   2127.2,3,   2288.0,2,  -0.4403
  58JH19940525,   75N,   337,  1,     20,     10,2,19940602, 75.0000,  -1.0000, 3596,     20.0,  -0.4440,  34.8120,2,    368.6,2,     2.00,2,     8.80,2,     0.07,2,     0.75,2,   2125.2,3,   2288.0,2,  -0.4406
  58JH19940525,   75N,   337,  1,     21,      9,2,19940602, 75.0000,  -1.0000, 3596,     30.0,  -0.4430,  34.8120,2,    366.4,2,     2.00,2,     8.80,2,     0.08,2,     0.73,2,   2130.4,3,   2287.0,2,  -0.4410
  58JH19940525,   75N,   337,  1,     22,      8,2,19940602, 75.0000,  -1.0000, 3596,     50.0,  -0.4430,  34.8120,2,    367.7,2,     2.00,2,     8.80,2,     0.08,2,     0.75,2,   2120.2,3,   2295.0,2,  -0.4416
  58JH19940525,   75N,   337,  1,     23,      7,2,19940602, 75.0000,  -1.0000, 3596,     75.0,  -0.6470,  34.8110,2,    349.6,2,     4.20,2,    11.20,2,     0.09,2,     0.89,2,   2135.6,3,   2285.0,2,  -0.6523
  58JH19940525,   75N,   337,  1,     24,      6,2,19940602, 75.0000,  -1.0000, 3596,    100.0,  -0.6720,  34.8440,2,    343.2,2,     5.60,2,    12.40,2,     0.07,2,     0.94,2,   2137.9,3,   2284.0,2,  -0.6731
  58JH19940525,   75N,   337,  1,     25,      5,2,19940602, 75.0000,  -1.0000, 3596,    150.0,  -0.8500,  34.8350,2,    342.3,2,     5.80,2,    12.50,2,     0.09,2,     0.95,2,   2139.4,3,   -999.0,9,  -0.8544
  58JH19940525,   75N,   337,  1,     26,      4,2,19940602, 75.0000,  -1.0000, 3596,    200.0,  -1.0520,  34.8250,2,    343.6,2,     5.60,2,    12.60,2,     0.09,2,     0.95,2,   2142.6,3,   2282.0,2,  -1.0557
  58JH19940525,   75N,   337,  1,     27,      3,2,19940602, 75.0000,  -1.0000, 3596,    300.0,  -1.0190,  34.8300,2,    336.8,2,     6.10,2,    12.90,2,     0.05,2,     0.96,2,   2142.3,3,   2288.0,2,  -1.0289
  58JH19940525,   75N,   337,  1,     28,      2,2,19940602, 75.0000,  -1.0000, 3596,    400.0,  -1.0300,  34.8370,2,    331.8,2,     6.40,2,    13.20,2,     0.07,2,     1.00,2,   2143.0,3,   2283.0,2,  -1.0422
  58JH19940525,   75N,   337,  1,     29,      1,2,19940602, 75.0000,  -1.0000, 3596,    500.0,  -1.0410,  34.8370,2,    330.4,2,     6.60,2,    13.30,2,     0.06,2,     0.98,2,   2144.7,3,   2284.0,2,  -1.0556
  58JH19940525,   75N,   338,  1,     30,     12,2,19940602, 75.0000,   0.0000, 3549,      2.0,  -0.1190,  34.8000,2,    402.3,2,     2.60,2,     2.10,2,     0.09,2,     0.42,2,   2069.8,2,   2288.0,2,  -0.1201
  58JH19940525,   75N,   338,  1,     31,     11,2,19940602, 75.0000,   0.0000, 3549,      5.0,  -0.1180,  34.7990,2,    400.4,2,     2.70,2,     2.20,2,     0.09,2,     0.43,2,   2070.7,2,   2293.0,2,  -0.1202
  58JH19940525,   75N,   338,  1,     32,     10,2,19940602, 75.0000,   0.0000, 3549,     10.0,  -0.1170,  34.8000,2,    400.9,2,     2.70,2,     2.20,2,     0.09,2,     0.47,2,   2073.1,2,   2275.0,2,  -0.1203
  58JH19940525,   75N,   338,  1,     33,      9,2,19940602, 75.0000,   0.0000, 3549,     20.0,  -0.4000,  34.7870,2,    381.4,2,     2.20,2,     6.20,2,     0.07,2,     0.61,2,   2113.9,2,   2289.0,2,  -0.4006
  58JH19940525,   75N,   338,  1,     34,      8,2,19940602, 75.0000,   0.0000, 3549,     30.0,  -0.6110,  34.7900,2,    372.7,2,     2.00,2,     8.40,2,     0.05,2,     0.71,2,   2131.5,2,   2278.0,2,  -0.6109
  58JH19940525,   75N,   338,  1,     35,      7,2,19940602, 75.0000,   0.0000, 3549,     50.0,  -1.3040,  34.7980,2,    355.9,2,     4.10,2,    11.40,2,     0.05,2,     0.89,2,   2149.6,2,   2279.0,2,  -1.3012
  58JH19940525,   75N,   338,  1,     36,      6,2,19940602, 75.0000,   0.0000, 3549,     75.0,  -1.2790,  34.7990,2,    352.7,2,     4.90,2,    11.80,2,     0.05,2,     0.90,2,   2150.8,2,   2283.0,2,  -1.2819
  58JH19940525,   75N,   338,  1,     37,      5,2,19940602, 75.0000,   0.0000, 3549,    100.0,  -1.3270,  34.8030,2,    348.6,2,     5.20,2,    12.00,2,     0.06,2,     0.90,2,   2151.8,2,   2281.0,2,  -1.3325
  58JH19940525,   75N,   338,  1,     38,      4,2,19940602, 75.0000,   0.0000, 3549,    150.0,  -0.9630,  34.8310,2,    346.4,2,     5.60,2,    12.40,2,     0.06,2,     0.92,2,   2151.1,2,   2275.0,2,  -0.9643
  58JH19940525,   75N,   338,  1,     39,      3,2,19940602, 75.0000,   0.0000, 3549,    200.0,  -1.2220,  34.8190,2,    345.4,2,     5.70,2,    12.50,2,     0.03,2,     0.93,2,   2150.4,2,   2278.0,2,  -1.2254
  58JH19940525,   75N,   338,  1,     40,      2,2,19940602, 75.0000,   0.0000, 3549,    250.0,  -1.1590,  34.8240,2,    340.9,2,     5.90,2,    12.70,2,     0.02,2,     0.95,2,   2151.9,2,   2279.0,2,  -1.1670
  58JH19940525,   75N,   338,  1,     41,      1,2,19940602, 75.0000,   0.0000, 3549,    300.0,  -1.1730,  34.8260,2,    340.0,2,     6.00,2,    12.70,2,     0.02,2,     0.95,2,   2151.6,2,   2281.0,2,  -1.1785
  58JH19940525,   75N,   338,  2,     42,     12,2,19940602, 75.0000,   0.0000, 3549,    400.0,  -1.1560,  34.8270,2,    334.1,2,     6.20,2,    13.00,2,     0.01,2,     0.96,2,   2152.0,2,   2296.0,2,  -1.1717
  58JH19940525,   75N,   338,  2,     43,     11,2,19940602, 75.0000,   0.0000, 3549,    500.0,  -1.0650,  34.8310,2,    334.1,2,     6.50,2,    13.00,2,     0.02,2,     0.97,2,   2153.7,2,   2295.0,2,  -1.0756
  58JH19940525,   75N,   338,  2,     44,     10,2,19940602, 75.0000,   0.0000, 3549,    600.0,  -1.0580,  34.8360,2,    328.2,2,     6.60,2,    13.30,2,     0.01,2,     0.98,2,   -999.0,9,   2296.0,2,  -1.0792
  58JH19940525,   75N,   338,  2,     45,      9,2,19940602, 75.0000,   0.0000, 3549,    800.0,  -0.9220,  34.8520,2,    318.2,2,     7.50,2,    13.70,2,     0.01,2,     1.01,2,   2155.7,2,   2294.0,2,  -0.9481
  58JH19940525,   75N,   338,  2,     46,      8,2,19940602, 75.0000,   0.0000, 3549,   1000.0,  -0.8170,  34.8700,2,    308.2,2,     8.40,2,    14.20,2,     0.01,2,     1.03,2,   2156.1,2,   2291.0,2,  -0.8578
  58JH19940525,   75N,   338,  2,     47,      7,2,19940602, 75.0000,   0.0000, 3549,   1200.0,  -0.8240,  34.8760,2,    305.0,2,     9.10,2,    14.30,2,     0.01,2,     1.05,2,   2155.6,2,   2296.0,2,  -0.8676
  58JH19940525,   75N,   338,  2,     48,      6,2,19940602, 75.0000,   0.0000, 3549,   1500.0,  -0.9220,  34.8750,2,    306.4,2,     9.50,2,    14.50,2,     0.01,2,     1.06,2,   2157.0,2,   2290.0,2,  -0.9823
  58JH19940525,   75N,   338,  2,     49,      5,2,19940602, 75.0000,   0.0000, 3549,   1800.0,  -0.9770,  34.8750,2,    306.4,2,     9.90,2,    14.60,2,     0.01,2,     1.06,2,   2156.5,2,   2284.0,2,  -1.0588
  58JH19940525,   75N,   338,  2,     50,      4,2,19940602, 75.0000,   0.0000, 3549,   2000.0,  -0.9890,  34.8770,2,    305.0,2,    10.20,2,    14.60,2,     0.01,2,     1.06,2,   2155.7,2,   2288.0,2,  -1.0809
  58JH19940525,   75N,   338,  2,     51,      3,2,19940602, 75.0000,   0.0000, 3549,   2500.0,  -0.9980,  34.8830,2,    306.4,2,    10.70,2,    14.70,2,     0.01,2,     1.06,2,   2154.9,2,   2286.0,2,  -1.1242
  58JH19940525,   75N,   338,  2,     52,      2,2,19940602, 75.0000,   0.0000, 3549,   3000.0,  -1.0050,  34.8900,2,    307.3,2,    11.10,2,    14.70,2,     0.01,2,     1.06,2,   2155.5,2,   2283.0,2,  -1.1619
  58JH19940525,   75N,   338,  2,     53,      1,2,19940602, 75.0000,   0.0000, 3549,   3500.0,  -0.9920,  34.8940,2,    308.2,2,    11.70,2,    14.70,2,     0.01,2,     1.06,2,   2153.3,2,   2286.0,2,  -1.1936
  58JH19940525,   75N,   339,  1,     54,     12,2,19940602, 75.0000,   1.0000, 3276,      5.0,   0.5220,  34.8050,2,    398.6,2,     2.60,2,     0.90,2,     0.08,2,     0.43,2,   -999.0,9,   -999.0,9,   0.5198
  58JH19940525,   75N,   339,  1,     55,     11,2,19940602, 75.0000,   1.0000, 3276,     10.0,   0.5150,  34.8060,2,    399.1,2,     2.60,2,     0.90,2,     0.08,2,     0.37,2,   -999.0,9,   -999.0,9,   0.5196
  58JH19940525,   75N,   339,  1,     56,     10,2,19940602, 75.0000,   1.0000, 3276,     20.0,   0.4130,  34.8030,2,    396.4,2,     2.50,2,     1.30,2,     0.08,2,     0.39,2,   -999.0,9,   -999.0,9,   0.4092
  58JH19940525,   75N,   339,  1,     57,      9,2,19940602, 75.0000,   1.0000, 3276,     30.0,   0.4000,  34.8050,2,    394.1,2,     2.50,2,     1.40,2,     0.08,2,     0.40,2,   -999.0,9,   -999.0,9,   0.3988
  58JH19940525,   75N,   339,  1,     58,      8,2,19940602, 75.0000,   1.0000, 3276,     50.0,   0.2820,  34.7980,2,    385.0,2,     2.00,2,     2.80,2,     0.07,2,     0.48,2,   -999.0,9,   -999.0,9,   0.2781
  58JH19940525,   75N,   339,  1,     59,      7,2,19940602, 75.0000,   1.0000, 3276,     75.0,  -1.1970,  34.8100,2,    352.7,2,     5.20,2,    11.50,2,     0.04,2,     0.89,2,   -999.0,9,   -999.0,9,  -1.2019
  58JH19940525,   75N,   339,  1,     60,      6,2,19940602, 75.0000,   1.0000, 3276,    100.0,  -1.2330,  34.8120,2,    350.9,2,     5.60,2,    11.90,2,     0.05,2,     0.91,2,   -999.0,9,   -999.0,9,  -1.2326
  58JH19940525,   75N,   339,  1,     61,      5,2,19940602, 75.0000,   1.0000, 3276,    150.0,  -1.2180,  34.8150,2,    346.8,2,     5.80,2,    12.30,2,     0.06,2,     0.92,2,   -999.0,9,   -999.0,9,  -1.2240
  58JH19940525,   75N,   339,  1,     62,      4,2,19940602, 75.0000,   1.0000, 3276,    200.0,  -1.1880,  34.8230,2,    342.3,2,     6.00,2,    12.60,2,     0.05,2,     0.94,2,   -999.0,9,   -999.0,9,  -1.1954
  58JH19940525,   75N,   339,  1,     63,      3,2,19940602, 75.0000,   1.0000, 3276,    300.0,  -1.1220,  34.8310,2,    333.6,2,     6.30,2,    13.10,2,     0.02,2,     0.97,2,   -999.0,9,   -999.0,9,  -1.1286
  58JH19940525,   75N,   339,  1,     64,      2,2,19940602, 75.0000,   1.0000, 3276,    400.0,  -1.1030,  34.8340,2,    331.4,2,     6.50,2,    13.10,2,     0.01,2,     0.98,2,   -999.0,9,   -999.0,9,  -1.1119
  58JH19940525,   75N,   339,  1,     65,      1,2,19940602, 75.0000,   1.0000, 3276,    500.0,  -1.0830,  34.8380,2,    327.7,2,     6.60,2,    13.10,2,     0.01,2,     0.98,2,   -999.0,9,   -999.0,9,  -1.0955
  58JH19940525,   75N,   340,  1,     66,     12,2,19940602, 75.0000,   3.0000, 2824,      5.0,   0.5300,  34.7950,2,    387.3,2,     3.50,2,     4.00,2,     0.07,2,     0.51,2,   2093.8,2,   2298.0,2,   0.5298
  58JH19940525,   75N,   340,  1,     67,     11,2,19940602, 75.0000,   3.0000, 2824,     10.0,   0.5390,  34.7790,2,    386.8,2,     3.50,2,     4.20,2,     0.07,2,     0.52,2,   2094.5,2,   2302.0,2,   0.5396
  58JH19940525,   75N,   340,  1,     68,     10,2,19940602, 75.0000,   3.0000, 2824,     20.0,   0.3770,  34.7930,2,    382.3,2,     3.50,2,     4.60,2,     0.06,2,     0.53,2,   2100.6,2,   2304.0,2,   0.3792
  58JH19940525,   75N,   340,  1,     69,      9,2,19940602, 75.0000,   3.0000, 2824,     30.0,   0.2720,  34.7980,2,    371.8,2,     3.60,2,     5.50,2,     0.06,2,     0.63,2,   2110.3,2,   2298.0,2,   0.2689
  58JH19940525,   75N,   340,  1,     70,      8,2,19940602, 75.0000,   3.0000, 2824,     50.0,   0.0130,  34.7800,2,    359.1,2,     4.40,2,     7.30,2,     0.06,2,     0.73,2,   2126.7,2,   -999.0,9,   0.0082
  58JH19940525,   75N,   340,  1,     71,      6,2,19940602, 75.0000,   3.0000, 2824,     75.0,  -0.4580,  34.8130,2,    349.6,2,     5.30,2,    10.80,2,     0.05,2,     0.88,2,   2147.2,2,   2288.0,2,  -0.3625
  58JH19940525,   75N,   340,  1,     72,      7,2,19940602, 75.0000,   3.0000, 2824,    100.0,  -0.3600,  34.8210,2,    340.0,2,     5.30,2,    11.20,2,     0.06,2,     0.89,2,   2143.7,2,   2296.0,2,  -0.4632
  58JH19940525,   75N,   340,  1,     73,      5,2,19940602, 75.0000,   3.0000, 2824,    150.0,  -0.8770,  34.8090,2,    339.6,2,     5.50,2,    12.20,2,     0.09,2,     0.97,2,   2150.6,2,   2284.0,2,  -0.8844
  58JH19940525,   75N,   340,  1,     74,      4,2,19940602, 75.0000,   3.0000, 2824,    200.0,  -0.9590,  34.8120,2,    344.1,2,     5.20,2,    11.70,2,     0.04,2,     0.92,2,   2147.8,2,   2295.0,2,  -0.9658
  58JH19940525,   75N,   340,  1,     75,      3,2,19940602, 75.0000,   3.0000, 2824,    300.0,  -0.6360,  34.8480,2,    325.4,2,     6.20,2,    13.00,2,     0.02,2,     0.98,2,   2149.5,2,   2284.0,2,  -0.6499
  58JH19940525,   75N,   340,  1,     76,      2,2,19940602, 75.0000,   3.0000, 2824,    400.0,  -0.5680,  34.8570,2,    320.0,2,     6.60,2,    13.30,2,     0.02,2,     0.98,2,   2149.5,2,   2290.0,2,  -0.5838
