BOTTLE,20140508CCHSIOGR
#CTDPRS units changed from 'DBARS' to 'DBAR'
#Changed chief scientists
#BOTTLE,20081204PRINUNIVRMKPRINUNIVRMK
# 9/17/07 Initialized README file  
# Data from CCHDO 7/27/07 
# Ship: Polar Star 
# Cruise: 32PZAWS02I 
# Cruise dates: 7/15-8/13/2002 
# EXPOCODE: 32PZ20020715 
# Region: Dutch Harbor to Barrow AK; 4 short sections north of Alaska  
# Chief Scientist: Thomas J. Weingartner and Robert S. Pickart
# 63 stations with 24 place Rosette 
# Hydro: Who - J. Swift; Status - final 
# 	Notes:Seabird 911 CTD	 
# Nuts: Who - J. Swift; Status - final 
# 	Notes:No oxygen data 
# References: 
# Swift, J. and L. Codispoti, AWS02-I (Polar Star) Data Documentation 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
  32PZ20020715,Arctic,    66,  1,    115,     15,2,20020806, 72.7808,-157.2640, 1348,     50.2,  -1.5450,  31.8766,2,  31.9783,2,    20.62,2,     6.79,2,     0.10,2,     1.37,2
  32PZ20020715,Arctic,    66,  1,    114,     14,2,20020806, 72.7808,-157.2640, 1348,    100.4,  -1.6604,  32.9095,2,  33.0679,2,    37.88,2,    13.11,2,     0.09,2,     1.81,2
  32PZ20020715,Arctic,    66,  1,    113,     13,2,20020806, 72.7808,-157.2640, 1348,    149.3,  -1.5637,  33.6261,2,  33.7225,2,    34.44,2,    13.82,2,     0.06,2,     1.70,2
  32PZ20020715,Arctic,    66,  1,    112,     12,2,20020806, 72.7808,-157.2640, 1348,    200.5,  -0.4047,  34.4453,2,  34.5161,2,    13.13,2,    12.01,2,     0.00,2,     1.04,2
  32PZ20020715,Arctic,    66,  1,    111,     11,2,20020806, 72.7808,-157.2640, 1348,    295.7,   0.6832,  34.7863,2,  34.7911,2,     7.33,2,    11.81,2,     0.00,2,     0.89,2
  32PZ20020715,Arctic,    66,  1,    110,     10,2,20020806, 72.7808,-157.2640, 1348,    400.1,   0.6536,  34.8294,2,  34.8302,2,     7.01,2,    11.87,2,     0.00,2,     0.89,2
  32PZ20020715,Arctic,    66,  1,    109,      9,2,20020806, 72.7808,-157.2640, 1348,    501.1,   0.5517,  34.8498,2,  34.8522,2,     6.90,2,    11.94,2,     0.00,2,     0.89,2
  32PZ20020715,Arctic,    66,  1,    108,      8,2,20020806, 72.7808,-157.2640, 1348,    600.9,   0.4032,  34.8597,2,  34.8597,2,     7.12,2,    12.01,2,     0.00,2,     0.90,2
  32PZ20020715,Arctic,    66,  1,    107,      7,2,20020806, 72.7808,-157.2640, 1348,    698.7,   0.2752,  34.8665,2,  34.8668,2,     7.13,2,    12.01,2,     0.00,2,     0.91,2
  32PZ20020715,Arctic,    66,  1,    106,      6,2,20020806, 72.7808,-157.2640, 1348,    798.2,   0.1280,  34.8746,2,  34.8744,2,     7.25,2,    12.15,2,     0.00,2,     0.91,2
  32PZ20020715,Arctic,    66,  1,    105,      5,2,20020806, 72.7808,-157.2640, 1348,    897.0,   0.0592,  34.8792,2,  34.8794,2,     7.37,2,    12.22,2,     0.00,2,     0.92,2
  32PZ20020715,Arctic,    66,  1,    104,      4,2,20020806, 72.7808,-157.2640, 1348,   1001.3,   0.0144,  34.8824,2,  34.8826,2,     7.48,2,    12.21,2,     0.00,2,     0.92,2
  32PZ20020715,Arctic,    66,  1,    103,      3,2,20020806, 72.7808,-157.2640, 1348,   1096.6,  -0.0133,  34.8848,2,  34.8842,2,     7.59,2,    12.27,2,     0.00,2,     0.93,2
  32PZ20020715,Arctic,    66,  1,    102,      2,2,20020806, 72.7808,-157.2640, 1348,   1211.5,  -0.0736,  34.8895,2,  34.8898,2,     7.60,2,    12.27,2,     0.00,2,     0.93,2
  32PZ20020715,Arctic,    66,  1,    101,      1,2,20020806, 72.7808,-157.2640, 1348,   1325.4,  -0.1873,  34.9008,2,  34.8995,2,     8.16,2,    12.49,2,     0.00,2,     0.95,2
  32PZ20020715,Arctic,    67,  1,    108,      8,2,20020806, 72.2473,-156.7090,  245,      5.0,  -0.9189,  27.4897,2,  27.6753,2,     4.34,2,     0.00,2,     0.00,2,     0.69,2
  32PZ20020715,Arctic,    67,  1,    107,      7,2,20020806, 72.2473,-156.7090,  245,     18.5,  -1.3608,  30.1301,2,  30.3518,2,     6.30,2,     0.00,2,     0.00,2,     0.81,2
  32PZ20020715,Arctic,    67,  1,    106,      6,2,20020806, 72.2473,-156.7090,  245,     40.2,  -1.5560,  31.7013,2,  32.0610,2,    21.87,2,     7.18,2,     0.13,2,     1.40,2
  32PZ20020715,Arctic,    67,  1,    105,      5,2,20020806, 72.2473,-156.7090,  245,     80.0,  -1.7251,  33.0731,2,  33.0775,2,    51.81,2,    14.91,2,     0.21,2,     2.16,2
  32PZ20020715,Arctic,    67,  1,    104,      4,2,20020806, 72.2473,-156.7090,  245,    120.1,  -1.7394,  33.2220,2,  33.2267,2,    51.26,2,    15.73,2,  -999.00,5,     2.19,2
  32PZ20020715,Arctic,    67,  1,    103,      3,2,20020806, 72.2473,-156.7090,  245,    160.4,  -1.6382,  33.3784,2,  33.4939,2,    40.80,2,    14.24,2,     0.12,2,     1.87,2
  32PZ20020715,Arctic,    67,  1,    102,      2,2,20020806, 72.2473,-156.7090,  245,    214.5,   0.5740,  34.8059,2,  34.8070,2,    10.23,2,    12.20,2,     0.02,2,     0.98,2
  32PZ20020715,Arctic,    67,  1,    101,      1,2,20020806, 72.2473,-156.7090,  245,    239.2,   0.5824,  34.8063,2,  34.8075,2,    10.13,2,    12.20,2,     0.03,2,     0.97,2
  32PZ20020715,Arctic,    68,  1,    104,      4,2,20020806, 72.3188,-156.7997,  261,    154.2,  -1.4090,  33.7825,2,  33.9684,2,    30.71,2,    13.74,2,  -999.00,5,     1.59,2
  32PZ20020715,Arctic,    68,  1,    103,      3,2,20020806, 72.3188,-156.7997,  261,    200.3,   0.3149,  34.6662,2,  34.6687,2,    13.78,2,    12.57,2,  -999.00,5,     1.08,2
  32PZ20020715,Arctic,    68,  1,    102,      2,2,20020806, 72.3188,-156.7997,  261,    231.0,   0.4780,  34.7234,2,  34.7244,2,    11.49,2,    12.23,2,     0.00,2,     1.01,2
  32PZ20020715,Arctic,    68,  1,    101,      1,2,20020806, 72.3188,-156.7997,  261,    253.5,   0.6062,  34.7802,2,  34.7788,2,     9.97,2,    12.08,2,     0.01,2,     0.97,2
END_DATA
