BOTTLE,20060718WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20060718
#original HYD file: anas5hy.txt   Tue Jul 18 10:38:19 2006
#original SUM file: anas5su.txt   Tue Jul 18 08:58:56 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITER
,,,,,,,,,,,,DBAR,ITS-68,PSS-78,,DEC C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,TU,,NMOL/KG,,PERCNT,,UMOL/KG,,UATM,,UMOL/KG,,TU
    316N198107, ANAS5,   163,  1,    101,      1,2,19810811,0649, 61.8367, -28.8567, 1771,     11.0,   9.8800,  34.8260,2,  9.8790,    284.0,2,     0.30,2,     4.30,2,     0.39,2,    4.650,2,   1.7200,2,    -1.66,2,   2064.7,2,    436.8,2,   2303.4,2,   0.100
    316N198107, ANAS5,   163,  1,    102,      2,2,19810811,0649, 61.8367, -28.8567, 1771,     38.0,   8.5120,  34.9180,2,  8.5080,    277.0,2,     3.20,2,     9.00,2,     0.71,2, -999.000,9,-999.0000,9,  -999.00,9,   2102.8,2,    532.3,2,   2306.4,2,-999.000
    316N198107, ANAS5,   163,  1,    103,      3,2,19810811,0649, 61.8367, -28.8567, 1771,     47.0,   7.5580,  35.0030,2,  7.5530,    276.0,2,     5.00,2,    13.00,2,     0.87,2,    4.410,2,   1.7500,2,    -1.19,2,   2124.0,2,    587.9,2,   2311.4,2,   0.110
    316N198107, ANAS5,   163,  1,    104,      4,2,19810811,0649, 61.8367, -28.8567, 1771,     82.0,   6.7310,  35.0450,2,  6.7240,    275.0,2,     7.00,2,    15.20,2,     0.99,2, -999.000,9,-999.0000,9,  -999.00,9,   2138.1,2,    640.1,2,   2311.4,2,-999.000
    316N198107, ANAS5,   163,  1,    105,      5,2,19810811,0649, 61.8367, -28.8567, 1771,    115.0,   6.8060,  35.0880,2,  6.7950,    271.0,2,     7.60,2,    15.60,2,     1.00,2,    4.120,2,   1.8000,2,     0.41,2,   2146.4,2,    645.9,2,   2319.4,2,   0.100
    316N198107, ANAS5,   163,  1,    106,      6,2,19810811,0649, 61.8367, -28.8567, 1771,    183.0,   6.6310,  35.0880,2,  6.6140,    275.0,2,     7.60,2,    15.50,2,     0.99,2, -999.000,9,-999.0000,9,  -999.00,9,   2140.6,2,    640.5,2,   2314.4,2,-999.000
    316N198107, ANAS5,   163,  1,    107,      7,2,19810811,0649, 61.8367, -28.8567, 1771,    222.0,   6.4250,  35.0660,2,  6.4050,    278.0,2,     7.60,2,    15.50,2,     1.00,2,    4.160,2,   1.8500,2,    -0.07,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.110
    316N198107, ANAS5,   163,  1,    108,      8,2,19810811,0649, 61.8367, -28.8567, 1771,    272.0,   6.4040,  35.0790,2,  6.3800,    276.0,2,     7.70,2,    15.60,2,     1.00,2, -999.000,9,-999.0000,9,  -999.00,9,   2148.2,2,    652.5,2,   2319.4,2,-999.000
    316N198107, ANAS5,   163,  1,    109,      9,2,19810811,0649, 61.8367, -28.8567, 1771,    317.0,   6.3910,  35.0970,2,  6.3620,    276.0,2,     7.80,2,    15.60,2,     1.00,2,    3.900,2,   1.7600,2,     0.12,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   163,  1,    110,     10,2,19810811,0649, 61.8367, -28.8567, 1771,    404.0,   5.6870,  35.0030,2,  5.6530,    280.0,2,     8.30,2,    16.10,2,     1.04,2, -999.000,9,-999.0000,9,  -999.00,9,   2142.0,2,    672.6,2,   2306.4,2,-999.000
    316N198107, ANAS5,   163,  1,    111,     11,2,19810811,0649, 61.8367, -28.8567, 1771,    506.0,   5.1240,  34.9630,2,  5.0830,    276.0,2,     9.00,2,    16.80,2,     1.08,2,    3.830,2,   1.7800,2,     1.73,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   163,  1,    112,     12,2,19810811,0649, 61.8367, -28.8567, 1771,    609.0,   4.7140,  34.9470,2,  4.6660,    275.0,2,     9.40,2,    17.10,2,     1.10,2, -999.000,9,-999.0000,9,  -999.00,9,   2155.7,2,    719.1,2,   2309.4,2,-999.000
    316N198107, ANAS5,   163,  1,    113,     13,2,19810811,0649, 61.8367, -28.8567, 1771,    711.0,   4.3560,  34.9340,2,  4.3010,    285.0,2,     9.20,2,    16.90,2,     1.09,2,    3.760,2,   1.7800,2,     2.27,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   163,  1,    114,     14,2,19810811,0649, 61.8367, -28.8567, 1771,    811.0,   4.0860,  34.9090,2,  4.0250,    290.0,2,     9.10,2,    16.80,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   2150.5,2,    710.9,2,   2305.4,2,-999.000
    316N198107, ANAS5,   163,  1,    115,     15,2,19810811,0649, 61.8367, -28.8567, 1771,    911.0,   3.8430,  34.8910,2,  3.7750,    290.0,2,     9.30,2,    16.80,2,     1.08,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   163,  1,    116,     16,2,19810811,0649, 61.8367, -28.8567, 1771,   1012.0,   3.7850,  34.8940,2,  3.7090,    286.0,2,     9.70,2,    16.90,2,     1.09,2,    3.350,2,   1.8200,2,     3.75,2,   2149.8,2,    727.7,2,   2300.4,2,   0.090
    316N198107, ANAS5,   163,  1,    117,     17,2,19810811,0649, 61.8367, -28.8567, 1771,   1113.0,   3.9510,  34.9430,2,  3.8650,    274.0,2,    10.20,2,    16.90,2,     1.10,2, -999.000,9,   1.8000,2,     6.13,2,   2155.3,2,    725.5,2,   2307.4,2,-999.000
    316N198107, ANAS5,   163,  1,    118,     18,2,19810811,0649, 61.8367, -28.8567, 1771,   1212.0,   3.9250,  34.9530,2,  3.8310,    273.0,2,    10.20,2,    16.80,2,     1.09,2,    2.760,2,   1.8400,2,     5.62,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   163,  1,    119,     19,2,19810811,0649, 61.8367, -28.8567, 1771,   1363.0,   3.8810,  34.9570,2,  3.7740,    274.0,2,    10.40,2,    17.10,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   2155.6,2,    727.1,2,   2307.4,2,-999.000
    316N198107, ANAS5,   163,  1,    120,     20,2,19810811,0649, 61.8367, -28.8567, 1771,   1513.0,   3.8510,  34.9550,2,  3.7310,    274.0,2,    10.70,2,    17.10,2,     1.09,2,    2.520,2,   1.8100,2,     5.91,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   163,  1,    121,     21,2,19810811,0649, 61.8367, -28.8567, 1771,   1613.0,   3.8320,  34.9550,2,  3.7030,    274.0,2,    10.80,2,    17.10,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   2152.2,2,    723.7,2,   2304.4,2,-999.000
    316N198107, ANAS5,   163,  1,    122,     22,2,19810811,0649, 61.8367, -28.8567, 1771,   1687.0,   3.7920,  34.9530,2,  3.6570,    275.0,2,    10.80,2,    17.00,2,     1.09,2,    2.450,2,   1.8200,2,     5.77,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   163,  1,    123,     23,2,19810811,0649, 61.8367, -28.8567, 1771,   1768.0,   3.7470,  34.9520,2,  3.6050,    274.0,2,    11.00,2,    17.00,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   2153.7,2,    706.6,2,   2310.4,2,-999.000
    316N198107, ANAS5,   163,  1,    124,     24,2,19810811,0649, 61.8367, -28.8567, 1771,   1791.0,   3.7030,  34.9500,2,  3.5600,    275.0,2,    11.20,2,    17.00,2,     1.09,2,    2.180,2,   1.8800,2,     5.13,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   164,  1,    101,      1,2,19810811,1607, 62.5083, -30.4000, 2523,      5.0,  10.1080,  34.8530,2, 10.1070,    290.0,2,     0.20,2,     3.70,2,     0.36,2,    4.590,6,   1.7200,2,    -1.75,2,   2063.3,2,    422.6,2,   2309.4,2,   0.100
    316N198107, ANAS5,   164,  1,    102,      2,2,19810811,1607, 62.5083, -30.4000, 2523,     14.0,  10.0220,  34.8520,2, 10.0200,    290.0,2,     0.20,2,     3.70,2,     0.36,2, -999.000,9,-999.0000,9,  -999.00,9,   2068.1,2,    425.6,2,   2313.4,2,-999.000
    316N198107, ANAS5,   164,  1,    103,      3,2,19810811,1607, 62.5083, -30.4000, 2523,     30.0,   9.8760,  34.8330,2,  9.8730,    285.0,2,     0.20,2,     3.90,2,     0.38,2,    4.180,2,-999.0000,9,  -999.00,9,   2066.0,2,    430.2,2,   2308.4,2,   0.170
    316N198107, ANAS5,   164,  1,    104,      4,2,19810811,1607, 62.5083, -30.4000, 2523,     35.0,   8.8370,  34.8300,2,  8.8330,    282.0,2,     2.30,2,     6.20,2,     0.58,2, -999.000,9,-999.0000,9,  -999.00,9,   2082.5,2,    490.2,2,   2299.4,2,-999.000
    316N198107, ANAS5,   164,  1,    105,      5,2,19810811,1607, 62.5083, -30.4000, 2523,     37.0,   7.7570,  34.8500,2,  7.7530,    285.0,2,     4.10,2,     8.70,2,     0.73,2,    4.550,6,   1.7600,2,    -2.18,2,   2103.2,2,    530.1,2,   2307.4,2,   0.090
    316N198107, ANAS5,   164,  1,    106,      6,2,19810811,1607, 62.5083, -30.4000, 2523,     54.0,   6.3390,  34.8980,2,  6.3340,    287.0,2,     6.70,2,    14.30,2,     0.96,2,    5.620,2,-999.0000,9,  -999.00,9,   2131.3,2,    635.0,2,   2304.4,2,   0.220
    316N198107, ANAS5,   164,  1,    107,      7,2,19810811,1607, 62.5083, -30.4000, 2523,    105.0,   6.2320,  34.9980,2,  6.2230,    282.0,2,     7.70,2,    15.60,2,     1.01,2,    4.380,6,   1.9500,2,    -0.11,2,   2138.6,2,    648.2,2,   2309.4,2,   0.090
    316N198107, ANAS5,   164,  1,    108,      8,2,19810811,1607, 62.5083, -30.4000, 2523,    206.0,   6.1870,  35.0360,2,  6.1690,    281.0,2,     8.00,2,    15.70,2,     1.02,2,    4.040,2,   1.7700,2,     0.04,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   164,  1,    109,      9,2,19810811,1607, 62.5083, -30.4000, 2523,    357.0,   5.5250,  34.9950,2,  5.4950,    282.0,2,     8.50,2,    16.40,2,     1.05,2,    3.500,2,-999.0000,9,  -999.00,9,   2147.9,2,    678.5,2,   2311.4,2,   0.140
    316N198107, ANAS5,   164,  1,    110,     10,2,19810811,1607, 62.5083, -30.4000, 2523,    506.0,   5.2210,  35.0080,2,  5.1790,    260.0,2,     9.90,2,    17.40,2,     1.12,2,    3.400,6,   1.8000,2,     4.79,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   164,  1,    111,     11,2,19810811,1607, 62.5083, -30.4000, 2523,    645.0,   4.4900,  34.9400,2,  4.4400,    278.0,2,     9.60,2,    17.10,2,     1.11,2, -999.000,9,-999.0000,9,  -999.00,9,   2157.4,2,    714.9,2,   2312.4,2,-999.000
    316N198107, ANAS5,   164,  1,    112,     12,2,19810811,1607, 62.5083, -30.4000, 2523,    747.0,   4.3110,  34.9340,2,  4.2540,    291.0,2,     8.90,2,    16.80,2,     1.14,2,    3.670,2,   1.7800,2,     1.69,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   164,  1,    113,     13,2,19810811,1607, 62.5083, -30.4000, 2523,    888.0,   3.8730,  34.8920,2,  3.8070,    291.0,2,     9.30,2,    17.00,2,     1.10,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   164,  1,    114,     14,2,19810811,1607, 62.5083, -30.4000, 2523,    955.0,   3.8990,  34.9070,2,  3.8270,    284.0,2,     9.50,2,    17.00,2,     1.10,2,    3.600,2,   1.8100,2,     3.54,2,   2150.7,2,    723.9,2,   2302.4,2,   0.080
    316N198107, ANAS5,   164,  1,    115,     15,2,19810811,1607, 62.5083, -30.4000, 2523,   1056.0,   3.9520,  34.9310,2,  3.8710,    278.0,2,    10.10,2,    17.10,2,     1.10,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   164,  1,    116,     16,2,19810811,1607, 62.5083, -30.4000, 2523,   1159.0,   3.9090,  34.9410,2,  3.8200,    275.0,2,    10.30,2,    17.00,2,     1.10,2, -999.000,9,   1.7900,2,     6.13,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   164,  1,    117,     17,2,19810811,1607, 62.5083, -30.4000, 2523,   1252.0,   3.7520,  34.9300,2,  3.6560,    278.0,2,    10.30,2,    16.90,2,     1.10,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   164,  1,    118,     18,2,19810811,1607, 62.5083, -30.4000, 2523,   1369.0,   3.9070,  34.9670,2,  3.8000,    274.0,2,    10.40,2,    16.50,2,     1.09,2,    1.670,2,   1.7900,2,     4.48,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   164,  1,    119,     19,2,19810811,1607, 62.5083, -30.4000, 2523,   1603.0,   3.7620,  34.9530,2,  3.6350,    276.0,2,    11.00,2,    16.60,2,     1.10,2, -999.000,9,-999.0000,9,  -999.00,9,   2159.3,2,    723.5,2,   2312.4,2,-999.000
    316N198107, ANAS5,   164,  1,    120,     20,2,19810811,1607, 62.5083, -30.4000, 2523,   1805.0,   3.5850,  34.9440,2,  3.4420,    277.0,2,    11.30,2,    16.60,2,     1.09,2,    2.150,2,   1.8100,2,     5.70,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   164,  1,    121,     21,2,19810811,1607, 62.5083, -30.4000, 2523,   2007.0,   3.4340,  34.9490,2,  3.2740,    276.0,2,    12.00,2,    16.50,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   164,  1,    122,     22,2,19810811,1607, 62.5083, -30.4000, 2523,   2209.0,   3.3800,  34.9530,2,  3.2020,    276.0,2,    12.40,2,    16.60,2,     1.09,2,    1.570,2,   1.8000,2,     5.24,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   164,  1,    123,     23,2,19810811,1607, 62.5083, -30.4000, 2523,   2405.0,   3.3460,  34.9540,2,  3.1490,    275.0,2,    12.90,2,    16.70,2,     1.09,2,    1.420,2,-999.0000,9,  -999.00,9,   2153.9,2,    723.4,2,   2306.4,2,   0.070
    316N198107, ANAS5,   164,  1,    124,     24,2,19810811,1607, 62.5083, -30.4000, 2523,   2563.0,   3.3240,  34.9530,2,  3.1120,    275.0,2,    13.10,2,    16.60,2,     1.09,2,    2.410,6,   1.4900,2,     5.52,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   165,  1,    101,      1,2,19810812,1225, 63.2550, -32.2083, 2851,      9.0,  10.2210,  34.8090,2, 10.2200,    291.0,2,     0.50,2,     1.10,2,     0.23,2,    4.560,6,   1.7200,2,    -2.16,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   165,  1,    102,      2,2,19810812,1225, 63.2550, -32.2083, 2851,     34.0,   8.3900,  34.9080,2,  8.3860,    288.0,2,     2.90,2,     5.60,2,     0.58,2,    4.020,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.160
    316N198107, ANAS5,   165,  1,    103,      3,2,19810812,1225, 63.2550, -32.2083, 2851,     50.0,   6.4920,  34.9350,2,  6.4880,    296.0,2,     5.10,2,     9.60,2,     0.84,2,    4.130,6,   1.8300,2,    -1.23,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   165,  1,    104,      4,2,19810812,1225, 63.2550, -32.2083, 2851,    100.0,   5.4530,  34.9840,2,  5.4450,    286.0,2,     8.10,2,    15.80,2,     1.03,2,    3.720,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.150
    316N198107, ANAS5,   165,  1,    105,      5,2,19810812,1225, 63.2550, -32.2083, 2851,    162.0,   5.2320,  34.9960,2,  5.2190,    286.0,2,     8.30,2,    16.00,2,     1.04,2,    3.910,6,   1.7600,2,    -0.08,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   165,  1,    106,      6,2,19810812,1225, 63.2550, -32.2083, 2851,    307.0,   4.4040,  34.9390,2,  4.3810,    289.0,2,     8.70,2,    16.50,2,     1.07,2,    3.810,6,   1.7900,2,     1.21,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   165,  1,    107,      7,2,19810812,1225, 63.2550, -32.2083, 2851,    409.0,   4.0270,  34.9050,2,  3.9980,    291.0,2,     9.00,2,    16.80,2,     1.08,2,    3.770,2,   1.8200,2,     1.74,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   165,  1,    108,      8,2,19810812,1225, 63.2550, -32.2083, 2851,    510.0,   3.8630,  34.8950,2,  3.8270,    293.0,2,     9.20,2,    16.50,2,     1.08,2,    3.520,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.150
    316N198107, ANAS5,   165,  1,    109,      9,2,19810812,1225, 63.2550, -32.2083, 2851,    611.0,   3.7190,  34.8780,2,  3.6760,    296.0,2,     9.10,2,    16.30,2,     1.07,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   165,  1,    110,     10,2,19810812,1225, 63.2550, -32.2083, 2851,    737.0,   3.6430,  34.8790,2,  3.5900,    295.0,2,     9.20,2,    16.30,2,     1.07,2,    3.650,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.130
    316N198107, ANAS5,   165,  1,    111,     11,2,19810812,1225, 63.2550, -32.2083, 2851,    863.0,   3.6290,  34.8820,2,  3.5670,    298.0,2,     9.00,2,    16.20,2,     1.06,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   165,  1,    112,     12,2,19810812,1225, 63.2550, -32.2083, 2851,   1066.0,   3.5840,  34.8950,2,  3.5060,    282.0,2,     9.80,2,    16.60,2,     1.09,2,    2.980,6,   1.7900,2,     7.09,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   165,  1,    113,     13,2,19810812,1225, 63.2550, -32.2083, 2851,   1272.0,   3.5570,  34.9100,2,  3.4620,    283.0,2,    10.00,2,    16.50,2,     1.08,2,    2.730,6,   1.8200,2,     6.96,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   165,  1,    114,     14,2,19810812,1225, 63.2550, -32.2083, 2851,   1397.0,   3.4800,  34.9010,2,  3.3750,    284.0,2,    10.00,2,    16.40,2,     1.08,2,    2.910,2,   1.7800,2,     6.32,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   165,  1,    115,     15,2,19810812,1225, 63.2550, -32.2083, 2851,   1625.0,   3.4760,  34.9250,2,  3.3510,    281.0,2,    10.50,2,    16.40,2,     1.08,2,    2.080,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.100
    316N198107, ANAS5,   165,  1,    116,     16,2,19810812,1225, 63.2550, -32.2083, 2851,   1828.0,   3.4590,  34.9370,2,  3.3160,    278.0,2,    11.00,2,    16.40,2,     1.08,2,    1.940,6,   1.7900,2,     5.45,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   165,  1,    117,     17,2,19810812,1225, 63.2550, -32.2083, 2851,   2031.0,   3.3470,  34.9500,2,  3.1860,    277.0,2,    11.60,2,    16.40,2,     1.08,2,    1.530,6,   1.8000,2,     4.01,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   165,  1,    118,     18,2,19810812,1225, 63.2550, -32.2083, 2851,   2233.0,   3.2000,  34.9480,2,  3.0220,    278.0,2,    12.10,2,    16.30,2,     1.07,2,    1.440,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   165,  1,    119,     19,2,19810812,1225, 63.2550, -32.2083, 2851,   2436.0,   3.0230,  34.9440,2,  2.8290,    279.0,2,    12.40,2,    16.10,2,     1.06,2,    1.670,6,   1.8100,2,     4.05,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.060
    316N198107, ANAS5,   165,  1,    120,     20,2,19810812,1225, 63.2550, -32.2083, 2851,   2613.0,   2.7560,  34.9280,2,  2.5500,    283.0,2,    12.10,2,    15.70,2,     1.04,2,    1.920,6,   1.8100,2,     4.76,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.070
    316N198107, ANAS5,   165,  1,    121,     21,2,19810812,1225, 63.2550, -32.2083, 2851,   2711.0,   2.3380,  34.8980,2,  2.1300,    292.0,2,    10.00,2,    15.10,2,     0.99,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   165,  1,    122,     22,2,19810812,1225, 63.2550, -32.2083, 2851,   2806.0,   1.5010,  34.8780,2,  1.3010,    303.0,2,     8.40,2,    14.00,2,     0.93,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   165,  1,    123,     23,2,19810812,1225, 63.2550, -32.2083, 2851,   2871.0,   1.0870,  34.8800,2,  0.8900,    306.0,2,     8.80,2,    13.80,2,     0.92,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   165,  1,    124,     24,2,19810812,1225, 63.2550, -32.2083, 2851,   2890.0,   1.0890,  34.8760,2,  0.8900,    305.0,2,     8.90,2,    13.80,2,     0.91,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   166,  1,    101,      1,2,19810812,1946, 63.6650, -32.9700, 2746,      5.0,  10.3060,  34.8330,2, 10.3050,    287.0,2,     0.90,2,     1.70,2,     0.26,2,    4.490,2,   1.7100,2,    -1.70,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.100
    316N198107, ANAS5,   166,  1,    102,      2,2,19810812,1946, 63.6650, -32.9700, 2746,     36.0,  10.2030,  34.9040,2, 10.1990,    282.0,2,     0.80,2,     1.90,2,     0.25,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   166,  1,    103,      3,2,19810812,1946, 63.6650, -32.9700, 2746,     41.0,   7.9640,  34.8850,2,  7.9600,    288.0,2,     4.40,2,     7.30,2,     0.75,2,    4.360,2,   1.7700,2,    -1.21,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.100
    316N198107, ANAS5,   166,  1,    104,      4,2,19810812,1946, 63.6650, -32.9700, 2746,     70.0,   6.2890,  34.9660,2,  6.2830,    294.0,2,     5.30,2,    11.30,2,     0.87,2,    4.170,2,   1.7900,2,    -1.46,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.100
    316N198107, ANAS5,   166,  1,    105,      5,2,19810812,1946, 63.6650, -32.9700, 2746,    100.0,   5.2110,  34.9480,2,  5.2030,    289.0,2,     8.40,2,    16.10,2,     1.04,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   166,  1,    106,      6,2,19810812,1946, 63.6650, -32.9700, 2746,    206.0,   4.7400,  34.9590,2,  4.7240,    287.0,2,     9.20,2,    16.70,2,     1.09,2,    3.580,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   166,  1,    107,      7,2,19810812,1946, 63.6650, -32.9700, 2746,    307.0,   4.4480,  34.9500,2,  4.4250,    288.0,2,     9.30,2,    16.70,2,     1.09,2, -999.000,9,   1.9600,2,     1.52,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   166,  1,    108,      8,2,19810812,1946, 63.6650, -32.9700, 2746,    459.0,   3.9790,  34.9060,2,  3.9460,    292.0,2,     9.40,2,    16.70,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   166,  1,    109,      9,2,19810812,1946, 63.6650, -32.9700, 2746,    611.0,   3.7130,  34.8840,2,  3.6700,    297.0,2,     9.30,2,    16.60,2,     1.08,2,    3.840,2,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   166,  1,    110,     10,2,19810812,1946, 63.6650, -32.9700, 2746,    712.0,   3.6200,  34.8760,2,  3.5690,    297.0,2,     9.30,2,    16.60,2,     1.08,2,    3.940,2,   1.7500,2,     2.52,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   166,  1,    111,     11,2,19810812,1946, 63.6650, -32.9700, 2746,    813.0,   3.6500,  34.8870,2,  3.5910,    295.0,2,     9.40,2,    16.60,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
    316N198107, ANAS5,   166,  1,    112,     12,2,19810812,1946, 63.6650, -32.9700, 2746,    963.0,   3.6700,  34.9060,2,  3.5990,    281.0,2,    10.30,2,    17.00,2,     1.11,2,    2.860,2,   1.8200,2,     6.71,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.090
    316N198107, ANAS5,   166,  1,    113,     13,2,19810812,1946, 63.6650, -32.9700, 2746,   1136.0,   3.7310,  34.9310,2,  3.6450,    278.0,2,    10.40,2,    16.80,2,     1.10,2,    2.780,2,   1.8300,2,     6.20,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   166,  1,    114,     14,2,19810812,1946, 63.6650, -32.9700, 2746,   1267.0,   3.5940,  34.9200,2,  3.4990,    281.0,2,    10.50,2,    16.70,2,     1.09,2,    2.580,2,   1.8600,2,     6.70,2,   -999.0,9,   -999.0,9,   -999.0,9,   0.080
    316N198107, ANAS5,   166,  1,    115,     15,2,19810812,1946, 63.6650, -32.9700, 2746,   1469.0,   3.5130,  34.9210,2,  3.4010,    282.0,2,    10.80,2,    16.70,2,     1.09,2, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.000
