EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,O/OO,,DEGC
  58GS20030922,WedSea,   154,  1,      9,2,20030925, 74.5047,  10.9375, 2376,   1299.0,  -0.7393,  34.8930,2,    312.1,2,     8.49,2,    13.51,2,     0.89,2,    3.260,2, -999.000,9,   2160.5,2,   2296.4,2,     1.04,2,  -0.7929
  58GS20030922,WedSea,   154,  1,     10,2,20030925, 74.5047,  10.9375, 2376,   1196.0,  -0.6988,  34.8910,2,    312.8,2,     7.92,2,    13.33,2,     0.88,2,    3.870,2,    1.930,2,   2159.9,2,   2295.3,2,  -999.00,9,  -0.7474
  58GS20030922,WedSea,   154,  1,     11,2,20030925, 74.5047,  10.9375, 2376,   1099.0,  -0.6375,  34.8900,2,    313.8,2,     7.83,2,    13.41,2,     0.88,2,    3.900,2,    1.960,2,   2162.1,2,   2288.0,3,     1.15,2,  -0.6818
  58GS20030922,WedSea,   154,  1,     12,2,20030925, 74.5047,  10.9375, 2376,   1002.0,  -0.5474,  34.8900,2,    311.9,2,     7.64,2,    13.32,2,     0.88,2,    4.150,2,    2.140,2,   2161.5,2,   2296.1,2,     1.16,2,  -0.5876
  58GS20030922,WedSea,   154,  1,     13,2,20030925, 74.5047,  10.9375, 2376,    900.0,  -0.3517,  34.8930,2,    313.3,2,     7.17,2,    13.23,2,     0.87,2,    4.100,2,    2.000,2,   2159.6,2,   2297.4,2,     1.10,2,  -0.3885
  58GS20030922,WedSea,   154,  1,     14,2,20030925, 74.5047,  10.9375, 2376,    798.0,  -0.0917,  34.8960,2,    313.1,2,     6.80,2,    12.94,2,     0.84,2,    4.650,2,    2.220,2,   2158.4,2,   2294.8,2,     1.06,2,  -0.1253
  58GS20030922,WedSea,   154,  1,     15,2,20030925, 74.5047,  10.9375, 2376,    700.0,   0.1775,  34.8980,2,    312.6,2,     6.25,2,    12.76,2,     0.83,2,    5.200,2,    2.660,2,   2159.0,2,   2307.0,3,     1.06,2,   0.1471
  58GS20030922,WedSea,   154,  1,     16,2,20030925, 74.5047,  10.9375, 2376,    602.0,   0.4462,  34.8920,2,    315.4,2,     5.78,2,    12.40,2,     0.82,2,    5.820,2,    2.990,2,   2156.6,2,   2296.9,2,     1.04,2,   0.4192
  58GS20030922,WedSea,   154,  1,     17,2,20030925, 74.5047,  10.9375, 2376,    498.0,   1.6041,  34.9680,2,    318.1,2,     5.13,2,    11.84,2,     0.77,2,    5.730,2,    3.020,2,   2150.5,2,   2304.5,2,     1.12,2,   1.5775
  58GS20030922,WedSea,   154,  1,     18,2,20030925, 74.5047,  10.9375, 2376,    397.0,   2.1659,  34.9900,2,    314.2,2,     5.13,2,    11.94,2,     0.77,2,    5.900,2,    3.030,2,   2150.8,2,   2311.1,3,     0.99,2,   2.1432
  58GS20030922,WedSea,   154,  1,     19,2,20030925, 74.5047,  10.9375, 2376,    197.0,   3.8774,  35.0900,2,    301.6,2,     5.13,2,    12.11,2,     0.77,2,    5.560,2,    2.750,2,   2148.9,2,   2308.7,2,  -999.00,9,   3.8637
  58GS20030922,WedSea,   154,  1,     20,2,20030925, 74.5047,  10.9375, 2376,     99.0,   4.7456,  35.1160,2,    293.2,2,     4.94,2,    12.30,2,     0.77,2,    5.240,2,    2.810,2,   2148.0,2,   2309.6,2,     0.93,2,   4.7381
  58GS20030922,WedSea,   154,  1,     21,2,20030925, 74.5047,  10.9375, 2376,     61.0,   6.0570,  35.0500,2,    293.4,2,     1.93,2,     5.80,2,     0.37,2, -999.000,9, -999.000,9,   2115.8,2,   2311.9,2,     1.32,2,   6.0518
  58GS20030922,WedSea,   154,  1,     22,2,20030925, 74.5047,  10.9375, 2376,     30.0,   6.0544,  35.0500,2,    293.2,2,     1.93,2,     5.67,2,     0.37,2,    4.840,2,    2.890,2,   2116.3,2,   2311.7,2,     1.28,2,   6.0518
  58GS20030922,WedSea,   154,  1,     23,2,20030925, 74.5047,  10.9375, 2376,     10.0,   6.0547,  35.0500,2,    292.7,2,     1.88,2,     5.67,2,     0.36,2,    4.460,2,    2.590,2,   2115.6,2,   2311.5,2,     1.37,2,   6.0538
  58GS20030922,WedSea,   155,  1,      2,2,20030925, 74.5007,   9.9835, 2444,   2424.0,  -0.8544,  34.9070,2,    295.3,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9761
  58GS20030922,WedSea,   156,  1,      2,2,20030926, 74.4846,   9.0353, 2591,   2587.0,  -0.8376,  34.9080,2,    296.6,2,    11.69,2,    14.36,2,     0.95,2,    0.800,2,    0.350,2,   2161.7,2,   2301.4,2,     1.17,2,  -0.9715
  58GS20030922,WedSea,   156,  1,      3,2,20030926, 74.4846,   9.0353, 2591,   2292.0,  -0.8444,  34.9080,2,    296.9,2,    11.09,2,    14.26,2,     0.94,2,    0.870,2,    0.430,2,   2161.6,2,   2299.8,2,  -999.00,9,  -0.9571
  58GS20030922,WedSea,   156,  1,      4,2,20030926, 74.4846,   9.0353, 2591,   1989.0,  -0.8266,  34.9070,2,    297.1,2,    10.11,2,    13.98,2,     0.94,2,    0.920,2,    0.410,2,   2160.7,2,   2300.4,2,  -999.00,9,  -0.9194
  58GS20030922,WedSea,   156,  1,      5,2,20030926, 74.4846,   9.0353, 2591,   1740.0,  -0.7751,  34.9050,2,    298.9,2,    10.11,2,    13.98,2,     0.91,2,    1.460,2,    0.720,2,   2161.9,2,   2299.8,2,     1.20,2,  -0.8532
  58GS20030922,WedSea,   156,  1,      6,2,20030926, 74.4846,   9.0353, 2591,   1497.0,  -0.7471,  34.8970,2,    306.8,2,     8.77,2,    13.70,2,     0.90,2,    2.630,2,    1.200,2,   -999.0,9,   2297.9,2,  -999.00,9,  -0.8114
  58GS20030922,WedSea,   156,  1,      7,2,20030926, 74.4846,   9.0353, 2591,   1400.0,  -0.7530,  34.8910,2,    312.2,2,     8.11,2,    13.32,2,     0.88,2,    3.450,2,    1.650,2,   2162.0,2,   2297.2,2,     1.15,2,  -0.8119
  58GS20030922,WedSea,   156,  1,      8,2,20030926, 74.4846,   9.0353, 2591,   1297.0,  -0.7202,  34.8900,2,    312.8,2,     8.01,2,    13.23,2,     0.87,2,    3.910,2,    1.750,2,   2159.6,2,   2297.6,2,  -999.00,9,  -0.7739
  58GS20030922,WedSea,   156,  1,      9,2,20030926, 74.4846,   9.0353, 2591,   1199.0,  -0.6479,  34.8910,2,    312.2,2,     8.01,2,    13.32,2,     0.88,2,    3.910,2,    1.830,2,   -999.0,9,   2296.5,2,     1.08,2,  -0.6972
  58GS20030922,WedSea,   156,  1,     10,2,20030926, 74.4846,   9.0353, 2591,   1107.0,  -0.5592,  34.8920,2,    311.5,2,     7.83,2,    13.13,2,     0.87,2,    4.090,2, -999.000,9,   2162.8,2,   2296.1,2,  -999.00,9,  -0.6046
  58GS20030922,WedSea,   156,  1,     11,2,20030926, 74.4846,   9.0353, 2591,   1048.0,  -0.4887,  34.8920,2,    311.3,2,     7.74,2,    13.18,2,     0.85,2,    4.200,2,    2.000,2,   2161.1,2,   2296.7,2,     1.15,2,  -0.5317
  58GS20030922,WedSea,   156,  1,     12,2,20030926, 74.4846,   9.0353, 2591,   1000.0,  -0.4253,  34.8930,2,    308.6,2,     7.83,2,    13.32,2,     0.87,2,    4.110,2,    1.900,2,   2161.7,2,   2297.0,2,  -999.00,9,  -0.4664
  58GS20030922,WedSea,   156,  1,     13,2,20030926, 74.4846,   9.0353, 2591,    904.0,  -0.2347,  34.8950,2,    310.3,2,     7.36,2,    13.09,2,     0.85,2,    4.430,2,    2.070,2,   2161.2,2,   2296.2,2,  -999.00,9,  -0.2725
  58GS20030922,WedSea,   156,  1,     14,2,20030926, 74.4846,   9.0353, 2591,    794.0,   0.0518,  34.8950,2,    309.3,2,     7.09,2,    13.04,2,     0.85,2,    4.680,2,    2.180,2,   2159.9,2,   2296.6,2,  -999.00,9,   0.0175
  58GS20030922,WedSea,   156,  1,     15,2,20030926, 74.4846,   9.0353, 2591,    699.0,   0.5568,  34.9150,2,    314.8,2,     6.62,2,    12.86,2,     0.84,2,    5.270,2,    2.490,2,   2160.7,2,   2297.1,2,  -999.00,9,   0.5242
  58GS20030922,WedSea,   156,  1,     16,2,20030926, 74.4846,   9.0353, 2591,    600.0,   1.1653,  34.9430,2,    316.9,2,     5.87,2,    12.30,2,     0.80,2,    5.710,2,    2.710,2,   -999.0,9,   2299.0,2,  -999.00,9,   1.1349
  58GS20030922,WedSea,   156,  1,     17,2,20030926, 74.4846,   9.0353, 2591,    507.0,   2.0473,  35.0000,2,    315.0,2,     5.41,2,    11.94,2,     0.79,2,    5.910,2,    3.050,2,   2152.5,2,   2303.3,2,     0.96,2,   2.0183
  58GS20030922,WedSea,   156,  1,     18,2,20030926, 74.4846,   9.0353, 2591,    403.0,   2.4728,  35.0200,2,    312.7,2,     5.31,2,    11.94,2,     0.79,2,    5.820,2,    2.900,2,   2152.1,2,   2306.6,2,     0.97,2,   2.4487
  58GS20030922,WedSea,   156,  1,     19,2,20030926, 74.4846,   9.0353, 2591,    197.0,   3.6827,  35.0790,2,    303.4,2,     5.21,2,    12.11,2,     0.79,2,    5.500,2,    2.770,2,   2152.4,2,   2306.9,2,  -999.00,9,   3.6693
  58GS20030922,WedSea,   156,  1,     20,2,20030926, 74.4846,   9.0353, 2591,     97.0,   4.4430,  35.1040,2,    296.0,2,     5.18,2,    12.30,2,     0.77,2,    5.280,2,    2.800,2,   2145.8,2,   2308.6,2,  -999.00,9,   4.4359
  58GS20030922,WedSea,   156,  1,     21,2,20030926, 74.4846,   9.0353, 2591,     63.0,   6.2024,  35.0670,2,    294.0,2,     1.59,2,     5.00,2,     0.33,2,    4.330,2,    2.420,2,   2118.5,2,   2313.8,2,  -999.00,9,   6.1969
  58GS20030922,WedSea,   156,  1,     22,2,20030926, 74.4846,   9.0353, 2591,     31.0,   6.2016,  35.0670,2,    293.6,2,     1.49,2,     4.74,2,     0.33,2,    4.700,2,    2.780,2,   2113.1,2,   2315.8,2,     1.25,2,   6.1989
  58GS20030922,WedSea,   156,  1,     23,2,20030926, 74.4846,   9.0353, 2591,      7.0,   6.1975,  35.0670,2,    293.0,2,     1.49,2,     4.69,2,     0.32,2,    4.580,2,    2.550,2,   2112.5,2,   2314.1,2,     1.24,2,   6.1969
  58GS20030922,WedSea,   157,  1,      2,2,20030926, 74.4896,   7.9797, 2453,   2485.0,  -0.8402,  34.9090,2,    297.7,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9666
  58GS20030922,WedSea,   157,  1,      3,2,20030926, 74.4896,   7.9797, 2453,   1999.0,  -0.8155,  34.9080,2,    297.8,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9092
  58GS20030922,WedSea,   157,  1,      4,2,20030926, 74.4896,   7.9797, 2453,   1798.0,  -0.7710,  34.9060,2,    300.2,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.8527
  58GS20030922,WedSea,   157,  1,      5,2,20030926, 74.4896,   7.9797, 2453,    199.0,   4.0283,  35.0930,2,    300.1,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,   4.0142
  58GS20030922,WedSea,   158,  1,      2,2,20030926, 74.4988,   6.9788, 2440,   2429.0,  -0.8348,  34.9090,2,    297.9,2,    11.69,2,    14.31,2,     0.93,2,    0.870,2,    0.370,2,   2161.4,2,   2299.9,2,  -999.00,9,  -0.9573
  58GS20030922,WedSea,   158,  1,      3,2,20030926, 74.4988,   6.9788, 2440,   2300.0,  -0.8380,  34.9090,2,    297.9,2,    11.59,2,    14.46,2,     0.93,2,    0.920,2,    0.420,2,   2160.4,2,   2298.6,2,  -999.00,9,  -0.9514
  58GS20030922,WedSea,   158,  1,      4,2,20030926, 74.4988,   6.9788, 2440,   2100.0,  -0.8409,  34.9090,2,    298.1,2,    11.49,2,    14.46,2,     0.92,2,    0.880,2,    0.530,2,   2160.9,2,   2298.5,2,  -999.00,9,  -0.9407
  58GS20030922,WedSea,   158,  1,      5,2,20030926, 74.4988,   6.9788, 2440,   1907.0,  -0.8384,  34.9080,2,    298.4,2,    10.95,2,    14.36,2,     0.92,2,    1.210,2,    0.590,2,   2162.3,2,   2299.9,2,  -999.00,9,  -0.9259
  58GS20030922,WedSea,   158,  1,      6,2,20030926, 74.4988,   6.9788, 2440,   1682.0,  -0.8105,  34.9080,2,    299.2,2,    10.95,2,    14.36,2,     0.92,2,    1.230,2,    0.750,2,   2161.1,2,   2299.0,2,  -999.00,9,  -0.8847
  58GS20030922,WedSea,   158,  1,      7,2,20030926, 74.4988,   6.9788, 2440,   1498.0,  -0.7587,  34.9070,2,    300.9,2,    10.21,2,    14.16,2,     0.91,2,    1.570,2,    0.690,2,   2160.4,2,   2300.5,2,  -999.00,9,  -0.8230
  58GS20030922,WedSea,   158,  1,      8,2,20030926, 74.4988,   6.9788, 2440,   1299.0,  -0.7629,  34.8950,2,    309.9,2,     9.15,2,    13.70,2,     0.89,2,    2.950,2,    1.380,2,   2161.7,2,   2295.1,2,  -999.00,9,  -0.8162
  58GS20030922,WedSea,   158,  1,      9,2,20030926, 74.4988,   6.9788, 2440,   1200.0,  -0.7578,  34.8910,2,    313.5,2,     8.30,2,    13.41,2,     0.87,2,    3.690,2,    1.770,2,   2161.7,2,   2296.4,2,  -999.00,9,  -0.8060
  58GS20030922,WedSea,   158,  1,     10,2,20030926, 74.4988,   6.9788, 2440,   1100.0,  -0.7306,  34.8900,2,    313.5,2,     8.06,2,    13.32,2,     0.85,2,    4.040,2,    1.740,2,   2161.9,2,   2294.5,2,  -999.00,9,  -0.7741
  58GS20030922,WedSea,   158,  1,     11,2,20030926, 74.4988,   6.9788, 2440,   1002.0,  -0.6700,  34.8910,2,    313.7,2,     7.83,2,    13.41,2,     0.85,2,    4.090,2,    2.030,2,   2161.9,2,   2295.7,2,  -999.00,9,  -0.7092
  58GS20030922,WedSea,   158,  1,     12,2,20030926, 74.4988,   6.9788, 2440,    900.0,  -0.5675,  34.8930,2,    312.0,2,     7.83,2,    13.41,2,     0.87,2,    4.110,2,    2.020,2,   2162.2,2,   2296.7,2,  -999.00,9,  -0.6027
  58GS20030922,WedSea,   158,  1,     13,2,20030926, 74.4988,   6.9788, 2440,    832.0,  -0.4920,  34.8940,2,    311.1,2,     7.74,2,    13.41,2,     0.87,2,    4.100,2,    1.900,2,   2163.3,2,   2295.4,2,  -999.00,9,  -0.5245
  58GS20030922,WedSea,   158,  1,     14,2,20030926, 74.4988,   6.9788, 2440,    701.0,  -0.2887,  34.8970,2,    310.2,2,     7.46,2,    13.41,2,     0.85,2, -999.000,9, -999.000,9,   2162.3,2,   2295.4,2,  -999.00,9,  -0.3164
  58GS20030922,WedSea,   158,  1,     15,2,20030926, 74.4988,   6.9788, 2440,    600.0,  -0.0937,  34.8970,2,    310.0,2,     6.99,2,    13.32,2,     0.84,2,    4.470,2,    2.270,2,   2161.4,2,   2295.7,2,  -999.00,9,  -0.1179
  58GS20030922,WedSea,   158,  1,     16,2,20030926, 74.4988,   6.9788, 2440,    499.0,   0.1555,  34.8960,2,    310.4,2,     6.80,2,    13.23,2,     0.84,2,    4.690,2,    2.370,2,   2162.1,2,   2294.4,2,  -999.00,9,   0.1348
  58GS20030922,WedSea,   158,  1,     17,2,20030926, 74.4988,   6.9788, 2440,    400.0,   0.4316,  34.8860,2,    315.0,2,     6.25,2,    12.86,2,     0.81,2,    5.400,2,    2.740,2,   2158.9,2,   2293.7,2,  -999.00,9,   0.4145
  58GS20030922,WedSea,   158,  1,     18,2,20030926, 74.4988,   6.9788, 2440,    299.0,   0.8999,  34.8730,2,    321.0,2,     5.41,2,    12.30,2,     0.77,2,    5.880,2,    3.130,2,   2156.0,2,   2295.4,2,  -999.00,9,   0.8862
  58GS20030922,WedSea,   158,  1,     19,2,20030926, 74.4988,   6.9788, 2440,    200.0,   2.7312,  34.9940,2,    307.4,2,     5.31,2,    12.40,2,     0.78,2,    5.590,2,    2.980,2,   2153.4,2,   2304.2,2,  -999.00,9,   2.7192
  58GS20030922,WedSea,   158,  1,     20,2,20030926, 74.4988,   6.9788, 2440,    100.0,   5.7736,  35.0690,2,    293.8,2,     2.66,2,     8.36,2,     0.53,2,    5.120,2,    2.990,2,   2127.2,2,   2305.5,2,  -999.00,9,   5.7652
  58GS20030922,WedSea,   158,  1,     21,2,20030926, 74.4988,   6.9788, 2440,     51.0,   5.8851,  35.0550,2,    293.7,2,     2.51,2,     7.84,2,     0.48,2,    4.870,2,    2.800,2,   2124.9,2,   2310.4,2,  -999.00,9,   5.8808
  58GS20030922,WedSea,   158,  1,     22,2,20030926, 74.4988,   6.9788, 2440,     29.0,   5.9395,  35.0520,2,    293.3,2,     2.37,2,     7.39,2,     0.44,2,    4.860,2,    2.850,2,   2122.4,2,   2311.6,2,  -999.00,9,   5.9371
  58GS20030922,WedSea,   158,  1,     23,2,20030926, 74.4988,   6.9788, 2440,      8.0,   5.9491,  35.0510,2,    292.2,2,     2.08,2,     6.77,2,     0.40,2,    4.790,2,    2.690,2,   2119.1,2,   2309.4,2,  -999.00,9,   5.9484
  58GS20030922,WedSea,   159,  1,      2,2,20030926, 74.9977,   6.9943, 1672,   1726.0,  -0.8283,  34.9080,2,    298.8,2,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -0.9049
  58GS20030922,WedSea,   160,  1,      2,2,20030926, 75.0010,   6.0207, 2825,   2807.0,  -0.8571,  34.9080,2,    298.4,2,    11.34,2,    14.14,2,     0.94,2,    0.810,2,    0.420,2,   2161.5,2,   2298.6,2,  -999.00,9,  -1.0072
  58GS20030922,WedSea,   160,  1,      3,2,20030926, 75.0010,   6.0207, 2825,   2701.0,  -0.8594,  34.9090,2,    298.5,2,    11.34,2,    14.14,2,     0.94,2,    0.820,2,    0.500,2,   -999.0,9,   -999.0,9,  -999.00,9,  -1.0013
  58GS20030922,WedSea,   160,  1,      4,2,20030926, 75.0010,   6.0207, 2825,   2499.0,  -0.8648,  34.9090,2,    298.6,2,    11.34,2,    14.23,2,     0.96,2,    0.800,2,    0.440,2,   2162.0,2,   2299.5,2,  -999.00,9,  -0.9917
