BOTTLE,20081215PRINUNIVRMK
# 8/17/07 this file initialized 
# Ship: CCGS Pierre Radisson 
# Cruise: NOW98; Northwater Polynya 
# Cruise dates: 8/27-10/10/1998  
# EXPOCODE: 18RD19990827 
# Region:Polynya west of northern Greenland 
# Chief Scientist: L. Fortier, H. Melling 
# 40 stations;  with 24 place Rosette 
# Station code translation table: 
# Change prefix letters as follows 
# D->300 
# S->400 
# E->500 
# N->600 
# e.g. "D32" would become 332 
# Hydro: Who - H. Melling; Status - final 
# 	Notes: CTD files requested from Joe Linguanti 8/17/07 
# Nuts/O2: Who - J.-E Tremblay/K.Cochran; Status - no data  
# 	Notes:  
# TCO2: Who - L. Miller,T.Yager; Status - final  
# 	Notes: Data from Miller 7/9/07 
# 	CRM used; estimated accuracy 4umol/kg 
# TA: Who - L. Miller; Status - final  
# 	Notes: Data from Miller 7/9/07 
# Other: DOC - K. Cochran 
# 	POC;PON - Michel Gosselin 
# References: 
# Reynolds, R. Michael, Mark A. Miller and Mary Jane Bartholomew, 
# Design, Operation, and Calibration of a Shipboard Fast-Rotating  
# Shadowband Radiometer,Jour. Atmos. and Oceanic Tech., 18(2), 200-214, 2001. 
# Bacle J, Carmack E., Ingram R., Water column structure and circulation under the North Water during spring transition: April-July 1998. Deep-Sea Res. II, 49, 4907 - 4925, 2002. 
# Deming J, Fortier L, Fukuchi M., The International North Water Polynya Study (NOW): a brief overview. Deep-Sea Res. II, 49, 4887 - 4892, 2002. 
# Ingram. R., Bacle J., Barber D., Gratton Y., Melling H., An overview of physical processes in the North Water. Deep-Sea Res. II, 49, 4893-4906, 2002. 
# Melling, H.; Gratton, Y.; Ingram, G.,  Ocean circulation within the North Water Polynya of Baffin Bay.  Atmosphere - Ocean, 39(3), pp. 301-325, 2001. 
# Miller L, Yager P, Erickson K, Amiel D, Bacle J, Cochran J, Garneau M, Gosselin M, Hirschberg D, Klein B, LeBlanc B, Miller W., Carbon distributions and fluxes in the North Water, 1998 and 1999. Deep-Sea Res. II, 49: 5151 - 5170, 2002. 
EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,TOC,TOC_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,ug/kg,,ug/kg,,UMOL/L,,DEGC
  18RD19990827,   301,  6,     22,2,19990827, 75.2550, -74.9850,  472,      1.2,   2.6285,  32.4653,2,   2025.6,2,   2221.5,2,       -999,9,        -999,9,      110,2,    2.6284361
  18RD19990827,   301,  6,     20,2,19990827, 75.2550, -74.9850,  472,      5.3,   2.6295,  32.4719,2,   2025.1,2,   2214.0,2,       -999,9,        -999,9,      147,2,    2.6292175
  18RD19990827,   301,  6,     15,2,19990827, 75.2550, -74.9850,  472,      8.0,   2.6255,  32.4781,2,   2025.4,2,   2214.6,2,       -999,9,        -999,9,       95,2,   2.62507359
  18RD19990827,   301,  6,     10,2,19990827, 75.2550, -74.9850,  472,     16.0,   2.1170,  32.5352,2,   2028.5,2,   2216.0,2,       -999,9,        -999,9,       99,2,   2.11621209
  18RD19990827,   301,  6,      4,2,19990827, 75.2550, -74.9850,  472,     33.3,  -0.1950,  32.9835,2,   2069.6,2,   -999.0,9,       -999,9,        -999,9,      115,2, -0.196019548
  18RD19990827,   301,  6,      1,2,19990827, 75.2550, -74.9850,  472,     49.8,  -1.2285,  33.3127,2,   2141.8,2,   -999.0,9,       -999,9,        -999,9,      105,2,    -1.229617
  18RD19990827,   301,  7,     10,2,19990827, 75.2550, -74.9850,  472,    101.1,  -1.1560,  33.5203,2,   2132.2,2,   -999.0,9,       -999,9,        -999,9,      105,2,  -1.15842285
  18RD19990827,   301,  7,      7,2,19990827, 75.2550, -74.9850,  472,    201.7,  -0.0285,  34.0354,2,   2164.4,2,   -999.0,9,       -999,9,        -999,9,       87,2,-0.0356801595
  18RD19990827,   301,  7,      5,2,19990827, 75.2550, -74.9850,  472,    302.7,   0.4635,  34.2289,2,   2166.1,2,   -999.0,9,       -999,9,        -999,9,       87,2,  0.451080136
  18RD19990827,   301,  7,      1,2,19990827, 75.2550, -74.9850,  472,    438.7,  -0.2055,  34.2904,2,   2165.6,2,   -999.0,9,       -999,9,        -999,9,      131,2, -0.221625213
  18RD19990827,   404, 12,     22,2,19990829, 76.2850, -74.2883,  462,      2.6,  -0.2085,  31.2856,2,   1985.5,2,   2156.5,2,      33.95,2,        3.67,2,     -999,9, -0.208570154
  18RD19990827,   404, 12,     19,2,19990829, 76.2850, -74.2883,  462,      4.7,  -0.2065,  31.2995,2,   1986.0,2,   2159.0,2,      42.08,2,        3.79,2,     -999,9, -0.206627117
  18RD19990827,   404, 12,     17,2,19990829, 76.2850, -74.2883,  462,      8.8,  -0.2160,  31.2898,2,   1985.3,2,   2164.2,2,      30.01,2,        3.67,2,     -999,9, -0.216237459
  18RD19990827,   404, 12,     15,2,19990829, 76.2850, -74.2883,  462,     10.9,  -0.1280,  31.2865,2,   -999.0,9,   -999.0,9,      30.24,2,        3.38,2,     -999,9, -0.128302623
  18RD19990827,   404, 12,     11,2,19990829, 76.2850, -74.2883,  462,     16.5,   0.3895,  31.7359,2,   2011.4,2,   -999.0,9,      23.04,2,        2.97,2,     -999,9,  0.388953176
  18RD19990827,   404, 12,      4,2,19990829, 76.2850, -74.2883,  462,     34.8,  -0.9000,  32.3191,2,   2102.0,2,   -999.0,9,      34.97,2,        1.41,2,     -999,9, -0.900808566
  18RD19990827,   404, 12,      1,2,19990829, 76.2850, -74.2883,  462,     51.3,  -1.1510,  32.7249,2,   2130.8,2,   -999.0,9,       5.87,2,        0.56,2,     -999,9,   -1.1521277
  18RD19990827,   404, 13,     17,2,19990829, 76.2850, -74.2883,  462,    101.8,  -0.9295,  33.2287,2,   2126.6,2,   -999.0,9,       6.68,2,        0.78,2,     -999,9, -0.932083607
  18RD19990827,   404, 13,     14,2,19990829, 76.2850, -74.2883,  462,    204.6,  -0.6810,  33.7998,2,   2160.3,2,   -999.0,9,       3.93,2,       -0.08,2,     -999,9, -0.687056946
  18RD19990827,   404, 13,     10,2,19990829, 76.2850, -74.2883,  462,    305.3,  -0.4805,  34.1276,2,   -999.0,9,   -999.0,9,       5.96,2,        0.38,2,     -999,9, -0.490540814
  18RD19990827,   404, 13,     12,2,19990829, 76.2850, -74.2883,  462,    305.3,  -0.4800,  34.1263,2,   2164.1,2,   -999.0,9,      12.32,2,        0.38,2,     -999,9, -0.490041362
  18RD19990827,   404, 13,      2,2,19990829, 76.2850, -74.2883,  462,    404.1,  -0.3635,  34.2619,2,   2164.4,2,   -999.0,9,       -999,9,        -999,9,     -999,9, -0.377664409
  18RD19990827,   404, 13,      1,2,19990829, 76.2850, -74.2883,  462,    439.8,  -0.3475,  34.3066,2,   -999.0,9,   -999.0,9,       6.54,2,        0.29,2,     -999,9, -0.363157007
  18RD19990827,   404, 14,     23,2,19990829, 76.2850, -74.2883,  462,      2.9,   1.0005,  31.4390,2,   -999.0,9,   -999.0,9,         17,2,        1.41,2,     -999,9,   1.00039067
  18RD19990827,   404, 14,     22,2,19990829, 76.2850, -74.2883,  462,      3.0,   0.9970,  31.4387,2,   2005.4,2,   2127.1,3,       -999,9,        -999,9,     -999,9,  0.996886986
  18RD19990827,   404, 14,     19,2,19990829, 76.2850, -74.2883,  462,      7.7,   0.9835,  31.4344,2,   1982.2,2,   2178.4,2,      16.43,2,        1.72,2,     -999,9,  0.983210551
  18RD19990827,   404, 14,     15,2,19990829, 76.2850, -74.2883,  462,     12.0,   1.2095,  31.6081,2,   1993.9,2,   2181.1,2,      16.43,2,        2.01,2,     -999,9,   1.20902148
  18RD19990827,   404, 14,     13,2,19990829, 76.2850, -74.2883,  462,     16.8,   1.9080,  32.0586,2,   -999.0,9,   -999.0,9,      23.69,2,        2.07,2,     -999,9,   1.90721642
  18RD19990827,   404, 14,     11,2,19990829, 76.2850, -74.2883,  462,     24.5,   0.2190,  32.3656,2,   2079.2,2,   -999.0,9,       -999,9,        -999,9,     -999,9,  0.218193173
  18RD19990827,   404, 14,     10,2,19990829, 76.2850, -74.2883,  462,     24.7,   0.1635,  32.3560,2,   2084.5,2,   -999.0,9,      20.67,2,        2.26,2,     -999,9,   0.16269878
  18RD19990827,   404, 14,      3,2,19990829, 76.2850, -74.2883,  462,     50.2,  -0.9825,  32.7376,2,   2131.5,2,   -999.0,9,      10.65,2,        0.52,2,     -999,9,  -0.98367823
  18RD19990827,   404, 14,      1,2,19990829, 76.2850, -74.2883,  462,     73.8,  -1.4580,  32.8894,2,   2146.7,2,   -999.0,9,       4.74,2,        0.24,2,     -999,9,   -1.4594634
  18RD19990827,   404, 15,     11,2,19990829, 76.2850, -74.2883,  462,    101.5,  -1.3855,  33.0877,2,   -999.0,9,   -999.0,9,       4.16,2,       -0.01,2,     -999,9,  -1.38764415
  18RD19990827,   404, 15,     10,2,19990829, 76.2850, -74.2883,  462,    101.6,  -1.3860,  33.0841,2,   2155.0,2,   -999.0,9,       -999,9,        -999,9,     -999,9,   -1.3881452
  18RD19990827,   404, 15,     14,2,19990829, 76.2850, -74.2883,  462,    101.7,  -1.3925,  33.0940,2,   -999.0,9,   -999.0,9,        5.1,2,        0.07,2,     -999,9,  -1.39464358
  18RD19990827,   404, 15,      6,2,19990829, 76.2850, -74.2883,  462,    202.1,  -0.9450,  33.6353,2,   2144.5,2,   -999.0,9,       -999,9,        -999,9,     -999,9, -0.950454833
  18RD19990827,   405, 15,      3,2,19990830, 76.4043, -77.4458,  347,    302.5,  -0.2185,  33.9888,2,   2177.6,2,   -999.0,9,       -999,9,        -999,9,     -999,9,  -0.22903522
  18RD19990827,   405, 15,      1,2,19990830, 76.4043, -77.4458,  347,    321.0,  -0.1865,  34.0166,2,   2182.7,2,   -999.0,9,       -999,9,        -999,9,     -999,9,  -0.19783823
  18RD19990827,   405, 16,     22,2,19990830, 76.4043, -77.4458,  347,      1.8,   1.2145,  31.2232,2,   1953.0,2,   2119.0,2,       -999,9,        -999,9,     -999,9,   1.21442959
  18RD19990827,   405, 16,     19,2,19990830, 76.4043, -77.4458,  347,      3.2,   1.3100,  31.2232,2,   1947.5,2,   -999.0,9,      23.93,2,        2.67,2,     -999,9,   1.30987218
  18RD19990827,   405, 16,     15,2,19990830, 76.4043, -77.4458,  347,      4.1,   1.2600,  31.2397,2,   1946.0,2,   -999.0,9,       -999,9,        -999,9,     -999,9,   1.25983782
  18RD19990827,   405, 16,     13,2,19990830, 76.4043, -77.4458,  347,      5.1,   1.2960,  31.2222,2,   -999.0,9,   -999.0,9,      24.48,2,        2.98,2,     -999,9,   1.29579681
  18RD19990827,   405, 16,      9,2,19990830, 76.4043, -77.4458,  347,      7.2,   1.2785,  31.2170,2,   1948.4,2,   -999.0,9,      20.13,2,           3,2,     -999,9,   1.27821416
  18RD19990827,   405, 16,      4,2,19990830, 76.4043, -77.4458,  347,     14.4,  -0.1875,  31.3760,2,   2004.2,2,   -999.0,9,      40.42,2,         3.1,2,     -999,9,  -0.18789527
  18RD19990827,   405, 16,      1,2,19990830, 76.4043, -77.4458,  347,     22.1,  -0.9845,  32.0953,2,   2093.5,2,   -999.0,9,      13.43,2,        1.55,2,     -999,9, -0.984984833
  18RD19990827,   405, 17,     18,2,19990830, 76.4043, -77.4458,  347,     50.1,  -1.3475,  32.9194,2,   2142.2,2,   -999.0,9,       -999,9,        -999,9,     -999,9,   -1.3485333
  18RD19990827,   405, 17,     16,2,19990830, 76.4043, -77.4458,  347,    100.9,  -1.3065,  33.1583,2,   2153.5,2,   -999.0,9,       8.24,2,        1.33,2,     -999,9,   -1.3087145
  18RD19990827,   405, 17,     13,2,19990830, 76.4043, -77.4458,  347,    202.3,  -0.0575,  33.8646,2,   2152.2,2,   -999.0,9,       7.31,2,        0.73,2,     -999,9,-0.0645877346
  18RD19990827,   405, 17,      5,2,19990830, 76.4043, -77.4458,  347,    302.5,  -0.5720,  34.1435,2,   2158.3,2,   -999.0,9,       -999,9,        -999,9,     -999,9, -0.581714096
  18RD19990827,   405, 17,      3,2,19990830, 76.4043, -77.4458,  347,    404.2,  -0.4410,  34.2594,2,   2158.9,2,   -999.0,9,       -999,9,        -999,9,     -999,9, -0.454901335
  18RD19990827,   405, 17,      2,2,19990830, 76.4043, -77.4458,  347,    504.6,  -0.3610,  34.3392,2,   2160.9,2,   -999.0,9,       -999,9,        -999,9,     -999,9, -0.379238239
  18RD19990827,   302, 21,     20,2,19990901, 76.9595, -74.9857,  550,      2.3,  -1.0190,  31.4590,2,   2013.5,2,   2153.8,2,       -999,9,        -999,9,      178,2,  -1.01904648
  18RD19990827,   302, 21,     18,2,19990901, 76.9595, -74.9857,  550,      3.4,  -1.0120,  31.4808,2,   2013.3,2,   2168.2,2,       -999,9,        -999,9,      204,2,   -1.0120691
  18RD19990827,   302, 21,     19,2,19990901, 76.9595, -74.9857,  550,      3.5,  -1.0430,  31.4618,2,   -999.0,9,   -999.0,9,      37.33,2,        4.53,2,     -999,9,  -1.04307005
  18RD19990827,   302, 21,     14,2,19990901, 76.9595, -74.9857,  550,      5.2,  -1.0225,  31.4826,2,   2012.5,2,   2144.4,2,      36.21,2,        4.53,2,      200,2,  -1.02260531
  18RD19990827,   302, 21,     16,2,19990901, 76.9595, -74.9857,  550,      5.3,  -1.0245,  31.4576,2,   -999.0,9,   -999.0,9,      32.63,2,        4.42,2,     -999,9,  -1.02460699
  18RD19990827,   302, 21,     12,2,19990901, 76.9595, -74.9857,  550,      6.6,  -1.0210,  31.5411,2,   -999.0,9,   -999.0,9,      30.36,2,        3.19,2,     -999,9,  -1.02113459
  18RD19990827,   302, 21,      9,2,19990901, 76.9595, -74.9857,  550,      9.4,  -0.9095,  31.6329,2,   2022.3,2,   -999.0,9,      28.32,2,        4.56,2,      170,2, -0.909702845
  18RD19990827,   302, 21,      4,2,19990901, 76.9595, -74.9857,  550,     20.1,  -0.5655,  31.7671,2,   2019.8,2,   -999.0,9,      27.32,2,        4.39,2,      113,2, -0.566001603
  18RD19990827,   302, 21,      1,2,19990901, 76.9595, -74.9857,  550,     29.5,  -0.5460,  31.6037,2,   2020.6,2,   -999.0,9,      30.55,2,        4.42,2,      113,2, -0.546734646
  18RD19990827,   302, 19,     16,2,19990901, 76.9595, -74.9857,  550,     50.5,  -1.3825,  32.6421,2,   2141.7,2,   -999.0,9,       3.95,2,        0.87,2,      175,2,  -1.38349894
  18RD19990827,   302, 19,     13,2,19990901, 76.9595, -74.9857,  550,    101.4,  -1.1465,  33.4384,2,   2161.9,2,   -999.0,9,       -999,9,        -999,9,      164,2,  -1.14892265
  18RD19990827,   302, 19,      2,2,19990901, 76.9595, -74.9857,  550,    202.2,   0.0880,  34.0630,2,   2167.2,2,   -999.0,9,       -999,9,        -999,9,      128,2, 0.0805907076
  18RD19990827,   302, 19,      1,2,19990901, 76.9595, -74.9857,  550,    259.2,   0.0315,  34.0957,2,   -999.0,9,   -999.0,9,       3.42,2,        0.76,2,     -999,9, 0.0219748368
  18RD19990827,   502, 22,     20,2,19990903, 78.0430, -73.3393,  294,      2.0,  -1.0495,  30.1132,2,   1898.0,2,   2099.4,2,      25.73,2,        2.68,2,      194,2,  -1.04953466
  18RD19990827,   502, 22,     17,2,19990903, 78.0430, -73.3393,  294,      3.0,  -1.0530,  30.1094,2,   1900.1,2,   -999.0,9,      27.23,2,         2.3,2,      167,2,   -1.0530519
  18RD19990827,   502, 22,     15,2,19990903, 78.0430, -73.3393,  294,      4.0,  -1.0485,  30.1110,2,   1899.2,2,   2056.8,2,      26.28,2,        2.62,2,      171,2,  -1.04856942
  18RD19990827,   502, 22,     13,2,19990903, 78.0430, -73.3393,  294,      4.7,  -1.0570,  30.1043,2,   -999.0,9,   -999.0,9,      41.24,2,         3.5,2,     -999,9,  -1.05708118
  18RD19990827,   502, 22,     10,2,19990903, 78.0430, -73.3393,  294,      7.5,  -1.0435,  30.1108,2,   1898.6,2,   2028.4,2,      29.25,2,        2.79,2,      187,2,  -1.04363075
  18RD19990827,   502, 22,      4,2,19990903, 78.0430, -73.3393,  294,     14.1,  -0.9165,  30.3165,2,   1911.4,2,   -999.0,9,      29.78,2,        3.19,2,      211,2, -0.916768204
  18RD19990827,   502, 22,      1,2,19990903, 78.0430, -73.3393,  294,     22.4,  -0.7855,  30.4930,2,   1921.6,2,   -999.0,9,       -999,9,        -999,9,      155,2, -0.785961449
  18RD19990827,   502, 23,     14,2,19990903, 78.0430, -73.3393,  294,     50.4,  -0.9095,  31.3718,2,   2020.8,2,   -999.0,9,       -999,9,        -999,9,      183,2, -0.910582408
  18RD19990827,   502, 23,     11,2,19990903, 78.0430, -73.3393,  294,    100.6,  -1.3110,  32.8936,2,   2147.3,2,   -999.0,9,       8.54,2,        1.08,2,      117,2,  -1.31315195
  18RD19990827,   502, 23,      7,2,19990903, 78.0430, -73.3393,  294,    201.8,  -0.8145,  33.8594,2,   2159.4,2,   -999.0,9,0.849295467,2,        0.28,2,      100,2,  -0.82025996
  18RD19990827,   502, 23,      4,2,19990903, 78.0430, -73.3393,  294,    302.2,  -0.4645,  34.2616,2,   2156.6,2,   -999.0,9,       1.81,2,        0.73,2,      147,2, -0.474547958
  18RD19990827,   502, 23,      2,2,19990903, 78.0430, -73.3393,  294,    403.5,  -0.3740,  34.3435,2,   2155.9,2,   -999.0,9,       3.75,2,        0.51,2,      109,2, -0.388167312
  18RD19990827,   502, 23,      1,2,19990903, 78.0430, -73.3393,  294,    527.3,  -0.3390,  34.3716,2,   -999.0,9,   -999.0,9,       2.49,2,         0.3,2,     -999,9, -0.358298162
  18RD19990827,   603, 24,     20,2,19990904, 78.3488, -74.3428,  561,      1.4,   1.2610,  32.3666,2,   2002.0,2,   2188.9,2,      33.11,2,        4.39,2,      141,2,   1.26094174
  18RD19990827,   603, 24,     17,2,19990904, 78.3488, -74.3428,  561,      3.8,   1.2525,  32.3728,2,   2002.5,2,   2187.8,2,      33.47,2,        4.33,2,      111,2,   1.25234201
  18RD19990827,   603, 24,     14,2,19990904, 78.3488, -74.3428,  561,      6.9,   1.2545,  32.3906,2,   2004.2,2,   -999.0,9,      26.24,2,        3.68,2,      183,2,    1.2542126
  18RD19990827,   603, 24,      9,2,19990904, 78.3488, -74.3428,  561,     12.2,   0.9840,  32.4956,2,   2020.8,2,   -999.0,9,      30.89,2,        4.58,2,      178,2,  0.983516881
  18RD19990827,   603, 24,      4,2,19990904, 78.3488, -74.3428,  561,     24.5,   0.6630,  32.7541,2,   2057.7,2,   -999.0,9,       24.8,2,        3.79,2,      201,2,  0.662082227
  18RD19990827,   603, 24,      1,2,19990904, 78.3488, -74.3428,  561,     37.2,  -0.1930,  33.0919,2,   2094.4,2,   -999.0,9,      12.24,2,        1.85,2,      177,2, -0.194148618
  18RD19990827,   603, 25,     14,2,19990904, 78.3488, -74.3428,  561,     50.5,  -0.4270,  33.1924,2,   2099.4,2,   -999.0,9,      16.72,2,        2.15,2,      149,2, -0.428473291
  18RD19990827,   603, 25,     12,2,19990904, 78.3488, -74.3428,  561,    100.6,  -1.0085,  33.5835,2,   2154.3,2,   -999.0,9,       3.49,2,        0.24,2,      127,2,  -1.01105174
  18RD19990827,   603, 25,      8,2,19990904, 78.3488, -74.3428,  561,    201.7,   0.4885,  34.0377,2,   2162.6,2,   -999.0,9,       4.48,2,        0.27,2,      103,2,  0.480436705
  18RD19990827,   603, 25,      6,2,19990904, 78.3488, -74.3428,  561,    302.8,   0.6435,  34.2525,2,   2175.0,2,   -999.0,9,       3.58,2,        0.81,2,      149,2,  0.630606217
  18RD19990827,   603, 25,      3,2,19990904, 78.3488, -74.3428,  561,    402.8,   0.8060,  34.3336,2,   2180.2,2,   -999.0,9,          5,2,        0.95,2,       98,2,   0.78788593
  18RD19990827,   603, 25,      2,2,19990904, 78.3488, -74.3428,  561,    504.7,   0.8325,  34.3515,2,   2181.7,2,   -999.0,9,       5.91,2,         0.3,2,      151,2,  0.809224572
  18RD19990827,   603, 26,     20,2,19990904, 78.3488, -74.3428,  561,      1.5,   2.2450,  30.7586,2,   1884.7,2,   2053.7,2,      12.31,2,        1.33,2,      168,2,   2.24492951
  18RD19990827,   501, 26,     17,2,19990906, 76.9925, -72.4517,  546,      5.8,   2.2305,  30.7544,2,   1885.9,2,   2057.2,2,      25.32,2,        2.04,2,      140,2,   2.23022797
  18RD19990827,   501, 26,     14,2,19990906, 76.9925, -72.4517,  546,     10.1,   2.1745,  31.0923,2,   1909.9,2,   -999.0,9,      10.98,2,         1.7,2,      161,2,   2.17402454
  18RD19990827,   501, 26,     12,2,19990906, 76.9925, -72.4517,  546,     13.2,   2.3065,  31.6798,2,   -999.0,9,   -999.0,9,      13.97,2,        1.44,2,     -999,9,   2.30584971
  18RD19990827,   501, 26,      9,2,19990906, 76.9925, -72.4517,  546,     20.0,   0.0345,  32.8194,2,   2042.6,2,   -999.0,9,      39.93,2,        4.04,2,      220,2,  0.033856825
  18RD19990827,   501, 26,      4,2,19990906, 76.9925, -72.4517,  546,     38.8,  -1.0860,  33.3250,2,   2109.4,2,   -999.0,9,       5.51,2,        1.19,2,      142,2,  -1.08691536
  18RD19990827,   501, 26,      1,2,19990906, 76.9925, -72.4517,  546,     59.0,  -1.1150,  33.4445,2,   2093.2,2,   -999.0,9,       6.11,2,        0.84,2,       95,2,  -1.11640223
  18RD19990827,   501, 27,     14,2,19990906, 76.9925, -72.4517,  546,     75.9,  -0.5725,  33.5652,2,   2118.6,2,   -999.0,9,       5.25,2,        1.01,2,      102,2, -0.574691243
  18RD19990827,   501, 27,     13,2,19990906, 76.9925, -72.4517,  546,    100.5,  -0.8975,  33.6322,2,   -999.0,9,   -999.0,9,       7.98,2,        0.73,2,      144,2, -0.900155345
  18RD19990827,   501, 27,     12,2,19990906, 76.9925, -72.4517,  546,    100.6,  -0.8800,  33.6316,2,   2147.6,2,   2249.9,2,       -999,9,        -999,9,     -999,9, -0.882673228
  18RD19990827,   501, 27,      9,2,19990906, 76.9925, -72.4517,  546,    200.9,  -0.3435,  34.0119,2,   2162.9,2,   2259.9,2,       -999,9,        -999,9,     -999,9, -0.350102273
  18RD19990827,   501, 27,     10,2,19990906, 76.9925, -72.4517,  546,    200.9,  -0.3405,  34.0245,2,   -999.0,9,   -999.0,9,       -999,9,        -999,9,      147,2, -0.347112216
  18RD19990827,   501, 27,      7,2,19990906, 76.9925, -72.4517,  546,    302.8,  -0.2510,  34.2111,2,   2161.9,2,   2271.0,2,       -999,9,        -999,9,     -999,9, -0.261589822
  18RD19990827,   402, 27,      8,2,19990907, 76.2927, -71.9063,  590,    302.8,  -0.2505,  34.2132,2,   -999.0,9,   -999.0,9,       -999,9,        -999,9,      148,2, -0.261092304
  18RD19990827,   402, 27,      5,2,19990907, 76.2927, -71.9063,  590,    404.1,  -0.3555,  34.2889,2,   2160.9,2,   2267.7,2,       -999,9,        -999,9,     -999,9,  -0.36971228
  18RD19990827,   402, 27,      6,2,19990907, 76.2927, -71.9063,  590,    404.3,  -0.3565,  34.2886,2,   -999.0,9,   -999.0,9,       -999,9,        -999,9,      116,2, -0.370716414
  18RD19990827,   402, 27,      3,2,19990907, 76.2927, -71.9063,  590,    505.1,  -0.0375,  34.3586,2,   2166.3,2,   2277.2,2,       7.13,2,        1.11,2,     -999,9,-0.0571484079
  18RD19990827,   402, 27,      4,2,19990907, 76.2927, -71.9063,  590,    505.2,  -0.0385,  34.3570,2,   -999.0,9,   -999.0,9,       -999,9,        -999,9,      109,2,-0.0581470212
  18RD19990827,   402, 27,      1,2,19990907, 76.2927, -71.9063,  590,    559.9,  -0.0340,  34.3647,2,   -999.0,9,   -999.0,9,       6.09,2,        0.81,2,     -999,9,-0.0560807757
