EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  74JC19960720,   GNS,    25,  1,     18,2,19960730,1650, 73.0000,   1.0100, 2950,     96.5,  -1.0820,  34.6580,2,  34.6760,2,    334.8,2,     5.85,2,    14.93,2,     0.82,2,    5.122,   2, -999.000,   9,    0.367,   2,    6.799,   2,     1.27,   2,   2132.7,2,   2269.0,2,  -1.0846
  74JC19960720,   GNS,    25,  1,     17,2,19960730,1650, 73.0000,   1.0100, 2950,    121.7,   0.2870,  34.8070,2,  34.8300,2,    320.0,2,     5.95,2,    15.12,2,     0.82,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.07,   2,   2141.3,2,   2280.0,2,   0.2822
  74JC19960720,   GNS,    25,  1,     16,2,19960730,1650, 73.0000,   1.0100, 2950,    145.7,   0.5380,  34.8480,2,  34.8660,2,    324.8,2,     6.15,2,    15.32,2,     0.84,2,    4.726,   2,    2.221,   2,    0.225,   2,    5.266,   2,     0.95,   2,   2143.3,2,   2282.0,2,   0.5320
  74JC19960720,   GNS,    25,  1,     15,2,19960730,1650, 73.0000,   1.0100, 2950,    196.0,   0.6340,  34.8850,2,  34.8990,2,    312.6,2,     6.44,2,    15.51,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.83,   2,   2145.5,2,   2284.0,2,   0.6256
  74JC19960720,   GNS,    25,  1,     14,2,19960730,1650, 73.0000,   1.0100, 2950,    246.4,   0.3840,  34.8810,2,  34.8970,2,    311.7,2,     6.63,2,    15.61,2,     0.87,2,    3.959,   2,    2.196,   2,    0.228,   2,    4.515,   2,     0.74,   2,   2151.0,2,   2284.0,2,   0.3739
  74JC19960720,   GNS,    25,  1,     13,2,19960730,1650, 73.0000,   1.0100, 2950,    296.4,   0.1970,  34.8800,2,  34.8940,2,    311.3,2,     6.63,2,    15.61,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.69,   2,   2147.6,2,   2282.0,2,   0.1852
  74JC19960720,   GNS,    25,  1,     12,2,19960730,1650, 73.0000,   1.0100, 2950,    397.3,  -0.1310,  34.8780,2,  34.8930,2,    311.7,2,     7.02,2,    15.80,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.61,   2,   2154.0,2,   2282.0,2,  -0.1462
  74JC19960720,   GNS,    25,  1,     11,2,19960730,1650, 73.0000,   1.0100, 2950,    498.0,  -0.3410,  34.8770,2,  34.8920,2,    315.2,2,     7.02,2,    16.00,2,     0.92,2,    3.792,   2,    1.816,   2,    0.207,   2,    4.602,   2,     0.72,   2,   2153.3,2,   2280.0,2,  -0.3596
  74JC19960720,   GNS,    25,  1,     10,2,19960730,1650, 73.0000,   1.0100, 2950,    749.7,  -0.6620,  34.8770,2,  34.8890,2,    313.0,2,     7.71,2,    16.39,2,     0.91,2,    3.460,   2,    1.625,   2,    0.180,   2,    4.122,   2,     0.57,   2,   2155.1,2,   2281.0,2,  -0.6897
  74JC19960720,   GNS,    25,  1,      9,2,19960730,1650, 73.0000,   1.0100, 2950,   1002.1,  -0.7650,  34.8810,2,  34.8960,2,    312.6,2,     8.29,2,    16.59,2,     0.92,2,    3.075,   2,    1.391,   2,    0.151,   2,    3.951,   2,      0.5,   2,   2158.5,2,   2283.0,2,  -0.8034
  74JC19960720,   GNS,    25,  1,      8,2,19960730,1650, 73.0000,   1.0100, 2950,   1254.2,  -0.7380,  34.8960,2,  34.9080,2,    300.0,2,     9.76,2,    17.17,2,     0.96,2,    1.413,   2,    0.636,   2,    0.068,   2,    2.261,   2,     0.15,   2,   2156.9,2,   2286.0,2,  -0.7893
  74JC19960720,   GNS,    25,  1,      7,2,19960730,1650, 73.0000,   1.0100, 2950,   1503.4,  -0.8300,  34.8990,2,  34.9090,2,    300.9,2,    10.34,2,    17.46,2,     0.97,2,    1.161,   2,    0.513,   2,    0.041,   2,    2.189,   2,     0.11,   2,   2154.5,2,   2285.0,2,  -0.8937
  74JC19960720,   GNS,    25,  1,      6,2,19960730,1650, 73.0000,   1.0100, 2950,   1756.0,  -0.8940,  34.8970,2,  34.9090,2,    301.3,2,    10.83,2,    17.56,2,     0.97,2,    0.909,   2,    0.375,   2, -999.000,   9,    1.736,   2,     0.08,   2,   2157.0,2,   2283.0,2,  -0.9714
  74JC19960720,   GNS,    25,  1,      5,2,19960730,1650, 73.0000,   1.0100, 2950,   2012.7,  -0.9290,  34.8980,2,  34.9090,2,    303.0,2,    11.12,2,    17.46,2,     0.97,2,    0.883,   2,    0.370,   2,    0.017,   2,    1.825,   2,     0.09,   2,   2158.9,2,   2283.0,2,  -1.0217
  74JC19960720,   GNS,    25,  1,      4,2,19960730,1650, 73.0000,   1.0100, 2950,   2266.1,  -0.9580,  34.8970,2,  34.9070,2,    309.1,2,    11.22,2,    17.46,2,     0.98,2,    0.872,   2,    0.739,   3,    0.029,   2,    1.769,   2,     0.08,   2,   2158.2,2,   2283.0,2,  -1.0669
  74JC19960720,   GNS,    25,  1,      3,2,19960730,1650, 73.0000,   1.0100, 2950,   2521.2,  -0.9600,  34.8940,2,  34.9060,2,    304.4,2,    11.32,2,    17.76,2,     0.98,2,    0.968,   2,    0.380,   2,    0.019,   2,    2.117,   2,     0.09,   2,   2156.1,2,   2284.0,2,  -1.0867
  74JC19960720,   GNS,    25,  1,      1,2,19960730,1650, 73.0000,   1.0100, 2950,   2808.7,  -0.9480,  34.8910,2,  34.9050,2,    305.2,2,    11.41,2,    17.46,2,     0.97,2,    0.840,   2,    0.422,   2,    0.032,   2,    1.999,   2,    0.085,   2,   2152.8,2,   2283.0,2,  -1.0962
  74JC19960720,   GNS,    26,  1,     24,2,19960730,2358, 73.8000,   2.0100, 3352,      0.6,   5.6290,  33.7160,2,  33.7220,2,    322.2,2,     0.20,2,     5.07,2,     0.41,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.35,   2,   2052.2,2,   2215.0,2,   5.6290
  74JC19960720,   GNS,    26,  1,     23,2,19960730,2358, 73.8000,   2.0100, 3352,      5.9,   4.6720,  33.8000,2,  33.8030,2,    329.1,2,     0.39,2,     5.17,2,     0.43,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.41,   2,   2056.2,2,   2229.0,2,   4.6716
  74JC19960720,   GNS,    26,  1,     22,2,19960730,2358, 73.8000,   2.0100, 3352,     15.7,  -0.4670,  34.4490,2,  34.2440,2,    403.5,2,     2.15,2,     6.24,2,     0.49,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.52,   2,   2081.9,2,   2256.0,2,  -0.4675
  74JC19960720,   GNS,    26,  1,     21,2,19960730,2358, 73.8000,   2.0100, 3352,     25.8,  -1.2640,  34.5100,2,  34.5110,2,    396.5,2,     3.22,2,     8.00,2,     0.55,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.53,   2,   2096.5,2,   2267.0,2,  -1.2646
  74JC19960720,   GNS,    26,  1,     20,2,19960730,2358, 73.8000,   2.0100, 3352,     47.9,  -1.5450,  34.5820,2,  34.5870,2,    357.0,2,     4.68,2,    12.10,2,     0.74,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.57,   2,   2124.9,2,   2265.0,2,  -1.5461
  74JC19960720,   GNS,    26,  1,     19,2,19960730,2358, 73.8000,   2.0100, 3352,     71.4,  -1.2420,  34.6640,2,  34.6800,2,    349.1,2,     5.27,2,    14.05,2,     0.81,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.41,   2,   2138.6,2,   2268.0,2,  -1.2438
  74JC19960720,   GNS,    26,  1,     18,2,19960730,2358, 73.8000,   2.0100, 3352,     96.4,  -0.6770,  34.7430,2,  34.7600,2,    333.9,2,     5.66,2,    14.83,2,     0.83,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.29,   2,   2142.6,2,   2273.0,2,  -0.6799
  74JC19960720,   GNS,    26,  1,     17,2,19960730,2358, 73.8000,   2.0100, 3352,    121.5,  -0.0470,  34.8180,2,  34.8260,2,    324.8,2,     5.85,2,    14.93,2,     0.84,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.08,   2,   2145.4,2,   2286.0,2,  -0.0514
  74JC19960720,   GNS,    26,  1,     16,2,19960730,2358, 73.8000,   2.0100, 3352,    147.1,   0.0780,  34.8410,2,  34.8490,2,    326.1,2,     6.05,2,    15.12,2,     0.84,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.96,   2,   2145.9,2,   2279.0,2,   0.0725
  74JC19960720,   GNS,    26,  1,     15,2,19960730,2358, 73.8000,   2.0100, 3352,    196.7,  -0.0290,  34.8530,2,  34.8620,2,    320.4,2,     6.15,2,    15.22,2,     0.85,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.94,   2,   2148.7,2,   2280.0,2,  -0.0363
  74JC19960720,   GNS,    26,  1,     14,2,19960730,2358, 73.8000,   2.0100, 3352,    246.9,  -0.0970,  34.8640,2,  34.8730,2,    319.1,2,     6.34,2,    15.51,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.83,   2,   2150.0,2,   2281.0,2,  -0.1061
  74JC19960720,   GNS,    26,  1,     13,2,19960730,2358, 73.8000,   2.0100, 3352,    297.3,  -0.2160,  34.8700,2,  34.8800,2,    318.7,2,     6.63,2,    15.51,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.75,   2,   2152.2,2,   2281.0,2,  -0.2268
  74JC19960720,   GNS,    26,  1,     12,2,19960730,2358, 73.8000,   2.0100, 3352,    397.6,  -0.4130,  34.8760,2,  34.8860,2,    320.4,2,     6.83,2,    15.80,2,     0.89,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.78,   2,   2153.3,2,   2281.0,2,  -0.4272
  74JC19960720,   GNS,    26,  1,     11,2,19960730,2358, 73.8000,   2.0100, 3352,    502.0,  -0.5810,  34.8750,2,  34.8840,2,    321.3,2,     7.12,2,    16.00,2,     0.90,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.77,   2,   2154.3,2,   2276.0,2,  -0.5987
  74JC19960720,   GNS,    26,  1,     10,2,19960730,2358, 73.8000,   2.0100, 3352,    750.8,  -0.8300,  34.8690,2,  34.8800,2,    332.2,2,     7.32,2,    16.00,2,     0.97,3, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.83,   2,   2157.0,2,   2281.0,2,  -0.8566
  74JC19960720,   GNS,    26,  1,      9,2,19960730,2358, 73.8000,   2.0100, 3352,   1002.8,  -0.8720,  34.8720,2,  34.8820,2,    327.4,2,     7.32,2,    16.00,2,     0.90,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.79,   2,   2152.9,2,   2280.0,2,  -0.9096
  74JC19960720,   GNS,    26,  1,      8,2,19960730,2358, 73.8000,   2.0100, 3352,   1255.7,  -0.7920,  34.8850,2,  34.8940,2,    313.9,2,     8.68,2,    16.68,2,     0.93,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.46,   2,   2152.9,2,   2286.0,2,  -0.8428
  74JC19960720,   GNS,    26,  1,      7,2,19960730,2358, 73.8000,   2.0100, 3352,   1507.5,  -0.7910,  34.8970,2,  34.9050,2,    303.5,2,     9.85,2,    17.85,2,     1.00,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.48,   2,   2155.8,2,   2282.0,2,  -0.8554
  74JC19960720,   GNS,    26,  1,      6,2,19960730,2358, 73.8000,   2.0100, 3352,   1760.6,  -0.8650,  34.8980,2,  34.9070,2,    303.9,2,    10.34,2,    17.46,2,     0.98,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,      0.1,   2,   2155.6,2,   2286.0,2,  -0.9431
  74JC19960720,   GNS,    26,  1,      5,2,19960730,2358, 73.8000,   2.0100, 3352,   2015.3,  -0.9210,  34.8970,2,  34.9050,2,    305.6,2,    10.44,2,    17.56,2,     0.98,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,      0.1,   2,   2155.9,2,   2282.0,2,  -1.0140
  74JC19960720,   GNS,    26,  1,      4,2,19960730,2358, 73.8000,   2.0100, 3352,   2521.4,  -0.9610,  34.8950,2,  34.9040,2,    306.5,2,    10.93,2,    17.46,2,     0.98,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.09,   2,   2157.7,2,   2284.0,2,  -1.0876
  74JC19960720,   GNS,    26,  1,      3,2,19960730,2358, 73.8000,   2.0100, 3352,   3031.0,  -0.9740,  34.8910,2,  34.9010,2,    308.3,2,    11.41,2,    17.46,2,     0.97,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.05,   2,   2157.4,2,   2282.0,2,  -1.1390
  74JC19960720,   GNS,    26,  1,      1,2,19960730,2358, 73.8000,   2.0100, 3352,   3206.5,  -0.9640,  34.8900,2,  34.9010,2,    312.2,2,    11.32,2,    17.46,2,     0.98,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.07,   2,   2155.4,2,   2283.0,2,  -1.1435
  74JC19960720,   GNS,    27,  1,     24,2,19960731, 838, 74.0000,   6.0000, 3252,      0.0,   6.2220,  34.1910,2,  34.1880,2,    323.9,2,     0.29,2,     4.98,2,     0.38,2,    5.653,   2,    2.209,   2,    0.385,   2,    7.416,   2,     1.27,   2,   2075.5,2,   2244.0,2,   6.2220
  74JC19960720,   GNS,    27,  1,     23,2,19960731, 838, 74.0000,   6.0000, 3252,      5.9,   6.1700,  34.1870,2,  34.1980,2,    319.1,2,     0.39,2,     4.98,2,     0.39,2,    5.732,   2,    2.093,   2,    0.400,   2,    7.385,   2,     1.21,   2,   2076.4,2,   2248.0,2,   6.1695
  74JC19960720,   GNS,    27,  1,     22,2,19960731, 838, 74.0000,   6.0000, 3252,     15.8,   5.8040,  34.3040,2,  34.2940,2,    328.3,2,     0.39,2,     5.37,2,     0.43,2,    5.478,   2,    2.294,   2,    0.385,   2,    7.426,   2,     1.24,   2,   2083.3,2,   2252.0,2,   5.8027
  74JC19960720,   GNS,    27,  1,     21,2,19960731, 838, 74.0000,   6.0000, 3252,     26.0,  -0.5330,  34.5430,2,  34.5780,2,    391.7,2,     2.83,2,     8.88,2,     0.61,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.47,   2,   2108.7,2,   2267.0,2,  -0.5338
  74JC19960720,   GNS,    27,  1,     20,2,19960731, 838, 74.0000,   6.0000, 3252,     45.5,  -1.2650,  34.6350,2,  34.6510,2,    368.7,2,     2.34,2,    11.41,2,     0.71,2,    7.039,   2,    2.505,   2,    0.474,   2,    9.223,   2,     1.44,   2,   2134.1,2,   2270.0,2,  -1.2661
  74JC19960720,   GNS,    27,  1,     19,2,19960731, 838, 74.0000,   6.0000, 3252,     69.6,  -1.1160,  34.7020,2,  34.7160,2,    352.2,2,     5.07,2,    14.15,2,     0.71,3, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.37,   2,   2145.7,2,   2272.0,2,  -1.1178
  74JC19960720,   GNS,    27,  1,     18,2,19960731, 838, 74.0000,   6.0000, 3252,     96.2,  -0.7630,  34.7500,2,  34.7630,2,    347.4,2,     5.56,2,    14.83,2,     0.84,2,    6.005,   2,    2.617,   2,    0.412,   2,    8.923,   2,      1.3,   2,   2145.0,2,   2274.0,2,  -0.7659
  74JC19960720,   GNS,    27,  1,     17,2,19960731, 838, 74.0000,   6.0000, 3252,    121.0,  -0.5970,  34.7840,2,  34.8020,2,    337.4,2,     5.85,2,    15.22,2,     0.85,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.17,   2,   2148.1,2,   2276.0,2,  -0.6008
  74JC19960720,   GNS,    27,  1,     16,2,19960731, 838, 74.0000,   6.0000, 3252,    145.6,  -0.4170,  34.8100,2,  34.8220,2,    331.7,2,     6.05,2,    15.32,2,     0.87,2,    5.257,   2,    1.909,   2,    0.345,   2,    6.639,   2,     1.11,   2,   2151.6,2,   2277.0,2,  -0.4218
  74JC19960720,   GNS,    27,  1,     15,2,19960731, 838, 74.0000,   6.0000, 3252,    196.5,  -0.1820,  34.8470,2,  34.8580,2,    323.9,2,     6.54,2,    15.80,2,     0.89,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.94,   2,   2151.0,2,   2279.0,2,  -0.1890
  74JC19960720,   GNS,    27,  1,     14,2,19960731, 838, 74.0000,   6.0000, 3252,    246.5,  -0.2940,  34.8540,2,  34.8660,2,    321.3,2,     6.54,2,    16.00,2,     0.90,2,    4.310,   2,    1.723,   2,    0.282,   2,    5.083,   2,     0.85,   2,   2154.3,2,   2280.0,2,  -0.3027
  74JC19960720,   GNS,    27,  1,     13,2,19960731, 838, 74.0000,   6.0000, 3252,    297.4,  -0.2280,  34.8700,2,  34.8820,2,    318.3,2,     6.93,2,    16.10,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.75,   2,   2155.3,2,   2281.0,2,  -0.2388
  74JC19960720,   GNS,    27,  1,     12,2,19960731, 838, 74.0000,   6.0000, 3252,    398.0,  -0.4310,  34.8730,2,  34.8830,2,    321.3,2,     7.12,2,    16.00,2,     0.91,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.77,   2,   2155.4,2,   2280.0,2,  -0.4452
  74JC19960720,   GNS,    27,  1,     11,2,19960731, 838, 74.0000,   6.0000, 3252,    497.6,  -0.5610,  34.8740,2,  34.8830,2,    320.9,2,     7.22,2,    16.20,2,     0.93,2,    3.887,   2,    1.454,   2,    0.248,   2,    4.818,   2,     0.75,   2,   2159.6,2,   2281.0,2,  -0.5786
  74JC19960720,   GNS,    27,  1,     10,2,19960731, 838, 74.0000,   6.0000, 3252,    749.4,  -0.8200,  34.8700,2,  34.8800,2,    323.9,2,     7.41,2,    16.29,2,     0.93,2,    3.881,   2,    1.450,   2,    0.244,   2,    4.758,   2,     0.78,   2,   2157.7,2,   2280.0,2,  -0.8467
  74JC19960720,   GNS,    27,  1,      9,2,19960731, 838, 74.0000,   6.0000, 3252,   1001.4,  -0.8740,  34.8730,2,  34.8810,2,    331.3,2,     7.61,2,    16.39,2,     0.95,2,    3.828,   2,    1.452,   2,    0.243,   2,    4.872,   2,     0.73,   2,   2156.9,2,   2279.0,2,  -0.9115
  74JC19960720,   GNS,    27,  1,      8,2,19960731, 838, 74.0000,   6.0000, 3252,   1253.5,  -0.7730,  34.8900,2,  34.8990,2,    307.4,2,     9.17,2,    17.17,2,     0.98,2,    2.046,   2,    0.764,   2,    0.118,   2,    2.730,   2,     0.28,   2,   2158.8,2,   2282.0,2,  -0.8239
  74JC19960720,   GNS,    27,  1,      7,2,19960731, 838, 74.0000,   6.0000, 3252,   1506.5,  -0.8150,  34.8960,2,  34.9040,2,    303.0,2,    10.24,2,    17.66,2,     1.00,2,    1.226,   2,    0.387,   2,    0.057,   2,    2.193,   2,     0.11,   2,   2157.6,2,   2282.0,2,  -0.8790
  74JC19960720,   GNS,    27,  1,      6,2,19960731, 838, 74.0000,   6.0000, 3252,   1759.3,  -0.8770,  34.8990,2,  34.9050,2,    302.2,2,    10.93,2,    17.85,2,     1.02,2,    0.886,   2,    0.333,   2, -999.000,   9,    1.615,   2,     0.09,   2,   2157.4,2,   2286.0,2,  -0.9549
  74JC19960720,   GNS,    27,  1,      5,2,19960731, 838, 74.0000,   6.0000, 3252,   2012.9,  -0.9260,  34.8970,2,  34.9040,2,    303.0,2,    10.93,2,    17.95,2,     1.00,2,    0.905,   2,    0.255,   2,    0.033,   2,    1.882,   2,     0.07,   2,   2158.0,2,   2283.0,2,  -1.0188
  74JC19960720,   GNS,    27,  1,      4,2,19960731, 838, 74.0000,   6.0000, 3252,   2520.0,  -0.9420,  34.8970,2,  34.9010,2,    304.8,2,    11.12,2,    17.85,2,     1.00,2,    0.790,   2,    0.308,   2, -999.000,   9,    1.615,   2,     0.08,   2,   2157.9,2,   2280.0,2,  -1.0689
  74JC19960720,   GNS,    27,  1,      3,2,19960731, 838, 74.0000,   6.0000, 3252,   3028.5,  -0.9240,  34.8950,2,  34.9020,2,    306.1,2,    11.22,2,    17.95,2,     1.00,2,    0.862,   2,    0.258,   2, -999.000,   9,    2.005,   2,     0.07,   2,   2157.1,2,   2283.0,2,  -1.0899
  74JC19960720,   GNS,    27,  1,      1,2,19960731, 838, 74.0000,   6.0000, 3252,   3228.0,  -0.9090,  34.8930,2,  34.9005,2,    308.7,2,    11.22,2,    17.85,2,     1.00,2,    0.815,   2,    0.282,   2,    0.031,   2,    1.839,   2,      0.1,   2,   2157.5,2,   2282.0,2,  -1.0916
  74JC19960720,   GNS,    29,  1,     24,2,19960731,1833, 74.3900,   3.1000, 3610,      0.0,   5.5890,  34.1890,2,  34.1860,2,    322.2,2,     0.10,2,     4.98,2,     0.41,2,    4.739,   2,    2.407,   2,    0.419,   2,    6.216,   2,     1.32,   2,   2077.0,2,   2247.0,2,   5.5890
  74JC19960720,   GNS,    29,  1,     23,2,19960731,1833, 74.3900,   3.1000, 3610,      5.3,   5.3220,  34.2590,2,  34.2970,2,   -999.0,9,     0.20,2,     5.37,2,     0.42,2,    4.805,   2,    2.280,   2,    0.435,   2,    6.190,   2,     1.37,   2,   2083.1,2,   2247.0,2,   5.3216
  74JC19960720,   GNS,    29,  1,     22,2,19960731,1833, 74.3900,   3.1000, 3610,     15.3,   1.6180,  34.4720,2,  34.5280,2,    395.2,2,     1.27,2,     6.83,2,     0.53,2,    6.595,   2,    3.183,   2,    0.480,   2,    9.644,   2,     1.53,   2,   2095.6,2,   2263.0,2,   1.6173
  74JC19960720,   GNS,    29,  1,     21,2,19960731,1833, 74.3900,   3.1000, 3610,     25.6,  -1.1190,  34.6740,2,  34.6420,2,    390.9,2,     1.37,2,     9.27,2,     0.61,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.53,   2,   2118.1,2,   2252.0,2,  -1.1197
  74JC19960720,   GNS,    29,  1,     20,2,19960731,1833, 74.3900,   3.1000, 3610,     45.6,  -1.2130,  34.7300,2,  34.7220,2,    349.6,2,     3.51,2,    13.56,2,     0.79,2,    5.507,   2,    2.572,   2,    0.481,   2,    7.187,   2,     1.44,   2,   -999.0,9,   2272.0,2,  -1.2142
  74JC19960720,   GNS,    29,  1,     19,2,19960731,1833, 74.3900,   3.1000, 3610,     70.3,  -0.5520,  34.7740,2,  34.7910,2,    340.0,2,     5.27,2,    14.63,2,     0.81,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.32,   2,   2147.9,2,   2273.0,2,  -0.5542
  74JC19960720,   GNS,    29,  1,     18,2,19960731,1833, 74.3900,   3.1000, 3610,     95.5,  -0.5550,  34.7910,2,  34.8150,2,    331.3,2,     5.66,2,    15.12,2,     0.85,2,    4.393,   2,    2.129,   2,    0.359,   2,    5.130,   2,     1.19,   2,   2153.3,2,   2280.0,2,  -0.5580
  74JC19960720,   GNS,    29,  1,     17,2,19960731,1833, 74.3900,   3.1000, 3610,    121.4,  -0.3660,  34.8190,2,  34.8380,2,    335.2,2,     5.85,2,    15.22,2,     0.86,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     1.05,   2,   2152.0,2,   2273.0,2,  -0.3701
  74JC19960720,   GNS,    29,  1,     16,2,19960731,1833, 74.3900,   3.1000, 3610,    145.8,  -0.1620,  34.8460,2,  34.8630,2,    327.4,2,     5.95,2,    15.22,2,     0.86,2,    3.880,   2,    1.792,   2,    0.327,   2,    4.640,   2,     0.99,   2,   2152.9,2,   2257.0,2,  -0.1672
  74JC19960720,   GNS,    29,  1,     15,2,19960731,1833, 74.3900,   3.1000, 3610,    196.3,  -0.1740,  34.8600,2,  34.8760,2,    316.5,2,     6.44,2,    15.80,2,     0.88,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.85,   2,   2154.9,2,   2274.0,2,  -0.1810
  74JC19960720,   GNS,    29,  1,     14,2,19960731,1833, 74.3900,   3.1000, 3610,    246.6,  -0.2650,  34.8660,2,  34.8810,2,    319.6,2,     6.44,2,    15.80,2,     0.88,2,    3.600,   2,    1.676,   2,    0.289,   2,    4.119,   2,     0.81,   2,   2156.9,2,   2275.0,2,  -0.2738
  74JC19960720,   GNS,    29,  1,     13,2,19960731,1833, 74.3900,   3.1000, 3610,    296.9,  -0.4200,  34.8680,2,  34.8820,2,    320.9,2,     6.44,2,    15.80,2,     0.89,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.86,   2,   2156.9,2,   2277.0,2,  -0.4303
  74JC19960720,   GNS,    29,  1,     12,2,19960731,1833, 74.3900,   3.1000, 3610,    396.4,  -0.6350,  34.8660,2,  34.8840,2,    323.9,2,     6.63,2,    15.80,2,     0.88,2, -999.000,   9, -999.000,   9, -999.000,   9, -999.000,   9,     0.91,   2,   2156.7,2,   2265.0,2,  -0.6484
  74JC19960720,   GNS,    29,  1,     11,2,19960731,1833, 74.3900,   3.1000, 3610,    496.8,  -0.7660,  34.8660,2,  34.8800,2,    326.1,2,     6.93,2,    15.90,2,     0.89,2,    3.619,   2,    1.679,   2,    0.308,   2,    4.377,   2,     0.91,   2,   2157.3,2,   2273.0,2,  -0.7827
  74JC19960720,   GNS,    29,  1,     10,2,19960731,1833, 74.3900,   3.1000, 3610,    749.1,  -0.8760,  34.8670,2,  34.8820,2,    327.4,2,     6.93,2,    15.90,2,     0.89,2,    3.874,   2,    1.831,   2,    0.309,   2,    4.422,   2,      0.9,   2,   2158.1,2,   2291.0,2,  -0.9023
  74JC19960720,   GNS,    29,  1,      9,2,19960731,1833, 74.3900,   3.1000, 3610,   1001.2,  -0.8970,  34.8700,2,  34.8850,2,    326.1,2,     7.32,2,    15.90,2,     0.89,2,    3.424,   2,    1.601,   2,    0.270,   2,    4.243,   2,     0.85,   2,   2160.2,2,   2276.0,2,  -0.9343
  74JC19960720,   GNS,    29,  1,      8,2,19960731,1833, 74.3900,   3.1000, 3610,   1253.4,  -0.8830,  34.8740,2,  34.8890,2,    330.9,2,     7.51,2,    16.20,2,     0.90,2,    3.361,   2,    1.569,   2,    0.269,   2,    4.051,   2,     0.78,   2,   2158.3,2,   2279.0,2,  -0.9327
  74JC19960720,   GNS,    29,  1,      7,2,19960731,1833, 74.3900,   3.1000, 3610,   1507.0,  -0.7730,  34.8930,2,  34.9070,2,    301.3,2,     9.56,2,    17.27,2,     0.96,2,    1.203,   2,    0.486,   2,    0.077,   2,    1.992,   2,     0.15,   2,   2158.4,2,   2275.0,2,  -0.8376
