BOTTLE,20181001PRINUNIVRMK
# processed by CCHDO on 2021-04-05, no processing
# 09/20/2018 Initialized README file   
# Data source: J.Jackson 8/29/17   
# SHIP: R/V Knorr  
# Cruise:   
# Region: Davis Strait  
# EXPOCODE:316N20150906  
# DATES: 20150906 - 201509XX  
# Chief Scientist: Craig Lee  
# 57 stations with 24 place Rosette  
# CTD: Who - B. Petrie; Status - final  
# 	Includes: CTDSAL, CTDOXY  
# 	Temperature data are IPTS-68   
# 	CTDSAL are pSS-78    
# TCARBN: Who - K.Azetsu-Scott; Status - final  
# 	Notes: 	  
# ALKALI: Who - K.Azetsu-Scott; Status - final  
# 	Notes:   
# CFC: Who - K.Azetsu-Scott; Status - final  
# 	Notes: includes 12 and SF6 
# These data should be cited as:  
# References that have used data from this cruise:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,
  316N20150906, Davis,    82,  1, 413071,     22,2,20150922,2325, 61.9743, -57.2637, 2635,      6.2,   4.7295,  33.3556,2,    306.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413072,     23,2,20150922,2325, 61.9743, -57.2637, 2635,      3.0,   4.7259,  33.3552,2,    305.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150922,     2325
  316N20150906, Davis,    82,  1, 413073,     24,2,20150922,2325, 61.9743, -57.2637, 2635,      3.6,   4.7272,  33.3551,2,    305.9,2,    2.590,2,    2.929,2,   2050.2,2,   2220.5,2, 20150922,     2325
  316N20150906, Davis,    85,  1, 413074,      1,2,20150923,0933, 62.1967, -56.7312, 2586,   2574.7,   1.8742,  34.8982,2,    264.0,2, -999.000,9,     -999,9,   2167.7,2,   2301.2,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413075,      2,2,20150923,0933, 62.1967, -56.7312, 2586,   2031.5,   3.0351,  34.9173,2,    253.6,2, -999.000,9,     -999,9,   2162.4,2,   2302.4,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413076,      3,2,20150923,0933, 62.1967, -56.7312, 2586,   1520.5,   3.5067,  34.9225,2,    257.8,2, -999.000,9,     -999,9,   2164.7,2,   2299.5,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413077,      4,2,20150923,0933, 62.1967, -56.7312, 2586,   1010.4,   3.6619,  34.8856,2,    269.5,2, -999.000,9,     -999,9,   2162.5,2,   2297.7,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413078,      5,2,20150923,0933, 62.1967, -56.7312, 2586,    810.0,   3.7793,  34.8884,2,    271.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150923,      933
  316N20150906, Davis,    85,  1, 413079,      6,2,20150923,0933, 62.1967, -56.7312, 2586,    608.4,   3.9659,  34.8963,2,    273.4,2, -999.000,9,     -999,9,   2162.8,2,   2299.2,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413080,      7,2,20150923,0933, 62.1967, -56.7312, 2586,    405.2,   4.1793,  34.8955,2,    270.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150923,      933
  316N20150906, Davis,    85,  1, 413081,      8,2,20150923,0933, 62.1967, -56.7312, 2586,    203.1,   4.2297,  34.8115,2,    274.4,2, -999.000,9,     -999,9,   2156.6,2,   2291.9,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413082,      9,2,20150923,0933, 62.1967, -56.7312, 2586,    101.8,   4.6168,  34.6764,2,    277.8,2, -999.000,9,     -999,9,   2141.7,2,   2292.8,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413083,     10,2,20150923,0933, 62.1967, -56.7312, 2586,     50.5,   3.8899,  34.1951,2,    289.5,2, -999.000,9,     -999,9,   2121.0,2,   2270.9,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413084,     11,2,20150923,0933, 62.1967, -56.7312, 2586,     21.1,   5.0457,  33.6408,2,    298.3,2, -999.000,9,     -999,9,   2063.0,2,   2239.0,2, 20150923,      933
  316N20150906, Davis,    85,  1, 413085,     12,2,20150923,0933, 62.1967, -56.7312, 2586,      4.0,   5.0414,  33.6398,2,    298.0,2, -999.000,9,     -999,9,   2064.7,2,   2236.0,2, 20150923,      933
  316N20150906, Davis,    87,  1, 413086,      1,2,20150923,1708, 62.6357, -55.6735, 2497,   2486.8,   2.0716,  34.9007,2,    268.1,2, -999.000,9,     -999,9,   2166.5,2,   2301.4,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413087,      2,2,20150923,1708, 62.6357, -55.6735, 2497,   2029.2,   3.1249,  34.9185,2,    258.2,2, -999.000,9,     -999,9,   2163.9,2,   2298.8,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413088,      3,2,20150923,1708, 62.6357, -55.6735, 2497,   1519.8,   3.6196,  34.9203,2,    258.5,2, -999.000,9,     -999,9,   2163.1,2,   2300.0,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413089,      4,2,20150923,1708, 62.6357, -55.6735, 2497,   1012.3,   3.7277,  34.8889,2,    274.3,2, -999.000,9,     -999,9,   2161.1,2,   2298.8,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413090,      5,2,20150923,1708, 62.6357, -55.6735, 2497,    809.1,   3.8787,  34.8959,2,    274.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150923,     1708
  316N20150906, Davis,    87,  1, 413091,      6,2,20150923,1708, 62.6357, -55.6735, 2497,    607.0,   4.1959,  34.9217,2,    273.7,2, -999.000,9,     -999,9,   2164.5,2,   2300.9,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413092,      7,2,20150923,1708, 62.6357, -55.6735, 2497,    404.2,   4.2431,  34.8867,2,    273.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150923,     1708
  316N20150906, Davis,    87,  1, 413093,      8,2,20150923,1708, 62.6357, -55.6735, 2497,    202.7,   3.9443,  34.7077,2,    278.0,2, -999.000,9,     -999,9,   2150.9,2,   2289.1,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413094,      9,2,20150923,1708, 62.6357, -55.6735, 2497,    100.9,   1.8578,  34.1933,2,    295.8,2, -999.000,9,     -999,9,   2138.3,2,   2262.8,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413095,     10,2,20150923,1708, 62.6357, -55.6735, 2497,     51.4,   1.2156,  33.9371,2,    300.2,2, -999.000,9,     -999,9,   2129.6,2,   2257.7,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413096,     11,2,20150923,1708, 62.6357, -55.6735, 2497,     21.4,   4.7442,  33.5874,2,    301.0,2, -999.000,9,     -999,9,   2062.0,2,   2238.3,2, 20150923,     1708
  316N20150906, Davis,    87,  1, 413097,     12,2,20150923,1708, 62.6357, -55.6735, 2497,      5.7,   4.7355,  33.5770,2,    301.9,2, -999.000,9,     -999,9,   2059.2,2,   2233.2,2, 20150923,     1708
  316N20150906, Davis,    91,  1, 413098,      1,2,20150924,0355, 63.0007, -54.8000, 1798,   1787.2,   3.3428,  34.9197,2,    257.4,2, -999.000,9,     -999,9,   2164.5,2,   2300.3,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413099,      2,2,20150924,0355, 63.0007, -54.8000, 1798,   1520.2,   3.6179,  34.9180,2,    259.4,2, -999.000,9,     -999,9,   2164.2,2,   2301.4,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413100,      3,2,20150924,0355, 63.0007, -54.8000, 1798,   1013.3,   3.6986,  34.8903,2,    273.8,2, -999.000,9,     -999,9,   2163.8,2,   2299.7,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413101,      4,2,20150924,0355, 63.0007, -54.8000, 1798,    808.7,   3.8745,  34.9044,2,    273.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413102,      5,2,20150924,0355, 63.0007, -54.8000, 1798,    607.2,   4.1013,  34.9200,2,    273.2,2, -999.000,9,     -999,9,   2163.5,2,   2301.5,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413103,      6,2,20150924,0355, 63.0007, -54.8000, 1798,    404.1,   4.4951,  34.9488,2,    272.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413104,      7,2,20150924,0355, 63.0007, -54.8000, 1798,    202.6,   4.7653,  34.9221,2,    273.4,2, -999.000,9,     -999,9,   2157.5,2,   2303.3,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413105,      8,2,20150924,0355, 63.0007, -54.8000, 1798,    101.3,   5.3568,  34.8944,2,    274.1,2, -999.000,9,     -999,9,   2150.1,2,   2300.9,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413106,      9,2,20150924,0355, 63.0007, -54.8000, 1798,     80.0,   5.0372,  34.7791,2,    277.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413107,     10,2,20150924,0355, 63.0007, -54.8000, 1798,     60.9,   5.1709,  34.7260,2,    279.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413108,     11,2,20150924,0355, 63.0007, -54.8000, 1798,     51.0,   5.1487,  34.6433,2,    282.6,2, -999.000,9,     -999,9,   2133.7,2,   2293.2,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413109,     12,2,20150924,0355, 63.0007, -54.8000, 1798,     41.3,   5.0463,  34.2806,2,    289.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413110,     13,2,20150924,0355, 63.0007, -54.8000, 1798,     31.7,   4.4047,  33.6895,2,    302.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413111,     14,2,20150924,0355, 63.0007, -54.8000, 1798,     21.3,   4.5143,  33.6221,2,    302.9,2, -999.000,9,     -999,9,   2067.7,2,   2234.2,2, 20150924,      355
  316N20150906, Davis,    91,  1, 413112,     15,2,20150924,0355, 63.0007, -54.8000, 1798,     10.5,   4.5316,  33.5699,2,    303.3,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413113,     16,2,20150924,0355, 63.0007, -54.8000, 1798,      7.0,   4.5294,  33.5714,2,    303.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413114,     17,2,20150924,0355, 63.0007, -54.8000, 1798,      1.0,   4.5308,  33.5713,2,    303.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      355
  316N20150906, Davis,    91,  1, 413115,     18,2,20150924,0355, 63.0007, -54.8000, 1798,      1.8,   4.5303,  33.5711,2,    303.4,2, -999.000,9,     -999,9,   2063.2,2,   2232.0,2, 20150924,      355
  316N20150906, Davis,    93,  1, 413116,      1,2,20150924,0919, 63.2500, -54.2005, 1196,   1184.7,   3.6044,  34.8996,2,    262.2,2, -999.000,9,     -999,9,   2165.8,2,   2303.6,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413117,      2,2,20150924,0919, 63.2500, -54.2005, 1196,   1012.3,   3.6278,  34.8855,2,    271.3,2, -999.000,9,     -999,9,   2163.8,2,   2301.0,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413118,      3,2,20150924,0919, 63.2500, -54.2005, 1196,    809.4,   3.8806,  34.9022,2,    270.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      919
  316N20150906, Davis,    93,  1, 413119,      4,2,20150924,0919, 63.2500, -54.2005, 1196,    607.4,   4.1363,  34.9182,2,    272.4,2, -999.000,9,     -999,9,   2163.7,2,   2300.7,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413120,      5,2,20150924,0919, 63.2500, -54.2005, 1196,    404.5,   4.5657,  34.9547,2,    270.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,      919
  316N20150906, Davis,    93,  1, 413121,      6,2,20150924,0919, 63.2500, -54.2005, 1196,    201.4,   4.8383,  34.9104,2,    272.6,2, -999.000,9,     -999,9,   2158.5,2,   2300.6,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413122,      7,2,20150924,0919, 63.2500, -54.2005, 1196,    100.3,   4.4337,  34.7145,2,    278.2,2, -999.000,9,     -999,9,   2144.4,2,   2294.0,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413123,      8,2,20150924,0919, 63.2500, -54.2005, 1196,     50.0,   5.1327,  34.6071,2,    283.2,2, -999.000,9,     -999,9,   2132.9,2,   2292.4,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413124,      9,2,20150924,0919, 63.2500, -54.2005, 1196,     20.7,   4.1287,  33.0858,2,    305.0,2, -999.000,9,     -999,9,   2045.4,2,   2210.2,2, 20150924,      919
  316N20150906, Davis,    93,  1, 413125,     10,2,20150924,0919, 63.2500, -54.2005, 1196,      0.8,   4.1121,  33.0736,2,    305.1,2, -999.000,9,     -999,9,   2042.5,2,   2209.1,2, 20150924,      919
  316N20150906, Davis,    96,  1, 413126,      1,2,20150924,1543, 63.5000, -53.5875, 1226,   1219.8,   3.5933,  34.9057,2,    260.0,2, -999.000,9,     -999,9,   2169.4,2,   2297.8,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413127,      2,2,20150924,1543, 63.5000, -53.5875, 1226,   1012.5,   3.6633,  34.8909,2,    267.2,2, -999.000,9,     -999,9,   2165.8,2,   2298.4,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413128,      3,2,20150924,1543, 63.5000, -53.5875, 1226,    810.1,   3.8879,  34.8966,2,    269.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413129,      4,2,20150924,1543, 63.5000, -53.5875, 1226,    606.6,   4.1391,  34.9045,2,    270.5,2, -999.000,9,     -999,9,   2161.8,2,   2296.8,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413130,      5,2,20150924,1543, 63.5000, -53.5875, 1226,    404.6,   4.3656,  34.9034,2,    270.8,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413131,      6,2,20150924,1543, 63.5000, -53.5875, 1226,    201.8,   5.2423,  34.9221,2,    272.8,2, -999.000,9,     -999,9,   2154.0,2,   2301.9,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413132,      7,2,20150924,1543, 63.5000, -53.5875, 1226,    101.3,   4.8088,  34.6873,2,    279.3,2, -999.000,9,     -999,9,   2139.1,2,   2294.7,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413133,      8,2,20150924,1543, 63.5000, -53.5875, 1226,     81.0,   5.1148,  34.6374,2,    280.6,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413134,      9,2,20150924,1543, 63.5000, -53.5875, 1226,     60.9,   3.8219,  34.2945,2,    289.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413135,     10,2,20150924,1543, 63.5000, -53.5875, 1226,     50.3,   4.4222,  34.2972,2,    288.3,2, -999.000,9,     -999,9,   2120.3,2,   2275.1,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413136,     11,2,20150924,1543, 63.5000, -53.5875, 1226,     40.6,   4.4363,  34.1916,2,    289.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413137,     12,2,20150924,1543, 63.5000, -53.5875, 1226,     29.8,   4.8139,  33.9971,2,    292.3,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413138,     13,2,20150924,1543, 63.5000, -53.5875, 1226,     19.8,   4.7618,  33.7254,2,    296.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413139,     14,2,20150924,1543, 63.5000, -53.5875, 1226,      9.9,   3.2313,  32.3048,2,    316.6,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413140,     15,2,20150924,1543, 63.5000, -53.5875, 1226,      4.8,   3.2491,  32.2853,2,    316.7,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    96,  1, 413141,     16,2,20150924,1543, 63.5000, -53.5875, 1226,      1.8,   3.2177,  32.2779,2,    317.0,2, -999.000,9,     -999,9,   2005.8,2,   2164.2,2, 20150924,     1543
  316N20150906, Davis,    96,  1, 413142,     17,2,20150924,1543, 63.5000, -53.5875, 1226,      1.8,   3.2179,  32.2775,2,    316.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1543
  316N20150906, Davis,    97,  1, 413143,      1,2,20150924,1814, 63.6250, -53.3013, 1235,   1224.8,   3.6924,  34.8956,2,    268.1,2, -999.000,9,     -999,9,   2165.5,2,   2301.8,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413144,      2,2,20150924,1814, 63.6250, -53.3013, 1235,   1013.1,   3.9130,  34.9055,2,    271.9,2, -999.000,9,     -999,9,   2163.1,2,   2303.5,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413145,      3,2,20150924,1814, 63.6250, -53.3013, 1235,    809.3,   4.2091,  34.9270,2,    271.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1814
  316N20150906, Davis,    97,  1, 413146,      4,2,20150924,1814, 63.6250, -53.3013, 1235,    606.9,   4.5159,  34.9494,2,    270.5,2, -999.000,9,     -999,9,   2166.0,2,   2304.6,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413147,      5,2,20150924,1814, 63.6250, -53.3013, 1235,    404.7,   4.7796,  34.9602,2,    270.9,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     1814
  316N20150906, Davis,    97,  1, 413148,      6,2,20150924,1814, 63.6250, -53.3013, 1235,    202.5,   4.6545,  34.7990,2,    275.4,2, -999.000,9,     -999,9,   2148.5,2,   2297.1,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413149,      7,2,20150924,1814, 63.6250, -53.3013, 1235,    101.3,   5.0083,  34.5477,2,    283.7,2, -999.000,9,     -999,9,   2125.7,2,   2294.1,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413150,      8,2,20150924,1814, 63.6250, -53.3013, 1235,     51.3,   4.2720,  33.5415,2,    300.9,2, -999.000,9,     -999,9,   2075.7,2,   2238.2,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413151,      9,2,20150924,1814, 63.6250, -53.3013, 1235,     21.2,   2.6584,  32.0404,2,    323.2,2, -999.000,9,     -999,9,   2000.7,2,   2153.9,2, 20150924,     1814
  316N20150906, Davis,    97,  1, 413152,     10,2,20150924,1814, 63.6250, -53.3013, 1235,      3.3,   2.6970,  32.0194,2,    324.1,2, -999.000,9,     -999,9,   1996.6,2,   2152.2,2, 20150924,     1814
  316N20150906, Davis,    98,  1, 413153,      1,2,20150924,2040, 63.7498, -53.0008,  147,    141.8,   4.1771,  34.4031,2,    284.5,2, -999.000,9,     -999,9,   2127.2,2,   2304.7,3, 20150924,     2040
  316N20150906, Davis,    98,  1, 413154,      2,2,20150924,2040, 63.7498, -53.0008,  147,     51.3,   1.6188,  33.1193,2,    312.2,2, -999.000,9,     -999,9,   2075.7,2,   2210.2,2, 20150924,     2040
  316N20150906, Davis,    98,  1, 413155,      3,2,20150924,2040, 63.7498, -53.0008,  147,     20.7,   2.6307,  32.4326,2,    318.4,2, -999.000,9,     -999,9,   2021.4,2,   2175.6,2, 20150924,     2040
  316N20150906, Davis,    98,  1, 413156,      4,2,20150924,2040, 63.7498, -53.0008,  147,      2.7,   3.1271,  32.0036,2,    321.8,2, -999.000,9,     -999,9,   1983.2,2,   2144.2,2, 20150924,     2040
  316N20150906, Davis,   100,  1, 413157,      1,2,20150924,2335, 63.9993, -52.3998,   66,     56.8,   1.8429,  33.0509,2,    316.2,2, -999.000,9,     -999,9,   2065.9,2,   2214.0,2, 20150924,     2335
  316N20150906, Davis,   100,  1, 413158,      2,2,20150924,2335, 63.9993, -52.3998,   66,     50.8,   1.8312,  33.0182,2,    316.5,2, -999.000,9,     -999,9,   2062.2,2,   2210.1,2, 20150924,     2335
  316N20150906, Davis,   100,  1, 413159,      3,2,20150924,2335, 63.9993, -52.3998,   66,     41.0,   2.0572,  32.8810,2,    318.1,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     2335
  316N20150906, Davis,   100,  1, 413160,      4,2,20150924,2335, 63.9993, -52.3998,   66,     30.6,   2.8607,  32.4243,2,    316.5,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     2335
  316N20150906, Davis,   100,  1, 413161,      5,2,20150924,2335, 63.9993, -52.3998,   66,     21.0,   3.1268,  32.2501,2,    315.8,2, -999.000,9,     -999,9,   2006.9,2,   2160.2,2, 20150924,     2335
  316N20150906, Davis,   100,  1, 413162,      6,2,20150924,2335, 63.9993, -52.3998,   66,     11.1,   3.0267,  31.8385,2,    317.2,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     2335
  316N20150906, Davis,   100,  1, 413163,      7,2,20150924,2335, 63.9993, -52.3998,   66,      6.1,   3.0041,  31.1237,2,    322.4,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     2335
  316N20150906, Davis,   100,  1, 413164,      8,2,20150924,2335, 63.9993, -52.3998,   66,      3.1,   3.0044,  30.9436,2,    324.0,2, -999.000,9,     -999,9,   -999.0,9,   -999.0,9, 20150924,     2335
  316N20150906, Davis,   100,  1, 413165,      9,2,20150924,2335, 63.9993, -52.3998,   66,      3.0,   3.0047,  30.9402,2,    323.4,2, -999.000,9,     -999,9,   1925.6,2,   2079.2,2, 20150924,     2335
END_DATA
