EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  58GS20060721,   75N,   303,  1,      1,2,20060731,1608, 74.5000,  10.0000, 2465,   2400.2,  -0.8256,  34.9130,2,  34.9042,2,    298.3,2,    296.3,2,    12.70,2,    15.15,2,     0.00,2,     1.00,2,    0.787,2,    0.422,2,   2163.1,2,   2305.0,2,  -0.9462
  58GS20060721,   75N,   303,  1,      2,2,20060731,1608, 74.5000,  10.0000, 2465,   1999.7,  -0.8349,  34.9130,2,  34.9074,2,    297.1,2,    296.8,2,    12.22,2,    15.08,2,     0.00,2,     1.01,2,    0.890,2,    0.533,2,   2162.1,2,   2311.4,2,  -0.9283
  58GS20060721,   75N,   303,  1,      3,2,20060731,1608, 74.5000,  10.0000, 2465,   1500.1,  -0.7773,  34.9100,2,  34.9039,2,    297.3,2,    298.2,2,    11.12,2,    14.83,2,     0.00,2,     0.95,2,    1.490,2,    0.803,2,   2163.8,2,   2308.5,2,  -0.8414
  58GS20060721,   75N,   303,  1,      4,2,20060731,1608, 74.5000,  10.0000, 2465,   1000.2,  -0.6407,  34.8990,2,  34.8934,2,    307.7,2,    309.0,2,     8.51,2,    14.03,2,     0.00,2,     0.93,2,    3.712,2,    1.880,2,   2164.6,2,   2299.4,2,  -0.6801
  58GS20060721,   75N,   303,  1,      5,2,20060731,1608, 74.5000,  10.0000, 2465,    800.1,  -0.5288,  34.8950,2,  34.8885,2,    311.2,2,    312.4,2,     7.63,2,    13.74,2,     0.00,2,     0.92,2,    4.431,2,    2.286,2,   2165.0,2,   2300.4,2,  -0.5596
  58GS20060721,   75N,   303,  1,      6,2,20060731,1608, 74.5000,  10.0000, 2465,    500.1,   0.0161,  34.8980,2,  34.8925,2,    313.5,2,    313.5,2,     6.67,2,    13.39,2,     0.00,2,     0.89,2,    5.178,2,    2.526,2,   2163.4,2,   2298.9,2,  -0.0041
  58GS20060721,   75N,   303,  1,      7,2,20060731,1608, 74.5000,  10.0000, 2465,    399.7,   0.4129,  34.9070,2,  34.9000,2,    311.8,2,    312.1,2,     6.39,2,    13.35,2,     0.00,2,     0.90,2,    5.415,2,    2.674,2,   2163.6,2,   -999.0,9,   0.3958
  58GS20060721,   75N,   303,  1,      8,2,20060731,1608, 74.5000,  10.0000, 2465,    199.5,   2.7824,  35.0270,2,  35.0239,2,    310.0,2,    309.4,2,     5.17,2,    12.33,2,     0.04,2,     0.82,2,    5.773,2,    2.950,2,   2155.1,2,   2297.4,2,   2.7703
  58GS20060721,   75N,   303,  1,      9,2,20060731,1608, 74.5000,  10.0000, 2465,    100.4,   3.9838,  35.0870,2,  35.0853,2,    306.1,2,    305.5,2,     4.82,2,    11.45,2,     0.24,2,     0.78,2,    5.611,2,    2.912,2,   2149.7,2,   2308.2,2,   3.9768
  58GS20060721,   75N,   303,  1,     10,2,20060731,1608, 74.5000,  10.0000, 2465,     51.1,   4.9253,  35.0790,2,  35.0803,2,    309.1,2,    307.8,2,     4.01,2,     7.24,2,     0.18,2,     0.67,2,    5.596,2,    2.925,2,   2137.4,2,   2311.3,2,   4.9214
  58GS20060721,   75N,   303,  1,     11,2,20060731,1608, 74.5000,  10.0000, 2465,     27.5,   7.0871,  35.0430,2,  35.0470,2,    304.6,2,    304.4,2,     1.67,2,     3.19,2,     0.06,2,     0.34,2,    5.109,2,    2.751,2,   2102.6,2,   2317.8,2,   7.0845
  58GS20060721,   75N,   303,  1,     12,2,20060731,1608, 74.5000,  10.0000, 2465,      6.2,   7.8079,  35.0540,2,  35.0538,2,    301.8,2,    301.0,2,     1.49,2,     2.90,2,     0.04,2,     0.31,2,    5.000,2,    2.833,2,   2102.3,2,   2314.5,2,   7.8073
  58GS20060721,   75N,   304,  1,      1,2,20060801,0433, 74.5000,  10.5000, 2438,   2351.0,  -0.8269,  34.9130,2,  34.9075,2,    298.7,2,   -999.0,9,    12.43,2,    14.87,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9440
  58GS20060721,   75N,   304,  1,      2,2,20060801,0433, 74.5000,  10.5000, 2438,   2000.7,  -0.8226,  34.9120,2,-999.0000,9,    297.3,2,   -999.0,9,    12.07,2,    14.82,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9163
  58GS20060721,   75N,   304,  1,      3,2,20060801,0433, 74.5000,  10.5000, 2438,   1501.9,  -0.7465,  34.9080,2,-999.0000,9,    298.3,2,   -999.0,9,    10.71,2,    14.52,2,     0.00,2,     0.96,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8111
  58GS20060721,   75N,   304,  1,      4,2,20060801,0433, 74.5000,  10.5000, 2438,   1000.6,  -0.5121,  34.9010,2,  34.8952,2,    301.7,2,   -999.0,9,     8.72,2,    14.14,2,     0.00,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5526
  58GS20060721,   75N,   304,  1,      5,2,20060801,0433, 74.5000,  10.5000, 2438,    800.3,  -0.2557,  34.8980,2,-999.0000,9,    303.4,2,   -999.0,9,     7.81,2,    13.94,2,     0.00,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.2883
  58GS20060721,   75N,   304,  1,      6,2,20060801,0433, 74.5000,  10.5000, 2438,    500.0,   1.7468,  34.9710,2,-999.0000,9,    308.6,2,   -999.0,9,     5.77,2,    12.81,2,     0.00,2,     0.85,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.7195
  58GS20060721,   75N,   304,  1,      7,2,20060801,0433, 74.5000,  10.5000, 2438,    400.2,   3.1291,  35.0630,2,-999.0000,9,    306.9,2,   -999.0,9,     5.07,2,    12.30,2,     0.01,2,     0.80,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.1030
  58GS20060721,   75N,   304,  1,      8,2,20060801,0433, 74.5000,  10.5000, 2438,    200.2,   4.5561,  35.1350,2,  35.1372,2,    299.3,2,   -999.0,9,     4.85,2,    12.06,2,     0.01,2,     0.78,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.5411
  58GS20060721,   75N,   304,  1,      9,2,20060801,0433, 74.5000,  10.5000, 2438,    100.8,   5.1456,  35.1500,2,-999.0000,9,    294.6,2,   -999.0,9,     4.89,2,    11.99,2,     0.01,2,     0.78,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.1376
  58GS20060721,   75N,   304,  1,     10,2,20060801,0433, 74.5000,  10.5000, 2438,     50.1,   5.8291,  35.1520,2,-999.0000,9,    296.6,2,   -999.0,9,     4.32,2,     8.77,2,     0.22,2,     0.65,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.8249
  58GS20060721,   75N,   304,  1,     11,2,20060801,0433, 74.5000,  10.5000, 2438,     30.5,   7.1425,  35.1280,2,-999.0000,9,    298.9,2,   -999.0,9,     3.01,2,     5.96,2,     0.14,2,     0.49,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.1396
  58GS20060721,   75N,   304,  1,     12,2,20060801,0433, 74.5000,  10.5000, 2438,      5.7,   8.5232,  35.1220,2,  35.1230,2,    301.5,2,   -999.0,9,     1.35,2,     3.28,2,     0.09,2,     0.27,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.5226
  58GS20060721,   75N,   305,  1,      1,2,20060801,0657, 74.5000,  11.0000, 2386,   2300.1,  -0.8328,  34.9130,2,  34.9073,2,    298.7,2,    296.5,2,    12.48,2,    15.00,2,     0.00,2,     0.99,2, -999.000,9,    0.340,2,   2163.1,2,   2302.2,2,  -0.9463
  58GS20060721,   75N,   305,  1,      2,2,20060801,0657, 74.5000,  11.0000, 2386,   2000.3,  -0.8218,  34.9120,2,  34.9060,2,    297.8,2,    296.7,2,    12.02,2,    14.88,2,     0.00,2,     0.98,2,    0.904,2,    0.428,2,   2160.6,2,   2310.7,2,  -0.9154
  58GS20060721,   75N,   305,  1,      3,2,20060801,0657, 74.5000,  11.0000, 2386,   1499.5,  -0.7363,  34.9080,2,  34.9056,2,    298.5,2,    298.5,2,    10.68,2,    14.58,2,     0.00,2,     0.97,2,    1.676,2,    0.815,2,   2162.5,2,   2301.8,2,  -0.8009
  58GS20060721,   75N,   305,  1,      4,2,20060801,0657, 74.5000,  11.0000, 2386,    999.8,  -0.4923,  34.8990,2,  34.8934,2,    303.8,2,    304.2,2,     8.45,2,    14.03,2,     0.00,2,     0.93,2,    3.540,2,    1.714,2,   2165.4,2,   2299.4,2,  -0.5329
  58GS20060721,   75N,   305,  1,      5,2,20060801,0657, 74.5000,  11.0000, 2386,    800.9,  -0.1963,  34.8970,2,  34.8912,2,    306.9,2,    307.1,2,     7.46,2,    13.70,2,     0.00,2,     0.90,2,    4.378,2,    2.133,2,   2164.5,2,   2305.0,2,  -0.2293
  58GS20060721,   75N,   305,  1,      6,2,20060801,0657, 74.5000,  11.0000, 2386,    499.7,   1.9045,  34.9800,2,  34.9773,2,    311.7,2,    310.6,2,     5.51,2,    12.63,2,     0.00,2,     0.84,2,    5.511,2,    2.813,2,   2156.1,2,   2313.4,2,   1.8765
  58GS20060721,   75N,   305,  1,      7,2,20060801,0657, 74.5000,  11.0000, 2386,    400.5,   3.2105,  35.0470,2,  35.0484,2,    303.7,2,    303.0,2,     5.30,2,    12.58,2,     0.01,2,     0.83,2,    5.283,2,    2.757,2,   2154.0,2,   2309.8,2,   3.1841
  58GS20060721,   75N,   305,  1,      8,2,20060801,0657, 74.5000,  11.0000, 2386,    200.9,   4.7547,  35.1420,2,  35.1437,2,    299.5,2,    298.4,2,     4.83,2,    12.00,2,     0.00,2,     0.77,2,    5.075,2,    2.712,2,   2146.3,2,   2315.8,2,   4.7393
  58GS20060721,   75N,   305,  1,      9,2,20060801,0657, 74.5000,  11.0000, 2386,    100.2,   5.5396,  35.1550,2,  35.1563,2,    294.9,2,    293.7,2,     4.70,2,    10.77,2,     0.15,2,     0.73,2,    4.850,2,    2.697,2,   2142.5,2,   2318.2,2,   5.5314
  58GS20060721,   75N,   305,  1,     10,2,20060801,0657, 74.5000,  11.0000, 2386,     50.4,   6.4749,  35.1530,2,  35.1573,2,    295.0,2,    293.5,2,     4.00,2,     8.58,2,     0.22,2,     0.64,2,    4.716,2,    2.607,2,   2131.9,2,   2320.4,2,   6.4704
  58GS20060721,   75N,   305,  1,     11,2,20060801,0657, 74.5000,  11.0000, 2386,     29.9,   7.6161,  35.1210,2,  35.1237,2,    301.2,2,    299.9,2,     2.13,2,     4.34,2,     0.09,2,     0.35,2,    4.564,2,    2.580,2,   2105.5,2,   2322.7,2,   7.6132
  58GS20060721,   75N,   305,  1,     12,2,20060801,0657, 74.5000,  11.0000, 2386,      5.6,   8.7116,  35.0990,2,  35.1026,2,    302.5,2,    301.0,2,     1.26,2,     2.94,2,     0.11,2,     0.23,2,    4.409,2,    2.596,2,   2096.8,2,   2323.0,2,   8.7110
  58GS20060721,   75N,   306,  1,      1,2,20060801,0917, 74.5000,  11.5000, 2350,   2300.2,  -0.8349,  34.9130,2,  34.9092,2,    298.2,2,   -999.0,9,    12.45,2,    15.20,2,     0.00,2,     1.00,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9483
  58GS20060721,   75N,   306,  1,      2,2,20060801,0917, 74.5000,  11.5000, 2350,   2000.6,  -0.8268,  34.9120,2,-999.0000,9,    297.5,2,   -999.0,9,    12.07,2,    15.09,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9204
  58GS20060721,   75N,   306,  1,      3,2,20060801,0917, 74.5000,  11.5000, 2350,   1499.4,  -0.7477,  34.9090,2,-999.0000,9,    298.1,2,   -999.0,9,    10.83,2,    14.79,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8122
  58GS20060721,   75N,   306,  1,      4,2,20060801,0917, 74.5000,  11.5000, 2350,   1000.1,  -0.5031,  34.8990,2,  34.8968,2,    304.1,2,   -999.0,9,     8.40,2,    14.19,2,     0.00,2,     0.94,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5436
  58GS20060721,   75N,   306,  1,      5,2,20060801,0917, 74.5000,  11.5000, 2350,    799.8,  -0.2426,  34.8970,2,-999.0000,9,    306.3,2,   -999.0,9,     7.44,2,    13.93,2,     0.00,2,     0.92,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.2753
  58GS20060721,   75N,   306,  1,      6,2,20060801,0917, 74.5000,  11.5000, 2350,    500.6,   2.2043,  35.0050,2,-999.0000,9,    311.3,2,   -999.0,9,     5.34,2,    12.62,2,     0.00,2,     0.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1750
  58GS20060721,   75N,   306,  1,      7,2,20060801,0917, 74.5000,  11.5000, 2350,    400.1,   3.1080,  35.0620,2,-999.0000,9,    307.5,2,   -999.0,9,     5.12,2,    12.45,2,     0.00,2,     0.81,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.0820
  58GS20060721,   75N,   306,  1,      8,2,20060801,0917, 74.5000,  11.5000, 2350,    199.9,   4.8306,  35.1410,2,  35.1440,2,    297.6,2,   -999.0,9,     4.83,2,    12.09,2,     0.00,2,     0.77,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.8152
  58GS20060721,   75N,   306,  1,      9,2,20060801,0917, 74.5000,  11.5000, 2350,     99.4,   5.7252,  35.1590,2,-999.0000,9,    293.1,2,   -999.0,9,     4.58,2,    11.15,2,     0.10,2,     0.72,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.7169
  58GS20060721,   75N,   306,  1,     10,2,20060801,0917, 74.5000,  11.5000, 2350,     50.4,   6.4152,  35.1670,2,-999.0000,9,    287.7,2,   -999.0,9,     4.44,2,    11.05,2,     0.16,2,     0.73,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.4107
  58GS20060721,   75N,   306,  1,     11,2,20060801,0917, 74.5000,  11.5000, 2350,     30.2,   7.6422,  35.1180,2,-999.0000,9,    303.6,2,   -999.0,9,     2.40,2,     5.25,2,     0.11,2,     0.41,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.6393
  58GS20060721,   75N,   306,  1,     12,2,20060801,0917, 74.5000,  11.5000, 2350,      5.7,   8.5823,  35.0980,2,  35.1020,2,    298.5,2,   -999.0,9,     1.09,2,     3.12,2,     0.07,2,     0.25,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.5817
  58GS20060721,   75N,   307,  1,      1,2,20060801,1143, 74.5000,  12.0000, 2318,   2281.1,  -0.8419,  34.9120,2,  34.9094,2,    297.9,2,    295.8,2,    12.72,2,    15.18,2,     0.00,2,     0.99,2,    0.804,2,    0.421,2,   2165.1,2,   2307.0,2,  -0.9539
  58GS20060721,   75N,   307,  1,      2,2,20060801,1143, 74.5000,  12.0000, 2318,   2001.5,  -0.8267,  34.9120,2,  34.9076,2,    297.7,2,    296.7,2,    11.99,2,    14.98,2,     0.00,2,     0.99,2,    0.874,2,    0.417,2,   2163.4,2,   2308.0,2,  -0.9203
  58GS20060721,   75N,   307,  1,      3,2,20060801,1143, 74.5000,  12.0000, 2318,   1499.9,  -0.7464,  34.9090,2,  34.9047,2,    297.7,2,    297.7,2,    10.86,2,    14.73,2,     0.00,2,     0.98,2,    1.740,2,    0.832,2,   2163.9,2,   2309.7,2,  -0.8109
  58GS20060721,   75N,   307,  1,      4,2,20060801,1143, 74.5000,  12.0000, 2318,   1000.3,  -0.5058,  34.9000,2,  34.8943,2,    303.2,2,    303.6,2,     8.55,2,    14.19,2,     0.00,2,     0.94,2,    3.441,2,    1.609,2,   2165.8,2,   2301.7,2,  -0.5463
  58GS20060721,   75N,   307,  1,      5,2,20060801,1143, 74.5000,  12.0000, 2318,    800.9,  -0.1674,  34.8970,2,  34.8942,2,    307.6,2,    307.6,2,     7.35,2,    13.78,2,     0.00,2,     0.92,2,    4.441,2,    2.121,2,   2164.9,2,   2304.6,2,  -0.2006
  58GS20060721,   75N,   307,  1,      6,2,20060801,1143, 74.5000,  12.0000, 2318,    500.1,   2.4430,  35.0250,2,  35.0175,2,    311.5,2,    310.2,2,     5.20,2,    12.51,2,     0.00,2,     0.82,2,    5.484,2,    2.786,2,   2156.5,2,   2311.2,2,   2.4128
  58GS20060721,   75N,   307,  1,      7,2,20060801,1143, 74.5000,  12.0000, 2318,    400.0,   3.4114,  35.0660,2,  35.0639,2,    300.8,2,    300.1,2,     5.41,2,    12.36,2,     0.00,2,     0.81,2,    5.267,2,    2.723,2,   2157.7,2,   2313.6,2,   3.3844
  58GS20060721,   75N,   307,  1,      8,2,20060801,1143, 74.5000,  12.0000, 2318,    200.3,   5.0401,  35.1450,2,  35.1466,2,    296.6,2,    295.7,2,     4.82,2,    11.91,2,     0.00,2,     0.77,2,    5.065,2,    2.664,2,   2149.4,2,   2319.0,2,   5.0243
  58GS20060721,   75N,   307,  1,      9,2,20060801,1143, 74.5000,  12.0000, 2318,    100.4,   6.1366,  35.1690,2,  35.1716,2,    289.5,2,    288.4,2,     4.60,2,    11.51,2,     0.06,2,     0.74,2,    4.750,2,    2.555,2,   2145.6,2,   2319.7,2,   6.1279
  58GS20060721,   75N,   307,  1,     10,2,20060801,1143, 74.5000,  12.0000, 2318,     51.0,   6.7011,  35.1820,2,  35.1830,2,    284.7,2,    283.5,2,     4.42,2,    11.34,2,     0.06,2,     0.73,2,    4.646,2,    2.520,2,   2144.0,2,   2325.0,2,   6.6965
  58GS20060721,   75N,   307,  1,     11,2,20060801,1143, 74.5000,  12.0000, 2318,     30.6,   7.5302,  35.1290,2,  35.1350,2,    294.4,2,    292.6,2,     2.54,2,     5.99,2,     0.14,2,     0.45,2,    4.953,2,    2.513,2,   2118.8,2,   2324.2,2,   7.5272
  58GS20060721,   75N,   307,  1,     12,2,20060801,1143, 74.5000,  12.0000, 2318,      5.9,   8.8169,  35.0860,2,  35.0944,2,    303.8,2,    300.8,2,     1.25,2,     3.04,2,     0.07,2,     0.24,2,    4.766,2,    2.451,2,   2093.9,2,   2324.1,2,   8.8163
  58GS20060721,   75N,   308,  1,      1,2,20060801,1403, 74.5000,  12.5000, 2283,   2239.3,  -0.8361,  34.9130,2,  34.9101,2,    298.5,2,   -999.0,9,    12.21,2,    15.08,2,     0.00,2,     0.99,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9453
  58GS20060721,   75N,   308,  1,      2,2,20060801,1403, 74.5000,  12.5000, 2283,   1999.6,  -0.8343,  34.9120,2,-999.0000,9,    297.9,2,   -999.0,9,    12.11,2,    15.01,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9277
  58GS20060721,   75N,   308,  1,      3,2,20060801,1403, 74.5000,  12.5000, 2283,   1500.4,  -0.7629,  34.9090,2,-999.0000,9,    297.9,2,   -999.0,9,    10.92,2,    14.79,2,     0.00,2,     0.98,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8273
  58GS20060721,   75N,   308,  1,      4,2,20060801,1403, 74.5000,  12.5000, 2283,   1000.2,  -0.5030,  34.9010,2,  34.8981,2,    301.5,2,   -999.0,9,     8.64,2,    14.34,2,     0.00,2,     0.91,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5435
  58GS20060721,   75N,   308,  1,      5,2,20060801,1403, 74.5000,  12.5000, 2283,    799.1,  -0.2095,  34.8980,2,-999.0000,9,    305.4,2,   -999.0,9,     7.44,2,    13.94,2,     0.00,2,     0.90,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.2424
  58GS20060721,   75N,   308,  1,      6,2,20060801,1403, 74.5000,  12.5000, 2283,    499.8,   2.2158,  35.0000,2,-999.0000,9,    310.7,2,   -999.0,9,     5.28,2,    12.64,2,     0.00,2,     0.84,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.1866
  58GS20060721,   75N,   308,  1,      7,2,20060801,1403, 74.5000,  12.5000, 2283,    399.5,   3.4517,  35.0770,2,-999.0000,9,    306.2,2,   -999.0,9,     5.01,2,    12.33,2,     0.00,2,     0.81,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.4246
  58GS20060721,   75N,   308,  1,      8,2,20060801,1403, 74.5000,  12.5000, 2283,    200.3,   4.7089,  35.1360,2,  35.1397,2,    298.9,2,   -999.0,9,     4.78,2,    12.06,2,     0.00,2,     0.74,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   4.6936
  58GS20060721,   75N,   308,  1,      9,2,20060801,1403, 74.5000,  12.5000, 2283,    100.4,   5.7865,  35.1580,2,-999.0000,9,    293.1,2,   -999.0,9,     4.52,2,    10.58,2,     0.19,2,     0.69,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   5.7781
  58GS20060721,   75N,   308,  1,     10,2,20060801,1403, 74.5000,  12.5000, 2283,     49.8,   6.7485,  35.1760,2,-999.0000,9,    287.7,2,   -999.0,9,     4.03,2,    10.25,2,     0.23,2,     0.69,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   6.7440
  58GS20060721,   75N,   308,  1,     11,2,20060801,1403, 74.5000,  12.5000, 2283,     30.4,   7.6862,  35.1230,2,-999.0000,9,    302.8,2,   -999.0,9,     2.20,2,     4.41,2,     0.09,2,     0.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   7.6832
  58GS20060721,   75N,   308,  1,     12,2,20060801,1403, 74.5000,  12.5000, 2283,      5.8,   8.6672,  35.0840,2,  35.0904,2,    302.1,2,   -999.0,9,     1.06,2,     2.71,2,     0.07,2,     0.21,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   8.6666
  58GS20060721,   75N,   309,  1,      1,2,20060801,1622, 74.5000,  13.0000, 2255,   2199.6,  -0.8452,  34.9120,2,  34.9098,2,    297.4,2,    295.7,2,    12.61,2,    14.97,2,     0.00,2,     1.01,2,    0.812,2,    0.421,2,   2164.3,2,   2310.4,2,  -0.9516
  58GS20060721,   75N,   309,  1,      2,2,20060801,1622, 74.5000,  13.0000, 2255,   2000.7,  -0.8385,  34.9120,2,  34.9081,2,    297.0,2,    296.2,2,    12.10,2,    14.84,2,     0.00,2,     1.00,2,    0.918,2,    0.466,2,   2162.6,2,   2308.6,2,  -0.9319
  58GS20060721,   75N,   309,  1,      3,2,20060801,1622, 74.5000,  13.0000, 2255,   1500.3,  -0.7591,  34.9090,2,  34.9062,2,    297.6,2,    297.7,2,    10.85,2,    14.54,2,     0.00,2,     0.99,2,    1.676,2,    0.776,2,   2163.7,2,   2307.3,2,  -0.8235
  58GS20060721,   75N,   309,  1,      4,2,20060801,1622, 74.5000,  13.0000, 2255,   1000.2,  -0.5147,  34.9020,2,  34.8986,2,    300.4,2,    301.0,2,     8.87,2,    14.13,2,     0.00,2,     0.96,2,    3.479,2,    1.575,2,   2165.2,2,   2311.0,2,  -0.5551
  58GS20060721,   75N,   309,  1,      5,2,20060801,1622, 74.5000,  13.0000, 2255,    800.1,  -0.2851,  34.8970,2,  34.8931,2,    307.2,2,    308.1,2,     7.44,2,    13.60,2,     0.00,2,     0.93,2,    4.685,2,    2.176,2,   2165.4,2,   2303.6,2,  -0.3175
  58GS20060721,   75N,   309,  1,      6,2,20060801,1622, 74.5000,  13.0000, 2255,    499.7,   1.9503,  34.9790,2,  34.9823,2,    306.1,2,    305.7,2,     5.79,2,    12.86,2,     0.00,2,     0.88,2,    5.643,2,    2.615,2,   2158.5,3,   2319.0,2,   1.9221
  58GS20060721,   75N,   309,  1,      7,2,20060801,1622, 74.5000,  13.0000, 2255,    399.7,   3.2242,  35.0700,2,  35.0700,2,    307.2,2,    306.4,2,     5.02,2,    12.17,2,     0.00,2,     0.81,2,    5.839,2,    2.797,2,   2154.0,2,   2313.8,2,   3.1978
  58GS20060721,   75N,   309,  1,      8,2,20060801,1622, 74.5000,  13.0000, 2255,    200.0,   4.5763,  35.1330,2,  35.1340,2,    299.9,2,    299.3,2,     4.82,2,    11.85,2,     0.00,2,     0.77,2,    5.547,2,    2.683,2,   2150.0,2,   2316.1,2,   4.5613
  58GS20060721,   75N,   309,  1,      9,2,20060801,1622, 74.5000,  13.0000, 2255,     98.7,   5.4377,  35.1520,2,  35.1560,2,    294.4,2,    293.6,2,     4.61,2,    11.41,2,     0.01,2,     0.76,2,    5.257,2,    2.618,2,   2146.1,2,   2319.5,2,   5.4297
  58GS20060721,   75N,   309,  1,     10,2,20060801,1622, 74.5000,  13.0000, 2255,     49.0,   6.2999,  35.1670,2,  35.1677,2,    290.5,2,    294.2,2,     4.32,2,    10.19,2,     0.16,2,     0.72,2,    5.113,2,    2.580,2,   2140.0,2,   2321.2,2,   6.2956
  58GS20060721,   75N,   309,  1,     11,2,20060801,1622, 74.5000,  13.0000, 2255,     29.9,   7.2152,  35.1290,2,  35.1297,2,    299.0,2,    297.6,2,     2.70,2,     5.40,2,     0.13,2,     0.44,2,    5.025,2,    2.560,2,   2115.0,2,   2321.0,2,   7.2124
  58GS20060721,   75N,   309,  1,     12,2,20060801,1622, 74.5000,  13.0000, 2255,      4.5,   8.0800,  35.1250,2,  35.1265,2,    303.1,2,    302.0,2,     1.68,2,     3.66,2,     0.08,2,     0.31,2,    4.884,2,    2.617,2,   2103.0,2,   2323.8,2,   8.0795
  58GS20060721,   75N,   310,  1,      1,2,20060801,1841, 74.5000,  13.5000, 2159,   2099.8,  -0.8434,  34.9120,2,  34.9095,2,    298.2,2,   -999.0,9,    12.91,2,    14.88,2,     0.00,2,     1.02,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9432
  58GS20060721,   75N,   310,  1,      2,2,20060801,1841, 74.5000,  13.5000, 2159,   2099.9,  -0.8436,  34.9120,2,-999.0000,9,    298.2,2,   -999.0,9,    12.87,2,    14.87,2,     0.00,2,     1.01,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.9434
  58GS20060721,   75N,   310,  1,      3,2,20060801,1841, 74.5000,  13.5000, 2159,   1501.1,  -0.7719,  34.9090,2,-999.0000,9,    297.9,2,   -999.0,9,    11.47,2,    14.58,2,     0.00,2,     1.00,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8362
  58GS20060721,   75N,   310,  1,      4,2,20060801,1841, 74.5000,  13.5000, 2159,   1000.5,  -0.5620,  34.9000,2,  34.8961,2,    304.6,2,   -999.0,9,     8.85,2,    13.94,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.6020
