EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEGC
  58AA19940224,   GNS,    26,  1,     12,2,19940308, 75.5000,  -3.5000, 3595,      3.5,  -0.8660,  34.8390,2,  34.8550,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.90,2,    5.940,2,    3.020,2,    9.530,2,   2154.4,2,   2283.1,2,  -0.866098
  58AA19940224,   GNS,    26,  1,     11,2,19940308, 75.5000,  -3.5000, 3595,     12.5,  -0.8810,  34.8390,2,  34.8530,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.89,2,    5.870,2,    2.960,2,    9.460,2,   2151.9,2,   2273.0,2,  -0.881351
  58AA19940224,   GNS,    26,  1,     10,2,19940308, 75.5000,  -3.5000, 3595,     31.5,  -0.8860,  34.8390,2,  34.8530,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9,   2152.3,2,   2272.4,2,  -0.886888
  58AA19940224,   GNS,    26,  1,      9,2,19940308, 75.5000,  -3.5000, 3595,     52.5,  -0.8740,  34.8390,2,  34.8540,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.87,2,    5.850,2,    3.010,2,    9.540,2,   2152.5,2,   2266.5,3,  -0.875496
  58AA19940224,   GNS,    26,  1,      8,2,19940308, 75.5000,  -3.5000, 3595,     77.5,  -0.8750,  34.8390,2,  34.8530,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.86,2,    5.920,3,    2.670,2,    9.580,2,   2153.8,2,   2275.2,2,  -0.877226
  58AA19940224,   GNS,    26,  1,      7,2,19940308, 75.5000,  -3.5000, 3595,    101.5,  -0.8740,  34.8380,2,  34.8540,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.83,2,    5.240,2, -999.000,9,    7.800,2,   2153.0,2,   2274.1,2,  -0.876939
  58AA19940224,   GNS,    26,  1,      6,2,19940308, 75.5000,  -3.5000, 3595,    202.5,  -0.8650,  34.8390,2,  34.8530,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.80,2,    4.190,2, -999.000,9,    6.580,2,   2153.0,2,   2262.8,3,  -0.871073
  58AA19940224,   GNS,    26,  1,      5,2,19940308, 75.5000,  -3.5000, 3595,    303.5,  -0.8400,  34.8490,2,  34.8530,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.82,2, -999.000,9, -999.000,9, -999.000,9,   2152.3,2,   2280.8,2,  -0.849463
  58AA19940224,   GNS,    26,  1,      4,2,19940308, 75.5000,  -3.5000, 3595,    402.5,  -0.7110,  34.8630,2,  34.8750,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.97,2,    4.050,2,    2.170,2,    6.240,2,   2156.3,2,   2280.1,2,  -0.724375
  58AA19940224,   GNS,    26,  1,      3,2,19940308, 75.5000,  -3.5000, 3595,    500.5,  -0.7630,  34.8650,2,  34.8770,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,   2156.6,2,   2280.5,2,   -0.77987
  58AA19940224,   GNS,    26,  1,      2,2,19940308, 75.5000,  -3.5000, 3595,    602.5,  -0.9190,  34.8590,2,  34.8720,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.87,2,    4.210,2,    2.220,2,    6.770,2,   2157.3,2,   2276.2,2,  -0.939081
  58AA19940224,   GNS,    26,  1,      1,2,19940308, 75.5000,  -3.5000, 3595,    702.5,  -0.9030,  34.8650,2,  34.8780,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.90,2,    3.870,2,    2.090,2,    6.300,2,   2157.9,2,   2281.6,2,  -0.927169
  58AA19940224,   GNS,    26,  1,     12,2,19940308, 75.5000,  -3.5000, 3595,    808.5,  -0.8370,  34.8750,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.05,2,     0.90,2,    2.220,2, -999.000,9,    3.570,3,   2157.6,2,   2280.2,2,   -0.86607
  58AA19940224,   GNS,    26,  1,     11,2,19940308, 75.5000,  -3.5000, 3595,   1012.5,  -0.7830,  34.8890,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.04,2,    2.170,2,    1.310,2,    4.020,2,   2159.8,2,   2281.2,2,  -0.821776
  58AA19940224,   GNS,    26,  1,     10,2,19940308, 75.5000,  -3.5000, 3595,   1302.5,  -0.8990,  34.8910,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.85,3,    1.780,2, -999.000,9,    3.550,2,   2159.6,2,   2282.6,2,  -0.951069
  58AA19940224,   GNS,    26,  1,      9,2,19940308, 75.5000,  -3.5000, 3595,   1498.5,  -0.9420,  34.8920,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     1.02,2,    1.450,2, -999.000,9,    2.950,2,   2160.1,2,   2282.0,2,   -1.00402
  58AA19940224,   GNS,    26,  1,      8,2,19940308, 75.5000,  -3.5000, 3595,   1799.5,  -0.9990,  34.8910,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.90,2,    1.100,2, -999.000,9,    2.280,2,   2160.7,2,   2287.5,2,   -1.07748
  58AA19940224,   GNS,    26,  1,      7,2,19940308, 75.5000,  -3.5000, 3595,   1997.5,  -1.0040,  34.8930,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9,   2160.3,2,   2280.6,2,   -1.09453
  58AA19940224,   GNS,    26,  1,      6,2,19940308, 75.5000,  -3.5000, 3595,   2297.5,  -1.0070,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.94,2,    1.000,2,    0.680,2,    2.450,2,   -999.0,9,   2280.8,2,    -1.1171
  58AA19940224,   GNS,    26,  1,      5,2,19940308, 75.5000,  -3.5000, 3595,   2494.5,  -1.0100,  34.8970,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.06,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9,   2158.5,2,   2282.4,2,   -1.13373
  58AA19940224,   GNS,    26,  1,      4,2,19940308, 75.5000,  -3.5000, 3595,   2697.5,  -1.0150,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.93,2,    0.940,2,    0.690,2,    2.590,2,   2158.3,2,   2275.9,2,   -1.15337
  58AA19940224,   GNS,    26,  1,      3,2,19940308, 75.5000,  -3.5000, 3595,   2989.5,  -1.0090,  34.8960,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.96,2,    0.920,2,    0.660,2,    2.680,2,   2160.3,2,   2284.4,2,   -1.16987
  58AA19940224,   GNS,    26,  1,      2,2,19940308, 75.5000,  -3.5000, 3595,   3270.5,  -0.9970,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.96,2,    0.920,2, -999.000,9,    2.760,2,   2158.2,2,   2282.7,2,   -1.18095
  58AA19940224,   GNS,    26,  1,      1,2,19940308, 75.5000,  -3.5000, 3595,   3585.5,  -0.9900,  34.8950,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.92,2,    0.880,2,    0.890,2,    2.740,2,   2160.3,2,   2277.0,2,   -1.20115
  58AA19940224,   GNS,    28,  1,     12,2,19940308, 76.0000,  -3.5000, 3530,      7.5,  -1.2850,  34.8050,2,  34.8220,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.16,2,     0.89,2,    7.660,2,    3.840,2,   13.500,2,   2151.0,2,   2280.6,2,   -1.28518
  58AA19940224,   GNS,    28,  1,     11,2,19940308, 76.0000,  -3.5000, 3530,     13.5,  -1.2840,  34.8050,2,  34.8260,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.86,2,    7.950,2,    3.900,2,   14.280,2,   2150.6,2,   2284.9,2,   -1.28433
  58AA19940224,   GNS,    28,  1,     10,2,19940308, 76.0000,  -3.5000, 3530,     33.5,  -1.2770,  34.8060,2,  34.8270,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.87,2,    6.890,2,    3.790,2,   12.000,2,   2150.7,2,   2277.1,2,   -1.27783
  58AA19940224,   GNS,    28,  1,      9,2,19940308, 76.0000,  -3.5000, 3530,     54.5,  -1.2730,  34.8060,2,  34.8240,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.87,2, -999.000,9, -999.000,9, -999.000,9,   2150.1,2,   2286.4,2,   -1.27436
  58AA19940224,   GNS,    28,  1,      8,2,19940308, 76.0000,  -3.5000, 3530,     77.5,  -1.2720,  34.8060,2,  34.8220,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9,   2151.0,2,   2278.8,2,   -1.27395
  58AA19940224,   GNS,    28,  1,      7,2,19940308, 76.0000,  -3.5000, 3530,    103.5,  -1.2710,  34.8070,2,  34.8230,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.85,2, -999.000,9, -999.000,9, -999.000,9,   2150.0,2,   2276.5,2,   -1.27364
  58AA19940224,   GNS,    28,  1,      6,2,19940308, 76.0000,  -3.5000, 3530,    203.5,  -1.1960,  34.8140,2,  34.8330,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.88,2, -999.000,9, -999.000,9, -999.000,9,   2152.3,2,   2283.0,2,   -1.20152
  58AA19940224,   GNS,    28,  1,      5,2,19940308, 76.0000,  -3.5000, 3530,    298.5,  -0.8090,  34.8480,2,  34.8650,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,   2153.5,2,   2280.8,2,  -0.818371
  58AA19940224,   GNS,    28,  1,      4,2,19940308, 76.0000,  -3.5000, 3530,    397.5,  -0.8120,  34.8570,2,  34.8710,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,   2153.1,2,   2281.9,2,  -0.824845
  58AA19940224,   GNS,    28,  1,      3,2,19940308, 76.0000,  -3.5000, 3530,    499.5,  -0.8910,  34.8550,2,  34.8700,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,   2151.3,2,   2279.1,2,  -0.907282
  58AA19940224,   GNS,    28,  1,      2,2,19940308, 76.0000,  -3.5000, 3530,    597.5,  -0.9490,  34.8570,2,  34.8710,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9,   2153.4,2,   2284.2,2,  -0.968733
  58AA19940224,   GNS,    28,  1,      1,2,19940308, 76.0000,  -3.5000, 3530,    695.5,  -0.9230,  34.8620,2,  34.8760,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,   2151.4,2,   2283.0,2,  -0.946763
  58AA19940224,   GNS,    28,  1,     12,2,19940308, 76.0000,  -3.5000, 3530,    812.5,  -0.8380,  34.8760,2,  34.8850,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.94,2,    3.570,2,    2.100,2,    6.160,2,   2156.8,2,   2277.1,2,  -0.867238
  58AA19940224,   GNS,    28,  1,     11,2,19940308, 76.0000,  -3.5000, 3530,   1014.5,  -0.7950,  34.8900,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.97,2,    2.140,2,    1.280,2,    4.040,2,   2157.7,2,   2282.9,2,  -0.833772
  58AA19940224,   GNS,    28,  1,     10,2,19940308, 76.0000,  -3.5000, 3530,   1314.5,  -0.9220,  34.8900,2,  34.8990,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.96,2,    1.860,2,    1.170,2,    3.650,2,   2158.3,2,   2284.9,2,  -0.974442
  58AA19940224,   GNS,    28,  1,      9,2,19940308, 76.0000,  -3.5000, 3530,   1514.5,  -0.9720,  34.8890,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.96,2,    1.670,2,    1.050,2,    3.440,2,   2156.9,2,   2286.4,2,   -1.03453
  58AA19940224,   GNS,    28,  1,      8,2,19940308, 76.0000,  -3.5000, 3530,   1815.5,  -0.9930,  34.8930,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.97,2,    1.370,2,    0.900,2,    3.010,2,   2158.8,2,   2284.7,2,   -1.07253
  58AA19940224,   GNS,    28,  1,      7,2,19940308, 76.0000,  -3.5000, 3530,   2018.5,  -1.0030,  34.8940,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9,   2158.6,2,   2283.6,2,   -1.09488
  58AA19940224,   GNS,    28,  1,      6,2,19940308, 76.0000,  -3.5000, 3530,   2316.5,  -1.0110,  34.8940,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2158.3,2,   2282.8,2,   -1.12231
  58AA19940224,   GNS,    28,  1,      5,2,19940308, 76.0000,  -3.5000, 3530,   2517.5,  -1.0190,  34.8940,2,  34.9020,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     0.99,2,    1.020,2,    0.700,2,    2.770,2,   2158.1,2,   2284.6,2,   -1.14418
  58AA19940224,   GNS,    28,  1,      4,2,19940308, 76.0000,  -3.5000, 3530,   2716.5,  -1.0230,  34.8950,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.01,2,    0.990,2,    0.750,2,    2.850,2,   2159.4,2,   2284.3,2,   -1.16261
  58AA19940224,   GNS,    28,  1,      3,2,19940308, 76.0000,  -3.5000, 3530,   3012.5,  -1.0170,  34.8950,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     1.02,2,    0.940,2,    0.720,2,    2.880,2,   2158.2,2,   2283.1,2,    -1.1795
  58AA19940224,   GNS,    28,  1,      2,2,19940308, 76.0000,  -3.5000, 3530,   3311.5,  -1.0050,  34.8950,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.94,2,    0.890,2,    0.660,2,    2.860,2,   2156.6,2,   2282.9,2,   -1.19218
  58AA19940224,   GNS,    28,  1,      1,2,19940308, 76.0000,  -3.5000, 3530,   3520.5,  -0.9970,  34.8940,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.99,2, -999.000,9, -999.000,9, -999.000,9,   2158.7,2,   2285.5,2,   -1.20226
  58AA19940224,   GNS,    29,  1,     12,2,19940309, 76.0000,   1.0000, 3036,      5.5,   0.3400,  34.8940,2,  34.9150,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.94,2,    6.810,2,    3.510,2,   11.500,2,   2148.5,2,   -999.0,9,   0.339788
  58AA19940224,   GNS,    29,  1,     11,2,19940309, 76.0000,   1.0000, 3036,     14.5,   0.3310,  34.8940,2,  34.9140,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.16,2,     0.91,2,    6.800,2,    3.410,2,   11.460,2,   2148.8,2,   -999.0,9,   0.330441
  58AA19940224,   GNS,    29,  1,     10,2,19940309, 76.0000,   1.0000, 3036,     35.5,   0.3310,  34.8960,2,  34.9140,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.97,2,    6.770,2,    3.440,2,   11.350,2,   2148.2,2,   2281.2,2,   0.329625
  58AA19940224,   GNS,    29,  1,      9,2,19940309, 76.0000,   1.0000, 3036,     53.5,   0.3340,  34.8960,2,  34.9140,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     0.97,2,    6.720,2,    3.450,2,   11.200,2,   2147.6,2,   2282.6,2,   0.331917
  58AA19940224,   GNS,    29,  1,      8,2,19940309, 76.0000,   1.0000, 3036,     78.5,   0.3350,  34.8970,2,  34.9130,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     0.96,2,    6.580,2,    3.310,2,   11.000,2,   2151.4,2,   2283.2,2,   0.331925
  58AA19940224,   GNS,    29,  1,      7,2,19940309, 76.0000,   1.0000, 3036,    105.5,   0.3380,  34.8970,2,  34.9160,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.92,2,    6.450,2,    3.360,2,   10.670,2,   2148.5,2,   2284.2,2,   0.333839
  58AA19940224,   GNS,    29,  1,      6,2,19940309, 76.0000,   1.0000, 3036,    203.5,   0.2070,  34.8920,2,  34.9120,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.89,2, -999.000,9, -999.000,9, -999.000,9,   2149.3,2,   2291.4,2,    0.19902
  58AA19940224,   GNS,    29,  1,      5,2,19940309, 76.0000,   1.0000, 3036,    304.5,   0.1740,  34.8940,2,  34.8840,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9,   2151.1,2,   2283.8,2,   0.161864
  58AA19940224,   GNS,    29,  1,      4,2,19940309, 76.0000,   1.0000, 3036,    404.5,  -0.2780,  34.8700,2,  34.9010,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     1.02,2, -999.000,9, -999.000,9, -999.000,9,   2155.1,2,   2281.2,2,  -0.292934
  58AA19940224,   GNS,    29,  1,      3,2,19940309, 76.0000,   1.0000, 3036,    504.5,  -0.4530,  34.8750,2,  34.8880,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.01,2, -999.000,9, -999.000,9, -999.000,9,   2155.4,2,   2285.4,2,  -0.471351
  58AA19940224,   GNS,    29,  1,      2,2,19940309, 76.0000,   1.0000, 3036,    604.5,  -0.6110,  34.8720,2,  34.8840,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.98,2,    3.570,2,    1.980,2,    5.900,2,   2156.7,2,   2285.4,2,  -0.632739
  58AA19940224,   GNS,    29,  1,      1,2,19940309, 76.0000,   1.0000, 3036,    705.5,  -0.6940,  34.8730,2,  34.8850,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9,   2156.8,2,   2285.1,2,  -0.719538
  58AA19940224,   GNS,    29,  1,     12,2,19940309, 76.0000,   1.0000, 3036,    809.5,  -0.7560,  34.8720,2,  34.8880,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     1.02,2,    2.790,2,    1.600,2,    4.570,2,   2156.4,2,   2285.6,2,  -0.785656
  58AA19940224,   GNS,    29,  1,     11,2,19940309, 76.0000,   1.0000, 3036,   1011.5,  -0.7490,  34.8870,2,  34.9000,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.01,2,    1.890,2,    1.180,2,    3.260,2,   -999.0,9,   2292.0,2,  -0.788009
  58AA19940224,   GNS,    29,  1,     10,2,19940309, 76.0000,   1.0000, 3036,   1109.5,  -0.7740,  34.8890,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     1.06,2,    1.700,2,    1.080,2,    3.120,2,   -999.0,9,   2289.1,2,   -0.81755
  58AA19940224,   GNS,    29,  1,      9,2,19940309, 76.0000,   1.0000, 3036,   1210.5,  -0.8120,  34.8910,2,  34.9060,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.07,2,    1.580,2,    1.000,2,    3.030,2,   2160.2,2,   -999.0,9,  -0.860248
  58AA19940224,   GNS,    29,  1,      8,2,19940309, 76.0000,   1.0000, 3036,   1254.5,  -0.8320,  34.8910,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.06,2,    1.550,2,    1.020,2,    3.070,2,   2158.5,2,   2286.3,2,  -0.882294
  58AA19940224,   GNS,    29,  1,      7,2,19940309, 76.0000,   1.0000, 3036,   1512.5,  -0.9250,  34.8920,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.13,2,     1.06,2,    1.470,2,    1.030,2,    3.090,2,   2158.1,2,   2284.7,2,  -0.988002
  58AA19940224,   GNS,    29,  1,      6,2,19940309, 76.0000,   1.0000, 3036,   1813.5,  -0.9570,  34.8940,2,  34.9080,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.10,2,     1.05,2,    1.190,2,    0.760,2,    2.740,2,   2158.3,2,   2287.3,2,   -1.03693
  58AA19940224,   GNS,    29,  1,      5,2,19940309, 76.0000,   1.0000, 3036,   2014.5,  -0.9670,  34.8960,2,  34.9080,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.12,2,     1.06,2, -999.000,9, -999.000,9, -999.000,9,   2155.6,2,   2288.8,2,   -1.05921
  58AA19940224,   GNS,    29,  1,      4,2,19940309, 76.0000,   1.0000, 3036,   2315.5,  -0.9900,  34.8960,2,  34.9050,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     1.03,2,    0.940,2,    0.650,2,    2.340,2,   2158.1,2,   2285.6,2,   -1.10163
  58AA19940224,   GNS,    29,  1,      3,2,19940309, 76.0000,   1.0000, 3036,   2515.5,  -0.9970,  34.8960,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.07,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,   2157.0,2,   2281.1,2,   -1.12247
  58AA19940224,   GNS,    29,  1,      2,2,19940309, 76.0000,   1.0000, 3036,   2718.5,  -1.0030,  34.8950,2,  34.9030,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.09,2,     0.92,2,    0.860,2,    0.600,2,    2.430,2,   2157.0,2,   2287.4,2,   -1.14318
  58AA19940224,   GNS,    29,  1,      1,2,19940309, 76.0000,   1.0000, 3036,   3026.5,  -0.9990,  34.8950,2,  34.9040,2,   -999.0,9,  -999.00,9,  -999.00,9,     0.08,2,     0.97,2,    0.870,2,    0.670,2,    2.540,2,   2157.9,2,   2284.6,2,   -1.16303
  58AA19940224,   GNS,    30,  1,     12,2,19940310, 72.4117,  -9.4920, 2491,      2.5,  -0.0070,  34.8220,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.11,2,     0.96,2,    6.510,2,    3.320,2,   10.850,2,   2142.2,2,   2278.2,2,-0.00708857
  58AA19940224,   GNS,    30,  1,     11,2,19940310, 72.4117,  -9.4920, 2491,     12.5,  -0.0120,  34.8200,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,     0.14,2,     0.88,2,    6.510,2,    3.350,2,   10.850,2,   2142.8,2,   2271.9,2, -0.0124434
