EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
58AA19950217, 75N, 19, 1, 7834, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   2702.2,  -1.0090,  34.9030, 2,  34.9030, 2,    308.1, 2,    11.20, 2,    13.40, 2,     0.06, 2,     1.00, 2,    0.850, 2,    0.400, 2,    0.020, 2,   2149.2, 2,   2296.0, 2,    7.6765, 2,     25.00,  -1.1479
58AA19950217, 75N, 19, 1, 7835, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   3001.8,  -1.0090,  34.9020, 2, -999.0000, 9,    307.7, 2,    11.40, 2,    13.10, 2,     0.06, 2,     0.99, 2,    0.720, 2,    0.000, 2,    0.000, 2,   2147.7, 2,   2289.0, 2,    7.6774, 2,     25.00,  -1.1709
58AA19950217, 75N, 19, 1, 7836, 2, 19950228, 0000, 75.0000, -1.0070, 3596,   3356.4,  -1.0030,  34.9000, 2,  34.8990, 2,    309.9, 2,    11.70, 2,    13.00, 2,     0.17, 2,     0.98, 2,    0.720, 2,    0.300, 2,    0.020, 2,   2147.5, 2,   2288.0, 2,    7.6784, 2,     25.00,  -1.1940
58AA19950217, 75N, 19, 2, 7837, 2, 19950228, 0000, 75.0000, -1.0070, 3596,      8.6,  -1.0050,  34.8540, 2,  34.8540, 2,    340.7, 2,     6.30, 2,    10.80, 2,     0.08, 2,     0.88, 2,    5.740, 2,    3.620, 2,    0.390, 2,   2140.8, 2,   2269.0, 3,    7.6765, 2,     25.00,  -1.0052
58AA19950217, 75N, 19, 2, 7838, 2, 19950228, 0000, 75.0000, -1.0070, 3596,     18.6,  -1.0070,  34.8550, 2,  34.8540, 2,    339.9, 2,     6.30, 2,    11.10, 2,     0.08, 2,     0.88, 2,    5.510, 2,    2.640, 2,    0.400, 2,   2140.8, 2,   2267.0, 3,    7.6794, 2,     25.00,  -1.0075
58AA19950217, 75N, 19, 2, 7839, 2, 19950228, 0000, 75.0000, -1.0070, 3596,     50.0,  -1.0070,  34.8550, 2,  34.8550, 2,    340.3, 2,     6.30, 2,    11.20, 2,     0.08, 2,     0.88, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2140.0, 2,   2270.0, 3,    7.6804, 2,     25.00,  -1.0084
58AA19950217, 75N, 19, 2, 7840, 2, 19950228, 0000, 75.0000, -1.0070, 3596,     74.9,  -1.0060,  34.8550, 2,  34.8550, 2,    339.9, 2,     6.30, 2,    11.20, 2,     0.08, 2,     0.86, 2,    5.450, 2,    2.570, 2,    0.400, 2,   2141.6, 2,   2265.0, 3,    7.6794, 2,     25.00,  -1.0081
58AA19950217, 75N, 19, 2, 7841, 2, 19950228, 0000, 75.0000, -1.0070, 3596,     98.6,  -1.0050,  34.8560, 2,  34.8570, 2,    339.4, 2,     6.40, 2,    11.50, 2,     0.08, 2,     0.91, 2,    5.720, 2,    3.260, 2,    0.390, 2,   2145.3, 2,   2261.0, 3,    7.6794, 2,     25.00,  -1.0077
58AA19950217, 75N, 19, 2, 7842, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    150.4,  -0.9970,  34.8650, 2,  34.8670, 2,    336.8, 2,     6.50, 2,    11.60, 2,     0.08, 2,     0.90, 2,    5.330, 2,    2.570, 2,    0.380, 2,   2151.3, 2,   -999.0, 9,    7.6726, 2,     25.00,  -1.0013
58AA19950217, 75N, 19, 2, 7843, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    202.2,  -0.9940,  34.8650, 2,  34.8650, 2,    337.7, 2,     6.60, 2,    11.50, 2,     0.08, 2,     0.88, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2142.9, 2,   2284.0, 2,    7.6707, 2,     25.00,  -0.9999
58AA19950217, 75N, 19, 2, 7844, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    300.7,  -0.9850,  34.8660, 2,  34.8660, 2,    335.9, 2,     6.50, 2,    11.20, 2,     0.08, 2,     0.89, 2,    4.970, 2,    2.250, 2,    0.340, 2,   2146.3, 2,   2282.0, 2,    7.6707, 2,     25.00,  -0.9940
58AA19950217, 75N, 19, 2, 7845, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    501.3,  -0.9750,  34.8660, 2,  34.8670, 2,    336.4, 2,     6.60, 2,    11.30, 2,     0.08, 2,     0.88, 2,    5.430, 2,    2.760, 2,    0.330, 2,   2146.9, 2,   2285.0, 2,    7.6707, 2,     25.00,  -0.9910
58AA19950217, 75N, 19, 2, 7846, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    600.4,  -0.9560,  34.8690, 2,  34.8690, 2,    329.4, 2,     7.00, 2,    11.80, 2,     0.08, 2,     0.92, 2,    4.450, 2,    2.110, 2,    0.290, 2,   2151.6, 2,   2286.0, 2,    7.6678, 2,     25.00,  -0.9758
58AA19950217, 75N, 19, 2, 7847, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    701.0,  -0.9630,  34.8700, 2,  34.8710, 2,    326.0, 2,     7.30, 2,    11.90, 2,     0.06, 2,     0.94, 2,    4.520, 2,    2.490, 2,    0.170, 2,   2147.7, 2,   2288.0, 2,    7.6669, 2,     25.00,  -0.9868
58AA19950217, 75N, 19, 2, 7848, 2, 19950228, 0000, 75.0000, -1.0070, 3596,    803.1,  -0.8630,  34.8820, 2,  34.8800, 2,    316.4, 2,     8.00, 2,    12.30, 2,     0.06, 2,     0.95, 2,    3.240, 2,    1.520, 2,    0.180, 2,   2146.0, 2,   2290.0, 2,    7.6678, 2,     25.00,  -0.8917
58AA19950217, 75N, 21, 1, 7849, 2, 19950301, 0000, 74.9983, -0.4970, 3564,     12.1,  -0.9960,  34.8530, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.690, 2,    3.020, 2,    0.380, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9963
58AA19950217, 75N, 21, 1, 7850, 2, 19950301, 0000, 74.9983, -0.4970, 3564,    100.9,  -0.9860,  34.8530, 2,  34.8530, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.440, 2,    2.920, 2,    0.400, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9888
58AA19950217, 75N, 21, 1, 7851, 2, 19950301, 0000, 74.9983, -0.4970, 3564,    247.9,  -0.9430,  34.8610, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    5.310, 2,    3.190, 2,    0.380, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9504
58AA19950217, 75N, 21, 1, 7852, 2, 19950301, 0000, 74.9983, -0.4970, 3564,    270.8,  -0.9340,  34.8620, 2,  34.8630, 2,    336.8, 2,     6.50, 3,    11.10, 3,     0.08, 2,     0.96, 3,    5.210, 2,    2.440, 2,    0.390, 2,   2157.3, 3,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9421
58AA19950217, 75N, 21, 1, 7853, 2, 19950301, 0000, 74.9983, -0.4970, 3564,    402.5,  -0.9030,  34.8680, 2,  34.8690, 2,    326.0, 2,     7.30, 3,    11.90, 3,     0.07, 2,     0.93, 3,    4.100, 2,    1.750, 2,    0.240, 2,   2146.4, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9157
58AA19950217, 75N, 21, 1, 7854, 2, 19950301, 0000, 74.9983, -0.4970, 3564,    600.5,  -0.9510,  34.8700, 2,  34.8710, 2,    322.0, 2,     7.50, 3,    12.30, 3,     0.08, 2,     0.93, 3,    4.150, 2, -999.000, 9,    0.230, 2,   2152.0, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9709
58AA19950217, 75N, 21, 1, 7855, 2, 19950301, 0000, 74.9983, -0.4970, 3564,    999.2,  -0.7840,  34.8960, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    1.930, 2,    1.060, 2,    0.080, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.8221
58AA19950217, 75N, 21, 1, 7856, 2, 19950301, 0000, 74.9983, -0.4970, 3564,   1497.3,  -0.9070,  34.9030, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    1.280, 2, -999.000, 9,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9694
58AA19950217, 75N, 21, 1, 7857, 2, 19950301, 0000, 74.9983, -0.4970, 3564,   1998.6,  -0.9810,  34.9040, 2,  34.9030, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    1.090, 2,    0.770, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0720
58AA19950217, 75N, 21, 1, 7858, 2, 19950301, 0000, 74.9983, -0.4970, 3564,   2998.7,  -1.0010,  34.9020, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1628
58AA19950217, 75N, 21, 1, 7859, 2, 19950301, 0000, 74.9983, -0.4970, 3564,   3499.3,  -0.9890,  34.8990, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1927
58AA19950217, 75N, 21, 1, 7860, 2, 19950301, 0000, 74.9983, -0.4970, 3564,   3554.7,  -0.9850,  34.8990, 2,  34.8980, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,    0.630, 2,    0.260, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.1936
58AA19950217, 75N, 22, 1, 7861, 2, 19950302, 0000, 75.0033, -0.0150, 3529,    797.4,  -0.9080,  34.8730, 2,  34.8730, 2,    332.0, 2,    11.70, 3,    13.00, 2,     0.07, 2,     1.04, 2,    4.630, 2,    2.270, 2,    0.240, 2,   2144.7, 2,   2287.0, 2,    7.6852, 2,     25.00,  -0.9361
58AA19950217, 75N, 22, 1, 7862, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   1081.6,  -0.7790,  34.8960, 2,  34.8970, 2,    305.1, 2,    11.50, 3,    13.30, 2,     0.08, 2,     1.06, 2,    2.180, 2,    0.930, 2,    0.120, 2,   2149.4, 2,   2296.0, 2,    7.6774, 2,     25.00,  -0.8212
58AA19950217, 75N, 22, 1, 7863, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   1302.0,  -0.8240,  34.9040, 2,  34.9040, 2,    302.5, 2,    11.30, 3,    13.20, 2,     0.08, 2,     1.05, 2,    1.390, 2,    1.260, 2,    0.000, 2,   2147.0, 2,   2299.0, 2,    7.6784, 2,     25.00,  -0.8769
58AA19950217, 75N, 22, 1, 7864, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   1500.4,  -0.9000,  34.9030, 2,  34.9030, 2,    303.8, 2,    11.20, 3,    13.10, 2,     0.07, 2,     1.02, 2,    1.390, 2,    0.530, 2,    0.000, 2,   2147.3, 2,   2299.0, 2,    7.6765, 2,     25.00,  -0.9627
58AA19950217, 75N, 22, 1, 7865, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   1800.1,  -0.9550,  34.9030, 2,  34.9030, 2,    304.7, 2,    11.00, 3,    12.90, 2,     0.08, 2,     1.02, 2,    1.150, 2,    0.670, 2,    0.000, 2,   2146.3, 2,   2299.0, 2,    7.6803, 2,     25.00,  -1.0342
58AA19950217, 75N, 22, 1, 7866, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   1999.4,  -0.9740,  34.9040, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -1.0652
58AA19950217, 75N, 22, 1, 7867, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   2299.2,  -0.9880,  34.9040, 2,  34.9040, 2,    306.0, 2,    11.00, 3,    13.20, 2,     0.08, 2,     1.04, 2,    0.930, 2,    0.450, 2,    0.000, 2,   2146.1, 2,   2298.0, 2,    7.6803, 2,     25.00,  -1.0986
58AA19950217, 75N, 22, 1, 7868, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   2498.4,  -0.9950,  34.9030, 2,  34.9030, 2,    305.5, 2,    10.60, 3,    13.30, 2,     0.08, 2,     1.04, 2,    0.840, 2,    0.420, 2,    0.000, 2,   2148.8, 2,   2295.0, 2,    7.6765, 2,     25.00,  -1.1193
58AA19950217, 75N, 22, 1, 7869, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   2697.8,  -1.0020,  34.9020, 2,  34.9020, 2,    306.0, 2,    10.20, 3,    13.10, 2,     0.07, 2,     1.00, 2,    0.780, 2,    0.240, 2,    0.000, 2,   2150.8, 2,   2295.0, 2,    7.6803, 2,     25.00,  -1.1407
58AA19950217, 75N, 22, 1, 7870, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   2996.5,  -1.0010,  34.9010, 2,  34.9010, 2,    306.8, 2,    10.00, 3,    12.90, 2,     0.08, 2,     1.00, 2,    0.780, 2,    0.280, 2,    0.000, 2,   2150.6, 2,   2295.0, 2,    7.6803, 2,     25.00,  -1.1626
58AA19950217, 75N, 22, 1, 7871, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   3301.4,  -0.9960,  34.9000, 2,  34.9000, 2,    307.6, 2,     9.20, 3,    12.60, 2,     0.08, 2,     1.04, 2,    0.720, 2,    0.000, 2,    0.000, 2,   2149.2, 2,   2298.0, 2,    7.6813, 2,     25.00,  -1.1826
58AA19950217, 75N, 22, 1, 7872, 2, 19950302, 0000, 75.0033, -0.0150, 3529,   3519.5,  -0.9870,  34.8990, 2,  34.8990, 2,    308.6, 2,     7.00, 3,    11.40, 3,     0.08, 2,     0.90, 3,    0.680, 2,    0.250, 2,    0.000, 2,   2156.0, 2,   2301.0, 2,    7.6832, 2,     25.00,  -1.1925
58AA19950217, 75N, 34, 1, 7875, 2, 19950308, 0000, 75.7533, -3.4870, 3456,     10.0,  -0.9200,  34.8600, 2, -999.0000, 9,   -999.0, 9,     6.30, 2,    10.80, 2,     0.07, 2,     0.89, 2,    5.170, 2,    2.440, 2,    0.450, 2,   2150.0, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9203
58AA19950217, 75N, 34, 1, 7874, 2, 19950308, 0000, 75.7533, -3.4870, 3456,     10.5,  -0.9240,  34.8630, 2,  34.8630, 2,    340.3, 2,     6.30, 2,    10.80, 2,     0.07, 2,     0.89, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9243
58AA19950217, 75N, 34, 1, 7873, 2, 19950308, 0000, 75.7533, -3.4870, 3456,     10.9,  -0.9240,  34.8630, 2, -999.0000, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9243
58AA19950217, 75N, 34, 1, 7876, 2, 19950308, 0000, 75.7533, -3.4870, 3456,    102.4,  -0.9220,  34.8630, 2,  34.8630, 2,    343.8, 2,     6.40, 2,    10.90, 2,     0.07, 2,     0.90, 2,    5.130, 2,    2.620, 2,    0.380, 2,   2148.5, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9249
58AA19950217, 75N, 34, 1, 7877, 2, 19950308, 0000, 75.7533, -3.4870, 3456,    300.4,  -0.9070,  34.8650, 2,  34.8650, 2,    337.7, 2,     6.40, 2,    10.80, 2,     0.08, 2,     0.88, 2,    5.420, 2,    2.560, 2,    0.370, 2,   2153.4, 2,   -999.0, 9,    7.6764, 2,     25.00,  -0.9162
58AA19950217, 75N, 34, 1, 7878, 2, 19950308, 0000, 75.7533, -3.4870, 3456,    500.7,  -0.8980,  34.8690, 2,  34.8680, 2,    332.0, 2,     6.60, 2,    11.10, 2,     0.07, 2,     0.90, 2,    4.630, 2,    2.370, 2,    0.420, 2,   2156.1, 2,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9143
58AA19950217, 75N, 34, 1, 7879, 2, 19950308, 0000, 75.7533, -3.4870, 3456,    699.2,  -0.9300,  34.8720, 2,  34.8740, 2,    331.6, 2,     6.90, 2,    11.40, 2,     0.08, 2,     0.93, 2,    4.680, 2,    2.240, 2,    0.350, 2,   2159.3, 2,   -999.0, 9,    7.6774, 2,     25.00,  -0.9539
58AA19950217, 75N, 34, 1, 7880, 2, 19950308, 0000, 75.7533, -3.4870, 3456,    899.1,  -0.9240,  34.8740, 2,  34.8750, 2,    329.0, 2,     7.00, 2,    11.40, 2,     0.07, 2,     0.93, 2,    4.280, 2,    2.100, 2,    0.400, 2,   2154.4, 2,   -999.0, 9,    7.6822, 2,     25.00,  -0.9564
58AA19950217, 75N, 34, 1, 7881, 2, 19950308, 0000, 75.7533, -3.4870, 3456,   1199.1,  -0.7740,  34.9020, 2,  34.9030, 2,    303.4, 2,     9.40, 2,    12.70, 2,     0.08, 2,     1.00, 2,    1.570, 2,    0.910, 2,    0.000, 2,   2154.3, 2,   -999.0, 9,    7.6793, 2,     25.00,  -0.8221
58AA19950217, 75N, 34, 1, 7882, 2, 19950308, 0000, 75.7533, -3.4870, 3456,   1501.0,  -0.8880,  34.9030, 2,  34.9030, 2,    303.8, 2,    10.10, 2,    12.90, 2,     0.08, 2,     1.04, 2,    1.190, 2,    0.570, 2,    0.000, 2,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00,  -0.9508
58AA19950217, 75N, 34, 1, 7883, 2, 19950308, 0000, 75.7533, -3.4870, 3456,   1996.0,  -0.9710,  34.9040, 2,  34.9030, 2,    303.8, 2,    10.60, 2,    12.90, 2,     0.07, 2,     1.03, 2,    0.970, 2,    0.480, 2,    0.000, 2,   2162.1, 2,   -999.0, 9,    7.6793, 2,     25.00,  -1.0620
58AA19950217, 75N, 34, 1, 7884, 2, 19950308, 0000, 75.7533, -3.4870, 3456,   3000.6,  -0.9950,  34.9010, 2,  34.9000, 2,    307.3, 2,    11.50, 2,    13.00, 2,     0.08, 2,     1.51, 4,    0.640, 2,    0.000, 2,    0.000, 2,   2154.6, 2,   -999.0, 9,    7.6755, 2,     25.00,  -1.1571
58AA19950217, 75N, 34, 1, 7885, 2, 19950308, 0000, 75.7533, -3.4870, 3456,   3446.1,  -0.9790,  34.9000, 2,  34.8990, 2,    308.1, 2,    11.60, 2,    13.10, 2,     0.07, 2,     1.05, 2,    0.670, 2,    0.400, 2,    0.000, 2,   2172.8, 3,   -999.0, 9,    7.6726, 2,     25.00,  -1.1783
58AA19950217, 75N, 35, 1, 7886, 2, 19950308, 0000, 76.0083, -3.4770, 3414,      9.6,  -0.8450,  34.8680, 2,  34.8680, 2,    337.2, 2,     6.30, 2,    10.50, 2,     0.07, 2,     0.90, 2,    5.570, 2,    2.580, 2,    0.460, 2,   2148.1, 2,   2272.0, 2,    7.6804, 2,     25.00,  -0.8453
58AA19950217, 75N, 35, 1, 7887, 2, 19950308, 0000, 76.0083, -3.4770, 3414,     52.0,  -0.7660,  34.8730, 2,  34.8720, 2,    336.8, 2,     6.50, 2,    10.70, 2,     0.08, 2,     0.92, 2,    5.310, 2,    2.520, 2,    0.460, 2,   2148.1, 2,   -999.0, 9,    7.6861, 2,     25.00,  -0.7675
58AA19950217, 75N, 35, 1, 7888, 2, 19950308, 0000, 76.0083, -3.4770, 3414,    103.0,  -0.8330,  34.8680, 2,  34.8750, 2,    334.6, 2,     6.40, 2,    11.20, 2,     0.07, 2,     0.90, 2,    5.460, 2,    3.180, 2,    0.430, 2,   2150.8, 2,   2275.0, 2,    7.6861, 2,     25.00,  -0.8360
58AA19950217, 75N, 35, 1, 7889, 2, 19950308, 0000, 76.0083, -3.4770, 3414,    301.4,  -0.9170,  34.8630, 2,  34.8640, 2,    338.6, 2,     6.40, 2,    10.50, 2,     0.07, 2,     0.88, 2,    5.570, 2,    2.670, 2,    0.440, 2,   2147.6, 2,   -999.0, 9,    7.6851, 2,     25.00,  -0.9262
58AA19950217, 75N, 35, 1, 7890, 2, 19950308, 0000, 76.0083, -3.4770, 3414,    502.5,  -0.7930,  34.8820, 2,  34.8820, 2,    314.2, 2,     8.00, 2,    11.50, 2,     0.07, 2,     0.99, 2,    3.100, 2,    1.680, 2, -999.000, 9,   2151.6, 2,   2282.0, 2,    7.6765, 2,     25.00,  -0.8098
58AA19950217, 75N, 35, 1, 7891, 2, 19950308, 0000, 76.0083, -3.4770, 3414,    701.4,  -0.8280,  34.8840, 2,  34.8840, 2,    313.8, 2,     8.20, 2,    11.70, 2,     0.07, 2,     0.96, 2,    3.020, 2,    1.610, 2,    0.210, 2,   2149.4, 2,   2282.0, 2,    7.6775, 2,     25.00,  -0.8526
58AA19950217, 75N, 35, 1, 7892, 2, 19950308, 0000, 76.0083, -3.4770, 3414,   1000.7,  -0.7790,  34.9020, 2,  34.9010, 2,    303.4, 2,     9.50, 2,    12.20, 2,     0.07, 2,     0.98, 2,    1.570, 2,    1.060, 2,    0.000, 2,   2149.5, 2,   2283.0, 2,    7.6784, 2,     25.00,  -0.8173
58AA19950217, 75N, 35, 1, 7893, 2, 19950308, 0000, 76.0083, -3.4770, 3414,   1298.4,  -0.8770,  34.9030, 2,  34.9020, 2,    304.2, 2,     9.90, 2,    12.00, 2,     0.07, 2,     1.01, 2,    1.350, 2,    0.840, 2,    0.000, 2,   2152.0, 2,   2282.0, 2,    7.6803, 2,     25.00,  -0.9291
58AA19950217, 75N, 35, 1, 7894, 2, 19950308, 0000, 76.0083, -3.4770, 3414,   1599.6,  -0.9490,  34.9020, 2,  34.9000, 2,    305.1, 2,    10.40, 2,    12.90, 2,     0.07, 2,     1.06, 2,    1.250, 2,    0.580, 2,    0.000, 2,   2152.3, 2,   2287.0, 2,    7.6794, 2,     25.00,  -1.0166
58AA19950217, 75N, 35, 1, 7895, 2, 19950308, 0000, 76.0083, -3.4770, 3414,   1999.1,  -0.9830,  34.9040, 2,  34.9030, 2,    304.6, 2,    10.70, 2,    12.60, 2,     0.07, 2,     0.99, 2,    1.020, 2,    0.520, 2,    0.000, 2,   2155.8, 2,   2286.0, 2,    7.6746, 2,     25.00,  -1.0740
58AA19950217, 75N, 35, 1, 7896, 2, 19950308, 0000, 76.0083, -3.4770, 3414,   2993.2,  -0.9930,  34.9020, 2,  34.9010, 2,    306.4, 2,    11.60, 2,    13.10, 2,     0.07, 2,     1.00, 2,    0.730, 2,    0.780, 2,    0.000, 2,   2158.7, 2,   2289.0, 2,    7.6765, 2,     25.00,  -1.1546
58AA19950217, 75N, 35, 1, 7897, 2, 19950308, 0000, 76.0083, -3.4770, 3414,   3404.2,  -0.9760,  34.9010, 2,  34.8990, 2,    307.7, 2,    11.40, 2,    12.80, 2,     0.07, 2,     1.04, 2,    0.740, 2,    0.430, 2,    0.000, 2,   2159.5, 2,   2284.0, 2,    7.6774, 2,     25.00,  -1.1718
58AA19950217, 75N, 36, 1, 7898, 2, 19950308, 0000, 76.2483, -3.5000, 3461,     53.6,  -0.9570,  34.8530, 2,  34.8550, 2,    341.2, 2,    11.60, 3,    12.60, 3,     0.07, 2,     0.98, 3,    5.300, 2,    2.480, 2,    0.400, 2,   2149.3, 2,   -999.0, 9,    7.6764, 2,     25.00,  -0.9585
58AA19950217, 75N, 36, 1, 7899, 2, 19950308, 0000, 76.2483, -3.5000, 3461,    102.3,  -0.9500,  34.8550, 2,  34.8560, 2,    341.2, 2,    11.40, 3,    13.20, 3,     0.07, 2,     1.01, 3,    5.140, 2,    2.500, 2,    0.340, 2,   2146.2, 2,   2284.0, 2,    7.6784, 2,     25.00,  -0.9529
58AA19950217, 75N, 36, 1, 7900, 2, 19950308, 0000, 76.2483, -3.5000, 3461,    201.9,  -0.9430,  34.8570, 2,  34.8580, 2,    341.2, 2,    10.70, 3,    13.00, 3,     0.07, 2,     0.98, 3,    5.140, 2,    2.530, 2,    0.380, 2,   2147.9, 2,   2280.0, 2,    7.6803, 2,     25.00,  -0.9489
58AA19950217, 75N, 36, 1, 7901, 2, 19950308, 0000, 76.2483, -3.5000, 3461,    332.1,  -0.8850,  34.8640, 2,  34.8570, 2,    341.2, 2,    10.20, 3,    12.80, 3,     0.08, 2,     1.00, 3,    5.050, 2,    0.000, 4,    0.370, 2,   2145.0, 2,   2283.0, 2,    7.6852, 2,     25.00,  -0.8953
58AA19950217, 75N, 36, 1, 7902, 2, 19950308, 0000, 76.2483, -3.5000, 3461,    502.0,  -0.9430,  34.8680, 2,  34.8690, 2,    328.6, 2,     9.80, 3,    12.80, 3,     0.07, 2,     0.97, 3,    4.110, 2,    2.420, 2,    0.330, 2,   2146.1, 2,   2282.0, 2,    7.6765, 2,     25.00,  -0.9592
58AA19950217, 75N, 36, 1, 7903, 2, 19950308, 0000, 76.2483, -3.5000, 3461,    699.4,  -0.9410,  34.8720, 2,  34.8740, 2,    335.5, 3,     9.20, 3,    12.10, 3,     0.07, 2,     0.99, 3,    4.010, 2,    1.850, 2,    0.320, 2,   2150.4, 2,   -999.0, 9,    7.6793, 2,     25.00,  -0.9648
58AA19950217, 75N, 36, 1, 7904, 2, 19950308, 0000, 76.2483, -3.5000, 3461,   1042.3,  -0.7750,  34.8970, 2,  34.8990, 2,    305.5, 2,     7.10, 3,    11.20, 3,     0.07, 2,     0.95, 3,    1.820, 2,    0.970, 2,    0.000, 2,   -999.0, 9,   2279.0, 2,    7.6765, 2,     25.00,  -0.8153
58AA19950217, 75N, 36, 1, 7905, 2, 19950308, 0000, 76.2483, -3.5000, 3461,   1302.2,  -0.8440,  34.9020, 2,  34.9030, 2,    303.8, 2,     7.00, 3,    11.10, 3,     0.07, 2,     0.93, 3,    1.340, 2,    0.660, 2,    0.000, 2,   2148.2, 2,   2284.0, 2,    7.6774, 2,     25.00,  -0.8967
58AA19950217, 75N, 36, 1, 7906, 2, 19950308, 0000, 76.2483, -3.5000, 3461,   1601.8,  -0.9410,  34.9020, 2,  34.9010, 2,    305.5, 2,     6.20, 3,    10.50, 3,     0.07, 2,     0.90, 3,    1.180, 2,    0.600, 2,    0.000, 2,   2146.6, 2,   2283.0, 2,    7.6774, 2,     25.00,  -1.0088
