BOTTLE,20090908PRINUNIVRMK
# DATE this file initialized 3/9/07 
# Data from Pierre Clement 3/9/07 
# Ship: Louis S. St. Laurent 
# Cruise: 18SNA097, JOIS97 
# Dates: 8/31 - 9/16/1997 
# Chief Scientist: F. McLaughlin, K. Falkner 
# EXPOCODE: 18SN19970831 
# Region:Arctic 
# 26 stations with 24 place Rosette 
# Hydro: Who - F.McLaughlin/K.Falkner; Status - final 
# 	Notes: bottle number fabricated 
# 	bottom depth estimated by global topography 
# Nuts/O2: Who - ; Status - no data 
# TCO2: Who - P.Jones/Azetsu-Scott; Status - final 
# 	Notes:  
# TA: Who - Who - P.Jones/Azetsu-Scott; Status - final 
# 	Notes:  
# CFC: Who - P.Jones/Azetsu-Scott; Status - final; S Plus - up to date 
# 	Notes: Includes CFC-113 and CCl4 
# References: 
# McLaughlin, F.A., E.C. Carmack, R.W. Macdonald, H. Melling, J.H. Swift, P.A. Wheeler, B.F. Sherr and E.B. Sherr, The joint roles of Pacific and Atlantic-origin waters in the Canada Basin, 1997-1998, Deep-Sea Res. I, 51(1), 107-128, 2004. 
# Jutterstrom, S. and L.G. Anderson, The saturation of calcite and aragonite in thhe Arctic Ocean, Mar. Chem., 94, 101-110, 2005. 
EXPOCODE,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,INDEX,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC
  18SN19970831,    13,  1,      4,19970903,0000, 74.3017, -96.2933,  183,    122.5,  -1.3390,  32.7603,2,    4.180,2,    1.960,2,    0.130,2,    6.880,2,   2180.9,2,   2238.8, 3,      958,  -1.3416
  18SN19970831,    13,  1,      3,19970903,0000, 74.3017, -96.2933,  183,    132.6,  -1.3265,  32.8254,2,    4.810,3,    1.850,2,    0.100,2,    6.400,2,   2186.9,2,   2231.8, 2,      959,  -1.3293
  18SN19970831,    13,  1,      2,19970903,0000, 74.3017, -96.2933,  183,    153.6,  -1.3075,  32.9026,2,    3.970,2,    1.770,2,    0.120,2,    6.340,2,   2159.0,3,   2258.2, 3,      960,  -1.3109
  18SN19970831,    13,  1,      1,19970903,0000, 74.3017, -96.2933,  183,    172.6,  -1.2975,  32.9827,2,    3.520,2,    1.640,2,    0.100,2,    6.060,2,   2190.2,2,   2234.6, 3,      961,  -1.3014
  18SN19970831,    14,  1,     16,19970903,0000, 74.8850, -97.3367,  183,      2.3,  -1.6760,  31.9467,2,    6.610,2,    3.110,2,    0.340,2,   10.680,2,   2038.1,3,   2221.4, 3,      962,  -1.6760
  18SN19970831,    14,  1,     15,19970903,0000, 74.8850, -97.3367,  183,     12.0,  -1.6670,  31.9559,2,    6.600,2,    3.100,2,    0.370,2,   10.460,2,   2038.9,2,   2189.5, 2,      963,  -1.6672
  18SN19970831,    14,  1,     14,19970903,0000, 74.8850, -97.3367,  183,     21.5,  -1.5650,  32.0223,2,    6.510,2,    2.920,2,    0.310,2,   10.370,2,   -999.0,9,   2191.0, 2,      964,  -1.5654
  18SN19970831,    14,  1,     13,19970903,0000, 74.8850, -97.3367,  183,     31.4,  -1.4550,  32.0943,2,    6.050,2,    2.860,2,    0.340,2,   10.410,2,   2065.4,2,   2192.5, 2,      965,  -1.4556
  18SN19970831,    14,  1,     12,19970903,0000, 74.8850, -97.3367,  183,     41.3,  -1.3670,  32.1772,2,    5.630,2,    2.730,2,    0.320,2,   11.300,2,   2079.7,2,   2209.6, 2,      966,  -1.3678
  18SN19970831,    14,  1,     11,19970903,0000, 74.8850, -97.3367,  183,     51.2,  -1.3320,  32.2780,2,    5.480,2,    2.540,2,    0.290,2,   10.740,2,   1249.2,4,   2203.1, 2,      967,  -1.3330
  18SN19970831,    14,  1,     10,19970903,0000, 74.8850, -97.3367,  183,     58.5,  -1.3150,  32.4508,2,    4.930,2,    2.350,2,    0.200,2,   10.740,2,   -999.0,9,   2213.3, 2,      968,  -1.3162
  18SN19970831,    14,  1,      9,19970903,0000, 74.8850, -97.3367,  183,     71.0,  -1.3130,  32.5354,2,    4.690,2,    2.220,2,    0.240,3,   10.540,2,   2125.1,2,   2210.5, 2,      969,  -1.3144
  18SN19970831,    14,  1,      8,19970903,0000, 74.8850, -97.3367,  183,     81.2,  -1.3180,  32.5858,2,    4.510,2,    2.130,2,    0.210,2,   10.590,2,   2132.2,2,   2216.5, 2,      970,  -1.3197
  18SN19970831,    14,  1,      7,19970903,0000, 74.8850, -97.3367,  183,     91.4,  -1.3200,  32.5955,2,    4.600,2,    2.190,2,    0.240,3,   10.630,2,   2133.3,2,   2220.7, 2,      971,  -1.3219
  18SN19970831,    14,  1,      6,19970903,0000, 74.8850, -97.3367,  183,    101.5,  -1.3510,  32.6369,2,    4.630,2,    2.190,2,    0.190,2,   10.610,3,   -999.0,9,   2208.2, 4,      972,  -1.3531
  18SN19970831,    14,  1,      5,19970903,0000, 74.8850, -97.3367,  183,    121.3,  -1.4130,  32.7333,2,    4.600,2,    2.050,2,    0.230,3,   10.620,3,   2151.1,2,   2228.7, 2,      973,  -1.4155
  18SN19970831,    14,  1,      4,19970903,0000, 74.8850, -97.3367,  183,    131.2,  -1.4260,  32.7416,2,    4.510,2,    2.170,3,    0.130,2,   11.160,3,   2152.6,2,   2234.7, 2,      974,  -1.4287
  18SN19970831,    14,  1,      3,19970903,0000, 74.8850, -97.3367,  183,    151.6,  -1.4230,  32.7539,2,    4.590,2,    2.040,2,    0.220,3,   10.800,3,   2153.7,2,   2221.6, 3,      975,  -1.4261
  18SN19970831,    14,  1,      2,19970903,0000, 74.8850, -97.3367,  183,    162.0,  -1.4060,  32.7764,2,    4.360,2,    2.050,2,    0.180,3,   10.950,3,   -999.0,9,   2225.6, 3,      976,  -1.4094
  18SN19970831,    14,  1,      1,19970903,0000, 74.8850, -97.3367,  183,    173.3,  -1.3650,  32.8314,2,    4.330,2,    1.990,2,    0.220,3,   10.240,3,   2159.4,2,   2251.8, 2,      977,  -1.3687
  18SN19970831,    16,  1,     16,19970904,0000, 75.0333,-100.8333,  210,      3.2,  -1.6820,  31.9388,2,    6.860,2,    3.290,2,    0.360,2,   10.730,2,   2074.4,2,   2205.2, 2,      978,  -1.6820
  18SN19970831,    16,  1,     15,19970904,0000, 75.0333,-100.8333,  210,     12.9,  -1.6780,  31.9341,2,    6.460,2,    3.200,2,    0.350,2,   10.880,2,   2075.5,2,   2208.9, 2,      979,  -1.6782
  18SN19970831,    16,  1,     14,19970904,0000, 75.0333,-100.8333,  210,     22.2,  -1.6990,  32.2165,2,    6.110,2,    3.060,2,    0.360,2,   10.520,2,   2105.1,2,   2221.3, 2,      980,  -1.6994
  18SN19970831,    16,  1,     13,19970904,0000, 75.0333,-100.8333,  210,     32.6,  -1.6325,  32.3906,2,    5.570,3,    2.670,2,    0.345,2,   10.780,2,   2125.7,2,   2232.2, 2,      981,  -1.6331
  18SN19970831,    16,  1,     12,19970904,0000, 75.0333,-100.8333,  210,     42.0,  -1.5630,  32.5201,2,    5.730,2,    2.500,2,    0.260,2,   11.280,2,   2144.2,2,   2235.7, 2,      982,  -1.5638
  18SN19970831,    16,  1,     11,19970904,0000, 75.0333,-100.8333,  210,     52.3,  -1.4840,  32.6752,2,    4.910,2,    2.350,2,    0.180,3,   11.200,2,   2156.5,2,   2235.3, 2,      983,  -1.4850
  18SN19970831,    16,  1,     10,19970904,0000, 75.0333,-100.8333,  210,     62.4,  -1.4355,  32.7629,2,    4.890,2,    2.230,2,    0.210,2,   10.240,2,   2162.1,2,   2255.7, 3,      984,  -1.4367
  18SN19970831,    16,  1,      9,19970904,0000, 75.0333,-100.8333,  210,     72.3,  -1.4075,  32.8195,2,    4.420,3,    2.060,3,    0.150,3,   10.230,2,   2165.4,2,   2243.2, 2,      985,  -1.4090
  18SN19970831,    16,  1,      8,19970904,0000, 75.0333,-100.8333,  210,     82.7,  -1.4015,  32.8327,2,    4.650,2,    2.120,2,    0.190,2,    9.400,3,   2167.0,2,   2234.4, 2,      986,  -1.4032
  18SN19970831,    16,  1,      7,19970904,0000, 75.0333,-100.8333,  210,     92.2,  -1.3960,  32.8510,2,    4.440,2,    2.100,2,    0.160,3,    9.880,2,   2166.1,2,   2243.8, 2,      987,  -1.3979
  18SN19970831,    16,  1,      6,19970904,0000, 75.0333,-100.8333,  210,    102.4,  -1.3765,  32.8741,2,    4.430,2,    2.190,2,    0.170,2,    9.920,2,   2169.3,2,   2245.0, 2,      988,  -1.3786
  18SN19970831,    16,  1,      5,19970904,0000, 75.0333,-100.8333,  210,    127.2,  -1.3415,  32.9465,2,    4.160,2,    2.070,2,    0.160,2,    9.550,2,   2174.8,2,   2222.8, 3,      989,  -1.3442
  18SN19970831,    16,  1,      4,19970904,0000, 75.0333,-100.8333,  210,    152.6,  -1.3180,  32.9819,2,    4.150,2,    2.140,3,    0.160,2,    9.150,2,   2175.9,2,   2242.7, 2,      990,  -1.3214
  18SN19970831,    16,  1,      3,19970904,0000, 75.0333,-100.8333,  210,    177.4,  -1.3115,  32.9952,2,    4.640,3,    1.970,2,    0.150,2,    9.160,2,   2175.5,2,   2244.2, 2,      991,  -1.3155
  18SN19970831,    16,  1,      2,19970904,0000, 75.0333,-100.8333,  210,    191.6,  -1.3105,  32.9992,2,    4.280,3,    1.990,2,    0.150,2,    9.260,2,   2176.5,2,   2248.7, 2,      992,  -1.3148
  18SN19970831,    16,  1,      1,19970904,0000, 75.0333,-100.8333,  210,    200.2,  -1.3095,  32.9997,2,    3.950,2,    1.850,2,    0.160,2,    9.100,2,   2177.5,2,   2269.7, 2,      993,  -1.3140
  18SN19970831,    19,  1,     12,19970905,0000, 75.0300,-102.0150,  144,      2.7,  -1.6240,  30.9562,2,    7.440,2,    3.680,2,    0.430,2,   10.300,3,   2007.2,2,   2163.4, 2,      994,  -1.6240
  18SN19970831,    19,  1,     11,19970905,0000, 75.0300,-102.0150,  144,     12.8,  -1.6560,  30.9767,2,    7.570,2,    3.710,2,    0.320,2,   10.950,2,   2012.4,2,   2167.6, 2,      995,  -1.6562
