EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  90JS20080815,ISSS08,    58,  1,      3,2,20080907,   0, 71.9200,-175.0400,   84,     20.4,   4.3000,  32.5000,2,-999.0000,9,    330.2,2,     0.60,2,     0.00,2,     0.38,2,     -999,9,    6.280,2,    2.950,2,    0.420,2,    6.110,2,   1980.6,2,   2222.0,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    58,  1,      2,2,20080907,   0, 71.9200,-175.0400,   84,     10.1,   4.0000,  32.2000,2,  32.1070,2,    336.5,2,     0.90,2,     0.20,2,     0.39,2,     3.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1960.7,2,   2198.5,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    58,  1,      1,2,20080907,   0, 71.9200,-175.0400,   84,      4.0,   2.0000,  31.1000,2,  31.1060,2,    359.3,2,     2.70,2,     0.40,2,     5.47,2,     1.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1917.0,2,   2144.4,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    60,  1,      8,2,20080907,   0, 71.9610,-174.7200,   86,     59.7,   2.2000,  32.7000,2,-999.0000,9,    248.3,2,    17.00,2,     8.00,2,     2.03,2,     -999,9,    6.820,2,    3.180,2,    0.420,2,    5.910,2,   2152.9,2,   2234.8,2,   7.7600,2,    15.00
  90JS20080815,ISSS08,    60,  1,      7,2,20080907,   0, 71.9610,-174.7200,   86,     49.7,   2.3000,  32.7000,2,-999.0000,9,    251.0,2,    16.00,2,     7.40,2,     1.99,2,     -999,9,    6.860,2,    3.200,2,    0.410,2,    6.010,2,   2148.6,2,   2231.1,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,    60,  1,      6,2,20080907,   0, 71.9610,-174.7200,   86,     40.2,   2.3000,  32.6000,2,-999.0000,9,    255.2,2,    14.80,2,     6.50,2,     1.89,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2146.0,2,   2229.8,2,   7.7900,2,    15.00
  90JS20080815,ISSS08,    60,  1,      5,2,20080907,   0, 71.9610,-174.7200,   86,     30.5,   3.3000,  32.7000,2,  32.6600,2,    303.2,2,     4.00,2,     3.20,2,     1.04,2,     -999,9,    6.670,2,    3.100,2,    0.390,2,    5.990,2,   2062.1,2,   2224.6,2,   7.9900,2,    15.00
  90JS20080815,ISSS08,    60,  1,      4,2,20080907,   0, 71.9610,-174.7200,   86,     20.0,   4.0000,  32.6000,2,  32.6170,2,    329.1,2,     0.80,2,     0.90,2,     1.25,2,     -999,9,    6.190,2,    3.040,2,    0.380,2,    5.890,2,   2005.8,2,   2222.6,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    60,  1,      3,2,20080907,   0, 71.9610,-174.7200,   86,     15.0,   4.3000,  32.4000,2,-999.0000,9,    340.2,2,     0.30,2,     0.00,2,     0.34,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1973.7,2,   2211.5,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    60,  1,      2,2,20080907,   0, 71.9610,-174.7200,   86,     10.1,   4.1000,  32.2000,2,  32.0680,2,    338.2,2,     1.30,2,     0.10,2,     0.42,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1963.8,2,   2195.0,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    60,  1,      1,2,20080907,   0, 71.9610,-174.7200,   86,      3.9,   3.3000,  31.6000,2,  31.5750,2,    345.4,2,     1.90,2,     0.20,2,     0.57,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1937.6,2,   2165.9,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    62,  1,      6,2,20080907,   0, 72.0000,-174.4010,   76,     51.7,   1.2000,  33.0000,2,-999.0000,9,    237.0,2,    13.00,2,     8.10,2,     2.03,2,     5.09,2,    6.730,2,    3.400,2,    0.440,2,    6.070,2,   2175.7,2,   2239.5,2,   7.6800,2,    15.00
  90JS20080815,ISSS08,    62,  1,      5,2,20080907,   0, 72.0000,-174.4010,   76,     40.3,   2.5000,  32.7000,2,  32.6750,2,    252.6,2,     8.90,2,     6.80,2,     1.74,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2121.1,2,   2230.6,2,   7.8000,2,    15.00
  90JS20080815,ISSS08,    62,  1,      4,2,20080907,   0, 72.0000,-174.4010,   76,     29.8,   3.5000,  32.6000,2,  32.6210,2,    313.5,2,     2.00,2,     2.00,2,     0.86,2,     -999,9,    6.360,2,    3.160,2,    0.400,2,    6.290,2,   2026.5,2,   2222.1,2,   8.0200,2,    15.00
  90JS20080815,ISSS08,    62,  1,      3,2,20080907,   0, 72.0000,-174.4010,   76,     20.1,   4.1000,  32.4000,2,  32.3640,2,    334.5,2,     0.30,2,     0.30,2,     0.49,2,     -999,9,    6.130,2,    3.060,2,    0.360,2,    6.620,2,   1994.2,2,   2206.7,2,   8.0600,2,    15.00
  90JS20080815,ISSS08,    62,  1,      2,2,20080907,   0, 72.0000,-174.4010,   76,     10.2,   4.1000,  32.4000,2,-999.0000,9,    335.7,2,     0.80,2,     0.20,2,     0.46,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1989.9,2,   2211.4,2,   8.0700,2,    15.00
  90JS20080815,ISSS08,    62,  1,      1,2,20080907,   0, 72.0000,-174.4010,   76,      4.2,   4.2000,  32.4000,2,-999.0000,9,    339.1,2,     0.20,2,     0.20,2,     0.50,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1994.9,2,   2208.7,2,   8.0700,2,    15.00
  90JS20080815,ISSS08,    63,  1,      8,2,20080907,   0, 72.3000,-176.5040,   80,     70.2,  -1.7000,  33.7000,2,-999.0000,9,    230.5,2,    58.70,2,    16.60,2,     2.67,2,     -999,9,    7.440,2,    3.780,2,    0.470,2,    7.010,2,   2348.3,2,   2302.6,2,   7.4200,2,    15.00
  90JS20080815,ISSS08,    63,  1,      7,2,20080907,   0, 72.3000,-176.5040,   80,     59.8,  -1.7000,  33.7000,2,-999.0000,9,    231.1,2,    58.30,2,    16.50,2,     2.88,2,     -999,9,    7.280,2,    3.880,2,    0.460,2,    7.240,2,   2314.3,2,   2300.0,2,   7.4400,2,    15.00
  90JS20080815,ISSS08,    63,  1,      6,2,20080907,   0, 72.3000,-176.5040,   80,     40.2,  -1.5000,  33.1000,2,-999.0000,9,    289.8,2,    41.40,2,    16.60,2,     2.43,2,     -999,9,    7.360,2,    3.800,2,    0.450,2,    7.760,2,   2212.1,2,   2252.7,2,   7.5900,2,    15.00
  90JS20080815,ISSS08,    63,  1,      5,2,20080907,   0, 72.3000,-176.5040,   80,     29.8,  -1.6000,  32.8000,2,-999.0000,9,    305.7,2,    42.30,2,    16.70,2,     2.20,2,     -999,9,    6.930,2,    3.850,2,    0.440,2,    7.950,2,   2178.2,2,   2233.4,2,   7.6300,2,    15.00
  90JS20080815,ISSS08,    63,  1,      4,2,20080907,   0, 72.3000,-176.5040,   80,     20.5,  -0.2000,  32.1000,2,  31.9670,2,    395.2,2,     5.70,2,     0.50,2,     0.78,2,     0.04,2,    6.300,2,    3.710,2,    0.430,2,    7.960,2,   1982.9,2,   2196.6,2,   8.0500,2,    15.00
  90JS20080815,ISSS08,    63,  1,      3,2,20080907,   0, 72.3000,-176.5040,   80,     14.9,   0.2000,  31.3000,2,  31.2380,2,    436.6,2,     9.00,2,     0.20,2,     0.81,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1917.9,2,   2152.8,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    63,  1,      2,2,20080907,   0, 72.3000,-176.5040,   80,     10.4,   1.0000,  30.6000,2,  30.6730,2,    396.7,2,     5.30,2,     0.20,2,     0.85,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1881.6,2,   2112.5,2,   8.1300,2,    15.00
  90JS20080815,ISSS08,    63,  1,      1,2,20080907,   0, 72.3000,-176.5040,   80,      4.0,   1.3000,  29.2000,2,  29.1840,2,    367.7,2,     3.50,2,     0.10,2,     0.73,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1867.9,2,   2031.6,2,   8.0000,2,    15.00
  90JS20080815,ISSS08,    65,  1,      7,2,20080907,   0, 72.3120,-176.1370,   92,     82.5,  -1.3000,  33.9000,2,-999.0000,9,    189.2,2,    64.70,2,    16.60,2,     2.60,2,     -999,9,    5.860,2,    3.650,2,    0.390,2,    6.600,2,   2333.5,2,   2302.0,2,   7.3900,2,    15.00
  90JS20080815,ISSS08,    65,  1,      6,2,20080907,   0, 72.3120,-176.1370,   92,     60.0,  -1.7000,  33.5000,2,-999.0000,9,    245.3,2,    47.60,2,    15.50,2,     3.17,2,     -999,9, -999.000,9,    3.960,2, -999.000,9,    8.030,2,   2285.6,2,   2285.0,2,   7.4800,2,    15.00
  90JS20080815,ISSS08,    65,  1,      5,2,20080907,   0, 72.3120,-176.1370,   92,     45.4,  -1.7000,  33.2000,2,-999.0000,9,    263.6,2,    39.30,2,    13.90,2,     2.47,2,     -999,9, -999.000,9,    3.950,2, -999.000,9,    8.130,2,   2259.8,2,   2272.3,2,   7.5100,2,    15.00
  90JS20080815,ISSS08,    65,  1,      4,2,20080907,   0, 72.3120,-176.1370,   92,     30.2,  -1.6000,  33.1000,2,  33.0260,2,    290.9,2,    25.90,2,    13.10,2,     2.34,2,     -999,9, -999.000,9,    3.890,2, -999.000,9,    7.910,2,   2222.9,2,   2257.9,2,   7.5900,2,    15.00
  90JS20080815,ISSS08,    65,  1,      3,2,20080907,   0, 72.3120,-176.1370,   92,     20.1,  -1.3000,  32.3000,2,  32.2820,2,    410.0,2,    16.00,2,     5.00,2,     1.37,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2114.6,2,   2222.5,2,   7.9100,2,    15.00
  90JS20080815,ISSS08,    65,  1,      2,2,20080907,   0, 72.3120,-176.1370,   92,     10.0,   1.1000,  30.0000,2,  29.8060,2,    370.8,2,     3.70,2,     0.10,2,     0.79,2,     -999,9,    7.110,2,    3.470,2,    0.490,2,    8.720,2,   1938.0,2,   2059.9,2,   8.0700,2,    15.00
  90JS20080815,ISSS08,    65,  1,      1,2,20080907,   0, 72.3120,-176.1370,   92,      4.3,   1.2000,  29.5000,2,  29.0500,2,    363.7,2,     3.50,2,     0.10,2,     0.68,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1858.9,2,   2018.7,2,   8.0100,2,    15.00
  90JS20080815,ISSS08,    67,  1,      8,2,20080907,   0, 72.3250,-175.7710,   94,     84.1,  -1.4000,  33.1000,2,-999.0000,9,    279.3,2,    22.20,2,    10.70,2,     2.29,2,     -999,9,    8.150,2,    3.740,2,    0.460,2,    7.180,2,   2224.9,2,   2291.7,2,   7.5500,2,    15.00
  90JS20080815,ISSS08,    67,  1,      7,2,20080907,   0, 72.3250,-175.7710,   94,     71.1,  -0.5000,  33.0000,2,-999.0000,9,    267.1,2,    17.70,2,     9.10,2,     2.14,2,     -999,9,    7.740,2,    3.770,2,    0.450,2,    6.780,2,   2208.1,2,   2259.5,2,   7.6000,2,    15.00
  90JS20080815,ISSS08,    67,  1,      6,2,20080907,   0, 72.3250,-175.7710,   94,     55.3,  -0.1000,  33.0000,2,-999.0000,9,    260.6,2,    15.60,2,     8.10,2,     2.14,2,     -999,9,    7.470,2,    3.630,2,    0.460,2,    6.320,2,   2202.5,2,   2256.4,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    67,  1,      5,2,20080907,   0, 72.3250,-175.7710,   94,     40.4,   0.8000,  32.8000,2,-999.0000,9,    273.8,2,    13.40,2,     6.60,2,     1.94,2,     -999,9,    7.270,2,    3.410,2,    0.460,2,    6.280,2,   2169.2,2,   2238.5,2,   7.6900,2,    15.00
  90JS20080815,ISSS08,    67,  1,      4,2,20080907,   0, 72.3250,-175.7710,   94,     24.8,   1.8000,  32.7000,2,  32.7300,2,    235.4,2,    15.50,2,     8.10,2,     2.06,2,     -999,9,    6.960,2,    3.280,2,    0.410,2,    6.110,2,   2167.5,2,   2236.3,2,   7.6800,2,    15.00
  90JS20080815,ISSS08,    67,  1,      3,2,20080907,   0, 72.3250,-175.7710,   94,     10.3,   2.9000,  31.8000,2,  31.5400,2,    356.0,2,     1.60,2,     0.20,2,     0.70,2,     0.03,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1943.9,2,   2168.0,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    67,  1,      2,2,20080907,   0, 72.3250,-175.7710,   94,      4.2,   1.5000,  30.7000,2,  30.5220,2,    373.1,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1884.5,2,   2100.7,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    67,  1,      1,2,20080907,   0, 72.3250,-175.7710,   94,      2.0,-999.0000,-999.0000,9,-999.0000,9,   -999.0,9,     3.10,2,     0.20,2,     0.92,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,    15.00
  90JS20080815,ISSS08,    69,  1,      7,2,20080907,   0, 72.3380,-175.4050,   86,     58.3,   1.7000,  32.8000,2,-999.0000,9,    247.3,2,    17.60,2,     8.40,2,     2.07,2,     -999,9,    7.060,2,    3.330,2,    0.410,2,    6.190,2,   2178.7,2,   2248.4,2,   7.6800,2,    15.00
  90JS20080815,ISSS08,    69,  1,      6,2,20080907,   0, 72.3380,-175.4050,   86,     55.3,   1.8000,  32.8000,2,-999.0000,9,    245.5,2,    17.70,2,     8.20,2,     2.03,2,     -999,9,    6.980,2,    3.260,2,    0.420,2,    6.220,2,   2165.1,2,   2234.3,2,   7.6900,2,    15.00
  90JS20080815,ISSS08,    69,  1,      5,2,20080907,   0, 72.3380,-175.4050,   86,     50.1,   2.1000,  32.7000,2,-999.0000,9,    243.0,2,    18.20,2,     8.40,2,     2.07,2,     -999,9,    6.690,2,    3.290,2,    4.100,4,    6.250,2,   2151.6,2,   2234.9,2,   7.7000,2,    15.00
  90JS20080815,ISSS08,    69,  1,      4,2,20080907,   0, 72.3380,-175.4050,   86,     30.3,   2.2000,  32.7000,2,-999.0000,9,    247.4,2,    17.20,2,     8.40,2,     1.80,2,     -999,9,    6.430,2,    3.330,2,    0.440,2,    6.240,2,   2142.7,2,   2238.5,2,   7.7200,2,    15.00
  90JS20080815,ISSS08,    69,  1,      3,2,20080907,   0, 72.3380,-175.4050,   86,     20.6,   3.9000,  32.6000,2,  32.6480,2,    338.2,2,     0.70,2,     1.00,2,     0.56,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1990.2,2,   2232.5,2,   8.0800,2,    15.00
  90JS20080815,ISSS08,    69,  1,      2,2,20080907,   0, 72.3380,-175.4050,   86,      9.7,   3.9000,  32.2000,2,  32.2040,2,    342.3,2,     0.80,2,     0.20,2,     0.51,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1959.9,2,   2207.8,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    69,  1,      1,2,20080907,   0, 72.3380,-175.4050,   86,      4.0,   2.3000,  31.2000,2,  31.0520,2,    361.6,2,     2.30,2,     0.20,2,     0.79,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1896.9,2,   2132.5,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    71,  1,      6,2,20080907,   0, 72.3500,-175.0390,   86,     47.8,   2.2000,  32.6000,2,-999.0000,9,    260.2,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2112.8,2,   2232.7,2,   7.7800,2,    15.00
  90JS20080815,ISSS08,    71,  1,      5,2,20080907,   0, 72.3500,-175.0390,   86,     30.1,   2.3000,  32.6000,2,-999.0000,9,    263.7,2,    10.30,2,     5.60,2,     1.52,2,     -999,9,    6.410,2,    3.410,2,    0.400,2,    6.470,2,   2106.5,2,   2233.0,2,   7.7900,2,    15.00
  90JS20080815,ISSS08,    71,  1,      4,2,20080907,   0, 72.3500,-175.0390,   86,     20.5,   3.6000,  32.6000,2,  32.5190,2,    316.9,2,     4.10,2,     1.90,2,     0.87,2,     0.02,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2037.7,2,   2227.1,2,   7.9800,2,    15.00
  90JS20080815,ISSS08,    71,  1,      3,2,20080907,   0, 72.3500,-175.0390,   86,     14.9,   3.9000,  32.5000,2,  32.4450,2,    331.2,2,     0.60,2,     0.50,2,     0.52,2,     -999,9,    6.010,2,    3.090,2,    0.370,2,    6.590,2,   2003.5,2,   2219.7,2,   8.0300,2,    15.00
  90JS20080815,ISSS08,    71,  1,      2,2,20080907,   0, 72.3500,-175.0390,   86,     10.3,   3.9000,  32.3000,2,  32.2310,2,    339.9,2,     0.50,2,     0.20,2,     0.36,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1971.6,2,   2205.1,2,   8.0800,2,    15.00
  90JS20080815,ISSS08,    71,  1,      1,2,20080907,   0, 72.3500,-175.0390,   86,      4.2,   3.2000,  31.8000,2,  31.4430,2,    347.6,2,     1.70,2,     0.20,2,     0.65,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1943.2,2,   2178.0,2,   8.0900,2,    15.00
  90JS20080815,ISSS08,    72,  1,      7,2,20080907,   0, 72.7670,-173.6080,   94,     58.9,  -1.6000,  33.3000,2,-999.0000,9,    264.1,2,    38.60,2,    13.90,2,     2.41,2,     -999,9,    7.290,2,    3.910,2,    0.450,2,    7.720,2,   2260.3,2,   2273.8,2,   7.4900,2,    15.00
  90JS20080815,ISSS08,    72,  1,      6,2,20080907,   0, 72.7670,-173.6080,   94,     50.2,  -1.1000,  33.2000,2,-999.0000,9,    269.5,2,    25.30,2,    11.80,2,     2.25,2,     -999,9,    6.670,2,    3.990,2,    0.470,2,    7.810,2,   2233.3,2,   2265.4,2,   7.5700,2,    15.00
  90JS20080815,ISSS08,    72,  1,      5,2,20080907,   0, 72.7670,-173.6080,   94,     40.4,  -0.1000,  33.1000,2,-999.0000,9,    267.3,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    6.200,2,    3.860,2,    0.490,2,    7.010,2,   2201.6,2,   2263.2,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    72,  1,      4,2,20080907,   0, 72.7670,-173.6080,   94,     30.0,  -0.4000,  33.0000,2,  32.9440,2,    287.3,2,     4.60,2,     8.80,2,     2.19,2,     -999,9,    7.080,2,    3.830,2,    0.490,2,    7.620,2,   2187.7,2,   2254.7,2,   7.6400,2,    15.00
  90JS20080815,ISSS08,    72,  1,      3,2,20080907,   0, 72.7670,-173.6080,   94,     19.7,   2.1000,  32.4000,2,  32.3320,2,    377.0,2,     1.40,2,     0.00,2,     0.69,2,     1.73,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1999.3,2,   2220.5,2,   8.0400,2,    15.00
  90JS20080815,ISSS08,    72,  1,      2,2,20080907,   0, 72.7670,-173.6080,   94,      9.9,   1.4000,  30.8000,2,  30.7850,2,    372.3,2,     3.10,2,     0.00,2,     0.78,2,     -999,9,    8.080,2,    3.840,2,    0.480,2,    8.630,2,   1886.8,2,   2122.4,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    72,  1,      1,2,20080907,   0, 72.7670,-173.6080,   94,      4.3,   1.3000,  30.6000,2,-999.0000,9,    370.8,2,     3.20,2,     0.20,2,     0.90,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1879.6,2,   2103.6,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    74,  1,      7,2,20080907,   0, 72.9120,-173.8030,   94,     64.1,  -1.4000,  33.1000,2,-999.0000,9,    281.8,2,    32.10,2,    12.60,2,     2.31,2,     -999,9,    7.600,2,    3.930,2,    0.480,2,    7.570,2,   2353.0,2,   2267.1,2,   7.5900,2,    15.00
  90JS20080815,ISSS08,    74,  1,      6,2,20080907,   0, 72.9120,-173.8030,   94,     49.9,  -1.2000,  33.0000,2,-999.0000,9,    285.4,2,    24.10,2,    10.80,2,     2.12,2,     -999,9,    7.930,2,    3.840,2,    0.470,2,    7.280,2,   2209.3,2,   2259.8,2,   7.6400,2,    15.00
  90JS20080815,ISSS08,    74,  1,      5,2,20080907,   0, 72.9120,-173.8030,   94,     35.5,  -1.4000,  32.8000,2,-999.0000,9,    302.4,2,    40.10,2,    16.40,2,     2.31,2,     -999,9,    7.920,2,    3.610,2,    0.460,2,    7.370,2,   2185.6,2,   2235.7,2,   7.6200,2,    15.00
  90JS20080815,ISSS08,    74,  1,      4,2,20080907,   0, 72.9120,-173.8030,   94,     20.0,   1.9000,  31.7000,2,  31.5170,2,    392.4,2,     4.10,2,     0.00,2,     0.65,2,     -999,9,    7.350,2,    3.390,2,    0.460,2,    7.330,2,   1898.7,2,   2163.9,2,   8.1500,2,    15.00
  90JS20080815,ISSS08,    74,  1,      3,2,20080907,   0, 72.9120,-173.8030,   94,     15.0,   1.5000,  30.6000,2,  30.4180,2,    392.7,2,     4.90,2,     0.00,2,     0.77,2,     -999,9,    7.880,2,    3.750,2,    0.510,2,    8.030,2,   1883.0,2,   2099.1,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    74,  1,      2,2,20080907,   0, 72.9120,-173.8030,   94,     10.0,   1.2000,  30.3000,2,-999.0000,9,   -999.0,9,     3.90,2,     0.10,2,     0.83,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1867.3,2,   2086.1,2,   8.0900,2,    15.00
  90JS20080815,ISSS08,    74,  1,      1,2,20080907,   0, 72.9120,-173.8030,   94,      4.2,   1.4000,  30.1000,2,  30.0870,2,    369.3,2,     3.70,2,     0.10,2,     0.79,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1866.2,2,   2077.5,2,   8.0800,2,    15.00
  90JS20080815,ISSS08,    76,  1,      9,2,20080907,   0, 73.0560,-173.9850,  136,     92.0,  -1.6000,  33.8000,2,-999.0000,9,    230.6,2,    29.20,2,    16.40,2,     2.63,2,     -999,9,    7.970,2,    3.720,2,    0.500,2,    6.990,2,   2307.0,2,   2309.7,2,   7.4400,2,    15.00
  90JS20080815,ISSS08,    76,  1,      8,2,20080907,   0, 73.0560,-173.9850,  136,     70.7,  -1.6000,  33.1000,2,-999.0000,9,    277.9,2,    36.50,2,    13.80,2,     2.47,2,     -999,9,    8.000,2,    3.830,2,    0.480,2,    7.510,2,   2229.4,2,   2263.4,2,   7.5500,2,    15.00
  90JS20080815,ISSS08,    76,  1,      7,2,20080907,   0, 73.0560,-173.9850,  136,     50.1,  -1.4000,  33.1000,2,-999.0000,9,    283.9,2,    31.20,2,    12.60,2,     2.24,2,     -999,9,    8.120,2,    3.750,2,    0.480,2,    7.620,2,   2218.0,2,   2256.9,2,   7.5900,2,    15.00
  90JS20080815,ISSS08,    76,  1,      6,2,20080907,   0, 73.0560,-173.9850,  136,     40.1,  -0.4000,  33.1000,2,  33.0850,2,    266.8,2,    15.60,2,     8.80,2,     2.32,2,     -999,9,    7.670,2,    3.590,2,    0.480,2,    6.610,2,   2216.1,2,   2256.0,2,   7.6300,2,    15.00
  90JS20080815,ISSS08,    76,  1,      5,2,20080907,   0, 73.0560,-173.9850,  136,     30.3,  -1.5000,  32.8000,2,  32.7340,2,    307.5,2,    40.40,2,    15.60,2,     2.07,2,     0.03,2,    8.030,2,    3.900,2,    0.490,2,    7.410,2,   2185.3,2,   2236.3,2,   7.6300,2,    15.00
  90JS20080815,ISSS08,    76,  1,      4,2,20080907,   0, 73.0560,-173.9850,  136,     20.0,   1.1000,  31.7000,2,  31.4470,2,    428.8,2,     4.10,2,     0.10,2,     0.92,2,     -999,9,    8.030,2,    3.650,2,    0.730,2,    7.630,2,   1929.8,2,   2162.0,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    76,  1,      3,2,20080907,   0, 73.0560,-173.9850,  136,     15.1,   1.6000,  31.1000,2,  31.0790,2,    380.3,2,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1906.9,2,   2140.4,2,   8.1200,2,    15.00
  90JS20080815,ISSS08,    76,  1,      2,2,20080907,   0, 73.0560,-173.9850,  136,     10.0,   1.4000,  30.7000,2,-999.0000,9,    371.9,2,     3.20,2,     0.00,2,     0.88,2,     -999,9,    7.850,2,    3.740,2,    0.490,2,    8.330,2,   1896.7,2,   2119.1,2,   8.1000,2,    15.00
  90JS20080815,ISSS08,    76,  1,      1,2,20080907,   0, 73.0560,-173.9850,  136,      4.2,   1.4000,  30.7000,2,-999.0000,9,    371.8,2,     3.10,2,     0.00,2,     0.91,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1890.1,2,   2114.8,2,   8.1100,2,    15.00
  90JS20080815,ISSS08,    78,  1,      9,2,20080908,   0, 73.2000,-174.1700,  132,    122.4,  -0.1000,  34.4000,2,-999.0000,9,    103.7,2,    74.80,2,    16.60,2,     2.42,2,     -999,9,    5.930,2,    2.680,2,    0.240,2,    2.550,2,   2316.0,2,   2290.0,2,   7.3500,2,    15.00
  90JS20080815,ISSS08,    78,  1,      8,2,20080908,   0, 73.2000,-174.1700,  132,     90.1,  -1.0000,  33.9000,2,  33.9270,2,    242.6,2,    45.30,2,    16.10,2,     1.97,2,     -999,9,    6.900,2,    2.950,2,    0.330,2,    4.610,2,   2258.1,2,   2288.2,2,   7.5600,2,    15.00
  90JS20080815,ISSS08,    78,  1,      7,2,20080908,   0, 73.2000,-174.1700,  132,     70.3,  -1.5000,  33.6000,2,-999.0000,9,    259.8,2,    53.00,2,    17.80,2,     2.44,2,     -999,9,    7.670,2,    3.420,2,    0.440,2,    6.430,2,   2269.8,2,   2285.9,2,   7.5000,2,    15.00
  90JS20080815,ISSS08,    78,  1,      6,2,20080908,   0, 73.2000,-174.1700,  132,     50.3,  -1.6000,  33.2000,2,-999.0000,9,    285.3,2,    47.20,2,    17.00,2,     2.37,2,     -999,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2230.5,2,   2268.9,2,   7.5500,2,    15.00
  90JS20080815,ISSS08,    78,  1,      5,2,20080908,   0, 73.2000,-174.1700,  132,     30.1,   1.7000,  32.8000,2,-999.0000,9,    314.4,2,    44.70,2,    16.90,2,     2.11,2,     -999,9,    8.140,2,    3.610,2,    0.490,2,    7.600,2,   2183.8,2,   2237.7,2,   7.6300,2,    15.00
